cadence_case,fixed_replacement_cadence_hours,unfloored_stack_cost_learning_rate,terminal_stack_cost_factor,strict_record_count,retain_low_count,reach_6p5_count,npv_6p5_100m_cny
fixed_60000h,60000.0,0.16,0.20449964006986346,912,912,2,-29.632073073599177
fixed_60000h,60000.0,0.17,0.18337688235803642,912,912,2,-29.593411641666403
fixed_60000h,60000.0,0.18,0.16421873151195435,912,912,3,-29.558301452431785
fixed_60000h,60000.0,0.19,0.1468631327932007,912,912,3,-29.526453724899937
fixed_60000h,60000.0,0.2,0.13115965331851426,912,912,3,-29.497600046504356
fixed_60000h,60000.0,0.21,0.1169687767817116,912,912,3,-29.471491161417962
fixed_60000h,60000.0,0.22,0.1041612330073774,912,912,3,-29.44789581724001
fixed_60000h,60000.0,0.23,0.092617361019298,912,912,3,-29.426599667923536
fixed_60000h,60000.0,0.24,0.08222650434078532,912,912,3,-29.407404230859985
fixed_60000h,60000.0,0.25,0.07288643727773907,912,912,3,-29.390125896090012
fixed_60000h,60000.0,0.26,0.06450282096852697,912,912,3,-29.374594985660668
fixed_60000h,60000.0,0.27,0.05698868801752136,912,912,3,-29.360654861200356
fixed_60000h,60000.0,0.28,0.05026395456142427,912,912,3,-29.348161077832774
fixed_60000h,60000.0,0.29,0.04425495864933532,912,912,3,-29.336980582600603
fixed_60000h,60000.0,0.3,0.03889402384887243,912,912,3,-29.32699095561873
fixed_60000h,60000.0,0.31,0.03411904702154427,912,912,3,-29.318079692224742
fixed_60000h,60000.0,0.32,0.029873109240994143,912,912,3,-29.310143524441944
fixed_60000h,60000.0,0.33,0.02610410885769187,912,912,3,-29.303087780117092
fixed_60000h,60000.0,0.34,0.02276441574314079,912,912,3,-29.296825778141212
fixed_60000h,60000.0,0.35,0.019810545775693602,912,912,3,-29.291278258207168
fixed_60000h,60000.0,0.36,0.017202854658632846,912,912,3,-29.286372843602848
fixed_60000h,60000.0,0.37,0.014905250189272318,912,912,3,-29.28204353558268
fixed_60000h,60000.0,0.38,0.012884922125471897,912,912,3,-29.278230237903966
fixed_60000h,60000.0,0.39,0.011112088823134709,912,912,3,-29.27487831015723
fixed_60000h,60000.0,0.4,0.009559759844969887,912,912,3,-29.27193814856208
fixed_60000h,60000.0,0.41,0.00820351376705861,912,912,3,-29.2693647929415
fixed_60000h,60000.0,0.42,0.0070212904355565625,912,912,3,-29.26711755862864
fixed_60000h,60000.0,0.43,0.005993196951202387,912,912,3,-29.26515969209994
fixed_60000h,60000.0,0.44,0.005101326684180131,912,912,3,-29.26345804916843
fixed_60000h,60000.0,0.45,0.0043295906463057055,912,912,3,-29.26198279460969
fixed_60000h,60000.0,0.46,0.0036635605714723765,912,912,3,-29.26070712213125
fixed_60000h,60000.0,0.47,0.0030903230788003216,912,912,3,-29.259606993633756
fixed_60000h,60000.0,0.48,0.002598344315990531,912,912,3,-29.25866089674922
fixed_60000h,60000.0,0.49,0.002177344502984767,912,912,3,-29.25784961967779
fixed_60000h,60000.0,0.5,0.0018181818181818182,912,912,3,-29.25715604238025
fixed_60000h,60000.0,0.51,0.0015127450911566571,912,912,3,-29.25656494321813
fixed_60000h,60000.0,0.52,0.0012538547870745043,912,912,3,-29.256062820167866
fixed_60000h,60000.0,0.53,0.0010351717887865611,912,912,3,-29.255637725768782
fixed_60000h,60000.0,0.54,0.0008511135029398515,912,912,3,-29.255279114997865
fixed_60000h,60000.0,0.55,0.0006967768363306452,912,912,3,-29.254977705296334
fixed_60000h,60000.0,0.56,0.0005678676081805377,912,912,3,-29.25472534800489
fixed_60000h,60000.0,0.57,0.0004606359830172598,912,912,3,-29.254514910495196
fixed_60000h,60000.0,0.58,0.000371817527399752,912,912,3,-29.254340168315835
fixed_60000h,60000.0,0.59,0.0002985795118399169,912,912,3,-29.254195706700177
fixed_60000h,60000.0,0.6,0.00023847209694275343,912,912,3,-29.25407683081296
fixed_60000h,60000.0,0.61,0.00018938406001341352,912,912,3,-29.253979484140476
