ObjectId,power_type_cn,province_cn,merge_province_cn,capacity_mw,status,start_year,project_name,latitude,longitude,wind_utilization_2025,solar_utilization_2025,potential_mwh_2020_weather_replay,curtailed_mwh_2025_calibrated,delivered_mwh_2025_calibrated,curtailment_rate_2025_calibrated,curtailed_positive_hours_2025_calibrated,curtailed_h2_potential_t_55kwh
669,光伏,福建,福建,80.0,operating,2017.0,Fujian Zhangpu solar farm,24.1671,117.6994,1.0,1.0,101886.14132369352,0.0,101886.14132369352,0.0,0,0.0
6691,光伏,新疆,新疆,20.0,operating,2016.0,Xinjiang Hoboksar Yue Hydropower solar farm,46.7933,85.7299,0.91,0.863,27010.745673574926,3700.472808531314,23310.27286504361,0.13700002411083195,1849,67.28132379147844
6693,光伏,新疆,新疆,20.0,operating,2014.0,Xinjiang Shufu Junxin solar farm,39.3572,75.7542,0.91,0.863,28300.380974031807,3877.152876892328,24423.22809713948,0.13700002414985055,1783,70.49368867076961
6694,光伏,新疆,新疆,20.0,operating,2014.0,Xinjiang Hami Datang solar farm,44.7063,94.0963,0.91,0.863,31739.225412971737,4348.274645450086,27390.95076752165,0.13700002406715817,1800,79.05953900818338
6695,光伏,四川,四川,30.0,operating,2018.0,Sichuan Liangshan Puge Ziyue solar farm,27.4521,102.6853,0.984,0.986,50028.191022923944,700.3946027442813,49327.796420179664,0.013999998569273593,765,12.734447322623296
6696,光伏,新疆,新疆,20.0,operating,2013.0,Xinjiang Bozhou Jinghe Aikang Grid-Connected solar farm,44.6102,82.8847,0.91,0.863,25367.461958290398,3475.3429036786556,21892.119054611743,0.13700002425914237,1830,63.18805279415737
6697,光伏,天津,天津,95.0,operating,2016.0,Tianjin Taipingzhen Zhongdian Shengfa solar farm,38.6181,117.3363,0.976,0.969,128414.02163758373,3980.8369996947645,124433.18463788897,0.03100001813610102,1051,72.37885453990482
6698,光伏,新疆,新疆,20.0,operating,2016.0,Xinjiang Hoboksar Zhonghe solar farm,46.5199,86.0177,0.91,0.863,26592.416077380003,3643.16164122656,22949.254436153442,0.13700002401532443,1826,66.23930256775563
6699,光伏,新疆,新疆,20.0,operating,2013.0,Xinjiang Shufu TBEA solar farm,39.3572,75.7542,0.91,0.863,28300.380974031807,3877.152876892328,24423.22809713948,0.13700002414985055,1783,70.49368867076961
67,光伏,安徽,安徽,20.0,operating,2016.0,Anhui Yingquan District Liuxingzhen Jinming solar farm,32.9082,115.8141,0.99,0.985,23484.011973978995,352.25984405365585,23131.752129925342,0.014999985711298841,816,6.404724437339198
6701,光伏,新疆,新疆,30.0,operating,2016.0,Xinjiang Bozhou Jinghe Aikang Grid-Connected solar farm,44.6102,82.8847,0.91,0.863,38051.19302019143,5213.01435995245,32838.178660238984,0.13700002407772663,1830,94.78207927186271
6702,光伏,山西,山西,30.0,operating,2018.0,Shanxi Youyu Wangshun Poverty Alleviation solar farm,39.989,112.4698,0.944,0.978,49603.14220127559,1091.2698635640145,48511.872337711575,0.022000014820350463,880,19.841270246618446
6704,光伏,新疆,新疆,20.0,operating,2013.0,Xinjiang Hami Dongfang Minsheng Grid-Connected solar farm,43.0222,93.601,0.91,0.863,29314.85209581989,4016.1354475184085,25298.71664830148,0.13700002423314575,1761,73.0206445003347
6707,光伏,新疆,新疆,30.0,operating,2014.0,Xinjiang Horgos PLA Corps CECEP solar farm,43.9576,80.6014,0.91,0.863,41148.74811609745,5637.379490466118,35511.36862563133,0.13700002426709956,1890,102.49780891756578
6709,光伏,天津,天津,24.0,operating,2018.0,Tianjin Tuanbo Mengjiafangzi Mingrui solar farm,38.8502,117.1255,0.976,0.969,32113.43683863163,995.5171240644455,31117.919714567186,0.031000018125337002,1032,18.10031134662628
6712,光伏,山西,山西,100.0,operating,2023.0,Shanxi Youyu Wind/Solar/Storage Demonstration project,39.962,112.1801,0.944,0.978,171442.35582485914,3771.7343594818117,167670.62146537733,0.022000014764933077,906,68.57698835421476
6713,光伏,四川,四川,30.0,operating,2016.0,Sichuan Liangshan Puhe Jiliuxiu solar farm,27.428,102.6395,0.984,0.986,44220.841453948495,619.0917157640457,43601.74973818445,0.013999998539348616,758,11.25621301389174
6717,光伏,新疆,新疆,20.0,operating,2016.0,Xinjiang Bozhou Jinghe Fenghua Grid-Connected solar farm,44.5206,82.5461,0.91,0.863,26145.33756468266,3581.911879353762,22563.4256853289,0.1370000242105207,1834,65.12567053370476
6718,光伏,山西,山西,50.0,operating,2016.0,Shanxi Youyu Yangqianhe Huaguang solar farm,40.1338,112.2802,0.944,0.978,84363.49273723293,1855.9980886631013,82507.49464856982,0.0220000147983913,900,33.74541979387456
6719,光伏,天津,天津,31.0,operating,2018.0,Tianjin Tuanbo Mengjiafangzi Yuhe solar farm,38.8502,117.1274,0.976,0.969,41479.85591571045,1285.876283485174,40193.97963222527,0.031000018083431915,1032,23.379568790639528
6720,光伏,新疆,新疆,20.0,operating,2014.0,Xinjiang Hotan Xinhua solar farm,34.8907,79.9631,0.91,0.863,39843.054705044866,5458.499450234413,34384.55525481045,0.13700002398519073,1847,99.2454445497166
6722,光伏,四川,四川,30.0,operating,2018.0,Sichuan Liangshan Xide Poverty Alleviation solar farm,28.1908,102.5057,0.984,0.986,40339.15536986756,564.7481173139811,39774.40725255358,0.013999998565558345,765,10.268147587526927
6723,光伏,新疆,新疆,20.0,operating,2014.0,Xinjiang Korla Huaneng solar farm,41.7239,86.1735,0.91,0.863,30210.802630851864,4138.88069630146,26071.921934550406,0.1370000243580008,1803,75.25237629639018
6726,光伏,山西,山西,35.0,operating,2017.0,Shanxi Youyu Yangqianhe solar farm,40.069,112.2814,0.944,0.978,58892.41315747917,1295.6339598600864,57596.77919761908,0.022000014779417213,907,23.556981088365205
6727,光伏,天津,天津,78.0,operating,2018.0,Tianjin Tuanbo Mengjiafangzi Yuhong solar farm,38.8999,117.1605,0.976,0.969,104884.59864444684,3251.424454941392,101633.17418950546,0.03100001808619725,1027,59.11680827166167
6728,光伏,新疆,新疆,30.0,operating,2013.0,Xinjiang Hoxud Guohua solar farm,42.2666,86.8618,0.91,0.863,43011.695411018845,5892.6033107478615,37119.09210027099,0.13700002416641033,1776,107.13824201359748
6729,光伏,四川,四川,40.0,operating,2022.0,Sichuan Liangshan Xide Poverty Alleviation solar farm,28.1908,102.5057,0.984,0.986,53785.54050756907,752.9974909847974,53032.54301658428,0.013999998584727998,765,13.690863472450863
6731,光伏,新疆,新疆,30.0,operating,2020.0,Xinjiang Bozhou Wenquan (Datang) solar farm,45.0598,80.9985,0.91,0.863,39866.49649600482,5461.710983608485,34404.78551239634,0.137000024172072,1853,99.3038360656088
6733,光伏,新疆,新疆,20.0,operating,2013.0,Xinjiang Hami Fuguang Grid-Connected solar farm,43.021,93.6079,0.91,0.863,29314.85209581989,4016.1354475184085,25298.71664830148,0.13700002423314575,1761,73.0206445003347
6735,光伏,天津,天津,50.0,operating,2023.0,Tianjin Wuqing Cuihuangkou (Huaxin) Fishery solar farm,39.5355,117.1976,0.976,0.969,68736.84423692679,2130.843418262243,66606.00081866456,0.031000018140453296,993,38.74260760476806
6736,光伏,新疆,新疆,30.0,operating,2015.0,Xinjiang Hoxud Hengxin solar farm,42.2666,86.8618,0.91,0.863,43011.695411018845,5892.6033107478615,37119.09210027099,0.13700002416641033,1776,107.13824201359748
6737,光伏,四川,四川,50.0,operating,2016.0,Sichuan Liangshan Yanyuan Baiwu solar farm,27.6692,101.4644,0.984,0.986,81178.86861698412,1136.5040434846878,80042.36457349944,0.013999998556852392,705,20.663709881539777
6738,光伏,新疆,新疆,30.0,operating,2014.0,Xinjiang Bozhou Wenquan Guosheng Grid-Connected solar farm,44.9311,81.2895,0.91,0.863,40051.9720716238,5487.12113890028,34564.85093272352,0.13700002409588766,1810,99.765838889096
6739,光伏,新疆,新疆,500.0,operating,2023.0,Xinjiang Tacheng (Huadian) Wind/Solar/Thermal/Storage complex Hoboksar solar farm,46.422,86.089,0.91,0.863,655290.7100139923,89774.84318236542,565515.8668316269,0.13700002427998478,1868,1632.2698760430076
6740,光伏,新疆,新疆,50.0,operating,2015.0,Xinjiang Bozhou Yuli Alashankou Dongbei Grid-Connected solar farm,44.9303,82.5986,0.91,0.863,65487.982987091185,8971.855255158483,56516.1277319327,0.13700002421706883,1851,163.1246410028815
6741,光伏,新疆,新疆,30.0,operating,2015.0,Xinjiang Korla Yingli solar farm,41.7366,86.1834,0.91,0.863,45316.20397129059,6208.321045714855,39107.88292557573,0.13700002431024552,1803,112.87856446754282
6743,光伏,山西,山西,100.0,operating,2022.0,Shanxi Yuanping (Zhongxinbo) solar farm,38.8821,112.7505,0.944,0.978,153782.70722554566,3383.221828737855,150399.48539680778,0.022000014759629948,888,61.513124158870085
6745,光伏,新疆,新疆,90.0,operating,2020.0,Xinjiang Huadian Shanshan solar farm,42.874,90.2035,0.91,0.863,118664.10472031117,16256.985193308354,102407.11952700281,0.13700002398893693,1754,295.58154896924276
6746,光伏,四川,四川,30.0,operating,2016.0,Sichuan Liangshan Yanyuan Dahexiang solar farm,27.5952,101.5576,0.984,0.986,47109.84854227686,659.5378118929863,46450.31073038387,0.013999998562956752,718,11.991596579872477
6747,光伏,新疆,新疆,550.0,operating,2023.0,Xinjiang Kuche Fossil Fuel and Solar Integrated power plant,41.749,83.498,0.91,0.863,720021.0541222191,98642.90182629395,621378.1522959252,0.1370000241820011,1777,1793.5073059326173
6750,光伏,新疆,新疆,20.0,operating,2013.0,Xinjiang Hami Guodian Grid-Connected solar farm,43.0336,93.6353,0.91,0.863,29314.85209581989,4016.1354475184085,25298.71664830148,0.13700002423314575,1761,73.0206445003347
6753,光伏,新疆,新疆,50.0,operating,2021.0,Xinjiang Huocheng (Guangcheng) solar farm,44.029,80.983,0.91,0.863,67989.89130201233,9314.616746507645,58675.27455550468,0.13700002409375753,1917,169.3566681183208
6754,光伏,四川,四川,30.0,operating,2018.0,Sichuan Liangshan Zhaojue Buyuexiang solar farm,28.1768,102.8851,0.984,0.986,39255.107849405766,549.5714532954097,38705.53639611036,0.013999998558244414,744,9.99220824173472
6755,光伏,新疆,新疆,50.0,operating,2023.0,Xinjiang Cele (China Energy Investment) solar power plant,36.877,80.695,0.91,0.863,71231.96303773856,9758.780655324936,61473.18238241362,0.13700002413459744,1773,177.43237555136247
6757,光伏,新疆,新疆,20.0,operating,2013.0,Xinjiang Hami Guodian Power Grid-Connected solar farm,43.0338,93.6377,0.91,0.863,29314.85209581989,4016.1354475184085,25298.71664830148,0.13700002423314575,1761,73.0206445003347
676,光伏,广东,广东,150.0,operating,2022.0,Guangdong Huazhou Liangguangzhen Agriculture solar farm,21.6007,110.6089,0.986,0.996,195285.65508607484,781.1442046667337,194504.5108814081,0.004000008112845942,469,14.202621903031522
6760,光伏,新疆,新疆,70.0,operating,2023.0,Xinjiang Huocheng (Huadian) solar farm,44.231,80.941,0.91,0.863,92034.02435572982,12608.663562865735,79425.36079286408,0.13700002418812787,1889,229.24842841574062
6761,光伏,四川,四川,40.0,operating,2023.0,Sichuan Liangshan Zhaojue Buyuexiang solar farm,28.1768,102.8851,0.984,0.986,52340.143740053536,732.7619358383417,51607.38180421519,0.013999998537978647,744,13.322944287969849
6764,光伏,新疆,新疆,30.0,operating,2016.0,Xinjiang Chabuchaer Kelu solar farm,43.8504,81.1414,0.91,0.863,41107.5899053607,5631.740810235202,35475.84909512549,0.13700002416100746,1904,102.39528745882185
6766,光伏,新疆,新疆,300.0,operating,2023.0,Xinjiang Tacheng Xiazigai solar power plant,45.7492,84.285,0.91,0.863,462601.57794538495,63376.4273848815,399225.1505605035,0.13700002422465526,1928,1152.2986797251183
6768,光伏,新疆,新疆,30.0,operating,2014.0,Xinjiang Hami Guohua solar farm,43.0172,93.6177,0.91,0.863,43972.27820583224,6024.203177919388,37948.075027912855,0.1370000241907041,1761,109.5309668712616
6769,光伏,新疆,新疆,20.0,operating,2016.0,Xinjiang Huocheng Huaguang solar farm,44.0552,80.8795,0.91,0.863,26838.90362132025,3676.93044098115,23161.973180339097,0.13700002402707223,1902,66.85328074511182
6770,光伏,山西,山西,100.0,operating,2023.0,Shanxi Yuanqu (Jinneng) solar farm,35.2967,111.6712,0.944,0.978,135112.6781106081,2972.480918151379,132140.19719245672,0.02200001480037276,940,54.04510760275234
6774,光伏,新疆,新疆,50.0,operating,2022.0,Xinjiang Tashkurgan (Guozong Zheneng) solar/storage farm,37.997,75.135,0.91,0.863,67226.01354849088,9209.965494196653,58016.04805429423,0.1370000243663623,1702,167.45391807630278
6776,光伏,新疆,新疆,20.0,operating,2015.0,Xinjiang Kuitun 7th Division 131st Brigade Lvneng solar farm,44.4436,85.0605,0.91,0.863,26229.04477980876,3593.3797696255447,22635.665010183217,0.13700002420186286,1809,65.33417762955536
6777,光伏,新疆,新疆,50.0,operating,2016.0,Xinjiang Hami Hongxing 2 Farm Guohua solar farm,42.8535,93.1936,0.91,0.863,72248.61666630876,9898.062230914355,62350.554435394406,0.13700002418911442,1764,179.96476783480642
678,光伏,甘肃,甘肃,96.4,operating,2023.0,Gansu Minqin County-Wide Distributed solar farm,38.626,103.097,0.937,0.896,143247.17602319337,14897.70233668375,128349.4736865096,0.10399997228756287,1598,270.86731521243183
6781,光伏,山西,山西,50.0,operating,2022.0,Shanxi Yuanqu Huachang solar farm,35.1863,111.8194,0.944,0.978,65363.360828430894,1437.9949032834172,63925.365925147475,0.022000014764509128,929,26.145361877880315
6782,光伏,新疆,新疆,50.0,operating,2023.0,Xinjiang Tashkurgan (Guozong Zheneng) solar/storage farm,37.997,75.135,0.91,0.863,67226.01354849088,9209.965494196653,58016.04805429423,0.1370000243663623,1702,167.45391807630278
6783,光伏,四川,四川,30.0,operating,2017.0,Sichuan Panzhihua Renhe District Baoding solar farm,26.5875,101.6131,0.984,0.986,47577.987563180686,666.0917565030902,46911.895806677596,0.013999998541732367,736,12.110759209147096
6784,光伏,新疆,新疆,30.0,operating,2013.0,Xinjiang Kuitun 7th Division Jintaiyang solar farm,44.7641,84.8579,0.91,0.863,38041.34882201981,5211.66570859766,32829.68311342216,0.13700002418370993,1835,94.75755833813928
6785,光伏,新疆,新疆,30.0,operating,2013.0,Xinjiang Hami Hongxing 2 Farm Shangde solar farm,42.8507,93.1991,0.91,0.863,43349.16996629977,5938.837342824936,37410.33262347484,0.13700002439358971,1764,107.9788607786352
6788,光伏,山西,山西,50.0,operating,2021.0,Shanxi Yuanqu Huafeng (Huachang) solar farm,35.1921,111.8047,0.944,0.978,65363.360828430894,1437.9949032834172,63925.365925147475,0.022000014764509128,929,26.145361877880315
6789,光伏,西藏,西藏,20.0,operating,2019.0,Tiber Basu Yiqingxiang solar farm,30.0604,96.9175,0.686,0.649,33853.2494493199,11882.490902708054,21970.758546611847,0.35100001022048916,2504,216.04528914014642
6790,光伏,新疆,新疆,300.0,operating,2023.0,Xinjiang Kuqa Green Hydrogen Demonstration solar farm,41.718,82.865,0.91,0.863,407039.20115654566,55764.38035141611,351274.82080512954,0.13700002405903247,1779,1013.897824571202
6791,光伏,四川,四川,20.0,operating,2017.0,Sichuan Panzhihua Renhe District Taipingxiang solar farm,26.5382,101.5699,0.984,0.986,31538.2561502465,441.53554105329516,31096.720609193206,0.013999998571571122,732,8.02791892824173
6792,光伏,新疆,新疆,50.0,operating,2022.0,Xinjiang Tashkurgan (Guozong) solar/storage farm,37.607,75.311,0.91,0.863,76735.68954906559,10512.791333330155,66222.89821573543,0.13700002430561553,1691,191.1416606060028
6793,光伏,新疆,新疆,50.0,operating,2016.0,Xinjiang Hami Hongxing 2 Farm Xinfengguang solar farm,43.0133,93.5878,0.91,0.863,72539.34686557138,9937.892264671325,62601.454600900055,0.13700002404333816,1770,180.68895026675136
6794,光伏,新疆,新疆,20.0,operating,2013.0,Xinjiang Changji Fukang Ziniquanzi solar farm,44.1956,88.4777,0.91,0.863,27163.556683359027,3721.4079191344977,23442.14876422453,0.13700002405849568,1827,67.66196216608178
6796,光伏,西藏,西藏,50.0,operating,2020.0,Tiber Shigatse Integrated Energy Demonstration Project solar farm,29.3557,88.8915,0.686,0.649,92283.5935848024,32391.542220371248,59892.05136443114,0.35100000945027793,2434,588.9371312794772
6797,光伏,山西,山西,100.0,operating,2022.0,Shanxi Yuanqu Multi Energy Source solar farm,35.271,111.883,0.944,0.978,133371.24663553596,2934.169392600596,130437.07724293535,0.022000014745448174,926,53.34853441091993
6798,光伏,西藏,西藏,100.0,operating,2022.0,Tibet Ali (CGN) solar farm,37.322,83.7265,0.686,0.649,146688.6944627428,51487.733194459914,95200.96126828289,0.3510000098033267,2582,936.1406035356348
6799,光伏,新疆,新疆,200.0,operating,2023.0,Xinjiang Lop (China Energy Investment) solar power plant,36.979,80.315,0.91,0.863,282452.96077633667,38696.062505931855,243756.8982704048,0.137000024356529,1771,703.5647728351246
68,光伏,安徽,安徽,20.0,operating,2017.0,Anhui Yingquan District Wumingzhen Fuyang Jinming solar farm,33.04,115.869,0.99,0.985,23591.96618274927,353.8791554547548,23238.087027294518,0.014999985703333007,827,6.4341664628137245
6800,光伏,四川,四川,30.0,operating,2017.0,Sichuan Panzhihua Renhe Jieyuan solar farm,26.5075,101.7335,0.984,0.986,46088.93758249879,645.2450603218674,45443.69252217692,0.013999998571607006,723,11.731728369488499
6801,光伏,新疆,新疆,20.0,operating,2018.0,Xinjiang Tashkurgan (Shenzhen Energy) Poverty Alleviation solar farm,37.608,75.384,0.91,0.863,29895.49579508215,4095.6836474831252,25799.812147599027,0.1370000242028724,1699,74.4669754087841
6802,光伏,新疆,新疆,50.0,operating,2015.0,Xinjiang Hami Hongxing 2 Farm Xuanli solar farm,42.5689,94.1112,0.91,0.863,74161.60713808156,10160.142004970074,64001.46513311148,0.13700002463610178,1775,184.72985463581952
6803,光伏,新疆,新疆,20.0,operating,2016.0,Xinjiang Changji Jimusaer Hanneng Grid-Connected solar farm,44.0179,88.9761,0.91,0.863,28010.234997419357,3837.402874972105,24172.832122447253,0.13700002428846644,1822,69.77096136312919
6804,光伏,新疆,新疆,100.0,operating,2021.0,Xinjiang Huyanghe 124 Regiment solar farm,44.3718,84.8547,0.91,0.863,134844.5365052905,18473.704790384294,116370.83171490622,0.13700002439223405,1833,335.8855416433508
6805,光伏,新疆,新疆,20.0,operating,2016.0,Xinjiang Changji Jimusaer Xinfeng Grid-Connected solar farm,44.0452,88.8077,0.91,0.863,28606.65600904858,3919.11256834656,24687.543440702022,0.13700002429878222,1835,71.25659215175564
6806,光伏,新疆,新疆,60.0,operating,2020.0,Xinjiang Huyanghe Jinhua solar farm,44.7019,84.8231,0.91,0.863,76782.17034799814,10519.159196735382,66263.01115126276,0.1370000242121267,1842,191.2574399406433
6807,光伏,山西,山西,50.0,operating,2022.0,Shanxi Yuci (Jingneng) solar farm,37.6339,112.8828,0.944,0.978,77004.73361795962,1694.1052753303052,75310.62834262931,0.022000014748901012,878,30.80191409691464
6808,光伏,西藏,西藏,20.0,operating,2022.0,Tibet Ali Pulan Bangren solar farm,30.2768,81.2343,0.686,0.649,39270.20097370863,13783.840921655656,25486.360052052976,0.35100000967359263,2727,250.61528948464826
6809,光伏,新疆,新疆,20.0,operating,2014.0,Xinjiang Tiemenguan Shuangfeng Xinke solar farm,41.8265,85.4993,0.91,0.863,27170.50335553169,3722.3596247344612,23448.14373079723,0.13700002447605075,1777,67.67926590426293
681,光伏,广东,广东,20.0,operating,2021.0,Guangdong Meizhou Jiaohua 20 MW Agricultural solar power plant,24.601,116.155,0.986,0.996,24160.677842116595,96.64290696907044,24064.034935147523,0.004000008095824353,469,1.7571437630740079
6810,光伏,四川,四川,50.0,operating,2016.0,Sichuan Panzhihua West District Zhulinpo solar farm,26.5956,101.5499,0.984,0.986,78072.97714025795,1093.021568096876,76979.95557216108,0.013999998567151666,735,19.873119419943205
6811,光伏,新疆,新疆,20.0,operating,2015.0,Xinjiang Hami Hongxing 2 Farm Zhongmin solar farm,42.8604,93.2315,0.91,0.863,28975.91665599501,3969.701287035145,25006.215368959867,0.13700002433620434,1766,72.17638703700263
6812,光伏,新疆,新疆,1000.0,operating,2024.0,Xinjiang Lop (China Guangdong Nuclear) solar form,36.976,80.069,0.91,0.863,1469457.7940233496,201315.75322507476,1268142.040798275,0.1370000241203769,1767,3660.286422274087
6813,光伏,新疆,新疆,30.0,operating,2014.0,Xinjiang Hami Hongxing 4 Farm Changhui solar farm,42.5272,94.0575,0.91,0.863,43992.763911354064,6027.0097181620595,37965.754193192006,0.13700002414730192,1793,109.58199487567381
6814,光伏,新疆,新疆,20.0,operating,2015.0,Xinjiang Changji Mulei Huadian Fuxin Grid-Connected solar farm,43.8363,90.2888,0.91,0.863,31293.771490871848,4287.247446517944,27006.5240443539,0.13700002403892103,1861,77.94995357305353
6815,光伏,新疆,新疆,30.0,operating,2014.0,Xinjiang Ili Tukai solar farm,43.995,80.822,0.91,0.863,41133.561099606275,5635.298866525054,35498.26223308122,0.13700002421086255,1900,102.45997939136461
6816,光伏,新疆,新疆,20.0,operating,2016.0,Xinjiang Changji Mulei Huarui solar farm,43.8363,90.2888,0.91,0.863,31293.771490871848,4287.247446517944,27006.5240443539,0.13700002403892103,1861,77.94995357305353
6817,光伏,四川,四川,20.0,operating,2017.0,Sichuan Panzhihua Yanbian Hongge solar farm,26.5311,101.9295,0.984,0.986,33274.386625274536,465.8413646742105,32808.54526060033,0.013999998555055768,769,8.469842994076554
6818,光伏,西藏,西藏,20.0,operating,2016.0,Tibet Bange Jinkai solar farm,31.3961,90.8308,0.686,0.649,36836.790284498755,12929.713752504946,23907.076531993807,0.3510000098446656,2410,235.085704590999
6819,光伏,新疆,新疆,200.0,operating,2023.0,Xinjiang Lop (State Power Investment) 200 MW solar power plant,37.018,80.274,0.91,0.863,280504.366087532,38429.10492150116,242075.2611660309,0.13700002412621723,1760,698.7109985727484
682,光伏,福建,福建,70.0,operating,2016.0,Fujian Zhenghe Dongping Agricultural Greenhouse solar farm,27.4193,118.6375,1.0,1.0,77838.78543575705,0.0,77838.78543575705,0.0,0,0.0
6820,光伏,新疆,新疆,20.0,operating,2016.0,Xinjiang Tiemenguan Xinjing 2 Division 29 Regiment solar farm,41.7681,86.1546,0.91,0.863,29885.134360513628,4094.2641311280727,25790.870229385553,0.13700002421731478,1808,74.44116602051041
6823,光伏,新疆,新疆,20.0,operating,2016.0,Xinjiang Toksun Golden Sunsolar Project,42.7806,88.636,0.91,0.863,27110.601969935058,3714.1531222348735,23396.448847700187,0.13700002406268114,1742,67.53005676790679
6824,光伏,新疆,新疆,600.0,operating,2024.0,Xinjiang Jiashi County 600 MW solar farm,39.6004,77.2572,0.91,0.863,853034.999287426,116865.8156494465,736169.1836379796,0.13700002432147468,1837,2124.833011808118
6825,光伏,新疆,新疆,20.0,operating,2014.0,Xinjiang Changji Mulei Tebian Grid-Connected solar farm,43.8363,90.2888,0.91,0.863,31293.771490871848,4287.247446517944,27006.5240443539,0.13700002403892103,1861,77.94995357305353
6826,光伏,四川,四川,50.0,operating,2016.0,Sichuan Provinc Xiaojin County Meixing solar farm,31.0257,102.3758,0.984,0.986,86138.96126440454,1205.9453346204757,84933.01592978406,0.013999998571132204,706,21.926278811281374
6827,光伏,新疆,新疆,400.0,operating,2024.0,Xinjiang Lop (State Power Investment) 400 MW solar farm,36.998,80.339,0.91,0.863,564905.921583374,77392.12496401215,487513.79661936185,0.13700002426437638,1771,1407.1295448002209
683,光伏,广东,广东,100.0,operating,2019.0,Guangdong Meizhou Xingning (Sungrow) solar farm,24.1326,115.7301,0.986,0.996,121473.27323461532,485.8940771393776,120987.37915747595,0.004000008102201333,488,8.834437766170502
6830,光伏,新疆,新疆,20.0,operating,2014.0,Xinjiang Hami Hongxing 4 Farm Huiteng solar farm,42.7404,94.0279,0.91,0.863,28692.562901566984,3930.881815578625,24761.68108598836,0.1370000243290901,1759,71.4705784650659
6831,光伏,新疆,新疆,68.0,operating,2021.0,Xinjiang Tumushuke (Guizhou Jinyuan) solar farm,39.786,79.179,0.91,0.863,94303.60599585068,12919.596290485382,81384.0097053653,0.13700002406115666,1816,234.90175073609785
6832,光伏,新疆,新疆,20.0,operating,2013.0,Xinjiang Jiashi Jiutai Hesheng solar farm,39.6004,77.2572,0.91,0.863,28434.500052464067,3895.5271885854004,24538.97286387867,0.13700002396377015,1837,70.8277670651891
6834,光伏,新疆,新疆,20.0,operating,2013.0,Xinjiang Lop CPI solar farm,37.0664,80.1779,0.91,0.863,28385.600604465246,3888.8279676671027,24496.772636798145,0.13700002412685833,1756,70.70596304849278
6835,光伏,西藏,西藏,20.0,operating,2019.0,Tibet Basu Yiqingxiang solar farm,30.5519,97.1041,0.686,0.649,33667.9507449879,11817.45105785656,21850.499687131345,0.35100001028770084,2607,214.86274650648292
6838,光伏,新疆,新疆,30.0,operating,2014.0,Xinjiang Hami Hongxing 4 Farm Tianhong Yangguang solar farm,42.8204,93.7151,0.91,0.863,43856.95542957711,6008.4039514582155,37848.5514781189,0.1370000241149013,1751,109.2437082083312
6839,光伏,新疆,新疆,120.0,operating,2023.0,Xinjiang Jimsar (China Energy Conservation) Pastoral solar power plant,44.0421,89.0275,0.91,0.863,167020.55003480052,22881.819367373468,144138.73066742707,0.13700002402462327,1823,416.0330794067903
684,光伏,甘肃,甘肃,40.0,operating,2014.0,Gansu Minqin Hongshagang Huadian solar farm,38.7536,103.1689,0.937,0.896,59189.30668869853,6155.68625146246,53033.62043723607,0.10399997222197252,1600,111.92156820840836
6840,光伏,四川,四川,50.0,operating,2015.0,Sichuan Province Ganzi Huogulongcun solar farm,31.6259,100.0217,0.984,0.986,75434.3107535944,1056.0802438082694,74378.23050978612,0.013999998584966828,657,19.201458978332173
6842,光伏,新疆,新疆,20.0,operating,2018.0,Xinjiang Tumushuke (Hengji Sunshine0 solar farm,38.4161,77.2389,0.91,0.863,31220.806718883752,4277.251271235227,26943.555447648527,0.1370000240464047,1824,77.76820493154959
6843,光伏,西藏,西藏,20.0,operating,2017.0,Tibet Baxoi Changxin solar farm,30.056,96.9178,0.686,0.649,33853.2494493199,11882.490902708054,21970.758546611847,0.35100001022048916,2504,216.04528914014642
6845,光伏,新疆,新疆,30.0,operating,2014.0,Xinjiang Changji Qitai Juyang Grid-Connected solar farm,43.7941,89.8523,0.91,0.863,46452.0638980453,6363.93387660861,40088.13002143669,0.13700002416634074,1822,115.7078886656111
6846,光伏,新疆,新疆,20.0,operating,2015.0,Xinjiang Hami Hongxing 4 Farm Tianhong Yangguang solar farm,42.8204,93.7151,0.91,0.863,29237.97041306597,4005.6026515489816,25232.367761516987,0.1370000241110766,1751,72.8291391190724
6847,光伏,四川,四川,50.0,operating,2016.0,Sichuan Province Ganzi Luhuo County Gongtanggang solar farm,31.3219,100.8133,0.984,0.986,78903.61029090929,1104.6504323740005,77798.9598585353,0.013999998584364782,655,20.084553315890922
6848,光伏,新疆,新疆,20.0,operating,2015.0,Xinjiang Lop CPI solar farm,37.0664,80.1779,0.91,0.863,28385.600604465246,3888.8279676671027,24496.772636798145,0.13700002412685833,1756,70.70596304849278
6849,光伏,新疆,新疆,20.0,operating,2016.0,Xinjiang Tumushuke 3rd Division 42nd Brigade SPIC solar farm,39.7748,79.1081,0.91,0.863,27717.05044136232,3797.236574256301,23919.81386710602,0.13700002394878433,1789,69.04066498647819
685,光伏,甘肃,甘肃,200.0,operating,2022.0,Gansu Minqin Hongshagang solar farm,38.949,102.441,0.937,0.896,280038.9560762725,29124.04367700195,250914.91239927054,0.10399997230767286,1649,529.528066854581
6852,光伏,新疆,新疆,30.0,operating,2016.0,Xinjiang Changji Qitai Juyang Grid-Connected solar farm,43.7941,89.8523,0.91,0.863,46452.0638980453,6363.93387660861,40088.13002143669,0.13700002416634074,1822,115.7078886656111
