ObjectId,power_type_cn,province_cn,merge_province_cn,capacity_mw,gen_mwh,curt_mwh,potential_mwh,curtailment_rate,gen_utilization_hours,curtailed_equivalent_hours,potential_resource_hours,curt_positive_hours,available_low_cost_electricity_mwh,h2_alkaline_55kwh_t,h2_pem_56kwh_t,status,start_year,project_name,latitude,longitude
6099,光伏,新疆,新疆,20.0,23676.06120211798,6677.863415982,30353.92461809998,0.2200000000000001,1183.803060105899,333.8931707991,1517.696230904999,2243,6677.863415982,121.4156984724,119.24756099967858,operating,2016.0,Xinjiang Xiwang Chuangmei solar farm,43.862,87.6127
6100,光伏,新疆,新疆,20.0,23930.154403506,6749.530729193999,30679.6851327,0.2199999999999999,1196.5077201753,337.4765364596999,1533.9842566349998,2194,6749.530729193999,122.71874053079996,120.52733444989283,operating,2014.0,Xinjiang Yanqi Xin'ao solar farm,42.0582,86.5724
6101,光伏,新疆,新疆,50.0,55657.98735018606,15698.406688513996,71356.39403870006,0.2199999999999997,1113.1597470037211,313.9681337702799,1427.1278807740011,2133,15698.406688513996,285.42557615479996,280.3286908663214,operating,2021.0,Xinjiang Yecheng (Huadian) solar farm,37.789,77.591
6102,光伏,新疆,新疆,500.0,571670.9912007902,161240.53597971005,732911.5271805002,0.2199999999999999,1143.3419824015805,322.4810719594201,1465.8230543610005,2088,161240.53597971005,2931.6461087220005,2879.295285351965,operating,2023.0,Xinjiang Yecheng County (Tarim Oilfield) 500 MW Solar and Storage solar project,37.1521,77.0544
6103,光伏,新疆,新疆,20.0,21827.194217088,6156.388112511998,27983.58232959999,0.22,1091.3597108543995,307.8194056255999,1399.1791164799995,2126,6156.388112511998,111.93432931839997,109.93550200914282,operating,2018.0,Xinjiang Yecheng Ruicheng solar farm,37.4191,77.4309
6104,光伏,新疆,新疆,30.0,33553.802830548004,9463.893106052004,43017.69593660001,0.22,1118.4600943516002,315.4631035350668,1433.923197886667,2269,9463.893106052004,172.07078374640005,168.99809117950008,operating,2016.0,Xinjiang Yili 73rd Brigade Yiyang solar farm,43.5223,81.9038
6105,光伏,新疆,新疆,20.0,22037.335236618,6215.658656482002,28252.9938931,0.22,1101.8667618308998,310.7829328241001,1412.649694655,2274,6215.658656482002,113.0119755724,110.99390458003576,operating,2015.0,Xinjiang Yili Chabuchar TBEA Grid-Connected solar farm,43.8407,81.1522
6106,光伏,新疆,新疆,30.0,30599.382285497995,8630.595003602,39229.9772891,0.22,1019.9794095165998,287.6865001200667,1307.6659096366666,2261,8630.595003602,156.91990915639997,154.1177679214643,operating,2015.0,Xinjiang Yili GCL Energy solar farm,44.2776,80.4616
6107,光伏,新疆,新疆,20.0,21534.99019542,6073.97159358,27608.961789,0.2199999999999999,1076.749509771,303.698579679,1380.44808945,2364,6073.97159358,110.43584715599998,108.4637784567857,operating,2015.0,Xinjiang Yili Nileke Zhongli Tenghui solar farm,43.862,83.1209
6108,光伏,新疆,新疆,20.0,21397.349069693988,6035.149737606001,27432.498807299988,0.2200000000000001,1069.8674534846994,301.7574868803,1371.6249403649992,2251,6035.149737606001,109.72999522920001,107.77053102867856,operating,2014.0,Xinjiang Yili PLA Corps Ximeishi solar farm,43.9672,80.6078
6109,光伏,新疆,新疆,20.0,22905.45797771398,6460.513788586003,29365.971766299983,0.2200000000000002,1145.272898885699,323.02568942930014,1468.298588314999,2225,6460.513788586003,117.46388706520003,115.36631765332147,operating,2014.0,Xinjiang Yili Tekesi Yuhui Grid-Connected solar farm,43.2479,81.8519
6110,光伏,新疆,新疆,20.0,20511.217702950013,5785.21524955,26296.43295250001,0.2199999999999999,1025.5608851475006,289.2607624775,1314.8216476250009,2233,5785.21524955,105.18573181000001,103.3074151705357,operating,2017.0,Xinjiang Yili Xinhui solar farm,44.1578,80.4098
6111,光伏,新疆,新疆,30.0,39542.551073142,11153.027225758,50695.5782989,0.2199999999999999,1318.0850357714,371.7675741919333,1689.8526099633334,2253,11153.027225758,202.78231319559995,199.16120045996428,operating,2023.0,Xinjiang Hami Santanghu (State Power Investment) Wind/Solar/Storage complex,44.251,93.357
6112,光伏,新疆,新疆,400.0,424070.27983905,119609.56610845,543679.8459475,0.22,1060.175699597625,299.02391527112496,1359.19961486875,2130,119609.56610845,2174.71938379,2135.885109079464,operating,2023.0,Xinjiang Artux (State Power Investment ) Energy Storage solar farm,41.1678,80.2582
6113,光伏,四川,四川,50.0,74049.021446983,5147.792934817,79196.8143818,0.065,1480.98042893966,102.95585869634,1583.936287636,1308,5147.792934817,93.59623517849091,91.92487383601788,operating,2016.0,Sichuan Yanyuan Mianyaxiang Hetaoyuan CGN solar farm,27.554,101.3128
6114,光伏,新疆,新疆,50.0,62051.19757356001,17501.619828439998,79552.81740200002,0.2199999999999999,1241.0239514712002,350.0323965688,1591.05634804,2205,17501.619828439998,318.211269608,312.52892550785714,operating,2015.0,Xinjiang Hami Shankou Guotou solar farm,42.159,94.228
