ObjectId,resource_branch,low_return_entry,optimized_h2_t_per_year
10414,curtailment_only,False,0.0060452018615206
10417,curtailment_only,False,0.0
10419,curtailment_only,False,0.0671559547936393
1042,curtailment_only,False,9.631160302651192
10420,curtailment_only,False,0.0024799843761122
10427,curtailment_only,False,0.0072604867251672
1043,curtailment_only,False,16.311361123045334
10436,curtailment_only,False,0.0
10437,curtailment_only,False,0.0122209837728311
10441,curtailment_only,False,0.0108907290411586
10444,curtailment_only,False,9.990479715755022
10446,curtailment_only,False,1.8846397563424595
10448,curtailment_only,False,0.0133922383241887
1045,curtailment_only,False,16.311361123045334
10451,curtailment_only,False,0.0089219731303732
10452,curtailment_only,False,0.4438821896292449
10454,curtailment_only,False,0.010783222383269
10459,curtailment_only,False,0.3257542933784596
1046,curtailment_only,False,13.373340892227118
10466,curtailment_only,False,0.3257542933784596
10470,curtailment_only,False,4.587484042522061
10472,curtailment_only,False,0.0
10476,curtailment_only,False,0.0070877848690373
1048,curtailment_only,False,13.412294313025038
105,curtailment_only,False,25.6362500895784
1050,curtailment_only,False,14.365917426128824
10501,curtailment_only,False,0.0051971667993062
10506,curtailment_only,False,0.0
10509,curtailment_only,False,0.0
10514,curtailment_only,False,0.0019798730132885
1053,curtailment_only,False,18.40518083796829
10533,curtailment_only,False,0.0135462320336025
10539,curtailment_only,False,0.0
1054,curtailment_only,False,11.683757449100185
10546,curtailment_only,False,0.0
10547,curtailment_only,False,0.1266048333047777
10553,curtailment_only,False,0.0093140813997602
10559,curtailment_only,False,0.0080539476435584
1056,curtailment_only,False,16.579006731204007
10562,curtailment_only,False,6.787501998190955
10566,curtailment_only,False,5.5011292870465045
10575,curtailment_only,False,0.0351153335753162
10578,curtailment_only,False,2.0205969589054558
1058,curtailment_only,False,12.202492598096145
10580,curtailment_only,False,0.9657077397913368
10581,curtailment_only,False,14.286851553507065
10582,curtailment_only,False,0.0
10587,curtailment_only,False,0.0113657478562385
10588,curtailment_only,False,0.1227268330838385
10589,curtailment_only,False,0.0142834837442848
1059,curtailment_only,False,15.013171205503756
10593,curtailment_only,False,5.571738658413541
10597,curtailment_only,False,0.0014626384075476
10599,curtailment_only,False,0.005527594939622
106,curtailment_only,False,27.41767719424445
1060,curtailment_only,False,10.28173989482116
10602,curtailment_only,False,0.0
10604,curtailment_only,False,0.0015845240319669
10606,curtailment_only,False,12.057667945816869
10607,curtailment_only,False,2.843632167344768
1061,curtailment_only,False,16.784975412167032
10616,curtailment_only,False,0.0041652551977224
1062,curtailment_only,False,8.621113309534888
10623,curtailment_only,False,0.5112857843826737
10625,curtailment_only,False,1.2008658963092833
10626,curtailment_only,False,0.0
1063,curtailment_only,False,13.859605242004363
10633,curtailment_only,False,0.0048278275468683
1064,curtailment_only,False,13.651230284344791
10641,curtailment_only,False,0.595045412767104
10643,curtailment_only,False,2.279651139971011
10648,curtailment_only,False,0.0029880146099705
10649,curtailment_only,False,0.0042603587206296
1065,curtailment_only,False,9.504719327893415
10650,curtailment_only,False,0.1662891787214668
10651,curtailment_only,False,7.10950832375076
10655,curtailment_only,False,0.0110750767505755
10658,curtailment_only,False,5.7036559232687605
1066,curtailment_only,False,18.4473778785022
10664,curtailment_only,False,5.293129237197684
10665,curtailment_only,False,5.987187336939921
10666,curtailment_only,False,2.90090556080505
10667,curtailment_only,False,0.0112448718602232
10668,curtailment_only,False,0.0018782220847404
10671,curtailment_only,False,2.013028163982284
10676,curtailment_only,False,0.8443887955393854
10679,curtailment_only,True,56.55511612423202
10683,curtailment_only,False,17.374882823750966
10685,curtailment_only,False,0.222562273450408
10686,curtailment_only,False,0.0
10687,curtailment_only,False,21.62393499866676
10688,curtailment_only,False,3.422959969869284
10691,curtailment_only,False,0.0015988217363389
10693,curtailment_only,False,2.629979276243723
10694,curtailment_only,False,0.0060337243782369
10695,curtailment_only,False,0.0
10697,curtailment_only,False,0.011152626097304
107,curtailment_only,False,26.83335313179355
10702,curtailment_only,False,5.662522434526966
10703,curtailment_only,False,0.0
10704,curtailment_only,False,0.0089853100062295
10706,curtailment_only,False,23.5527404073475
10708,curtailment_only,False,2.823781048190533
10709,curtailment_only,False,0.0
10710,curtailment_only,False,4.558200268079093
10711,curtailment_only,False,7.295210178856101
10714,curtailment_only,False,24.02765727677052
10718,curtailment_only,False,0.6967082987925736
1072,curtailment_only,False,16.76695154726146
10720,curtailment_only,False,0.0
10722,curtailment_only,False,0.4978216965869425
10725,curtailment_only,False,0.0
10726,curtailment_only,False,0.0054422816167376
10728,curtailment_only,False,0.0036111256698206
10729,curtailment_only,False,0.1211173361642363
10732,curtailment_only,False,1.4137154901341724
10733,curtailment_only,False,0.0066696597170086
10734,curtailment_only,False,14.229463379016138
1074,curtailment_only,False,11.70676510362755
10740,curtailment_only,False,0.0019866519606355
1075,curtailment_only,False,17.001895231470385
10755,curtailment_only,False,0.0
10757,curtailment_only,False,0.0807655134948429
10761,curtailment_only,False,9.82355957141706
10762,curtailment_only,False,0.0
10767,curtailment_only,False,0.0050410096116657
10768,curtailment_only,False,0.6760798083946619
10772,curtailment_only,False,10.777650621242424
10778,curtailment_only,False,0.0062503082109071
10779,curtailment_only,False,0.0
1078,curtailment_only,False,11.960425800628729
10781,curtailment_only,False,0.0079477496081807
10782,curtailment_only,False,0.0095332109753332
10783,curtailment_only,False,0.0
10796,curtailment_only,False,0.0016208479696051
10799,curtailment_only,False,13.685580608936265
108,curtailment_only,False,26.83335313179355
10802,curtailment_only,False,0.0
10805,curtailment_only,False,0.1986508049951179
10806,curtailment_only,False,6.01929375029421
10807,curtailment_only,False,0.0037397234957957
10808,curtailment_only,False,0.0171792405070599
10811,curtailment_only,False,0.5354994961288779
10813,curtailment_only,False,0.0062132586290133
10818,curtailment_only,False,0.0111018683992116
1082,curtailment_only,False,11.960425800628729
10821,curtailment_only,False,14.382636307925592
10826,curtailment_only,False,0.0072786952201818
10829,curtailment_only,False,1.6859636044698176
10835,curtailment_only,False,8.243995192044647
10841,curtailment_only,False,0.0066231246947084
10844,curtailment_only,False,1.9999420845015816
10846,curtailment_only,False,8.155333179265657
10849,curtailment_only,False,2.080413521884067
10852,curtailment_only,False,15.185636410902257
10854,curtailment_only,True,80.97120158004145
10859,curtailment_only,False,8.155333179265657
1086,curtailment_only,False,11.27093805948854
10862,curtailment_only,False,11.654945126015194
10866,curtailment_only,False,0.009454953213377
10867,curtailment_only,False,1.342314165673558
10868,curtailment_only,False,0.4339239806264446
10871,curtailment_only,False,3.0635005589984283
10873,curtailment_only,False,2.1095931442741405
10880,curtailment_only,False,0.0027005041714374
10882,curtailment_only,False,15.023473542198875
10885,curtailment_only,False,0.2095243991049147
10892,curtailment_only,False,8.638561818709103
10894,curtailment_only,False,0.0
10895,curtailment_only,False,10.57288394175912
10896,curtailment_only,False,6.374646737820492
10897,curtailment_only,False,0.0012591098735618
10898,curtailment_only,False,2.217055898697509
109,curtailment_only,False,25.6362500895784
10900,curtailment_only,False,8.263068992063253
10907,curtailment_only,False,0.8713067350382009
10911,curtailment_only,False,9.734340157498162
10914,curtailment_only,False,0.0040291516029103
10916,curtailment_only,False,5.653597136142567
10917,curtailment_only,False,6.793004901996509
10919,curtailment_only,False,0.0770428835914383
10921,curtailment_only,False,0.0055675748537956
10923,curtailment_only,False,1.7176517005090486
10924,curtailment_only,False,0.023795253892172
10925,curtailment_only,False,6.313276658454693
10930,curtailment_only,False,0.1924088229077375
10931,curtailment_only,False,0.0028959527063809
10934,curtailment_only,False,0.002281127740357
