ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,low_return_entry,conventional_6p5,strict_marginal,low_selected_capacity_mw,low_selected_h2_t_per_year,low_selected_npv_100m_cny,high_selected_capacity_mw,high_selected_h2_t_per_year
10080,宁夏,光伏,5.0,37.766,106.726,False,False,False,1.0,6.715366626445452,-0.14783488255773689,1.0,6.715366626445452
10081,河北,光伏,15.0,41.265,114.621,False,False,False,1.0,14.118274615490442,-0.09516734303174822,1.0,14.118274615490442
10082,甘肃,光伏,9.0,38.7536,103.1689,False,False,False,1.0,19.59080729308369,-0.05892732354199745,1.0,19.59080729308369
10083,山东,光伏,15.0,37.3538,120.4282,False,False,False,1.0,9.044030920436136,-0.1312403181255986,1.0,9.044030920436136
10084,黑龙江,光伏,10.0,44.677,130.509,False,False,False,1.0,7.841225598953614,-0.13981564556064074,1.0,7.841225598953614
10085,内蒙古,光伏,1.1,42.9594,120.8395,False,False,False,0.0006841076700619964,0.01897734831774069,-5.982373147455061e-06,0.0006841076700619964,0.01897734831774069
1010,广西,光伏,40.0,21.5195,109.3999,False,False,False,1.0,14.04737288325785,-0.09541958587514039,1.0,14.04737288325785
10103,山东,光伏,5.0,36.7994,116.7439,False,False,False,1.0,1.9244008527199425,-0.1821035318827216,1.0,1.9244008527199425
10105,浙江,光伏,3.0,29.108,119.6486,False,False,False,0.0,0.0,0.0,0.0,0.0
10106,山东,光伏,13.0,36.0598,117.8054,False,False,False,1.0,7.810992280509385,-0.14004459644444703,1.0,7.810992280509385
1011,广西,光伏,20.0,21.659,109.433,False,False,False,1.0,10.802928125107655,-0.11855403045477572,1.0,10.802928125107655
10110,江西,光伏,1.9,28.6472,116.0348,False,False,False,0.0003174996354217524,0.00412208036477523,-3.2679793497566126e-05,0.0003174996354217524,0.00412208036477523
10111,浙江,光伏,1.1,29.8622,121.6204,False,False,False,0.0,0.0,0.0,0.0,0.0
10112,山东,光伏,2.0,36.215,117.6698,False,False,False,1.0,0.005495437852759898,-0.19585404176925691,1.0,0.005495437852759898
10113,江苏,光伏,5.8,31.9828,120.8905,False,False,False,0.0007231917176921735,0.0072907492058127445,-8.942844010630188e-05,0.0007231917176921735,0.0072907492058127445
10119,辽宁,光伏,1.9,41.2374,122.9955,False,False,False,1.0,0.006435635923258124,-0.19584725037327577,1.0,0.006435635923258124
10120,江苏,光伏,1.2,34.2665,117.181,False,False,False,0.00016052318883824434,0.0016113372306217144,-1.989973152436663e-05,0.00016052318883824434,0.0016113372306217144
10125,河南,光伏,4.2,33.7375,113.2981,False,False,False,1.0,0.04272817583031439,-0.19558676958298707,1.0,0.04272817583031439
10128,河南,光伏,5.0,33.001,112.5293,False,False,False,1.0,0.2254074074345182,-0.19427574042482343,1.0,0.2254074074345182
10129,江西,光伏,1.0,29.6654,115.9475,False,False,False,0.00017080491636743648,0.0021570935253567474,-1.8011832098658752e-05,0.00017080491636743648,0.0021570935253567474
10132,山东,光伏,3.5,36.8618,120.5158,False,False,False,1.0,0.40891535039713445,-0.19295992563625458,1.0,0.40891535039713445
10133,浙江,光伏,2.1,29.4798,121.8649,False,False,False,0.0,0.0,0.0,0.0,0.0
10135,辽宁,光伏,1.5,41.2374,122.9955,False,False,False,0.0005896271367515245,0.011920400783501458,-3.250545429753404e-05,0.0005896271367515245,0.011920400783501458
10137,江西,光伏,3.0,29.6654,115.9475,False,False,False,0.0005124142947253428,0.006471277453963611,-5.403542964504099e-05,0.0005124142947253428,0.006471277453963611
1014,广西,光伏,100.0,23.173,108.9398,False,False,False,1.0,15.666476378173071,-0.08389000802517826,1.0,15.666476378173071
10140,山东,光伏,5.0,36.7843,119.9494,False,False,False,1.0,1.7201732285788227,-0.183565199731334,1.0,1.7201732285788227
10142,山东,光伏,5.9,36.9787,120.7069,False,False,False,1.0,2.5142538284606406,-0.1778831353932063,1.0,2.5142538284606406
10143,浙江,光伏,1.2,29.4798,121.8649,False,False,False,0.0,0.0,0.0,0.0,0.0
10144,河南,光伏,1.4,33.001,112.5293,False,False,False,0.00032237529876501464,0.004553883604095923,-3.061106797998135e-05,0.00032237529876501464,0.004553883604095923
10145,陕西,光伏,9.8,36.5794,110.0062,False,False,False,1.0,16.662876167930172,-0.07718813397799489,1.0,16.662876167930172
10148,山东,光伏,5.0,36.7843,119.9494,False,False,False,1.0,1.7201732285788227,-0.183565199731334,1.0,1.7201732285788227
10152,山东,光伏,2.1,36.2003,117.0809,False,False,False,1.0,0.011336218617891525,-0.195812125870699,1.0,0.011336218617891525
10153,江西,光伏,2.5,27.2846,116.9024,False,False,False,0.0004559509108522459,0.005466979418755739,-5.0158614732649424e-05,0.0004559509108522459,0.005466979418755739
10159,河北,光伏,5.9,37.4658,114.3404,False,False,False,1.0,7.216561921746758,-0.14432556449496578,1.0,7.216561921746758
1016,广西,光伏,60.0,23.2628,109.1664,False,False,False,1.0,13.95255913140166,-0.09610753350953997,1.0,13.95255913140166
10160,河北,光伏,12.3,37.4658,114.3404,False,False,False,1.0,13.123957581085518,-0.10222335136376706,1.0,13.123957581085518
10163,安徽,光伏,10.0,33.5429,117.553,False,False,False,1.0,2.2299990694438185,-0.179882060911634,1.0,2.2299990694438185
10164,辽宁,光伏,2.5,41.2374,122.9955,False,False,False,1.0,0.09998253180754244,-0.19517533326409645,1.0,0.09998253180754244
10165,河北,光伏,10.0,38.5207,114.2042,False,False,False,1.0,11.334662185412913,-0.11497216062770961,1.0,11.334662185412913
10166,江西,光伏,16.0,27.3855,115.8368,False,False,False,1.0,2.7361960628185833,-0.1762473947083569,1.0,2.7361960628185833
10167,浙江,光伏,9.1,28.85,121.1167,False,False,False,0.0,0.0,0.0,0.0,0.0
1017,广西,光伏,60.0,23.2725,109.1798,False,False,False,1.0,13.95255913140166,-0.09610753350953997,1.0,13.95255913140166
10171,吉林,光伏,12.0,43.729,126.1997,False,False,False,1.0,6.353409730424534,-0.15043158612693225,1.0,6.353409730424534
10173,陕西,光伏,19.5,38.2769,109.7155,False,False,False,1.0,20.617605798129755,-0.05279506558696666,1.0,20.617605798129755
10174,山东,光伏,3.2,34.9137,118.6343,False,False,False,1.0,0.2956783642355131,-0.19377211320467796,1.0,0.2956783642355131
10175,甘肃,光伏,18.0,35.4466,103.9799,False,False,False,1.0,21.29741663567671,-0.04832566546182468,1.0,21.29741663567671
10176,山东,光伏,4.9,35.1032,118.3507,False,False,False,1.0,1.62736658216405,-0.18422992653156492,1.0,1.62736658216405
10180,山东,光伏,7.0,37.1767,116.8508,False,False,False,1.0,3.8680613709798077,-0.16820393221929372,1.0,3.8680613709798077
10186,山东,光伏,1.1,35.1032,118.3507,False,False,False,0.00041246682758203936,0.007384199766273734,-2.8681121082524993e-05,0.00041246682758203936,0.007384199766273734
10188,山东,光伏,2.0,35.1032,118.3507,False,False,False,1.0,0.005559931244150365,-0.19585357893231842,1.0,0.005559931244150365
10189,山东,光伏,1.0,35.5178,117.6097,False,False,False,0.00037293455593743216,0.006879605674302992,-2.468755076195967e-05,0.00037293455593743216,0.006879605674302992
10190,山东,光伏,6.0,35.1032,118.3507,False,False,False,1.0,2.5535459512083527,-0.17760199355313155,1.0,2.5535459512083527
102,甘肃,光伏,100.0,38.096,102.838,False,False,False,1.0,26.5485850501391,-0.015747893556150104,1.0,26.5485850501391
1020,广西,光伏,160.0,22.3233,107.3895,False,False,False,1.0,17.01327404805378,-0.07478603462544336,1.0,17.01327404805378
10203,山东,光伏,5.5,37.1767,116.8508,False,False,False,1.0,2.4682373180312527,-0.1782122509104066,1.0,2.4682373180312527
10207,甘肃,光伏,6.0,39.3473,100.188,False,False,False,1.0,14.776185784418912,-0.09032130364559614,1.0,14.776185784418912
