ObjectId,method,curtailed_mwh,positive_hours,top_10pct_hour_energy_share
11116,daily_peak,155.76669198515268,1025,0.9882202968502003
11131,daily_peak,73.24627354571595,839,1.0
11132,daily_peak,418.45525302124025,858,1.0
11133,daily_peak,0.0,0,0.0
11137,daily_peak,62.30581236964464,1060,0.9838826732901995
11145,daily_peak,1003.896056558609,1243,0.9262899783913797
1115,daily_peak,1414.4853930962086,1122,0.9769671148788608
11154,daily_peak,334.7319044878483,1063,0.9776878767802053
1116,daily_peak,3050.500918313384,1111,0.9820021287102317
11161,daily_peak,42.27200171141327,1011,0.9865308041563599
11163,daily_peak,318.6321359036565,1024,0.9835420619440003
11169,daily_peak,550.7203438674212,1025,0.9852702269576404
11171,daily_peak,0.0,0,0.0
11172,daily_peak,33.90421661236882,571,1.0
11174,daily_peak,0.0,0,0.0
11175,daily_peak,0.0,0,0.0
11178,daily_peak,2486.3443915441035,1909,0.7354435295602514
11181,daily_peak,201.82875976975822,850,1.0
11183,daily_peak,170.51050372880883,850,1.0
11186,daily_peak,1010.8779571963586,2517,0.5745157916027932
11187,daily_peak,6501.330072048307,2523,0.5785202828237164
11188,daily_peak,11188.338384446859,2522,0.552575932037994
11189,daily_peak,7154.351042077541,2493,0.5655596207077651
11191,daily_peak,258.2689660489457,1135,0.9635848249576274
11193,daily_peak,861.6308354524374,1126,0.9667383554540393
112,daily_peak,7544.190178154945,1533,0.826025433640774
11201,daily_peak,241.05103587653582,1135,0.9635848438438447
11202,daily_peak,44.2993515432775,556,1.0
11203,daily_peak,57.71048278144002,749,1.0
11204,daily_peak,0.0,0,0.0
11205,daily_peak,135.93731318267064,1598,0.8838912677309001
11208,daily_peak,264.59506265109775,897,0.9995963600698015
11209,daily_peak,182.17595686553418,727,1.0
11210,daily_peak,15.378489851890132,727,1.0
11211,daily_peak,409.685418001011,1032,0.9837931484951378
11214,daily_peak,997.7701763919293,1578,0.8550039663115462
11220,daily_peak,0.0,0,0.0
11223,daily_peak,0.0,0,0.0
11226,daily_peak,0.0,0,0.0
11227,daily_peak,0.0,0,0.0
1123,daily_peak,2389.0550129534304,1225,0.9561792437197643
11236,daily_peak,232.01708901327848,1014,0.9893982546282531
11239,daily_peak,0.0,0,0.0
1124,daily_peak,9241.84209530738,1078,0.9825150303459743
11241,daily_peak,112.0309158257544,1044,0.984464065778977
11243,daily_peak,68.6576421622932,563,1.0
11245,daily_peak,59.85484997328557,902,0.9994197192820333
11247,daily_peak,0.0,0,0.0
1125,daily_peak,266.1386295565963,464,1.0
11251,daily_peak,620.3686299971714,1058,0.9831734396057599
11253,daily_peak,461.71674931007624,1344,0.9229113475757932
11256,daily_peak,385.9442615880966,1042,0.9875638555778447
11258,daily_peak,18.13242997970013,678,1.0
11262,daily_peak,228.99817733277752,1014,0.988560263777084
11264,daily_peak,102.65435583301448,1014,0.9885602620134711
11267,daily_peak,0.0,0,0.0
