ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,audited_boundary,low_npv_to_capex_128,high_npv_to_capex_128,low_128,high_128,strict_128,low_256,high_256,strict_256,low_adaptive,high_adaptive,strict_adaptive,low_capacity_mw_128,high_capacity_mw_128,low_capacity_mw_256,high_capacity_mw_256,low_capacity_mw_adaptive,low_npv_adaptive,high_capacity_mw_adaptive,high_npv_adaptive,low_final_bracket_relative_width,high_final_bracket_relative_width
7435,江苏,光伏,5.0,31.3496,119.8173,False,-inf,-inf,False,False,False,False,False,False,False,False,False,0.0005968755567801328,0.0005968755567801328,0.0005968755567801328,0.0005968755567801328,,,,,,
7437,安徽,光伏,1.2,32.0,117.0,False,-inf,-inf,False,False,False,False,False,False,False,False,False,0.00025996676317751027,0.00025996676317751027,0.00025996676317751027,0.00025996676317751027,,,,,,
7438,云南,光伏,50.0,25.0188,99.3416,False,-0.6013588112938825,-0.5834729943694789,False,False,False,False,False,False,False,False,False,1.026681095991297,1.026681095991297,1.0121789436066402,1.0121789436066402,,,,,,
744,广东,光伏,200.0,23.1783,114.4586,False,-2.003254269503536,-1.309774382618143,False,False,False,False,False,False,False,False,False,1.0067415155217097,1.0067415155217097,1.0067415155217097,1.0067415155217097,,,,,,
7440,浙江,光伏,20.0,29.3167,119.7333,False,-inf,-inf,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,,,,,,
7442,山东,光伏,1.5,36.8196,117.9807,False,-inf,-inf,False,False,False,False,False,False,False,False,False,0.0005759461821707484,0.0005759461821707484,0.0005759461821707484,0.0005759461821707484,,,,,,
7444,四川,光伏,10.0,32.9041,101.7053,False,-inf,-inf,False,False,False,False,False,False,False,False,False,0.0027129831500129864,0.0027129831500129864,0.0027129831500129864,0.0027129831500129864,,,,,,
7445,天津,光伏,5.9,39.3289,117.8206,False,-inf,-inf,False,False,False,False,False,False,False,False,False,0.002372320332856872,0.002372320332856872,0.002372320332856872,0.002372320332856872,,,,,,
7446,云南,光伏,62.0,25.0477,98.9876,False,-0.6513736822560479,-0.6103771591577292,False,False,False,False,False,False,False,False,False,1.0313898868547093,1.0313898868547093,1.0145951931310653,1.0145951931310653,,,,,,
7447,天津,光伏,2.3,39.3783,117.0358,False,-inf,-inf,False,False,False,False,False,False,False,False,False,0.0009631089868842669,0.0009631089868842669,0.0009631089868842669,0.0009631089868842669,,,,,,
7449,天津,光伏,1.6,39.1175,117.1913,False,-inf,-inf,False,False,False,False,False,False,False,False,False,0.0006576724228472633,0.0006576724228472633,0.0006576724228472633,0.0006576724228472633,,,,,,
745,甘肃,光伏,30.0,37.3743,103.985,False,-0.4117387452234684,-0.4815429369641205,False,False,False,False,False,False,False,False,False,1.0154891777599626,1.0154891777599626,1.0036637056901068,1.0036637056901068,,,,,,
7451,江苏,光伏,10.0,33.6332,119.0293,False,-inf,-inf,False,False,False,False,False,False,False,False,False,0.0013086283885349653,0.0013086283885349653,0.0013086283885349653,0.0013086283885349653,,,,,,
7452,河北,光伏,1.2,38.858,115.4907,False,-inf,-inf,False,False,False,False,False,False,False,False,False,0.00069886485984462,0.00069886485984462,0.00069886485984462,0.00069886485984462,,,,,,
7454,河北,光伏,1.6,38.858,115.4907,False,-inf,-inf,False,False,False,False,False,False,False,False,False,0.000931820024175323,0.000931820024175323,0.000931820024175323,0.000931820024175323,,,,,,
7457,江苏,光伏,1.0,33.0,120.0,False,-inf,-inf,False,False,False,False,False,False,False,False,False,0.0001336417098749783,0.0001336417098749783,0.0001336417098749783,0.0001336417098749783,,,,,,
7463,安徽,光伏,5.7,32.9176,117.3826,False,-inf,-inf,False,False,False,False,False,False,False,False,False,0.0012753806583844529,0.0012753806583844529,0.0012753806583844529,0.0012753806583844529,,,,,,
7464,云南,光伏,50.0,25.1118,101.3031,False,-0.6653256385018914,-0.6179238357334267,False,False,False,False,False,False,False,False,False,1.0202160196711272,1.0202160196711272,1.0047959939618523,1.0047959939618523,,,,,,
7465,西藏,光伏,10.0,29.3778,92.1964,True,0.46034248886331164,0.08226907056892324,True,True,False,True,True,False,True,True,False,1.3892281648991578,1.0124436948372806,1.4001131507515858,1.0023836976167353,1.3978687540690105,4610857.800812768,1.0,607251.9239301004,1.9030899486628336e-06,0.0
