terminal_price,price_shape,rule,selected_record_count,durable_record_count,strict_selected_count,selected_capacity_gw,selected_capex_100m_cny,selected_h2_mt_per_year,durable_capacity_gw,durable_capex_100m_cny,durable_h2_mt_per_year,total_selected_capacity_gw,total_selected_capex_100m_cny,total_selected_h2_mt_per_year,at_risk_record_count,at_risk_capex_100m_cny
15.0,linear,low_hurdle_locked,1791,159,0,1.2430461738480645,89.49932451706063,0.0570674814070773,1.2430461738480645,89.49932451706063,0.0570674814070773,8.422973421453497,606.4540863446518,0.322599964043221,1632,516.9547618275911
15.0,linear,static_6p5_locked,1098,261,0,1.8207090030196786,131.09104821741687,0.084249009423148,1.8207090030196786,131.09104821741687,0.084249009423148,4.591393079003398,330.5803016882446,0.19921149571592425,837,199.48925347082778
15.0,back_loaded,conditional_forward_screen,945,945,0,3.3869515517500477,243.86051172600347,0.15354639723533248,3.3869515517500477,243.86051172600347,0.15354639723533248,3.3869515517500477,243.86051172600347,0.15354639723533248,0,0.0
15.0,back_loaded,low_hurdle_locked,1791,374,0,3.2110481842412897,231.19546926537285,0.13930349263705682,3.2110481842412897,231.19546926537285,0.13930349263705682,8.422973421453497,606.4540863446518,0.322599964043221,1417,375.25861707927885
15.0,back_loaded,static_6p5_locked,1098,885,0,4.257172192373252,306.51639785087417,0.1864283060489634,4.257172192373252,306.51639785087417,0.1864283060489634,4.591393079003398,330.5803016882446,0.19921149571592425,213,24.063903837370457
15.0,all_timings,robust_forward_screen,211,211,0,0.42887161740180957,30.878756452930293,0.023043927970500942,0.42887161740180957,30.878756452930293,0.023043927970500942,0.42887161740180957,30.878756452930293,0.023043927970500942,0,0.0
16.0,front_loaded,conditional_forward_screen,272,272,0,0.6521356964624059,46.95377014529323,0.03420106534633152,0.6521356964624059,46.95377014529323,0.03420106534633152,0.6521356964624059,46.95377014529323,0.03420106534633152,0,0.0
16.0,front_loaded,low_hurdle_locked,1791,11,0,0.08358438778559792,6.01807592056305,0.004300045538313699,0.08358438778559792,6.01807592056305,0.004300045538313699,8.422973421453497,606.4540863446518,0.322599964043221,1780,600.4360104240886
16.0,front_loaded,static_6p5_locked,1098,16,0,0.19916649209789813,14.339987431048666,0.010239041702149641,0.19916649209789813,14.339987431048666,0.010239041702149641,4.591393079003398,330.5803016882446,0.19921149571592425,1082,316.24031425719596
16.0,linear,conditional_forward_screen,630,630,0,2.074186485080008,149.34142692576057,0.09941420874972882,2.074186485080008,149.34142692576057,0.09941420874972882,2.074186485080008,149.34142692576057,0.09941420874972882,0,0.0
16.0,linear,low_hurdle_locked,1791,181,0,1.4651151048086066,105.48828754621967,0.06678244258132329,1.4651151048086066,105.48828754621967,0.06678244258132329,8.422973421453497,606.4540863446518,0.322599964043221,1610,500.9657987984321
16.0,linear,static_6p5_locked,1098,326,0,2.3705593273550587,170.68027156956418,0.10827961229816413,2.3705593273550587,170.68027156956418,0.10827961229816413,4.591393079003398,330.5803016882446,0.19921149571592425,772,159.90003011868043
16.0,back_loaded,conditional_forward_screen,970,970,0,3.502722922555339,252.19605042398442,0.1580966146693754,3.502722922555339,252.19605042398442,0.1580966146693754,3.502722922555339,252.19605042398442,0.1580966146693754,0,0.0
16.0,back_loaded,low_hurdle_locked,1791,417,0,3.451329251085105,248.49570607812757,0.1487659061925255,3.451329251085105,248.49570607812757,0.1487659061925255,8.422973421453497,606.4540863446518,0.322599964043221,1374,357.9583802665242
16.0,back_loaded,static_6p5_locked,1098,944,0,4.35976538162509,313.90310747700653,0.1904523167948988,4.35976538162509,313.90310747700653,0.1904523167948988,4.591393079003398,330.5803016882446,0.19921149571592425,154,16.677194211238117
16.0,all_timings,robust_forward_screen,272,272,0,0.6521356964624059,46.95377014529323,0.03420106534633152,0.6521356964624059,46.95377014529323,0.03420106534633152,0.6521356964624059,46.95377014529323,0.03420106534633152,0,0.0
17.0,front_loaded,conditional_forward_screen,338,338,0,0.9070703395370414,65.30906444666698,0.04657055189587546,0.9070703395370414,65.30906444666698,0.04657055189587546,0.9070703395370414,65.30906444666698,0.04657055189587546,0,0.0
17.0,front_loaded,low_hurdle_locked,1791,15,0,0.211842145150814,15.252634450858608,0.010511229534243289,0.211842145150814,15.252634450858608,0.010511229534243289,8.422973421453497,606.4540863446518,0.322599964043221,1776,591.2014518937932
17.0,front_loaded,static_6p5_locked,1098,23,0,0.24088094223323797,17.343427840793133,0.012256929074997591,0.24088094223323797,17.343427840793133,0.012256929074997591,4.591393079003398,330.5803016882446,0.19921149571592425,1075,313.23687384745153
17.0,linear,conditional_forward_screen,696,696,0,2.3440697753747846,168.77302382698446,0.11095657016746319,2.3440697753747846,168.77302382698446,0.11095657016746319,2.3440697753747846,168.77302382698446,0.11095657016746319,0,0.0
17.0,linear,low_hurdle_locked,1791,219,0,1.8519020812019429,133.33694984653988,0.08339961769048962,1.8519020812019429,133.33694984653988,0.08339961769048962,8.422973421453497,606.4540863446518,0.322599964043221,1572,473.1171364981119
17.0,linear,static_6p5_locked,1098,380,0,2.6724701867758713,192.41785344786274,0.12122025091484263,2.6724701867758713,192.41785344786274,0.12122025091484263,4.591393079003398,330.5803016882446,0.19921149571592425,718,138.16244824038188
