ObjectId,merge_province_cn,power_type_cn,instrument,required_support,public_cost_pv_100m_cny,annual_h2_t,right_censored
697,甘肃,光伏,15y_price_premium,10.605101510882378,0.03755561786253125,32.8140703885246,False
6981,新疆,光伏,15y_price_premium,8.514474257826805,0.0580705419613231,63.10378326207099,False
7325,新疆,光伏,15y_price_premium,9.890066832304,0.03197710521870735,29.93273859894801,False
7332,新疆,光伏,15y_price_premium,8.862974122166634,0.062176300400543755,64.92314946770409,False
W100,甘肃,风电,15y_price_premium,6.723926514387131,0.15558677602658788,213.78296894271472,False
W1057,广西,风电,15y_price_premium,6.740737706422806,0.026817600663936236,36.75742089134923,False
W1069,广西,风电,15y_price_premium,8.603017777204514,0.02939336266344483,31.61060202151533,False
W1073,广西,风电,15y_price_premium,9.124219045042992,0.030301117298662354,30.732228985198578,False
W1083,广西,风电,15y_price_premium,9.901560544967651,0.032045509539882874,29.95780731864931,False
W1130,河北,风电,15y_price_premium,10.222776085138321,0.03272968772929222,29.65461582154253,False
W1134,河北,风电,15y_price_premium,10.661080107092857,0.0359135047456054,31.204855980931207,False
W124,甘肃,风电,15y_price_premium,6.723926737904549,0.15481271772358204,212.71937223759235,False
W125,甘肃,风电,15y_price_premium,6.723926737904549,0.15481271772358204,212.71937223759235,False
W1273,广西,风电,15y_price_premium,10.43721579015255,0.033973170340491514,30.13343961474761,False
W1280,河北,风电,15y_price_premium,9.679353162646294,0.03249820944016099,31.072522252726447,False
W1284,河北,风电,15y_price_premium,10.400459244847298,0.0332094508350823,29.559510086349544,False
W130,甘肃,风电,15y_price_premium,7.476882264018059,0.12048844198242543,148.9642493308424,False
W1340,河北,风电,15y_price_premium,9.35387447476387,0.03097134079432526,30.627113721777587,False
W1356,河北,风电,15y_price_premium,9.353874921798706,0.03128418432008681,30.936478709014906,False
W1358,河北,风电,15y_price_premium,9.353874921798706,0.03128418432008681,30.936478709014906,False
W136,甘肃,风电,15y_price_premium,7.476882040500641,0.030122109685798468,37.24106244481737,False
W1360,河北,风电,15y_price_premium,8.991859406232834,0.03060851357657029,31.491271211831577,False
W1362,河北,风电,15y_price_premium,8.991859406232834,0.03060851357657029,31.491271211831577,False
W1374,河北,风电,15y_price_premium,8.833722844719887,0.03469783947001311,36.345302248936946,False
W1376,河北,风电,15y_price_premium,7.903038337826729,0.07762361861650299,90.82951259281445,False
W138,甘肃,风电,15y_price_premium,8.063441589474678,0.09719627283015335,111.48610638573652,False
W1387,河北,风电,15y_price_premium,7.903038337826729,0.05666524092443997,66.30554341390938,False
W1389,河北,风电,15y_price_premium,7.9030390083789825,0.03842369438449705,44.96060862716958,False
W139,甘肃,风电,15y_price_premium,8.06344248354435,0.09767984515082848,112.04076127267388,False
W140,甘肃,风电,15y_price_premium,8.06344136595726,0.04835635322871086,55.46572448660063,False
W141,甘肃,风电,15y_price_premium,8.84748950600624,0.11493711579705572,120.22489939872175,False
W1482,海南,风电,15y_price_premium,6.752756014466286,0.03347288955944792,45.77273032999172,False
W1483,海南,风电,15y_price_premium,6.752756685018539,0.03213397735180455,43.94182136814959,False
W1502,河北,风电,15y_price_premium,9.383167549967766,0.03146474922256002,31.02513824096275,False
W1509,河北,风电,15y_price_premium,9.219489097595215,0.030864625858842386,30.98850685817584,False
W1529,河北,风电,15y_price_premium,9.679353162646294,0.03249820944016099,31.072522252726447,False
W1612,河北,风电,15y_price_premium,9.353874921798706,0.03128418432008681,30.936478709014906,False
W1769,广西,风电,15y_price_premium,6.740739047527313,0.02852936744102106,39.10363836412603,False
W1774,广西,风电,15y_price_premium,6.740739047527313,0.02852936744102106,39.10363836412603,False
W178,北京,风电,15y_price_premium,10.147269442677498,0.033110671393550666,30.194752128119298,False
W180,北京,风电,15y_price_premium,10.147269442677498,0.033110671393550666,30.194752128119298,False
W181,北京,风电,15y_price_premium,10.147269442677498,0.033110671393550666,30.194752128119298,False
W1866,河北,风电,15y_price_premium,6.799170076847076,0.024332184426444806,33.051290738711785,False
W1875,河北,风电,15y_price_premium,9.91772398352623,0.03282107602814632,30.60814287074957,False
W1883,河北,风电,15y_price_premium,10.53143486380577,0.03413931303718001,30.023641998363463,False
W1887,河北,风电,15y_price_premium,9.15368378162384,0.030671609392009896,30.991417651493087,False
W1892,河北,风电,15y_price_premium,9.383167773485184,0.031150102132051886,30.714886522995446,False
W2206,黑龙江,风电,15y_price_premium,6.708362102508545,0.04613294628932723,63.503623357177915,False
W2208,黑龙江,风电,15y_price_premium,6.708362326025963,0.0480551534374777,66.14960690883714,False
W2214,黑龙江,风电,15y_price_premium,6.708362326025963,0.0480551534374777,66.14960690883714,False
W2237,黑龙江,风电,15y_price_premium,7.250858545303345,0.058273041777235995,74.27125674745585,False
W2263,河北,风电,15y_price_premium,9.837681949138641,0.03289217262932554,30.946014466718836,False
W2266,河北,风电,15y_price_premium,10.400459244847298,0.0332094508350823,29.559510086349544,False
W2269,黑龙江,风电,15y_price_premium,6.86516560614109,0.053980906884490934,72.63465390964204,False
W2282,黑龙江,风电,15y_price_premium,7.545864209532738,0.05711456082980892,69.96063758175143,False
W2377,河北,风电,15y_price_premium,7.770762741565704,0.04092943518630791,48.63751120979122,False
W2379,黑龙江,风电,15y_price_premium,6.629707217216492,0.057248485370167995,79.75628029796763,False
W2383,黑龙江,风电,15y_price_premium,9.014855995774269,0.03005308804601444,30.83376032146815,False
W2404,黑龙江,风电,15y_price_premium,9.890450611710548,0.03233022578472583,30.249246148822692,False
W2420,黑龙江,风电,15y_price_premium,9.607895314693451,0.031724702217078495,30.542986256544012,False
W2423,河北,风电,15y_price_premium,10.23499220609665,0.03282144193098691,29.666273415448366,False
W2431,河北,风电,15y_price_premium,6.799170076847076,0.024332184426444806,33.051290738711785,False
W2436,河北,风电,15y_price_premium,6.799170076847076,0.024332184426444806,33.051290738711785,False
W2441,河北,风电,15y_price_premium,6.799170076847076,0.024332184426444806,33.051290738711785,False
W2447,河北,风电,15y_price_premium,10.23499220609665,0.03282144193098691,29.666273415448366,False
W2455,河北,风电,15y_price_premium,9.91772398352623,0.03282107602814632,30.60814287074957,False
W2456,黑龙江,风电,15y_price_premium,9.607895314693451,0.031724702217078495,30.542986256544012,False
W2461,河北,风电,15y_price_premium,9.91772398352623,0.03282107602814632,30.60814287074957,False
W2465,河北,风电,15y_price_premium,9.917723760008812,0.03216465433827283,29.995980531464106,False
W2466,黑龙江,风电,15y_price_premium,6.532955020666122,0.032581884022751514,46.05431595807231,False
W2468,河北,风电,15y_price_premium,10.565164759755135,0.03414777015834728,29.902118694497354,False
W2471,黑龙江,风电,15y_price_premium,6.532955020666122,0.032581884022751514,46.05431595807231,False
W2475,黑龙江,风电,15y_price_premium,6.532955020666122,0.032581884022751514,46.05431595807231,False
W2476,河北,风电,15y_price_premium,10.565164759755135,0.03414777015834728,29.902118694497354,False
W2477,河北,风电,15y_price_premium,10.23499220609665,0.03282144193098691,29.666273415448366,False
W2482,河北,风电,15y_price_premium,6.799170076847076,0.024332184426444806,33.051290738711785,False
W2488,河北,风电,15y_price_premium,6.799170076847076,0.024332184426444806,33.051290738711785,False
W2495,黑龙江,风电,15y_price_premium,6.532954350113869,0.028672055364602014,40.52779856259617,False
W2497,黑龙江,风电,15y_price_premium,6.532955020666122,0.032581884022751514,46.05431595807231,False
W2504,黑龙江,风电,15y_price_premium,7.057226076722145,0.040864673080033796,53.4698137369802,False
W2507,河北,风电,15y_price_premium,6.799170076847076,0.024332184426444806,33.051290738711785,False
W2515,河北,风电,15y_price_premium,8.674626499414444,0.045831332199993635,48.883223255413895,False
W2519,河北,风电,15y_price_premium,10.23499220609665,0.03282144193098691,29.666273415448366,False
W2524,黑龙江,风电,15y_price_premium,6.418093889951706,0.03389920355414661,48.773872593431996,False
W2525,河北,风电,15y_price_premium,6.799170076847076,0.024332184426444806,33.051290738711785,False
W2553,黑龙江,风电,15y_price_premium,6.749696061015129,0.04622796467890004,63.26671263308787,False
W2567,黑龙江,风电,15y_price_premium,7.545863315463066,0.028557277061080327,34.9803188273507,False
W2577,黑龙江,风电,15y_price_premium,7.8549449890851974,0.0273880238509225,32.236525406178,False
W2590,黑龙江,风电,15y_price_premium,9.508514106273651,0.031275227402358906,30.423993306638152,False
W2604,黑龙江,风电,15y_price_premium,6.532955020666122,0.032581884022751514,46.05431595807231,False
W2610,黑龙江,风电,15y_price_premium,6.654203832149506,0.031790514897066725,44.118321552620145,False
W2622,黑龙江,风电,15y_price_premium,6.667833030223846,0.03172749863243881,43.95475170153194,False
W2626,黑龙江,风电,15y_price_premium,6.694891378283501,0.04285872835901387,59.119608201444215,False
W2638,黑龙江,风电,15y_price_premium,6.353402137756348,0.04286555529905593,62.30125308547954,False
W2648,黑龙江,风电,15y_price_premium,6.694891378283501,0.04285872835901387,59.119608201444215,False
W2655,黑龙江,风电,15y_price_premium,6.866562366485596,0.05443177777471896,73.19945076636847,False
W2665,黑龙江,风电,15y_price_premium,6.673624366521835,0.051891175683897055,71.80108282751239,False
W2679,黑龙江,风电,15y_price_premium,6.6736239194869995,0.04981552531103517,68.92903950251623,False
W2693,黑龙江,风电,15y_price_premium,6.694891378283501,0.04285872835901387,59.119608201444215,False
W2703,黑龙江,风电,15y_price_premium,6.694891378283501,0.04285872835901387,59.119608201444215,False
W2708,黑龙江,风电,15y_price_premium,6.379227116703987,0.03519808807540124,50.950711234633744,False
W2710,黑龙江,风电,15y_price_premium,7.730722725391388,0.05760480878640263,68.80783354164447,False
W2713,黑龙江,风电,15y_price_premium,7.730722725391388,0.05760480878640263,68.80783354164447,False
W2720,黑龙江,风电,15y_price_premium,7.730722725391388,0.05760480878640263,68.80783354164447,False
W2724,黑龙江,风电,15y_price_premium,7.730722725391388,0.05760480878640263,68.80783354164447,False
W2734,黑龙江,风电,15y_price_premium,6.673624366521835,0.051891175683897055,71.80108282751239,False
W2736,黑龙江,风电,15y_price_premium,6.889101415872574,0.03699701250178385,49.59157357416878,False
W2751,黑龙江,风电,15y_price_premium,6.88910186290741,0.037752055818727884,50.60364623046291,False
W2766,黑龙江,风电,15y_price_premium,6.889101192355156,0.03473188758737608,46.55535401567257,False
W2767,黑龙江,风电,15y_price_premium,6.981582418084145,0.05490111923100597,72.61503825420542,False
W2778,黑龙江,风电,15y_price_premium,6.673624366521835,0.051891175683897055,71.80108282751239,False
W2780,河北,风电,15y_price_premium,6.852221041917801,0.03681722795109467,49.63240080103868,False
W2781,黑龙江,风电,15y_price_premium,6.379227116703987,0.03519808807540124,50.950711234633744,False
W2786,河北,风电,15y_price_premium,8.284429907798767,0.028759080935577462,32.08727720676722,False
W2790,黑龙江,风电,15y_price_premium,6.379227116703987,0.03519808807540124,50.950711234633744,False
W2792,河北,风电,15y_price_premium,6.852221041917801,0.03681722795109467,49.63240080103868,False
W2794,黑龙江,风电,15y_price_premium,6.673624366521835,0.051891175683897055,71.80108282751239,False
W2797,河北,风电,15y_price_premium,6.852221041917801,0.03681722795109467,49.63240080103868,False
W2803,黑龙江,风电,15y_price_premium,7.4417683482170105,0.04492578418552573,55.750167899025854,False
W2812,黑龙江,风电,15y_price_premium,6.981582418084145,0.05490111923100597,72.61503825420542,False
W2813,黑龙江,风电,15y_price_premium,9.508514106273651,0.031275227402358906,30.423993306638152,False
W2820,黑龙江,风电,15y_price_premium,6.88910186290741,0.037752055818727884,50.60364623046291,False
W2822,黑龙江,风电,15y_price_premium,9.014855995774269,0.03005308804601444,30.83376032146815,False
W2824,黑龙江,风电,15y_price_premium,6.353402137756348,0.04286555529905593,62.30125308547954,False
W2827,黑龙江,风电,15y_price_premium,6.6736239194869995,0.04981552531103517,68.92903950251623,False
W2833,黑龙江,风电,15y_price_premium,6.353402137756348,0.04286555529905593,62.30125308547954,False
W2837,黑龙江,风电,15y_price_premium,6.6736239194869995,0.04981552531103517,68.92903950251623,False
W2843,黑龙江,风电,15y_price_premium,7.555011212825775,0.055068896258757674,67.37889347563657,False
W2845,黑龙江,风电,15y_price_premium,6.694891378283501,0.04285872835901387,59.119608201444215,False
W2853,黑龙江,风电,15y_price_premium,6.981582418084145,0.05490111923100597,72.61503825420542,False
W2866,黑龙江,风电,15y_price_premium,6.981582418084145,0.05490111923100597,72.61503825420542,False
W2868,黑龙江,风电,15y_price_premium,10.689589083194733,0.033874293788574206,29.33263719957126,False
W2869,黑龙江,风电,15y_price_premium,6.692652404308319,0.05673634778245339,78.31423383090656,False
W2877,黑龙江,风电,15y_price_premium,10.02919390797615,0.03363574126388394,31.020226290835122,False
W2880,黑龙江,风电,15y_price_premium,6.673624366521835,0.051891175683897055,71.80108282751239,False
W2887,黑龙江,风电,15y_price_premium,6.673624366521835,0.051891175683897055,71.80108282751239,False
W2892,黑龙江,风电,15y_price_premium,6.673624366521835,0.051891175683897055,71.80108282751239,False
W2907,黑龙江,风电,15y_price_premium,8.157691061496735,0.028199876075626615,31.956228206520965,False
W2911,黑龙江,风电,15y_price_premium,7.098549082875252,0.05864144102036204,76.34365997902876,False
W2919,黑龙江,风电,15y_price_premium,9.005131870508194,0.06726432154988077,69.13379534516943,False
W2924,黑龙江,风电,15y_price_premium,9.014855995774269,0.03005308804601444,30.83376032146815,False
W2934,黑龙江,风电,15y_price_premium,6.875034347176552,0.05215617410582595,70.08674955409703,False
W2966,黑龙江,风电,15y_price_premium,8.378207758069038,0.03783669382801381,41.77869879373524,False
W3095,湖南,风电,15y_price_premium,10.61116173863411,0.034555331016335275,30.114753395394132,False
W3102,湖南,风电,15y_price_premium,10.086369216442108,0.03249858139942396,29.784885087011638,False
W3107,湖南,风电,15y_price_premium,10.192517191171646,0.0332768099742493,30.188174825484573,False
W3191,内蒙古,风电,15y_price_premium,7.4023982137441635,0.15566773247610066,194.36136694752784,False
W3243,湖南,风电,15y_price_premium,6.3070108741521835,0.02497451755069799,36.567144451479535,False
W3274,内蒙古,风电,15y_price_premium,9.607859998941422,0.06402438236014256,61.705281225464276,False
W3282,内蒙古,风电,15y_price_premium,9.60786022245884,0.03201219189090833,30.852640580064808,False
W3358,湖南,风电,15y_price_premium,10.086369216442108,0.03249858139942396,29.784885087011638,False
W3384,湖南,风电,15y_price_premium,10.086369216442108,0.03249858139942396,29.784885087011638,False
W3410,湖南,风电,15y_price_premium,9.041409641504288,0.030573705310882448,31.264852672332545,False
W3413,湖南,风电,15y_price_premium,10.086369216442108,0.03249858139942396,29.784885087011638,False
W3447,湖南,风电,15y_price_premium,6.949974149465561,0.06000033817564961,79.76749446676352,False
W3449,湖南,风电,15y_price_premium,8.015799969434738,0.027531744774225746,31.74130631122628,False
W3459,湖南,风电,15y_price_premium,8.698755651712418,0.029024615451687226,30.84044651756175,False
W3463,湖南,风电,15y_price_premium,6.454307734966278,0.025849220906610956,36.98217610001543,False
W3472,湖南,风电,15y_price_premium,9.906959161162376,0.03258573847052996,30.41042323909349,False
W3572,湖南,风电,15y_price_premium,10.747843757271767,0.03480956867236117,29.955921409510033,False
W3610,湖南,风电,15y_price_premium,9.972341358661652,0.032355510072073074,30.012524423284273,False
W3973,湖南,风电,15y_price_premium,10.747843757271767,0.03480956867236117,29.955921409510033,False
W3983,湖南,风电,15y_price_premium,9.428780302405357,0.03120976354489755,30.619322837298387,False
W4016,内蒙古,风电,15y_price_premium,6.437819302082062,0.03785226192110491,54.294057113709734,False
W4047,内蒙古,风电,15y_price_premium,7.014040499925613,0.05310141797326499,69.90890851546246,False
W4050,内蒙古,风电,15y_price_premium,6.58773310482502,0.027715621462372254,38.85544213207642,False
W4054,内蒙古,风电,15y_price_premium,6.58773310482502,0.027715621462372254,38.85544213207642,False
W4062,内蒙古,风电,15y_price_premium,7.014040499925613,0.05310141797326499,69.90890851546246,False
W4090,内蒙古,风电,15y_price_premium,6.855475679039955,0.08209549784492608,110.63470696444885,False
W4101,内蒙古,风电,15y_price_premium,6.500588357448578,0.03786598722582152,53.80062047388802,False
W4230,内蒙古,风电,15y_price_premium,6.500587910413742,0.039443734234503,56.04231335369702,False
W4253,内蒙古,风电,15y_price_premium,6.500587910413742,0.039443734234503,56.04231335369702,False
W4259,内蒙古,风电,15y_price_premium,7.362801879644394,0.13361614561511345,167.7292438007388,False
W4268,内蒙古,风电,15y_price_premium,7.362802103161812,0.04514059154751632,56.66528562306206,False
W4304,内蒙古,风电,15y_price_premium,7.362802103161812,0.04514059154751632,56.66528562306206,False
W4313,内蒙古,风电,15y_price_premium,7.053304240107536,0.04841188012557726,63.380258257849405,False
W4347,内蒙古,风电,15y_price_premium,6.262054145336151,0.03745099401795132,55.22569667609722,False
W4386,内蒙古,风电,15y_price_premium,7.470166236162186,0.025999548336106598,32.16255548970129,False
W4416,内蒙古,风电,15y_price_premium,6.523325890302658,0.047871754308582384,67.76492157492247,False
W4461,内蒙古,风电,15y_price_premium,8.459940925240517,0.029038092943434235,31.724087371048224,False
W4475,内蒙古,风电,15y_price_premium,6.95139616727829,0.024841826240137654,33.01087534485377,False
W4484,内蒙古,风电,15y_price_premium,8.27659159898758,0.0984903893161603,110.06344743158583,False
W4505,内蒙古,风电,15y_price_premium,8.798343613743782,0.029778338203493817,31.301050859586542,False
W4506,内蒙古,风电,15y_price_premium,6.523325890302658,0.047871754308582384,67.76492157492247,False
W4510,内蒙古,风电,15y_price_premium,7.979181110858917,0.027203235209255622,31.519152913742413,False
W4517,内蒙古,风电,15y_price_premium,7.979181110858917,0.027203235209255622,31.519152913742413,False
W4522,内蒙古,风电,15y_price_premium,7.9791804403066635,0.027769967237394555,32.17580227458714,False
W4533,内蒙古,风电,15y_price_premium,6.437819302082062,0.03785226192110491,54.294057113709734,False
W4534,内蒙古,风电,15y_price_premium,4.549895748496056,0.017400854965131256,35.96876729057795,False
W4539,内蒙古,风电,15y_price_premium,6.855475679039955,0.08209549784492608,110.63470696444885,False
W4548,内蒙古,风电,15y_price_premium,6.855475679039955,0.04104774880751652,55.31735332731854,False
W4551,内蒙古,风电,15y_price_premium,6.58773310482502,0.027715621462372254,38.85544213207642,False
W4588,内蒙古,风电,15y_price_premium,8.61287534236908,0.029330271461607833,31.47631070879108,False
W4603,内蒙古,风电,15y_price_premium,7.532278597354889,0.12441560736842971,152.68504975401686,False
W4611,内蒙古,风电,15y_price_premium,8.03342029452324,0.04287534054512402,49.35849093091224,False
W4626,内蒙古,风电,15y_price_premium,6.437819302082062,0.03785226192110491,54.294057113709734,False
W4690,内蒙古,风电,15y_price_premium,7.415207326412201,0.21987176291820223,274.0906281620384,False
W4736,内蒙古,风电,15y_price_premium,8.03342029452324,0.04287534054512402,49.35849093091224,False
W4753,内蒙古,风电,15y_price_premium,8.03342029452324,0.04287534054512402,49.35849093091224,False
W4783,内蒙古,风电,15y_price_premium,8.91169935464859,0.03041660688943244,31.573976152276035,False
W4791,内蒙古,风电,15y_price_premium,8.787753358483315,0.02972095788661406,31.28534574819031,False
W4807,内蒙古,风电,15y_price_premium,8.633402287960052,0.02979863311402607,31.922827062617948,False
W4808,内蒙古,风电,15y_price_premium,8.787753358483315,0.02972095788661406,31.28534574819031,False
W4814,内蒙古,风电,15y_price_premium,8.071611821651459,0.09274955113563467,106.25993379189255,False
W4815,内蒙古,风电,15y_price_premium,8.787753358483315,0.02972095788661406,31.28534574819031,False
W4832,内蒙古,风电,15y_price_premium,8.787753358483315,0.02972095788661406,31.28534574819031,False
W4837,内蒙古,风电,15y_price_premium,8.459940925240517,0.029038092943434235,31.724087371048224,False
W4852,内蒙古,风电,15y_price_premium,8.03342029452324,0.04287534054512402,49.35849093091224,False
W4875,内蒙古,风电,15y_price_premium,6.335535943508148,0.03136239571762721,45.71098119929852,False
W4888,内蒙古,风电,15y_price_premium,6.335535943508148,0.03136239571762721,45.71098119929852,False
W4964,内蒙古,风电,15y_price_premium,6.437819302082062,0.03785226192110491,54.294057113709734,False
W4968,内蒙古,风电,15y_price_premium,7.58178323507309,0.02663571835309856,32.457602040539115,False
W4991,内蒙古,风电,15y_price_premium,7.023773789405823,0.03056571870900963,40.186209673445006,False
W5005,青海,风电,15y_price_premium,7.409947514533997,0.03846250530038937,47.98112904327606,False
W5007,青海,风电,15y_price_premium,8.014640361070633,0.06861323541889022,79.17076519194174,False
W5009,青海,风电,15y_price_premium,9.55523930490017,0.03136911491515002,30.37738026273574,False
W5010,青海,风电,15y_price_premium,9.55523930490017,0.03136911491515002,30.37738026273574,False
W5014,青海,风电,15y_price_premium,9.55523930490017,0.03136911491515002,30.37738026273574,False
W5019,青海,风电,15y_price_premium,9.55523930490017,0.03136911491515002,30.37738026273574,False
W5021,青海,风电,15y_price_premium,8.014640137553215,0.15437977763244543,178.13422427275117,False
W5022,青海,风电,15y_price_premium,8.014640361070633,0.13722647149736342,158.3415311449566,False
W5025,青海,风电,15y_price_premium,9.555239975452423,0.03199649932729933,30.984927740596948,False
W5112,辽宁,风电,15y_price_premium,5.118441581726074,0.019483377111954425,35.4432061605608,False
W5243,辽宁,风电,15y_price_premium,9.74785141646862,0.03158717007110359,29.985084018732284,False
W5305,辽宁,风电,15y_price_premium,7.800207808613777,0.02700586271591893,31.97129757517488,False
W5342,辽宁,风电,15y_price_premium,4.373858571052551,0.01701933964587856,36.386274556050864,False
W5379,辽宁,风电,15y_price_premium,4.41672183573246,0.017045431095425823,36.07684629235077,False
W5501,山东,风电,15y_price_premium,6.87005952000618,0.03982688559827678,53.53896028624135,False
W5754,青海,风电,15y_price_premium,8.014640137553215,0.10291985056064037,118.7561481370734,False
W5824,吉林,风电,15y_price_premium,6.70606903731823,0.024428707436212775,33.90925769616554,False
W583,甘肃,风电,15y_price_premium,10.048582032322884,0.040981099391589663,37.77484939118982,False
W584,甘肃,风电,15y_price_premium,10.248920917510986,0.03919306740295799,35.42090567891175,False
W585,甘肃,风电,15y_price_premium,10.248920917510986,0.03919306740295799,35.42090567891175,False
W5940,青海,风电,15y_price_premium,9.783054515719414,0.04966528567024688,47.01512340593825,False
W5948,吉林,风电,15y_price_premium,7.753495573997498,0.034197055593565936,40.729892222485745,False
W5967,辽宁,风电,15y_price_premium,6.486096829175949,0.03148736319754254,44.828283245567505,False
W6268,山西,风电,15y_price_premium,7.951195389032364,0.027720723135358425,32.231449752308784,False
W6270,山西,风电,15y_price_premium,8.806757479906082,0.029275548074477492,30.741523153679346,False
W6271,山西,风电,15y_price_premium,7.951195389032364,0.027720723135358425,32.231449752308784,False
W629,甘肃,风电,15y_price_premium,6.65748305618763,0.048561966675341184,67.36167176848181,False
W6339,山东,风电,15y_price_premium,6.87005952000618,0.03982688559827678,53.53896028624135,False
W6352,山东,风电,15y_price_premium,10.27310661971569,0.03313104205414608,29.848629539129767,False
W6360,山东,风电,15y_price_premium,10.27310661971569,0.03313104205414608,29.848629539129767,False
W6375,山东,风电,15y_price_premium,6.586565226316452,0.026901779002722035,37.71998560083358,False
W6384,山东,风电,15y_price_premium,6.586565226316452,0.026901779002722035,37.71998560083358,False
W6386,山东,风电,15y_price_premium,6.586565226316452,0.02636374372489737,36.96558631258454,False
W6452,山西,风电,15y_price_premium,9.244569540023804,0.03187942737985888,31.922582327099065,False
W6550,山西,风电,15y_price_premium,8.998832255601883,0.030682809546620525,31.55329376713296,False
W6723,山西,风电,15y_price_premium,9.84089009463787,0.0326197299552444,30.68196954725382,False
W6906,山西,风电,15y_price_premium,8.525660634040833,0.03047393723314617,33.06759375223605,False
W6910,山东,风电,15y_price_premium,6.87005952000618,0.03982688559827678,53.53896028624135,False
W6915,山西,风电,15y_price_premium,8.525660634040833,0.03047393723314617,33.06759375223605,False
W6918,山东,风电,15y_price_premium,6.87005952000618,0.03982688559827678,53.53896028624135,False
W6931,山东,风电,15y_price_premium,6.87005952000618,0.03982688559827678,53.53896028624135,False
W6937,山东,风电,15y_price_premium,6.586565226316452,0.026901779002722035,37.71998560083358,False
W6954,山东,风电,15y_price_premium,6.58656544983387,0.025825708886924394,36.2111864122285,False
W6956,山东,风电,15y_price_premium,6.58656544983387,0.025825708886924394,36.2111864122285,False
W7010,新疆,风电,15y_price_premium,9.427618682384491,0.037532755234341,36.85775112453369,False
W7013,新疆,风电,15y_price_premium,9.427618682384491,0.0373460256770683,36.674379786443005,False
W7016,新疆,风电,15y_price_premium,9.427618682384491,0.0373460256770683,36.674379786443005,False
W7080,山西,风电,15y_price_premium,8.298295810818672,0.04063958815734829,45.30429999433451,False
W7124,山西,风电,15y_price_premium,9.338377341628075,0.030674664201617897,30.39116303313634,False
W7125,山西,风电,15y_price_premium,9.338377341628075,0.030674664201617897,30.39116303313634,False
W7127,山西,风电,15y_price_premium,9.338377341628075,0.030674664201617897,30.39116303313634,False
W7196,山西,风电,15y_price_premium,9.338377341628075,0.030674664201617897,30.39116303313634,False
W7213,新疆,风电,15y_price_premium,6.55243456363678,0.031248079528577537,44.05112949676943,False
W7224,新疆,风电,15y_price_premium,7.910166084766388,0.1574474858537542,184.0539467972923,False
W7233,新疆,风电,15y_price_premium,6.904706731438637,0.026655194852564127,35.66119678049342,False
W7243,新疆,风电,15y_price_premium,6.904706731438637,0.026655194852564127,35.66119678049342,False
W7248,山西,风电,15y_price_premium,8.148523047566414,0.0751454756656594,85.29070781655858,False
W7253,山西,风电,15y_price_premium,8.793441206216812,0.0302409703968096,31.821251764564217,False
W7256,新疆,风电,15y_price_premium,6.55243456363678,0.031248079528577537,44.05112949676943,False
W7258,新疆,风电,15y_price_premium,6.55243456363678,0.031248079528577537,44.05112949676943,False
W7260,山西,风电,15y_price_premium,8.148523047566414,0.03757273798753811,42.645354083874544,False
W7268,新疆,风电,15y_price_premium,7.369083389639854,0.02631497549843429,32.99963179374414,False
W7269,山西,风电,15y_price_premium,8.920320197939873,0.02984910327390562,30.958874168388686,False
W7273,新疆,风电,15y_price_premium,9.928914606571198,0.03499296232272643,32.64048178728509,False
W7276,新疆,风电,15y_price_premium,6.55243456363678,0.031248079528577537,44.05112949676943,False
W7277,山西,风电,15y_price_premium,7.951195389032364,0.027720723135358425,32.231449752308784,False
W7281,新疆,风电,15y_price_premium,6.579014360904694,0.042447360789649294,59.58219772182094,False
W7285,新疆,风电,15y_price_premium,6.55243456363678,0.031248079528577537,44.05112949676943,False
W7371,山西,风电,15y_price_premium,8.046723380684853,0.027585765216276106,31.6944237273105,False
W7380,新疆,风电,15y_price_premium,6.904706731438637,0.026655194852564127,35.66119678049342,False
W7382,山西,风电,15y_price_premium,8.525660634040833,0.03047393723314617,33.06759375223605,False
W7383,新疆,风电,15y_price_premium,7.369083389639854,0.02631497549843429,32.99963179374414,False
W7399,新疆,风电,15y_price_premium,6.904706731438637,0.026655194852564127,35.66119678049342,False
W7408,山西,风电,15y_price_premium,8.148523718118668,0.07476975343963282,84.86425314179232,False
W7410,新疆,风电,15y_price_premium,10.368904173374176,0.033611951408210466,30.015527053353072,False
W7421,新疆,风电,15y_price_premium,7.922239154577255,0.030681259575122213,35.812070985992285,False
W7424,新疆,风电,15y_price_premium,6.904706731438637,0.026655194852564127,35.66119678049342,False
W7431,新疆,风电,15y_price_premium,6.904706731438637,0.026655194852564127,35.66119678049342,False
W7439,新疆,风电,15y_price_premium,6.904706060886383,0.15993115164282484,213.96717808641327,False
W7447,新疆,风电,15y_price_premium,6.904706731438637,0.026655194852564127,35.66119678049342,False
W7460,新疆,风电,15y_price_premium,6.904706731438637,0.026655194852564127,35.66119678049342,False
W7468,新疆,风电,15y_price_premium,6.904706731438637,0.026655194852564127,35.66119678049342,False
W7470,新疆,风电,15y_price_premium,7.9222384840250015,0.076703143275907,89.53017843423751,False
W7474,山西,风电,15y_price_premium,7.748129591345787,0.02674608678010919,31.911566540380093,False
W7477,新疆,风电,15y_price_premium,6.904706731438637,0.026655194852564127,35.66119678049342,False
W7480,新疆,风电,15y_price_premium,6.904706731438637,0.026655194852564127,35.66119678049342,False
