ObjectId,merge_province_cn,power_type_cn,critical_2060_price_for_6p5,right_censored_at_60
4911,青海,光伏,41.98383450508118,False
4916,青海,光伏,37.54732891917229,False
4928,青海,光伏,41.98383450508118,False
4931,青海,光伏,38.900422900915146,False
4932,青海,光伏,36.00925259292126,False
4933,青海,光伏,38.802159279584885,False
4943,青海,光伏,38.43778856098652,False
4944,青海,光伏,35.83429902791977,False
4952,青海,光伏,38.43778856098652,False
4956,青海,光伏,38.43778856098652,False
4957,青海,光伏,41.98383450508118,False
4960,青海,光伏,36.341979280114174,False
4966,青海,光伏,38.6115438491106,False
4977,青海,光伏,38.248223438858986,False
4992,青海,光伏,38.3433984965086,False
4994,青海,光伏,38.17292511463165,False
4998,青海,光伏,41.98383450508118,False
6017,新疆,光伏,38.368414118885994,False
6030,新疆,光伏,42.307481691241264,False
6031,新疆,光伏,40.158631503582,False
6032,新疆,光伏,41.01742811501026,False
6036,新疆,光伏,41.07617765665054,False
6037,新疆,光伏,39.26555201411247,False
6057,新疆,光伏,40.49892581999302,False
6059,新疆,光伏,39.380621910095215,False
6060,新疆,光伏,38.96425969898701,False
6061,新疆,光伏,42.060061544179916,False
6063,新疆,光伏,37.57182888686657,False
6066,新疆,光伏,39.5056714117527,False
6067,新疆,光伏,38.03315632045269,False
6068,新疆,光伏,40.30892886221409,False
6069,新疆,光伏,37.088759914040565,False
6070,新疆,光伏,36.90738491714001,False
6076,新疆,光伏,38.234696835279465,False
6082,新疆,光伏,37.77914710342884,False
6083,新疆,光伏,38.95325794816017,False
6086,新疆,光伏,40.72238467633724,False
6089,新疆,光伏,41.407744735479355,False
6098,新疆,光伏,38.77996802330017,False
6101,新疆,光伏,40.139309987425804,False
6102,新疆,光伏,40.26031695306301,False
6104,新疆,光伏,41.2236151099205,False
6111,新疆,光伏,37.97007791697979,False
6112,新疆,光伏,39.98597592115402,False
6114,新疆,光伏,38.400584533810616,False
6120,新疆,光伏,38.071593046188354,False
6123,新疆,光伏,42.14049808681011,False
6124,新疆,光伏,38.400584533810616,False
6129,新疆,光伏,39.77666571736336,False
6131,新疆,光伏,38.95034037530422,False
6133,新疆,光伏,40.37128910422325,False
6140,新疆,光伏,37.87879250943661,False
6143,新疆,光伏,38.95033858716488,False
6149,新疆,光伏,38.14340561628342,False
6159,新疆,光伏,38.95033858716488,False
6160,新疆,光伏,39.65860694646835,False
6165,新疆,光伏,38.319116458296776,False
6178,新疆,光伏,39.50203746557236,False
6183,新疆,光伏,37.627588883042336,False
6189,新疆,光伏,40.157446190714836,False
6190,新疆,光伏,38.54932062327862,False
6191,新疆,光伏,39.63317468762398,False
6197,新疆,光伏,39.5020367950201,False
6199,新疆,光伏,40.157446190714836,False
6214,新疆,光伏,38.319116458296776,False
6215,新疆,光伏,39.03399422764778,False
6219,新疆,光伏,38.897778913378716,False
6224,新疆,光伏,39.25824701786041,False
6230,新疆,光伏,38.53272624313831,False
6247,新疆,光伏,40.016590878367424,False
6253,新疆,光伏,38.319116458296776,False
6259,新疆,光伏,39.79790702462196,False
6268,新疆,光伏,37.89205625653267,False
6270,新疆,光伏,38.400584533810616,False
6276,新疆,光伏,37.79225081205368,False
6288,新疆,光伏,37.19171516597271,False
6290,新疆,光伏,40.91041602194309,False
6294,新疆,光伏,37.03539580106735,False
6295,新疆,光伏,42.61427655816078,False
6321,新疆,光伏,40.15023283660412,False
6322,新疆,光伏,38.99774104356766,False
6323,新疆,光伏,42.611975222826004,False
6328,新疆,光伏,42.611975222826004,False
6358,新疆,光伏,39.06422138214111,False
6360,新疆,光伏,41.341258361935616,False
6361,新疆,光伏,38.885421976447105,False
6362,新疆,光伏,39.65842120349407,False
6365,新疆,光伏,41.44674316048622,False
6380,新疆,光伏,42.45828956365585,False
6387,新疆,光伏,39.90005627274513,False
6388,新疆,光伏,37.94575922191143,False
6389,新疆,光伏,36.36370249092579,False
6394,新疆,光伏,37.80762925744057,False
6405,新疆,光伏,39.50567275285721,False
6415,新疆,光伏,42.769528180360794,False
6428,新疆,光伏,40.564974546432495,False
6435,新疆,光伏,38.08851644396782,False
6447,新疆,光伏,39.64395470917225,False
6451,新疆,光伏,37.15728834271431,False
6465,新疆,光伏,40.42173743247986,False
6467,新疆,光伏,42.41035558283329,False
6468,新疆,光伏,39.46575254201889,False
6475,新疆,光伏,39.24367681145668,False
6476,新疆,光伏,39.46575254201889,False
6485,新疆,光伏,41.59138843417168,False
6528,新疆,光伏,36.710040494799614,False
6536,新疆,光伏,36.90738491714001,False
6538,新疆,光伏,40.489171743392944,False
6548,新疆,光伏,40.489171743392944,False
6559,新疆,光伏,38.6787036806345,False
6564,新疆,光伏,40.602661818265915,False
6565,新疆,光伏,40.37128888070583,False
6566,新疆,光伏,39.95312377810478,False
6574,新疆,光伏,39.4180990755558,False
6576,新疆,光伏,40.36564260721207,False
6579,新疆,光伏,38.78253936767578,False
6582,新疆,光伏,38.76010671257973,False
6590,新疆,光伏,38.79505254328251,False
6598,新疆,光伏,39.276428148150444,False
6602,新疆,光伏,40.18455885350704,False
6607,新疆,光伏,39.54487569630146,False
6609,新疆,光伏,39.25863482058048,False
6625,新疆,光伏,39.69649225473404,False
6628,新疆,光伏,39.50714372098446,False
6634,新疆,光伏,42.055413499474525,False
6638,新疆,光伏,39.43053290247917,False
6644,新疆,光伏,39.35433246195316,False
6659,新疆,光伏,42.758285477757454,False
6669,新疆,光伏,38.99149753153324,False
6672,新疆,光伏,37.82944120466709,False
6675,新疆,光伏,38.93755607306957,False
6707,新疆,光伏,40.746066346764565,False
6720,新疆,光伏,40.27491509914398,False
6739,新疆,光伏,37.81950540840626,False
6740,新疆,光伏,38.827578127384186,False
6745,新疆,光伏,40.66333740949631,False
6747,新疆,光伏,39.74984496831894,False
6753,新疆,光伏,36.19842208921909,False
6755,新疆,光伏,40.20095944404602,False
6760,新疆,光伏,37.285120859742165,False
6764,新疆,光伏,40.30034355819225,False
6766,新疆,光伏,36.31651975214481,False
6777,新疆,光伏,41.516679748892784,False
6790,新疆,光伏,39.80797491967678,False
6793,新疆,光伏,42.27709382772446,False
6799,新疆,光伏,39.99308355152607,False
6802,新疆,光伏,40.86920253932476,False
6804,新疆,光伏,38.908048421144485,False
6806,新疆,光伏,38.49898740649223,False
6812,新疆,光伏,39.97250474989414,False
6815,新疆,光伏,40.38225241005421,False
6819,新疆,光伏,39.781509563326836,False
6824,新疆,光伏,38.72751519083977,False
6827,新疆,光伏,39.99308355152607,False
6831,新疆,光伏,39.57926653325558,False
6839,新疆,光伏,38.33268754184246,False
6845,新疆,光伏,42.720068246126175,False
6852,新疆,光伏,42.720068246126175,False
6854,新疆,光伏,39.39616933465004,False
6867,新疆,光伏,39.396168887615204,False
6883,新疆,光伏,39.17037136852741,False
6885,新疆,光伏,39.396168887615204,False
6895,新疆,光伏,38.501587584614754,False
6898,新疆,光伏,38.18259537220001,False
6907,新疆,光伏,39.94933292269707,False
6913,新疆,光伏,38.17193493247032,False
6916,新疆,光伏,38.46470206975937,False
6918,新疆,光伏,40.4858672618866,False
6928,新疆,光伏,36.30168601870537,False
6938,新疆,光伏,39.72472786903381,False
6959,新疆,光伏,37.52137675881386,False
6963,新疆,光伏,38.319116458296776,False
697,甘肃,光伏,42.32275307178497,False
6981,新疆,光伏,37.57182911038399,False
7325,新疆,光伏,40.712489783763885,False
7332,新疆,光伏,38.365796729922295,False
W100,甘肃,风电,33.49155284464359,False
W1057,广西,风电,33.52975085377693,False
W1069,广西,风电,37.77663454413414,False
W1073,广西,风电,38.96706081926823,False
W1083,广西,风电,40.743239521980286,False
W1130,河北,风电,41.45996645092964,False
W1134,河北,风电,42.461322247982025,False
W124,甘肃,风电,33.49155329167843,False
W125,甘肃,风电,33.49155329167843,False
W1273,广西,风电,41.96860022842884,False
W1280,河北,风电,40.239078775048256,False
W1284,河北,风电,41.884868144989014,False
W130,甘肃,风电,35.211213156580925,False
W1340,河北,风电,39.50736790895462,False
W1356,河北,风电,39.507368579506874,False
W1358,河北,风电,39.507368579506874,False
W136,甘肃,风电,35.21121270954609,False
W1360,河北,风电,38.67187209427357,False
W1362,河北,风电,38.67187209427357,False
W1374,河北,风电,38.30275900661945,False
W1376,河北,风电,36.181068643927574,False
W138,甘肃,风电,36.54599569737911,False
W1387,河北,风电,36.18106819689274,False
W1389,河北,风电,36.181069761514664,False
W139,甘肃,风电,36.545997485518456,False
W140,甘肃,风电,36.545995250344276,False
W141,甘肃,风电,38.33033233880997,False
W1482,海南,风电,33.569116294384,False
W1483,海南,风电,33.56911785900593,False
W1502,河北,风电,39.567723870277405,False
W1509,河北,风电,39.17792335152626,False
W1529,河北,风电,40.239078775048256,False
W1612,河北,风电,39.507368579506874,False
W1769,广西,风电,33.529753759503365,False
W1774,广西,风电,33.529753759503365,False
W178,北京,风电,41.31680801510811,False
W180,北京,风电,41.31680801510811,False
W181,北京,风电,41.31680801510811,False
W1866,河北,风电,33.67250137031078,False
W1875,河北,风电,40.805561766028404,False
W1883,河北,风电,42.169436886906624,False
W1887,河北,风电,39.04997505247593,False
W1892,河北,风电,39.56772431731224,False
W2206,黑龙江,风电,33.46640802919865,False
W2208,黑龙江,风电,33.46640847623348,False
W2214,黑龙江,风电,33.46640847623348,False
W2237,黑龙江,风电,34.697533920407295,False
W2263,河北,风电,40.599531680345535,False
W2266,河北,风电,41.884868144989014,False
W2269,黑龙江,风电,33.819869980216026,False
W2282,黑龙江,风电,35.37199214100838,False
W2377,河北,风电,35.91274805366993,False
W2379,黑龙江,风电,33.28088119626045,False
W2383,黑龙江,风电,38.731378465890884,False
W2404,黑龙江,风电,40.726660788059235,False
W2420,黑龙江,风电,40.09058117866516,False
W2423,河北,风电,41.52722530066967,False
W2431,河北,风电,33.67250137031078,False
W2436,河北,风电,33.67250137031078,False
W2441,河北,风电,33.67250137031078,False
W2447,河北,风电,41.52722530066967,False
W2455,河北,风电,40.805561766028404,False
W2456,黑龙江,风电,40.09058117866516,False
W2461,河北,风电,40.805561766028404,False
W2465,河北,风电,40.80556131899357,False
W2466,黑龙江,风电,33.062543123960495,False
W2468,河北,风电,42.28374347090721,False
W2471,黑龙江,风电,33.062543123960495,False
W2475,黑龙江,风电,33.062543123960495,False
W2476,河北,风电,42.28374347090721,False
W2477,河北,风电,41.52722530066967,False
W2482,河北,风电,33.67250137031078,False
W2488,河北,风电,33.67250137031078,False
W2495,黑龙江,风电,33.06254155933857,False
W2497,黑龙江,风电,33.062543123960495,False
W2504,黑龙江,风电,34.2701181024313,False
W2507,河北,风电,33.67250137031078,False
W2515,河北,风电,37.94010378420353,False
W2519,河北,风电,41.52722530066967,False
W2524,黑龙江,风电,32.79808223247528,False
W2525,河北,风电,33.67250137031078,False
W2553,黑龙江,风电,33.55413571000099,False
W2567,黑龙江,风电,35.371990352869034,False
W2577,黑龙江,风电,36.07611984014511,False
W2590,黑龙江,风电,39.86325725913048,False
W2604,黑龙江,风电,33.062543123960495,False
W2610,黑龙江,风电,33.34104470908642,False
W2622,黑龙江,风电,33.36574159562588,False
W2626,黑龙江,风电,33.433827459812164,False
W2638,黑龙江,风电,32.64955781400204,False
W2648,黑龙江,风电,33.433827459812164,False
W2655,黑龙江,风电,33.8311131298542,False
W2665,黑龙江,风电,33.38664896786213,False
W2679,黑龙江,风电,33.38664807379246,False
W2693,黑龙江,风电,33.433827459812164,False
W2703,黑龙江,风电,33.433827459812164,False
W2708,黑龙江,风电,32.70880714058876,False
W2710,黑龙江,风电,35.82059137523174,False
W2713,黑龙江,风电,35.82059137523174,False
W2720,黑龙江,风电,35.82059137523174,False
W2724,黑龙江,风电,35.82059137523174,False
W2734,黑龙江,风电,33.38664896786213,False
W2736,黑龙江,风电,33.88254962861538,False
W2751,黑龙江,风电,33.88255052268505,False
W2766,黑龙江,风电,33.882548958063126,False
W2767,黑龙江,风电,34.0957148373127,False
W2778,黑龙江,风电,33.38664896786213,False
W2780,河北,风电,33.79050359129906,False
W2781,黑龙江,风电,32.70880714058876,False
W2786,河北,风电,37.06995204091072,False
W2790,黑龙江,风电,32.70880714058876,False
W2792,河北,风电,33.79050359129906,False
W2794,黑龙江,风电,33.38664896786213,False
W2797,河北,风电,33.79050359129906,False
W2803,黑龙江,风电,35.153789296746254,False
W2812,黑龙江,风电,34.0957148373127,False
W2813,黑龙江,风电,39.86325725913048,False
W2820,黑龙江,风电,33.88255052268505,False
W2822,黑龙江,风电,38.731378465890884,False
W2824,黑龙江,风电,32.64955781400204,False
W2827,黑龙江,风电,33.38664807379246,False
W2833,黑龙江,风电,32.64955781400204,False
W2837,黑龙江,风电,33.38664807379246,False
W2843,黑龙江,风电,35.39100117981434,False
W2845,黑龙江,风电,33.433827459812164,False
W2853,黑龙江,风电,34.0957148373127,False
W2866,黑龙江,风电,34.0957148373127,False
W2868,黑龙江,风电,42.551907151937485,False
W2869,黑龙江,风电,33.42174097895622,False
W2877,黑龙江,风电,41.060673370957375,False
W2880,黑龙江,风电,33.38664896786213,False
W2887,黑龙江,风电,33.38664896786213,False
W2892,黑龙江,风电,33.38664896786213,False
W2907,黑龙江,风电,36.775285229086876,False
W2911,黑龙江,风电,34.34746652841568,False
W2919,黑龙江,风电,38.68938021361828,False
W2924,黑龙江,风电,38.731378465890884,False
W2934,黑龙江,风电,33.84005315601826,False
W2966,黑龙江,风电,37.26286053657532,False
W3095,湖南,风电,42.40407519042492,False
W3102,湖南,风电,41.210012063384056,False
W3107,湖南,风电,41.44584618508816,False
W3191,内蒙古,风电,35.043830797076225,False
W3243,湖南,风电,32.541737258434296,False
W3274,内蒙古,风电,40.05819417536259,False
W3282,内蒙古,风电,40.05819462239742,False
W3358,湖南,风电,41.210012063384056,False
W3384,湖南,风电,41.210012063384056,False
W3410,湖南,风电,38.802446722984314,False
W3413,湖南,风电,41.210012063384056,False
W3447,湖南,风电,34.00998629629612,False
W3449,湖南,风电,36.457190215587616,False
W3459,湖南,风电,38.023319095373154,False
W3463,湖南,风电,32.881949320435524,False
W3472,湖南,风电,40.792556405067444,False
W3572,湖南,风电,42.71201848983765,False
W3610,湖南,风电,40.9271103143692,False
W3973,湖南,风电,42.71201848983765,False
W3983,湖南,风电,39.67793829739094,False
W4016,内蒙古,风电,32.84370616078377,False
W4047,内蒙古,风电,34.170675203204155,False
W4050,内蒙古,风电,33.18579889833927,False
W4054,内蒙古,风电,33.18579889833927,False
W4062,内蒙古,风电,34.170675203204155,False
W4090,内蒙古,风电,33.794812336564064,False
W4101,内蒙古,风电,32.98388868570328,False
W4230,内蒙古,风电,32.983887791633606,False
W4253,内蒙古,风电,32.983887791633606,False
W4259,内蒙古,风电,34.95228052139282,False
W4268,内蒙古,风电,34.95228074491024,False
W4304,内蒙古,风电,34.95228074491024,False
W4313,内蒙古,风电,34.2610801756382,False
W4347,内蒙古,风电,32.439119294285774,False
W4386,内蒙古,风电,35.20342446863651,False
W4416,内蒙古,风电,33.04080069065094,False
W4461,内蒙古,风电,37.47552953660488,False
W4475,内蒙古,风电,34.0187718719244,False
W4484,内蒙古,风电,37.03503035008907,False
W4505,内蒙古,风电,38.23632471263409,False
W4506,内蒙古,风电,33.04080069065094,False
W4510,内蒙古,风电,36.362747848033905,False
W4517,内蒙古,风电,36.362747848033905,False
W4522,内蒙古,风电,36.3627465069294,False
W4533,内蒙古,风电,32.84370616078377,False
W4534,内蒙古,风电,28.25559787452221,False
W4539,内蒙古,风电,33.794812336564064,False
W4548,内蒙古,风电,33.794812113046646,False
W4551,内蒙古,风电,33.18579889833927,False
W4588,内蒙古,风电,37.825489193201065,False
W4603,内蒙古,风电,35.33898018300533,False
W4611,内蒙古,风电,36.479079499840736,False
W4626,内蒙古,风电,32.84370616078377,False
W4690,内蒙古,风电,35.069811567664146,False
W4736,内蒙古,风电,36.479079499840736,False
W4753,内蒙古,风电,36.479079499840736,False
W4783,内蒙古,风电,38.48899841308594,False
W4791,内蒙古,风电,38.20579893887043,False
W4807,内蒙古,风电,37.8556115180254,False
W4808,内蒙古,风电,38.20579893887043,False
W4814,内蒙古,风电,36.56899631023407,False
W4815,内蒙古,风电,38.20579893887043,False
W4832,内蒙古,风电,38.20579893887043,False
W4837,内蒙古,风电,37.47552953660488,False
W4852,内蒙古,风电,36.479079499840736,False
W4875,内蒙古,风电,32.608412951231,False
W4888,内蒙古,风电,32.608412951231,False
W4964,内蒙古,风电,32.84370616078377,False
W4968,内蒙古,风电,35.46523444354534,False
W4991,内蒙古,风电,34.19214762747288,False
W5005,青海,风电,35.05779594182968,False
W5007,青海,风电,36.436813697218895,False
W5009,青海,风电,39.95942898094654,False
W5010,青海,风电,39.95942898094654,False
W5014,青海,风电,39.95942898094654,False
W5019,青海,风电,39.95942898094654,False
W5021,青海,风电,36.43681302666664,False
W5022,青海,风电,36.43681347370148,False
W5025,青海,风电,39.959430545568466,False
W5112,辽宁,风电,29.67961236834526,False
W5243,辽宁,风电,40.40062800049782,False
W5305,辽宁,风电,35.98008155822754,False
W5342,辽宁,风电,27.92845129966736,False
W5379,辽宁,风电,28.029683232307434,False
W5501,山东,风电,33.83616238832474,False
W5754,青海,风电,36.43681302666664,False
W5824,吉林,风电,33.30376714468002,False
W583,甘肃,风电,41.06036178767681,False
W584,甘肃,风电,41.51934899389744,False
W585,甘肃,风电,41.51934899389744,False
W5940,青海,风电,40.456156209111214,False
W5948,吉林,风电,35.871717631816864,False
W5967,辽宁,风电,32.95489579439163,False
W6268,山西,风电,36.298712342977524,False
W6270,山西,风电,38.25716324150562,False
W6271,山西,风电,36.298712342977524,False
W629,甘肃,风电,33.348243087530136,False
W6339,山东,风电,33.83616238832474,False
W6352,山东,风电,41.599928587675095,False
W6360,山东,风电,41.599928587675095,False
W6375,山东,风电,33.18375840783119,False
W6384,山东,风电,33.18375840783119,False
W6386,山东,风电,33.183758184313774,False
W6452,山西,风电,39.23366837203503,False
W6550,山西,风电,38.6788746714592,False
W6723,山西,风电,40.60463413596153,False
W6906,山西,风电,37.600958570837975,False
W6910,山东,风电,33.83616238832474,False
W6915,山西,风电,37.600958570837975,False
W6918,山东,风电,33.83616238832474,False
W6931,山东,风电,33.83616238832474,False
W6937,山东,风电,33.18375840783119,False
W6954,山东,风电,33.18375840783119,False
W6956,山东,风电,33.18375840783119,False
W7010,新疆,风电,39.650513380765915,False
W7013,新疆,风电,39.650513380765915,False
W7016,新疆,风电,39.650513380765915,False
W7080,山西,风电,37.08018735051155,False
W7124,山西,风电,39.46492686867714,False
W7125,山西,风电,39.46492686867714,False
W7127,山西,风电,39.46492686867714,False
W7196,山西,风电,39.46492686867714,False
W7213,新疆,风电,33.10105986893177,False
W7224,新疆,风电,36.19935058057308,False
W7233,新疆,风电,33.91064912080765,False
W7243,新疆,风电,33.91064912080765,False
W7248,山西,风电,36.74221023917198,False
W7253,山西,风电,38.2109210640192,False
W7256,新疆,风电,33.10105986893177,False
W7258,新疆,风电,33.10105986893177,False
W7260,山西,风电,36.7422104626894,False
W7268,新疆,风电,34.97069209814072,False
W7269,山西,风电,38.50523337721825,False
W7273,新疆,风电,40.78925482928753,False
W7276,新疆,风电,33.10105986893177,False
W7277,山西,风电,36.298712342977524,False
W7281,新疆,风电,33.167507126927376,False
W7285,新疆,风电,33.10105986893177,False
W7371,山西,风电,36.517767906188965,False
W7380,新疆,风电,33.91064912080765,False
W7382,山西,风电,37.600958570837975,False
W7383,新疆,风电,34.97069209814072,False
W7399,新疆,风电,33.91064912080765,False
W7408,山西,风电,36.74221180379391,False
W7410,新疆,风电,41.80518440902233,False
W7421,新疆,风电,36.226564943790436,False
W7424,新疆,风电,33.91064912080765,False
W7431,新疆,风电,33.91064912080765,False
W7439,新疆,风电,33.91064777970314,False
W7447,新疆,风电,33.91064912080765,False
W7460,新疆,风电,33.91064912080765,False
W7468,新疆,风电,33.91064912080765,False
W7470,新疆,风电,36.22656337916851,False
W7474,山西,风电,35.83321385085583,False
W7477,新疆,风电,33.91064912080765,False
W7480,新疆,风电,33.91064912080765,False
W7487,新疆,风电,33.91064912080765,False
W7492,山西,风电,37.080185785889626,False
W7495,新疆,风电,33.91064912080765,False
W7508,新疆,风电,33.91064912080765,False
W7514,山西,风电,35.48897422850132,False
W7515,山西,风电,39.780592024326324,False
W7516,新疆,风电,33.91064912080765,False
W7520,山西,风电,35.48897422850132,False
W7521,山西,风电,36.7422104626894,False
W7522,新疆,风电,33.91064912080765,False
W7535,山西,风电,35.48897221684456,False
W7545,新疆,风电,33.91064912080765,False
W7559,新疆,风电,41.31706528365612,False
W7560,新疆,风电,33.91064912080765,False
W7568,新疆,风电,33.91064912080765,False
W7578,新疆,风电,33.91064912080765,False
W7592,新疆,风电,33.91064912080765,False
W7600,新疆,风电,33.10105986893177,False
W7603,山西,风电,41.92497365176678,False
W7606,新疆,风电,33.10105986893177,False
W7611,山西,风电,41.92497365176678,False
W7626,山西,风电,38.713945895433426,False
W7639,山西,风电,38.71394298970699,False
W7661,山西,风电,41.92497365176678,False
W7664,新疆,风电,34.856615513563156,False
W7683,新疆,风电,33.91064912080765,False
W7693,山西,风电,36.51498690247536,False
W7695,新疆,风电,41.271832063794136,False
W7700,山西,风电,36.51498690247536,False
W7725,新疆,风电,40.34430406987667,False
W7727,新疆,风电,39.650513380765915,False
W7729,新疆,风电,32.68652178347111,False
W7735,新疆,风电,38.50365690886974,False
W7754,山西,风电,41.92497365176678,False
W7757,新疆,风电,41.80518440902233,False
W7776,新疆,风电,39.650513380765915,False
W7784,新疆,风电,38.503657802939415,False
W7787,新疆,风电,38.50365735590458,False
W7788,山西,风电,38.40485394001007,False
W7789,山西,风电,39.46492686867714,False
W7793,新疆,风电,32.68652178347111,False
W7794,山西,风电,37.600958570837975,False
W7799,山西,风电,39.46492686867714,False
W7804,新疆,风电,35.521347373723984,False
W7806,新疆,风电,38.50365690886974,False
W7812,山西,风电,39.46492686867714,False
W7816,新疆,风电,38.50365690886974,False
W7828,新疆,风电,34.97069209814072,False
W7838,山西,风电,39.46492686867714,False
W7840,新疆,风电,41.640254482626915,False
W7844,新疆,风电,39.650513380765915,False
W7850,山西,风电,39.780592024326324,False
W7851,新疆,风电,39.650513380765915,False
W7852,山西,风电,39.46492686867714,False
W7865,新疆,风电,39.11031424999237,False
W7876,新疆,风电,33.167507126927376,False
W7877,山西,风电,39.46492686867714,False
W7883,新疆,风电,36.44622601568699,False
W7884,山西,风电,39.46492686867714,False
