ObjectId,merge_province_cn,power_type_cn,initial_6p5_gap_100m_cny,operating_learning_gain_100m_cny,gap_share_of_initial_capex,gain_share_of_initial_capex,learning_gain_share_of_gap,closes_gap_at_baseline_learning
W7784,新疆,风电,0.11198258918237748,0.0,0.19080723503753397,0.0,0.0,False
W7787,新疆,风电,0.05599129133134213,0.0,0.19080722477411952,0.0,0.0,False
W7788,山西,风电,0.014497694147624822,0.0,0.18913161353115313,0.0,0.0,False
W7789,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7793,新疆,风电,0.012236294109943943,0.0,0.08927528546555982,0.0,0.0,False
W7794,山西,风电,0.013499286153184221,0.0,0.1756188991721208,0.0,0.0,False
W7799,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7804,新疆,风电,0.011637622387133105,0.0,0.13987292692217532,0.0,0.0,False
W7806,新疆,风电,0.03732752699931795,0.0,0.19080721910696283,0.0,0.0,False
W7812,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7816,新疆,风电,0.03732752699931795,0.0,0.19080721910696283,0.0,0.0,False
W7828,新疆,风电,0.00966829445747909,0.0,0.1301764977936594,0.0,0.0,False
W7838,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7840,新疆,风电,0.017935923210561,0.0,0.2416978526846772,0.0,0.0,False
W7844,新疆,风电,0.018418835997551206,0.0,0.20983858336284858,0.0,0.0,False
W7850,山西,风电,0.015568300564409544,0.0,0.2118788812178834,0.0,0.0,False
W7851,新疆,风电,0.0183272003725532,0.0,0.20983858431926966,0.0,0.0,False
W7852,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7865,新疆,风电,0.015181245375621268,0.0,0.20089630880107617,0.0,0.0,False
W7876,新疆,风电,0.01284449586895464,0.0,0.09797707436399354,0.0,0.0,False
W7877,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7883,新疆,风电,0.011579275613726533,0.0,0.15590931539895933,0.0,0.0,False
W7884,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7890,新疆,风电,0.013530224713433762,0.0,0.18689153327136676,0.0,0.0,False
W7897,新疆,风电,0.012236294109943943,0.0,0.08927528546555982,0.0,0.0,False
W7904,新疆,风电,0.01284449586895464,0.0,0.09797707436399354,0.0,0.0,False
W7911,新疆,风电,0.01284449586895464,0.0,0.09797707436399354,0.0,0.0,False
W7914,新疆,风电,0.01284449586895464,0.0,0.09797707436399354,0.0,0.0,False
W7921,新疆,风电,0.01284449586895464,0.0,0.09797707436399354,0.0,0.0,False
W7927,新疆,风电,0.011579275613726533,0.0,0.15590931539895933,0.0,0.0,False
W7935,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7941,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7948,山西,风电,0.015790883171492087,0.0,0.16095651888113116,0.0,0.0,False
W7953,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7958,山西,风电,0.015790883171492087,0.0,0.16095651888113116,0.0,0.0,False
W7978,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W8000,新疆,风电,0.0183272003725532,0.0,0.20983858431926966,0.0,0.0,False
W8045,云南,风电,0.02307063703869498,0.0,0.15968739426295409,0.0,0.0,False
W8050,云南,风电,0.01774664121929728,0.0,0.15968737307495834,0.0,0.0,False
W8096,云南,风电,0.015890229188448374,0.0,0.19977426231454293,0.0,0.0,False
W8098,云南,风电,0.015890229188448374,0.0,0.19977426231454293,0.0,0.0,False
W8111,云南,风电,0.02180836157417864,0.0,0.20411194772857008,0.0,0.0,False
W8153,云南,风电,0.016051752581209975,0.0,0.21962477252230853,0.0,0.0,False
W8162,云南,风电,0.019166522889039465,0.0,0.192711053601785,0.0,0.0,False
W8214,云南,风电,0.014674346877710737,0.0,0.2014758195211129,0.0,0.0,False
W89,甘肃,风电,0.0487958279205991,0.0,0.10366393005111946,0.0,0.0,False
W912,甘肃,风电,0.01315192973303668,0.0,0.17939423724201006,0.0,0.0,False
W922,甘肃,风电,0.01315192973303668,0.0,0.17939423724201006,0.0,0.0,False
W925,甘肃,风电,0.040325583228411,0.0,0.15738749965511117,0.0,0.0,False
W93,甘肃,风电,0.09759165996752117,0.0,0.10366393388938316,0.0,0.0,False
W97,甘肃,风电,0.049039802772763076,0.0,0.10366392167150539,0.0,0.0,False
W985,甘肃,风电,0.04528469610245053,0.0,0.11548747048319037,0.0,0.0,False
W994,甘肃,风电,0.01315192973303668,0.0,0.17939423724201006,0.0,0.0,False
