ObjectId,merge_province_cn,power_type_cn,viable_at_zero_hurdle,critical_nominal_equity_return,critical_nominal_equity_return_pct,right_censored_at_15pct
7333,新疆,光伏,False,,,False
7335,浙江,光伏,False,,,False
734,甘肃,光伏,True,0.0050516420044004915,0.5051642004400492,False
7340,浙江,光伏,False,,,False
7341,新疆,光伏,True,0.01231771884486079,1.231771884486079,False
7342,山东,光伏,False,,,False
7343,浙江,光伏,False,,,False
7345,云南,光伏,False,,,False
7346,新疆,光伏,True,0.01231771884486079,1.231771884486079,False
7349,山东,光伏,False,,,False
735,广东,光伏,False,,,False
7350,浙江,光伏,False,,,False
7353,上海,光伏,False,,,False
7356,山东,光伏,False,,,False
7358,江苏,光伏,False,,,False
736,甘肃,光伏,True,0.0050516420044004915,0.5051642004400492,False
7361,新疆,光伏,True,0.01672503123991191,1.6725031239911912,False
7362,山东,光伏,False,,,False
7364,湖南,光伏,False,,,False
7365,辽宁,光伏,False,,,False
7366,浙江,光伏,False,,,False
7369,上海,光伏,False,,,False
7370,上海,光伏,False,,,False
7371,辽宁,光伏,False,,,False
7375,山西,光伏,False,,,False
7376,甘肃,光伏,False,,,False
7377,云南,光伏,False,,,False
7378,黑龙江,光伏,False,,,False
7379,辽宁,光伏,False,,,False
738,广东,光伏,False,,,False
7380,辽宁,光伏,False,,,False
7382,浙江,光伏,False,,,False
7384,山西,光伏,False,,,False
7386,内蒙古,光伏,False,,,False
7388,辽宁,光伏,False,,,False
7389,辽宁,光伏,False,,,False
739,甘肃,光伏,False,,,False
7390,江西,光伏,False,,,False
7391,云南,光伏,False,,,False
7393,山西,光伏,False,,,False
7394,浙江,光伏,False,,,False
7395,山西,光伏,False,,,False
7397,江苏,光伏,False,,,False
7398,辽宁,光伏,False,,,False
7399,河南,光伏,False,,,False
74,安徽,光伏,False,,,False
740,广东,光伏,False,,,False
7400,黑龙江,光伏,False,,,False
7401,云南,光伏,False,,,False
7403,云南,光伏,False,,,False
7405,江苏,光伏,False,,,False
7406,天津,光伏,False,,,False
7408,河北,光伏,False,,,False
7411,浙江,光伏,False,,,False
7412,云南,光伏,False,,,False
7413,浙江,光伏,False,,,False
7414,江苏,光伏,False,,,False
7415,甘肃,光伏,False,,,False
742,甘肃,光伏,False,,,False
7420,江苏,光伏,False,,,False
7422,云南,光伏,False,,,False
7424,吉林,光伏,False,,,False
7426,江苏,光伏,False,,,False
7427,江苏,光伏,False,,,False
7428,浙江,光伏,False,,,False
743,甘肃,光伏,False,,,False
7430,福建,光伏,False,,,False
7431,云南,光伏,False,,,False
7432,云南,光伏,False,,,False
7433,吉林,光伏,False,,,False
7435,江苏,光伏,False,,,False
7437,安徽,光伏,False,,,False
7438,云南,光伏,False,,,False
744,广东,光伏,False,,,False
7440,浙江,光伏,False,,,False
7442,山东,光伏,False,,,False
7444,四川,光伏,False,,,False
7445,天津,光伏,False,,,False
7446,云南,光伏,False,,,False
7447,天津,光伏,False,,,False
7449,天津,光伏,False,,,False
745,甘肃,光伏,False,,,False
7451,江苏,光伏,False,,,False
7452,河北,光伏,False,,,False
7454,河北,光伏,False,,,False
7457,江苏,光伏,False,,,False
7463,安徽,光伏,False,,,False
7464,云南,光伏,False,,,False
7465,西藏,光伏,True,0.08517283299006526,8.517283299006525,False
7468,云南,光伏,False,,,False
747,甘肃,光伏,False,,,False
7471,山东,光伏,False,,,False
7477,云南,光伏,False,,,False
7478,云南,光伏,False,,,False
7479,云南,光伏,False,,,False
748,广东,光伏,False,,,False
7481,山东,光伏,False,,,False
7483,江苏,光伏,False,,,False
7484,云南,光伏,False,,,False
7485,云南,光伏,False,,,False
7487,黑龙江,光伏,False,,,False
7489,安徽,光伏,False,,,False
7491,山西,光伏,False,,,False
7493,云南,光伏,False,,,False
7496,安徽,光伏,False,,,False
7499,河北,光伏,False,,,False
75,安徽,光伏,False,,,False
750,甘肃,光伏,True,0.005739442259073257,0.5739442259073256,False
7502,吉林,光伏,False,,,False
7505,浙江,光伏,False,,,False
7509,云南,光伏,False,,,False
751,广东,光伏,False,,,False
7511,吉林,光伏,False,,,False
7514,云南,光伏,False,,,False
7517,云南,光伏,False,,,False
7518,吉林,光伏,False,,,False
752,广东,光伏,False,,,False
7523,云南,光伏,False,,,False
7527,黑龙江,光伏,False,,,False
7528,云南,光伏,False,,,False
7530,内蒙古,光伏,False,,,False
7532,云南,光伏,False,,,False
7533,云南,光伏,False,,,False
7535,浙江,光伏,False,,,False
7537,浙江,光伏,False,,,False
7538,山东,光伏,False,,,False
7539,天津,光伏,False,,,False
754,甘肃,光伏,True,0.011897686449810865,1.1897686449810865,False
7540,浙江,光伏,False,,,False
7543,云南,光伏,False,,,False
7544,江苏,光伏,False,,,False
7546,河北,光伏,False,,,False
7547,浙江,光伏,False,,,False
7550,云南,光伏,False,,,False
7551,浙江,光伏,False,,,False
7554,浙江,光伏,False,,,False
7556,河北,光伏,False,,,False
7557,河北,光伏,False,,,False
7559,云南,光伏,False,,,False
756,广东,光伏,False,,,False
7560,云南,光伏,False,,,False
7561,浙江,光伏,False,,,False
7563,安徽,光伏,False,,,False
7565,山东,光伏,False,,,False
7566,浙江,光伏,False,,,False
7568,云南,光伏,False,,,False
7569,江苏,光伏,False,,,False
757,广东,光伏,False,,,False
7574,云南,光伏,False,,,False
7575,云南,光伏,False,,,False
7577,云南,光伏,False,,,False
7578,安徽,光伏,False,,,False
758,甘肃,光伏,False,,,False
7581,浙江,光伏,False,,,False
7582,云南,光伏,False,,,False
7583,云南,光伏,False,,,False
7588,浙江,光伏,False,,,False
759,广东,光伏,False,,,False
7591,浙江,光伏,False,,,False
7595,山东,光伏,False,,,False
7597,云南,光伏,False,,,False
7598,安徽,光伏,False,,,False
7600,浙江,光伏,False,,,False
7601,云南,光伏,False,,,False
7603,江苏,光伏,False,,,False
7605,云南,光伏,False,,,False
7606,浙江,光伏,False,,,False
761,甘肃,光伏,False,,,False
7614,云南,光伏,False,,,False
7615,浙江,光伏,False,,,False
7616,安徽,光伏,False,,,False
762,甘肃,光伏,False,,,False
7621,云南,光伏,False,,,False
7622,浙江,光伏,False,,,False
7624,云南,光伏,False,,,False
7628,云南,光伏,False,,,False
7629,云南,光伏,False,,,False
763,广东,光伏,False,,,False
7630,云南,光伏,False,,,False
7631,江苏,光伏,False,,,False
7634,陕西,光伏,False,,,False
7635,云南,光伏,False,,,False
7636,浙江,光伏,False,,,False
7639,浙江,光伏,False,,,False
764,甘肃,光伏,True,0.001523143658414483,0.15231436584144828,False
7640,浙江,光伏,False,,,False
7643,陕西,光伏,False,,,False
7644,安徽,光伏,False,,,False
7646,浙江,光伏,False,,,False
7647,云南,光伏,False,,,False
7648,湖南,光伏,False,,,False
7649,山东,光伏,False,,,False
7651,安徽,光伏,False,,,False
7653,云南,光伏,False,,,False
7655,浙江,光伏,False,,,False
7657,云南,光伏,False,,,False
7658,吉林,光伏,False,,,False
7659,云南,光伏,False,,,False
766,甘肃,光伏,True,0.009824183676391839,0.9824183676391839,False
7660,安徽,光伏,False,,,False
7661,云南,光伏,False,,,False
7664,浙江,光伏,False,,,False
7666,云南,光伏,False,,,False
7669,山东,光伏,False,,,False
767,广东,光伏,False,,,False
7672,安徽,光伏,False,,,False
7673,吉林,光伏,False,,,False
7674,浙江,光伏,False,,,False
7675,浙江,光伏,False,,,False
7676,云南,光伏,False,,,False
7677,云南,光伏,False,,,False
7678,浙江,光伏,False,,,False
7679,云南,光伏,False,,,False
7680,安徽,光伏,False,,,False
7683,云南,光伏,False,,,False
7684,云南,光伏,False,,,False
7688,云南,光伏,False,,,False
7689,湖南,光伏,False,,,False
769,甘肃,光伏,True,0.001696403184905648,0.1696403184905648,False
7690,安徽,光伏,False,,,False
7692,云南,光伏,False,,,False
7693,云南,光伏,False,,,False
7694,云南,光伏,False,,,False
7698,河南,光伏,False,,,False
770,甘肃,光伏,True,0.016903394088149067,1.6903394088149066,False
7700,云南,光伏,False,,,False
7701,云南,光伏,False,,,False
7703,云南,光伏,False,,,False
7704,云南,光伏,False,,,False
7709,云南,光伏,False,,,False
771,广东,光伏,False,,,False
7710,浙江,光伏,False,,,False
7711,云南,光伏,False,,,False
7713,云南,光伏,False,,,False
7718,浙江,光伏,False,,,False
7719,云南,光伏,False,,,False
772,甘肃,光伏,True,0.0012405343819409608,0.12405343819409607,False
7721,云南,光伏,False,,,False
7722,安徽,光伏,False,,,False
7723,云南,光伏,False,,,False
7728,云南,光伏,False,,,False
773,广东,光伏,False,,,False
7730,湖北,光伏,False,,,False
7732,云南,光伏,False,,,False
7734,云南,光伏,False,,,False
7737,云南,光伏,False,,,False
774,甘肃,光伏,False,,,False
7741,河北,光伏,False,,,False
7744,浙江,光伏,False,,,False
7745,云南,光伏,False,,,False
7748,湖南,光伏,False,,,False
775,甘肃,光伏,False,,,False
7751,云南,光伏,False,,,False
7753,云南,光伏,False,,,False
7758,云南,光伏,False,,,False
7759,山东,光伏,False,,,False
776,广东,光伏,False,,,False
7760,浙江,光伏,False,,,False
7762,陕西,光伏,False,,,False
7766,湖南,光伏,False,,,False
7769,浙江,光伏,False,,,False
777,广东,光伏,False,,,False
7771,云南,光伏,False,,,False
7772,云南,光伏,False,,,False
7773,江苏,光伏,False,,,False
7774,云南,光伏,False,,,False
7776,山东,光伏,False,,,False
7777,云南,光伏,False,,,False
778,甘肃,光伏,True,0.001484897593036294,0.1484897593036294,False
7785,浙江,光伏,False,,,False
7786,山东,光伏,False,,,False
7788,江苏,光伏,False,,,False
7789,云南,光伏,False,,,False
7793,云南,光伏,False,,,False
7794,浙江,光伏,False,,,False
7795,云南,光伏,False,,,False
7796,云南,光伏,False,,,False
7799,江苏,光伏,False,,,False
78,安徽,光伏,False,,,False
7800,云南,光伏,False,,,False
7801,江苏,光伏,False,,,False
7802,浙江,光伏,False,,,False
7803,云南,光伏,False,,,False
7804,云南,光伏,False,,,False
7806,内蒙古,光伏,False,,,False
7808,内蒙古,光伏,False,,,False
7809,浙江,光伏,False,,,False
781,甘肃,光伏,True,0.001240532426163554,0.1240532426163554,False
7810,云南,光伏,False,,,False
7813,云南,光伏,False,,,False
7814,山东,光伏,False,,,False
7815,内蒙古,光伏,False,,,False
7817,云南,光伏,False,,,False
7819,云南,光伏,False,,,False
782,甘肃,光伏,True,0.0178223286755383,1.7822328675538301,False
7824,内蒙古,光伏,False,,,False
7825,安徽,光伏,False,,,False
783,广东,光伏,False,,,False
7832,甘肃,光伏,False,,,False
7833,浙江,光伏,False,,,False
7834,甘肃,光伏,False,,,False
784,甘肃,光伏,True,0.010264237644150853,1.0264237644150853,False
7840,浙江,光伏,False,,,False
7841,山东,光伏,False,,,False
7842,云南,光伏,False,,,False
7846,浙江,光伏,False,,,False
7847,安徽,光伏,False,,,False
7848,北京,光伏,False,,,False
7849,云南,光伏,False,,,False
785,广东,光伏,False,,,False
7850,安徽,光伏,False,,,False
7852,浙江,光伏,False,,,False
7858,云南,光伏,False,,,False
7859,安徽,光伏,False,,,False
7861,浙江,光伏,False,,,False
7863,江苏,光伏,False,,,False
7865,云南,光伏,False,,,False
7869,江苏,光伏,False,,,False
787,广东,光伏,False,,,False
7871,浙江,光伏,False,,,False
7874,浙江,光伏,False,,,False
7875,河南,光伏,False,,,False
7877,浙江,光伏,False,,,False
7878,安徽,光伏,False,,,False
7881,云南,光伏,False,,,False
7883,安徽,光伏,False,,,False
7885,云南,光伏,False,,,False
7886,浙江,光伏,False,,,False
7887,浙江,光伏,False,,,False
789,甘肃,光伏,True,0.001240532426163554,0.1240532426163554,False
7890,云南,光伏,False,,,False
7891,安徽,光伏,False,,,False
7892,浙江,光伏,False,,,False
7893,云南,光伏,False,,,False
7894,江苏,光伏,False,,,False
7895,云南,光伏,False,,,False
7897,浙江,光伏,False,,,False
7898,云南,光伏,False,,,False
7900,浙江,光伏,False,,,False
7902,广东,光伏,False,,,False
7905,福建,光伏,False,,,False
7907,河北,光伏,False,,,False
7909,云南,光伏,False,,,False
791,广东,光伏,False,,,False
7910,陕西,光伏,False,,,False
7911,浙江,光伏,False,,,False
7913,青海,光伏,False,,,False
7915,湖北,光伏,False,,,False
7916,浙江,光伏,False,,,False
7917,吉林,光伏,False,,,False
7918,云南,光伏,False,,,False
7922,云南,光伏,False,,,False
7923,浙江,光伏,False,,,False
7925,云南,光伏,False,,,False
7926,青海,光伏,False,,,False
7929,山东,光伏,False,,,False
7930,云南,光伏,False,,,False
7932,江苏,光伏,False,,,False
7934,浙江,光伏,False,,,False
794,广东,光伏,False,,,False
7947,云南,光伏,False,,,False
795,甘肃,光伏,False,,,False
7953,云南,光伏,False,,,False
7955,陕西,光伏,False,,,False
7956,山东,光伏,False,,,False
796,甘肃,光伏,False,,,False
7960,山东,光伏,False,,,False
7962,江西,光伏,False,,,False
7965,河北,光伏,False,,,False
7966,云南,光伏,False,,,False
7967,上海,光伏,False,,,False
7968,浙江,光伏,False,,,False
797,甘肃,光伏,True,0.007815650990232823,0.7815650990232823,False
7970,浙江,光伏,False,,,False
7971,安徽,光伏,False,,,False
7973,甘肃,光伏,False,,,False
7975,浙江,光伏,False,,,False
7976,浙江,光伏,False,,,False
7977,吉林,光伏,False,,,False
798,甘肃,光伏,True,0.008579270308837294,0.8579270308837295,False
7980,浙江,光伏,False,,,False
7981,宁夏,光伏,False,,,False
7982,浙江,光伏,False,,,False
7983,甘肃,光伏,False,,,False
7984,江苏,光伏,False,,,False
7985,江苏,光伏,False,,,False
7986,江苏,光伏,False,,,False
7987,青海,光伏,True,0.0019156648311764,0.19156648311764,False
7988,江苏,光伏,False,,,False
799,甘肃,光伏,True,0.008050305861979721,0.8050305861979721,False
7991,宁夏,光伏,False,,,False
7998,浙江,光伏,False,,,False
7999,山东,光伏,False,,,False
80,安徽,光伏,False,,,False
800,甘肃,光伏,False,,,False
8000,河北,光伏,False,,,False
8001,湖南,光伏,False,,,False
8002,重庆,光伏,False,,,False
8003,河北,光伏,False,,,False
8005,河南,光伏,False,,,False
801,广东,光伏,False,,,False
8010,湖南,光伏,False,,,False
8015,陕西,光伏,False,,,False
802,甘肃,光伏,True,0.008482181187719106,0.8482181187719106,False
8020,浙江,光伏,False,,,False
8021,江苏,光伏,False,,,False
8022,江苏,光伏,False,,,False
8026,江苏,光伏,False,,,False
8028,江苏,光伏,False,,,False
8029,江苏,光伏,False,,,False
803,甘肃,光伏,True,0.008579270308837294,0.8579270308837295,False
8034,福建,光伏,False,,,False
8036,江苏,光伏,False,,,False
8037,江苏,光伏,False,,,False
8039,浙江,光伏,False,,,False
8040,浙江,光伏,False,,,False
8042,山东,光伏,False,,,False
8045,湖北,光伏,False,,,False
8047,湖北,光伏,False,,,False
8049,湖北,光伏,False,,,False
805,广东,光伏,False,,,False
8050,山东,光伏,False,,,False
8051,山东,光伏,False,,,False
8058,河南,光伏,False,,,False
806,广东,光伏,False,,,False
8060,山西,光伏,False,,,False
8061,江苏,光伏,False,,,False
8062,江苏,光伏,False,,,False
8063,江苏,光伏,False,,,False
8065,江苏,光伏,False,,,False
807,甘肃,光伏,False,,,False
8075,江苏,光伏,False,,,False
808,广东,光伏,False,,,False
809,甘肃,光伏,True,0.007815650990232823,0.7815650990232823,False
81,安徽,光伏,False,,,False
810,甘肃,光伏,True,0.01782232881523669,1.782232881523669,False
8101,江苏,光伏,False,,,False
811,广东,光伏,False,,,False
8110,上海,光伏,False,,,False
8112,山东,光伏,False,,,False
8113,湖北,光伏,False,,,False
8114,四川,光伏,False,,,False
8117,福建,光伏,False,,,False
8120,河南,光伏,False,,,False
8122,浙江,光伏,False,,,False
8124,江苏,光伏,False,,,False
8126,福建,光伏,False,,,False
8127,宁夏,光伏,False,,,False
8129,河北,光伏,False,,,False
813,甘肃,光伏,False,,,False
8131,辽宁,光伏,False,,,False
8132,辽宁,光伏,False,,,False
8133,安徽,光伏,False,,,False
8134,江苏,光伏,False,,,False
814,甘肃,光伏,True,0.01449328316375613,1.449328316375613,False
8141,湖北,光伏,False,,,False
8142,江苏,光伏,False,,,False
8145,黑龙江,光伏,False,,,False
8146,江苏,光伏,False,,,False
8147,江苏,光伏,False,,,False
8149,天津,光伏,False,,,False
815,广东,光伏,False,,,False
8150,江苏,光伏,False,,,False
8151,湖北,光伏,False,,,False
8152,青海,光伏,False,,,False
8153,山西,光伏,False,,,False
8154,山西,光伏,False,,,False
8157,山西,光伏,False,,,False
8159,内蒙古,光伏,False,,,False
816,甘肃,光伏,True,0.016551818931475275,1.6551818931475275,False
8160,宁夏,光伏,False,,,False
8161,江西,光伏,False,,,False
8162,黑龙江,光伏,False,,,False
8163,四川,光伏,False,,,False
8164,福建,光伏,False,,,False
8165,青海,光伏,False,,,False
8166,青海,光伏,False,,,False
8167,青海,光伏,False,,,False
817,甘肃,光伏,True,0.007824659720063208,0.7824659720063208,False
8170,河南,光伏,False,,,False
8171,江西,光伏,False,,,False
8172,河南,光伏,False,,,False
8175,浙江,光伏,False,,,False
8178,浙江,光伏,False,,,False
818,广东,光伏,False,,,False
8180,浙江,光伏,False,,,False
8185,江苏,光伏,False,,,False
8186,江西,光伏,False,,,False
8189,山东,光伏,False,,,False
819,广东,光伏,False,,,False
8191,山东,光伏,False,,,False
8194,山东,光伏,False,,,False
8197,山东,光伏,False,,,False
821,甘肃,光伏,True,0.001484897593036294,0.1484897593036294,False
8211,山东,光伏,False,,,False
8213,青海,光伏,False,,,False
8214,青海,光伏,False,,,False
8215,青海,光伏,False,,,False
8216,青海,光伏,True,0.0013513772282749419,0.1351377228274942,False
8217,青海,光伏,False,,,False
8218,青海,光伏,False,,,False
8219,江苏,光伏,False,,,False
822,广东,光伏,False,,,False
8220,浙江,光伏,False,,,False
8221,江苏,光伏,False,,,False
8222,山东,光伏,False,,,False
8223,山东,光伏,False,,,False
8224,河北,光伏,False,,,False
8228,河北,光伏,False,,,False
8229,河北,光伏,False,,,False
8230,北京,光伏,False,,,False
8233,黑龙江,光伏,False,,,False
8235,福建,光伏,False,,,False
8237,黑龙江,光伏,False,,,False
8238,河北,光伏,False,,,False
824,甘肃,光伏,True,0.007231285935267805,0.7231285935267805,False
8243,浙江,光伏,False,,,False
8245,江苏,光伏,False,,,False
8248,甘肃,光伏,False,,,False
8249,江苏,光伏,False,,,False
8250,安徽,光伏,False,,,False
8252,陕西,光伏,False,,,False
8254,甘肃,光伏,False,,,False
8255,福建,光伏,False,,,False
8256,浙江,光伏,False,,,False
8259,江苏,光伏,False,,,False
826,广东,光伏,False,,,False
8260,安徽,光伏,False,,,False
8261,江苏,光伏,False,,,False
8262,山东,光伏,False,,,False
8263,安徽,光伏,False,,,False
8265,青海,光伏,False,,,False
8268,山东,光伏,False,,,False
827,甘肃,光伏,True,0.00582524137571454,0.582524137571454,False
8271,江苏,光伏,False,,,False
8272,安徽,光伏,False,,,False
8273,青海,光伏,False,,,False
8275,河北,光伏,False,,,False
8276,浙江,光伏,False,,,False
8277,湖南,光伏,False,,,False
8278,江苏,光伏,False,,,False
828,广东,光伏,False,,,False
8281,青海,光伏,True,0.004164283582940697,0.4164283582940697,False
8282,江苏,光伏,False,,,False
8285,江苏,光伏,False,,,False
829,广东,光伏,False,,,False
8290,青海,光伏,True,0.004744395241141321,0.47443952411413204,False
8292,江苏,光伏,False,,,False
8295,河北,光伏,False,,,False
8298,青海,光伏,False,,,False
8299,西藏,光伏,True,0.08686325219459834,8.686325219459833,False
83,北京,光伏,False,,,False
8300,甘肃,光伏,False,,,False
8303,江苏,光伏,False,,,False
8305,青海,光伏,True,0.004026469169184565,0.4026469169184565,False
8306,辽宁,光伏,False,,,False
8308,辽宁,光伏,False,,,False
8309,青海,光伏,True,0.004075013939291238,0.4075013939291238,False
831,广东,光伏,False,,,False
8311,福建,光伏,False,,,False
8312,安徽,光伏,False,,,False
8314,青海,光伏,True,0.01489835064858198,1.489835064858198,False
8316,江苏,光伏,False,,,False
8317,青海,光伏,True,0.0026242980267852547,0.26242980267852545,False
832,甘肃,光伏,False,,,False
8321,辽宁,光伏,False,,,False
8323,辽宁,光伏,False,,,False
8324,浙江,光伏,False,,,False
8325,浙江,光伏,False,,,False
8326,青海,光伏,True,0.015769040817394844,1.5769040817394844,False
8327,辽宁,光伏,False,,,False
8328,天津,光伏,False,,,False
8329,浙江,光伏,False,,,False
8331,山东,光伏,False,,,False
8332,辽宁,光伏,False,,,False
8336,辽宁,光伏,False,,,False
8339,吉林,光伏,False,,,False
8341,浙江,光伏,False,,,False
8342,浙江,光伏,False,,,False
8343,山东,光伏,False,,,False
8345,山东,光伏,False,,,False
8349,江苏,光伏,False,,,False
8350,江西,光伏,False,,,False
8353,浙江,光伏,False,,,False
8354,浙江,光伏,False,,,False
8357,安徽,光伏,False,,,False
8358,辽宁,光伏,False,,,False
8359,西藏,光伏,True,0.10484821409918368,10.484821409918368,False
836,甘肃,光伏,False,,,False
8361,浙江,光伏,False,,,False
8363,浙江,光伏,False,,,False
8366,甘肃,光伏,False,,,False
8368,江苏,光伏,False,,,False
8370,浙江,光伏,False,,,False
8372,青海,光伏,False,,,False
8374,浙江,光伏,False,,,False
8375,江苏,光伏,False,,,False
8376,江西,光伏,False,,,False
8378,浙江,光伏,False,,,False
8379,辽宁,光伏,False,,,False
838,甘肃,光伏,False,,,False
8380,青海,光伏,False,,,False
8382,安徽,光伏,False,,,False
8384,浙江,光伏,False,,,False
8385,安徽,光伏,False,,,False
8386,安徽,光伏,False,,,False
8387,福建,光伏,False,,,False
8388,江西,光伏,False,,,False
8389,福建,光伏,False,,,False
839,广东,光伏,False,,,False
8390,江西,光伏,False,,,False
8392,江西,光伏,False,,,False
8393,青海,光伏,False,,,False
8394,江西,光伏,False,,,False
8395,湖北,光伏,False,,,False
8397,湖北,光伏,False,,,False
8398,青海,光伏,False,,,False
8399,青海,光伏,False,,,False
84,北京,光伏,False,,,False
8400,青海,光伏,False,,,False
8401,陕西,光伏,False,,,False
8402,河北,光伏,False,,,False
8403,云南,光伏,False,,,False
8404,甘肃,光伏,False,,,False
8405,甘肃,光伏,False,,,False
8406,甘肃,光伏,False,,,False
8407,甘肃,光伏,False,,,False
8408,甘肃,光伏,False,,,False
8409,甘肃,光伏,False,,,False
8410,甘肃,光伏,False,,,False
8411,甘肃,光伏,False,,,False
8412,甘肃,光伏,False,,,False
8414,甘肃,光伏,False,,,False
8416,甘肃,光伏,False,,,False
8417,甘肃,光伏,False,,,False
8419,甘肃,光伏,False,,,False
842,广东,光伏,False,,,False
8420,甘肃,光伏,False,,,False
8422,甘肃,光伏,False,,,False
8423,甘肃,光伏,False,,,False
8424,甘肃,光伏,False,,,False
8425,甘肃,光伏,False,,,False
8426,甘肃,光伏,False,,,False
8427,甘肃,光伏,False,,,False
8429,江西,光伏,False,,,False
843,甘肃,光伏,True,0.0034494188614189614,0.34494188614189614,False
8430,江西,光伏,False,,,False
8433,江西,光伏,False,,,False
8434,江西,光伏,False,,,False
8439,辽宁,光伏,False,,,False
844,甘肃,光伏,False,,,False
8440,甘肃,光伏,False,,,False
8441,山东,光伏,False,,,False
8442,山东,光伏,False,,,False
8447,山东,光伏,False,,,False
8450,福建,光伏,False,,,False
8451,山东,光伏,False,,,False
8452,山东,光伏,False,,,False
8454,河北,光伏,False,,,False
8455,江苏,光伏,False,,,False
8456,江苏,光伏,False,,,False
8457,江苏,光伏,False,,,False
8459,河北,光伏,False,,,False
8460,甘肃,光伏,False,,,False
8462,河北,光伏,False,,,False
8463,浙江,光伏,False,,,False
8464,安徽,光伏,False,,,False
8466,青海,光伏,False,,,False
8467,浙江,光伏,False,,,False
8469,江苏,光伏,False,,,False
847,甘肃,光伏,False,,,False
8471,浙江,光伏,False,,,False
8473,安徽,光伏,False,,,False
8475,山西,光伏,False,,,False
8479,江苏,光伏,False,,,False
848,甘肃,光伏,False,,,False
8481,河北,光伏,False,,,False
8482,河北,光伏,False,,,False
8483,山东,光伏,False,,,False
8484,江苏,光伏,False,,,False
8486,浙江,光伏,False,,,False
8487,辽宁,光伏,False,,,False
8490,江西,光伏,False,,,False
8492,青海,光伏,False,,,False
8493,江苏,光伏,False,,,False
8495,浙江,光伏,False,,,False
8498,安徽,光伏,False,,,False
85,重庆,光伏,False,,,False
850,甘肃,光伏,True,0.006415983522310854,0.6415983522310854,False
8500,青海,光伏,False,,,False
8501,山西,光伏,False,,,False
8503,福建,光伏,False,,,False
8505,青海,光伏,False,,,False
8506,辽宁,光伏,False,,,False
8509,山西,光伏,False,,,False
851,甘肃,光伏,True,0.011691275238990785,1.1691275238990784,False
8511,江苏,光伏,False,,,False
8514,江苏,光伏,False,,,False
8517,安徽,光伏,False,,,False
8518,辽宁,光伏,False,,,False
8519,江苏,光伏,False,,,False
852,广东,光伏,False,,,False
8521,浙江,光伏,False,,,False
8526,湖北,光伏,False,,,False
8527,江西,光伏,False,,,False
8528,江苏,光伏,False,,,False
8531,江苏,光伏,False,,,False
8534,山东,光伏,False,,,False
8535,河南,光伏,False,,,False
8536,浙江,光伏,False,,,False
854,甘肃,光伏,False,,,False
8547,陕西,光伏,False,,,False
8548,青海,光伏,False,,,False
8551,陕西,光伏,False,,,False
8553,山东,光伏,False,,,False
8556,湖北,光伏,False,,,False
8558,河北,光伏,False,,,False
856,甘肃,光伏,False,,,False
8560,福建,光伏,False,,,False
8561,浙江,光伏,False,,,False
8563,江苏,光伏,False,,,False
8564,河北,光伏,False,,,False
8567,浙江,光伏,False,,,False
8568,浙江,光伏,False,,,False
8569,山东,光伏,False,,,False
8573,浙江,光伏,False,,,False
8574,河北,光伏,False,,,False
8575,江西,光伏,False,,,False
8581,海南,光伏,False,,,False
8582,浙江,光伏,False,,,False
8587,浙江,光伏,False,,,False
859,甘肃,光伏,True,0.003717835200950503,0.3717835200950503,False
8590,浙江,光伏,False,,,False
8596,浙江,光伏,False,,,False
8598,浙江,光伏,False,,,False
8599,湖南,光伏,False,,,False
8601,四川,光伏,False,,,False
8602,浙江,光伏,False,,,False
8603,陕西,光伏,False,,,False
8604,浙江,光伏,False,,,False
8606,山东,光伏,False,,,False
8607,安徽,光伏,False,,,False
8608,西藏,光伏,True,0.002866789419203997,0.28667894192039967,False
8614,河北,光伏,False,,,False
8617,浙江,光伏,False,,,False
862,甘肃,光伏,False,,,False
8622,海南,光伏,False,,,False
8623,福建,光伏,False,,,False
8627,河南,光伏,False,,,False
8628,海南,光伏,False,,,False
863,甘肃,光伏,False,,,False
8634,福建,光伏,False,,,False
8635,山东,光伏,False,,,False
8636,湖北,光伏,False,,,False
8637,福建,光伏,False,,,False
8640,湖北,光伏,False,,,False
8642,浙江,光伏,False,,,False
8652,福建,光伏,False,,,False
8653,浙江,光伏,False,,,False
8654,四川,光伏,False,,,False
8657,福建,光伏,False,,,False
8659,湖北,光伏,False,,,False
866,广东,光伏,False,,,False
8660,山东,光伏,False,,,False
8662,江苏,光伏,False,,,False
8666,河北,光伏,False,,,False
867,甘肃,光伏,True,0.002619883278384805,0.26198832783848053,False
8672,江苏,光伏,False,,,False
8674,湖北,光伏,False,,,False
8679,河北,光伏,False,,,False
8681,浙江,光伏,False,,,False
8682,河北,光伏,False,,,False
8683,湖南,光伏,False,,,False
8686,山东,光伏,False,,,False
8689,湖南,光伏,False,,,False
869,广东,光伏,False,,,False
8690,甘肃,光伏,False,,,False
8695,福建,光伏,False,,,False
8696,山东,光伏,False,,,False
8697,黑龙江,光伏,False,,,False
870,甘肃,光伏,False,,,False
8700,河北,光伏,False,,,False
8701,福建,光伏,False,,,False
8703,河北,光伏,False,,,False
8704,福建,光伏,False,,,False
8706,安徽,光伏,False,,,False
8710,河北,光伏,False,,,False
8713,江苏,光伏,False,,,False
8714,青海,光伏,False,,,False
8716,山东,光伏,False,,,False
8721,江苏,光伏,False,,,False
8725,江苏,光伏,False,,,False
8727,江苏,光伏,False,,,False
