prior_case,ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,retain_low_assumption_weighted_probability,reach_6p5_assumption_weighted_probability
uniform_price_gate,6067,新疆,光伏,30.0,45.1159,90.5893,0.0,0.0
uniform_price_gate,6068,新疆,光伏,20.0,45.2409,90.5142,0.0,0.0
uniform_price_gate,6069,新疆,光伏,30.0,45.2409,90.5142,0.0,0.0
uniform_price_gate,6070,新疆,光伏,50.0,45.2409,90.5143,0.0,0.0
uniform_price_gate,6076,新疆,光伏,50.0,43.5875,89.7863,0.0,0.0
uniform_price_gate,6082,新疆,光伏,200.0,43.429,88.331,0.0,0.0
uniform_price_gate,6083,新疆,光伏,100.0,39.6598,76.7374,0.0,0.0
uniform_price_gate,6086,新疆,光伏,450.0,41.211,79.708,0.0,0.0
uniform_price_gate,6089,新疆,光伏,100.0,41.211,79.708,0.0,0.0
uniform_price_gate,6098,新疆,光伏,90.0,43.4304,83.2609,0.0,0.0
uniform_price_gate,6101,新疆,光伏,50.0,37.789,77.591,0.0,0.0
uniform_price_gate,6102,新疆,光伏,500.0,37.1521,77.0544,0.0,0.0
uniform_price_gate,6104,新疆,光伏,30.0,43.5223,81.9038,0.0,0.0
uniform_price_gate,6111,新疆,光伏,30.0,44.251,93.357,0.0,0.0
uniform_price_gate,6112,新疆,光伏,400.0,41.1678,80.2582,0.0,0.0
uniform_price_gate,6114,新疆,光伏,50.0,42.159,94.228,0.0,0.0
uniform_price_gate,6120,新疆,光伏,50.0,45.7001,85.283,0.0,0.0
uniform_price_gate,6123,新疆,光伏,30.0,45.5794,84.8879,0.0,0.0
uniform_price_gate,6124,新疆,光伏,50.0,42.159,94.228,0.0,0.0
uniform_price_gate,6129,新疆,光伏,400.0,39.674,75.833,0.0,0.0
uniform_price_gate,6131,新疆,光伏,600.0,44.7063,94.0963,0.0,0.0
uniform_price_gate,6133,新疆,光伏,150.0,37.157,79.473,0.0,0.0
uniform_price_gate,6140,新疆,光伏,50.0,45.665,85.158,0.0,0.0
uniform_price_gate,6143,新疆,光伏,100.0,44.7063,94.0963,0.0,0.0
uniform_price_gate,6149,新疆,光伏,250.0,43.8653,90.3167,0.0,0.0
uniform_price_gate,6159,新疆,光伏,400.0,44.7063,94.0963,0.0,0.0
uniform_price_gate,6160,新疆,光伏,400.0,40.6424,80.3727,0.0,0.0
uniform_price_gate,6165,新疆,光伏,200.0,43.8318,90.2871,0.0,0.0
uniform_price_gate,6178,新疆,光伏,150.0,39.7667,78.2496,0.0,0.0
uniform_price_gate,6183,新疆,光伏,50.0,45.639,85.132,0.0,0.0
uniform_price_gate,6189,新疆,光伏,100.0,39.7981,78.5478,0.0,0.0
uniform_price_gate,6190,新疆,光伏,70.0,46.1128,85.6729,0.0,0.0
uniform_price_gate,6191,新疆,光伏,51.0,45.1807,85.0548,0.0,0.0
uniform_price_gate,6197,新疆,光伏,800.0,39.7667,78.2496,0.0,0.0
uniform_price_gate,6199,新疆,光伏,1600.0,39.7981,78.5478,0.0,0.0
uniform_price_gate,6214,新疆,光伏,100.0,43.8332,90.2839,0.0,0.0
uniform_price_gate,6215,新疆,光伏,100.0,39.999,78.939,0.0,0.0
uniform_price_gate,6219,新疆,光伏,54.4,44.615,86.078,0.0,0.0
uniform_price_gate,6224,新疆,光伏,250.0,39.9531,78.4409,0.0,0.0
uniform_price_gate,6230,新疆,光伏,50.0,42.3905,93.5794,0.0,0.0
uniform_price_gate,6247,新疆,光伏,400.0,37.159,79.549,0.0,0.0
uniform_price_gate,6253,新疆,光伏,100.0,43.8332,90.2839,0.0,0.0
uniform_price_gate,6259,新疆,光伏,400.0,39.4703,75.9875,0.0,0.0
uniform_price_gate,6268,新疆,光伏,400.0,42.4805,85.4633,0.0,0.0
uniform_price_gate,6270,新疆,光伏,50.0,42.162,94.226,0.0,0.0
uniform_price_gate,6276,新疆,光伏,200.0,43.4115,88.2841,0.0,0.0
uniform_price_gate,6288,新疆,光伏,600.0,43.937,85.531,0.0002,0.0
uniform_price_gate,6290,新疆,光伏,30.0,46.3061,84.6623,0.0,0.0
uniform_price_gate,6294,新疆,光伏,60.0,43.8005,82.499,0.0006,0.0
uniform_price_gate,6295,新疆,光伏,50.0,42.8983,93.4954,0.0,0.0
uniform_price_gate,6321,新疆,光伏,30.0,42.1777,92.9771,0.0,0.0
uniform_price_gate,6322,新疆,光伏,100.0,44.4296,84.8998,0.0,0.0
uniform_price_gate,6323,新疆,光伏,30.0,40.4933,80.1687,0.0,0.0
uniform_price_gate,6328,新疆,光伏,30.0,40.4942,80.176,0.0,0.0
uniform_price_gate,6358,新疆,光伏,100.0,39.083,75.492,0.0,0.0
uniform_price_gate,6360,新疆,光伏,50.0,39.083,75.492,0.0,0.0
uniform_price_gate,6361,新疆,光伏,100.0,39.055,75.898,0.0,0.0
uniform_price_gate,6362,新疆,光伏,400.0,39.1676,75.9739,0.0,0.0
uniform_price_gate,6365,新疆,光伏,40.0,39.1487,75.9458,0.0,0.0
uniform_price_gate,6380,新疆,光伏,30.0,46.3326,89.5441,0.0,0.0
uniform_price_gate,6387,新疆,光伏,50.0,42.365,94.151,0.0,0.0
uniform_price_gate,6388,新疆,光伏,100.0,42.359,93.4493,0.0,0.0
uniform_price_gate,6389,新疆,光伏,80.0,43.914,82.025,0.0152,0.0
uniform_price_gate,6394,新疆,光伏,100.0,43.709,94.745,0.0,0.0
uniform_price_gate,6405,新疆,光伏,600.0,44.3478,86.687,0.0,0.0
uniform_price_gate,6415,新疆,光伏,40.0,39.8696,78.4848,0.0,0.0
uniform_price_gate,6428,新疆,光伏,50.0,43.1511,89.4809,0.0,0.0
uniform_price_gate,6435,新疆,光伏,100.0,38.1443,85.5273,0.0,0.0
uniform_price_gate,6443,新疆,光伏,30.0,46.5187,86.0171,0.0,0.0
uniform_price_gate,6447,新疆,光伏,200.0,44.4254,89.8779,0.0,0.0
uniform_price_gate,6451,新疆,光伏,50.0,46.3439,86.242,0.0,0.0
uniform_price_gate,6465,新疆,光伏,66.0,42.2666,86.8618,0.0,0.0
uniform_price_gate,6467,新疆,光伏,30.0,38.4159,77.2455,0.0,0.0
uniform_price_gate,6468,新疆,光伏,50.0,42.085,87.442,0.0,0.0
uniform_price_gate,6475,新疆,光伏,100.0,38.3936,90.1597,0.0,0.0
uniform_price_gate,6476,新疆,光伏,50.0,42.085,87.442,0.0,0.0
uniform_price_gate,6485,新疆,光伏,30.0,38.9456,88.1956,0.0,0.0
uniform_price_gate,6528,新疆,光伏,50.0,45.256,90.5468,0.0,0.0
uniform_price_gate,6536,新疆,光伏,50.0,45.2409,90.5143,0.0,0.0
uniform_price_gate,6538,新疆,光伏,100.0,37.985,76.8646,0.0,0.0
uniform_price_gate,6548,新疆,光伏,100.0,37.985,76.8646,0.0,0.0
uniform_price_gate,6559,新疆,光伏,100.0,38.4102,77.2457,0.0,0.0
uniform_price_gate,6564,新疆,光伏,50.0,37.161,79.4707,0.0,0.0
uniform_price_gate,6565,新疆,光伏,130.0,37.161,79.4707,0.0,0.0
uniform_price_gate,6566,新疆,光伏,50.0,44.6486,81.9986,0.0,0.0
uniform_price_gate,6574,新疆,光伏,50.0,44.759,82.104,0.0,0.0
uniform_price_gate,6576,新疆,光伏,130.0,37.2771,79.7276,0.0,0.0
uniform_price_gate,6579,新疆,光伏,800.0,38.3446,77.034,0.0,0.0
uniform_price_gate,6582,新疆,光伏,600.0,44.8529,82.0521,0.0,0.0
uniform_price_gate,6590,新疆,光伏,50.0,46.0902,85.6943,0.0,0.0
uniform_price_gate,6598,新疆,光伏,500.0,38.2663,76.8605,0.0,0.0
uniform_price_gate,6602,新疆,光伏,20.0,34.9772,79.7947,0.0,0.0
uniform_price_gate,6607,新疆,光伏,100.0,40.585,79.617,0.0,0.0
uniform_price_gate,6609,新疆,光伏,600.0,44.6491,81.9596,0.0,0.0
uniform_price_gate,6625,新疆,光伏,100.0,43.1359,92.9071,0.0,0.0
uniform_price_gate,6628,新疆,光伏,100.0,40.5651,79.5779,0.0,0.0
uniform_price_gate,6634,新疆,光伏,50.0,42.6629,93.957,0.0,0.0
uniform_price_gate,6638,新疆,光伏,120.0,43.117,90.728,0.0,0.0
uniform_price_gate,6644,新疆,光伏,60.0,39.1352,75.9364,0.0,0.0
uniform_price_gate,6659,新疆,光伏,30.0,44.8062,82.0293,0.0,0.0
uniform_price_gate,6669,新疆,光伏,60.0,44.7874,82.0148,0.0,0.0
uniform_price_gate,6672,新疆,光伏,50.0,42.242,93.901,0.0,0.0
uniform_price_gate,6675,新疆,光伏,40.0,42.4805,85.4633,0.0,0.0
uniform_price_gate,6707,新疆,光伏,30.0,43.9576,80.6014,0.0,0.0
uniform_price_gate,6720,新疆,光伏,20.0,34.8907,79.9631,0.0,0.0
uniform_price_gate,6731,新疆,光伏,30.0,45.0598,80.9985,0.0,0.0
uniform_price_gate,6739,新疆,光伏,500.0,46.422,86.089,0.0,0.0
uniform_price_gate,6740,新疆,光伏,50.0,44.9303,82.5986,0.0,0.0
uniform_price_gate,6745,新疆,光伏,90.0,42.874,90.2035,0.0,0.0
uniform_price_gate,6747,新疆,光伏,550.0,41.749,83.498,0.0,0.0
uniform_price_gate,6753,新疆,光伏,50.0,44.029,80.983,0.02,0.0
uniform_price_gate,6755,新疆,光伏,50.0,36.877,80.695,0.0,0.0
uniform_price_gate,6760,新疆,光伏,70.0,44.231,80.941,0.0084,0.0
uniform_price_gate,6764,新疆,光伏,30.0,43.8504,81.1414,0.0,0.0
uniform_price_gate,6766,新疆,光伏,300.0,45.7492,84.285,0.0034,0.0
uniform_price_gate,6777,新疆,光伏,50.0,42.8535,93.1936,0.0,0.0
uniform_price_gate,6790,新疆,光伏,300.0,41.718,82.865,0.0,0.0
uniform_price_gate,6793,新疆,光伏,50.0,43.0133,93.5878,0.0,0.0
uniform_price_gate,6799,新疆,光伏,200.0,36.979,80.315,0.0,0.0
uniform_price_gate,6802,新疆,光伏,50.0,42.5689,94.1112,0.0,0.0
uniform_price_gate,6804,新疆,光伏,100.0,44.3718,84.8547,0.0,0.0
uniform_price_gate,6806,新疆,光伏,60.0,44.7019,84.8231,0.0,0.0
uniform_price_gate,6812,新疆,光伏,1000.0,36.976,80.069,0.0,0.0
uniform_price_gate,6815,新疆,光伏,30.0,43.995,80.822,0.0,0.0
uniform_price_gate,6819,新疆,光伏,200.0,37.018,80.274,0.0,0.0
uniform_price_gate,6824,新疆,光伏,600.0,39.6004,77.2572,0.0,0.0
uniform_price_gate,6827,新疆,光伏,400.0,36.998,80.339,0.0,0.0
uniform_price_gate,6831,新疆,光伏,68.0,39.786,79.179,0.0,0.0
uniform_price_gate,6839,新疆,光伏,120.0,44.0421,89.0275,0.0,0.0
uniform_price_gate,6845,新疆,光伏,30.0,43.7941,89.8523,0.0,0.0
uniform_price_gate,6852,新疆,光伏,30.0,43.7941,89.8523,0.0,0.0
uniform_price_gate,6854,新疆,光伏,150.0,44.7761,89.102,0.0,0.0
uniform_price_gate,6867,新疆,光伏,100.0,44.7761,89.102,0.0,0.0
uniform_price_gate,6883,新疆,光伏,36.0,46.6344,84.0784,0.0,0.0
uniform_price_gate,6885,新疆,光伏,100.0,44.7761,89.102,0.0,0.0
uniform_price_gate,6895,新疆,光伏,50.0,41.872,94.323,0.0,0.0
uniform_price_gate,6898,新疆,光伏,200.0,40.8754,87.0409,0.0,0.0
uniform_price_gate,6907,新疆,光伏,100.0,41.7681,84.6148,0.0,0.0
uniform_price_gate,6913,新疆,光伏,100.0,40.6389,87.5899,0.0,0.0
uniform_price_gate,6916,新疆,光伏,600.0,44.5804,82.177,0.0,0.0
uniform_price_gate,6918,新疆,光伏,200.0,42.111,86.0986,0.0,0.0
uniform_price_gate,6928,新疆,光伏,100.0,43.9138,81.3272,0.014,0.0
uniform_price_gate,6938,新疆,光伏,50.0,44.7201,82.073,0.0,0.0
uniform_price_gate,6959,新疆,光伏,50.0,43.6273,94.8775,0.0,0.0
uniform_price_gate,6963,新疆,光伏,100.0,43.835,90.2953,0.0,0.0
uniform_price_gate,697,甘肃,光伏,200.0,39.8991,93.5166,0.0,0.0
uniform_price_gate,6981,新疆,光伏,100.0,45.581,84.889,0.0,0.0
uniform_price_gate,7325,新疆,光伏,30.0,41.2902,86.2711,0.0,0.0
uniform_price_gate,7332,新疆,光伏,100.0,40.6544,87.8061,0.0,0.0
uniform_price_gate,W100,甘肃,风电,201.0,40.7933,96.1881,0.1466,0.0
uniform_price_gate,W1057,广西,风电,94.0,22.1092,109.3402,0.0,0.0
uniform_price_gate,W1069,广西,风电,160.0,22.1283,108.8083,0.0,0.0
uniform_price_gate,W1073,广西,风电,128.0,22.0382,108.8533,0.0,0.0
uniform_price_gate,W1083,广西,风电,100.0,21.9448,108.6577,0.0,0.0
uniform_price_gate,W1130,河北,风电,150.0,37.4375,115.9113,0.181,0.0
uniform_price_gate,W1134,河北,风电,100.0,37.1747,115.8776,0.1864,0.0
uniform_price_gate,W124,甘肃,风电,200.0,40.891,95.993,0.1464,0.0
uniform_price_gate,W125,甘肃,风电,200.0,40.891,95.993,0.1464,0.0
uniform_price_gate,W1273,广西,风电,97.0,22.1825,110.0311,0.0,0.0
uniform_price_gate,W1280,河北,风电,50.0,38.2242,117.7575,0.1756,0.0
uniform_price_gate,W1284,河北,风电,50.0,38.2308,117.5857,0.133,0.0
uniform_price_gate,W130,甘肃,风电,200.0,40.7501,95.3417,0.1598,0.0
uniform_price_gate,W1340,河北,风电,49.5,40.2873,115.543,0.008,0.0
uniform_price_gate,W1356,河北,风电,50.0,40.3983,115.5914,0.0108,0.0
uniform_price_gate,W1358,河北,风电,50.0,40.3838,115.639,0.0082,0.0
uniform_price_gate,W136,甘肃,风电,50.0,40.9312,95.5676,0.1638,0.0
uniform_price_gate,W1360,河北,风电,50.0,38.5344,117.3208,0.1798,0.0
uniform_price_gate,W1362,河北,风电,50.0,38.5344,117.3208,0.1798,0.0
uniform_price_gate,W1374,河北,风电,100.0,38.2333,117.4833,0.2502,0.0
uniform_price_gate,W1376,河北,风电,200.0,38.3521,117.271,0.2238,0.0
uniform_price_gate,W138,甘肃,风电,201.0,40.6146,96.7967,0.233,0.0
uniform_price_gate,W1387,河北,风电,146.0,38.535,117.391,0.213,0.0
uniform_price_gate,W1389,河北,风电,99.0,38.5684,117.1743,0.2418,0.0
uniform_price_gate,W139,甘肃,风电,202.0,40.6146,96.8732,0.2366,0.0
uniform_price_gate,W140,甘肃,风电,100.0,40.6306,96.9498,0.2386,0.0
uniform_price_gate,W141,甘肃,风电,400.0,41.551,95.249,0.122,0.0
uniform_price_gate,W1482,海南,风电,50.0,18.8319,108.6369,0.0,0.0
uniform_price_gate,W1483,海南,风电,48.0,19.2186,108.6582,0.0008,0.0
uniform_price_gate,W1502,河北,风电,50.0,39.5033,119.062,0.1082,0.0
uniform_price_gate,W1509,河北,风电,100.0,38.1646,117.0779,0.2276,0.0
uniform_price_gate,W1529,河北,风电,50.0,38.2294,117.7704,0.1748,0.0
uniform_price_gate,W1612,河北,风电,50.0,40.5742,115.2801,0.015,0.0
uniform_price_gate,W1769,广西,风电,100.0,21.7677,109.2374,0.0,0.0
uniform_price_gate,W1774,广西,风电,100.0,21.8045,109.0495,0.0,0.0
uniform_price_gate,W178,北京,风电,50.0,40.3006,115.7599,0.0,0.0
uniform_price_gate,W180,北京,风电,50.0,40.3222,115.6249,0.0,0.0
uniform_price_gate,W181,北京,风电,50.0,40.335,115.6556,0.0,0.0
uniform_price_gate,W1866,河北,风电,50.0,39.6222,114.955,0.1936,0.0
uniform_price_gate,W1875,河北,风电,50.0,39.5435,114.5636,0.0286,0.0
uniform_price_gate,W1883,河北,风电,100.0,39.8501,117.0489,0.0,0.0
uniform_price_gate,W1887,河北,风电,50.0,39.2494,118.8306,0.1052,0.0
uniform_price_gate,W1892,河北,风电,49.5,39.3592,119.1736,0.1504,0.0
uniform_price_gate,W2206,黑龙江,风电,48.0,47.6042,124.2753,0.0834,0.0
uniform_price_gate,W2208,黑龙江,风电,50.0,47.6597,124.5289,0.09,0.0
uniform_price_gate,W2214,黑龙江,风电,50.0,47.7002,124.3671,0.0904,0.0
uniform_price_gate,W2237,黑龙江,风电,200.0,45.725,127.9833,0.0718,0.0
uniform_price_gate,W2263,河北,风电,60.0,38.0467,117.3213,0.1882,0.0
uniform_price_gate,W2266,河北,风电,50.0,38.0804,117.2798,0.1166,0.0
uniform_price_gate,W2269,黑龙江,风电,100.0,47.2755,126.7803,0.1432,0.0
uniform_price_gate,W2282,黑龙江,风电,100.0,46.0861,127.4011,0.0812,0.0
uniform_price_gate,W2377,河北,风电,50.0,41.2524,117.6253,0.0036,0.0
uniform_price_gate,W2379,黑龙江,风电,100.0,46.0668,126.7617,0.1314,0.0
uniform_price_gate,W2383,黑龙江,风电,50.0,47.4238,131.976,0.0,0.0
uniform_price_gate,W2404,黑龙江,风电,50.0,50.1331,126.4303,0.0,0.0
uniform_price_gate,W2420,黑龙江,风电,50.0,47.0053,130.9842,0.0072,0.0
uniform_price_gate,W2423,河北,风电,50.0,39.7717,114.8339,0.0218,0.0
uniform_price_gate,W2431,河北,风电,50.0,39.7325,114.7628,0.3278,0.0
uniform_price_gate,W2436,河北,风电,50.0,39.7342,114.9111,0.2592,0.0
uniform_price_gate,W2441,河北,风电,50.0,39.6203,114.6506,0.298,0.0
uniform_price_gate,W2447,河北,风电,50.0,39.8294,114.8724,0.0268,0.0
uniform_price_gate,W2455,河北,风电,50.0,39.5876,114.5264,0.0286,0.0
uniform_price_gate,W2456,黑龙江,风电,50.0,47.0222,131.0181,0.007,0.0
uniform_price_gate,W2461,河北,风电,50.0,39.5835,114.5339,0.0286,0.0
uniform_price_gate,W2465,河北,风电,49.0,39.6756,114.5517,0.0288,0.0
uniform_price_gate,W2466,黑龙江,风电,50.0,46.1101,130.4833,0.1516,0.0
uniform_price_gate,W2468,河北,风电,48.0,40.1603,115.0915,0.0138,0.0
uniform_price_gate,W2471,黑龙江,风电,50.0,46.057,130.648,0.1368,0.0
uniform_price_gate,W2475,黑龙江,风电,50.0,46.0855,130.4685,0.1524,0.0
uniform_price_gate,W2476,河北,风电,48.0,40.1101,115.1014,0.014,0.0
uniform_price_gate,W2477,河北,风电,50.0,39.831,114.9301,0.0242,0.0
uniform_price_gate,W2482,河北,风电,50.0,39.6647,114.9147,0.23,0.0
uniform_price_gate,W2488,河北,风电,50.0,39.6319,114.6735,0.3038,0.0
uniform_price_gate,W2495,黑龙江,风电,44.0,46.1775,130.4887,0.1458,0.0
uniform_price_gate,W2497,黑龙江,风电,50.0,46.0685,130.5818,0.1436,0.0
uniform_price_gate,W2504,黑龙江,风电,45.0,45.7324,132.5028,0.0276,0.0
uniform_price_gate,W2507,河北,风电,50.0,39.5911,114.5756,0.2872,0.0
uniform_price_gate,W2515,河北,风电,100.0,37.7996,114.0845,0.3778,0.0012
uniform_price_gate,W2519,河北,风电,50.0,39.7964,114.7547,0.024,0.0
uniform_price_gate,W2524,黑龙江,风电,50.0,46.7292,125.4247,0.1194,0.0
uniform_price_gate,W2525,河北,风电,50.0,39.6417,114.7297,0.3016,0.0
uniform_price_gate,W2553,黑龙江,风电,100.0,48.2358,126.6752,0.148,0.0
uniform_price_gate,W2567,黑龙江,风电,50.0,45.9312,127.1917,0.0534,0.0
uniform_price_gate,W2577,黑龙江,风电,50.0,45.5833,127.4667,0.02,0.0
uniform_price_gate,W2590,黑龙江,风电,50.0,46.7431,130.8578,0.0172,0.0
uniform_price_gate,W2604,黑龙江,风电,50.0,45.8474,130.3823,0.1034,0.0
uniform_price_gate,W2610,黑龙江,风电,50.0,48.193,126.106,0.0668,0.0
uniform_price_gate,W2622,黑龙江,风电,50.0,48.2258,125.7381,0.1628,0.0
uniform_price_gate,W2626,黑龙江,风电,50.0,46.5811,125.1508,0.0956,0.0
uniform_price_gate,W2638,黑龙江,风电,48.0,46.195,124.2856,0.1286,0.0
uniform_price_gate,W2648,黑龙江,风电,50.0,46.6949,124.6907,0.0792,0.0
uniform_price_gate,W2655,黑龙江,风电,50.0,46.8301,124.4916,0.0452,0.0
uniform_price_gate,W2665,黑龙江,风电,50.0,46.4443,124.1706,0.0988,0.0
uniform_price_gate,W2679,黑龙江,风电,48.0,46.2583,124.4744,0.1012,0.0
uniform_price_gate,W2693,黑龙江,风电,50.0,46.7167,124.6833,0.078,0.0
uniform_price_gate,W2703,黑龙江,风电,50.0,46.512,124.743,0.1022,0.0
uniform_price_gate,W2708,黑龙江,风电,50.0,46.9242,125.1464,0.0898,0.0
uniform_price_gate,W2710,黑龙江,风电,50.0,45.4233,132.0585,0.0064,0.0
uniform_price_gate,W2713,黑龙江,风电,50.0,45.4306,131.9351,0.0076,0.0
uniform_price_gate,W2720,黑龙江,风电,50.0,45.4577,132.0201,0.0064,0.0
uniform_price_gate,W2724,黑龙江,风电,50.0,45.4485,131.9993,0.0066,0.0
uniform_price_gate,W2734,黑龙江,风电,50.0,46.3609,124.498,0.1018,0.0
uniform_price_gate,W2736,黑龙江,风电,49.0,45.8833,131.3667,0.0578,0.0
uniform_price_gate,W2751,黑龙江,风电,50.0,45.8596,131.4301,0.0606,0.0
uniform_price_gate,W2766,黑龙江,风电,46.0,45.7941,131.1224,0.0564,0.0
uniform_price_gate,W2767,黑龙江,风电,50.0,46.0264,125.0636,0.0652,0.0
uniform_price_gate,W2778,黑龙江,风电,50.0,46.3667,124.0456,0.0924,0.0
uniform_price_gate,W2780,河北,风电,100.0,40.4045,114.8315,0.316,0.0
uniform_price_gate,W2781,黑龙江,风电,50.0,46.8365,125.0175,0.0898,0.0
uniform_price_gate,W2786,河北,风电,50.0,40.4188,114.9285,0.0858,0.0
uniform_price_gate,W2790,黑龙江,风电,50.0,46.8645,125.0404,0.0898,0.0
uniform_price_gate,W2792,河北,风电,100.0,40.4652,114.9606,0.1938,0.0
uniform_price_gate,W2794,黑龙江,风电,50.0,46.3611,124.4982,0.1018,0.0
uniform_price_gate,W2797,河北,风电,100.0,40.4041,114.832,0.3162,0.0
uniform_price_gate,W2803,黑龙江,风电,50.0,45.5967,131.3365,0.0234,0.0
uniform_price_gate,W2812,黑龙江,风电,50.0,46.1423,124.6187,0.064,0.0
uniform_price_gate,W2813,黑龙江,风电,50.0,46.6701,131.2501,0.0216,0.0
uniform_price_gate,W2820,黑龙江,风电,50.0,45.911,131.4779,0.0596,0.0
uniform_price_gate,W2822,黑龙江,风电,50.0,47.2839,131.9468,0.0006,0.0
uniform_price_gate,W2824,黑龙江,风电,48.0,46.1989,124.4175,0.1356,0.0
uniform_price_gate,W2827,黑龙江,风电,48.0,46.2583,124.575,0.1018,0.0
uniform_price_gate,W2833,黑龙江,风电,48.0,46.0667,124.5667,0.1316,0.0
uniform_price_gate,W2837,黑龙江,风电,48.0,46.2744,124.5401,0.1026,0.0
uniform_price_gate,W2843,黑龙江,风电,150.0,47.2882,131.665,0.0866,0.0
uniform_price_gate,W2845,黑龙江,风电,50.0,46.5501,124.7667,0.0906,0.0
uniform_price_gate,W2853,黑龙江,风电,50.0,46.0264,125.0633,0.0652,0.0
uniform_price_gate,W2866,黑龙江,风电,50.0,46.2147,124.7618,0.0664,0.0
uniform_price_gate,W2868,黑龙江,风电,50.0,44.5825,130.7486,0.0,0.0
uniform_price_gate,W2869,黑龙江,风电,100.0,47.2812,125.6009,0.1608,0.0
uniform_price_gate,W2877,黑龙江,风电,50.0,44.7517,130.9042,0.0,0.0
uniform_price_gate,W2880,黑龙江,风电,50.0,46.4551,124.1827,0.0996,0.0
uniform_price_gate,W2887,黑龙江,风电,50.0,46.4332,124.0811,0.0958,0.0
uniform_price_gate,W2892,黑龙江,风电,50.0,46.3458,124.0698,0.0918,0.0
uniform_price_gate,W2907,黑龙江,风电,50.0,45.7281,128.6083,0.0,0.0
uniform_price_gate,W2911,黑龙江,风电,150.0,47.2884,132.146,0.103,0.0
uniform_price_gate,W2919,黑龙江,风电,300.0,45.935,128.8794,0.0,0.0
uniform_price_gate,W2924,黑龙江,风电,50.0,47.3357,132.094,0.0,0.0
uniform_price_gate,W2934,黑龙江,风电,100.0,47.0081,126.8974,0.134,0.0
uniform_price_gate,W2966,黑龙江,风电,200.0,46.011,129.9814,0.0854,0.0
uniform_price_gate,W3095,湖南,风电,48.0,26.304,110.079,0.0,0.0
uniform_price_gate,W3102,湖南,风电,50.0,26.1807,110.119,0.0,0.0
uniform_price_gate,W3107,湖南,风电,50.0,26.3356,110.1448,0.0,0.0
uniform_price_gate,W3191,内蒙古,风电,300.0,39.9656,104.8456,0.5334,0.0018
uniform_price_gate,W3243,湖南,风电,100.0,25.1886,111.3497,0.0,0.0
uniform_price_gate,W3274,内蒙古,风电,400.0,39.0493,105.8026,0.3128,0.0
uniform_price_gate,W3282,内蒙古,风电,200.0,39.0493,105.8026,0.3148,0.0
uniform_price_gate,W3338,湖南,风电,50.0,26.1995,109.5231,0.0,0.0
uniform_price_gate,W3351,湖南,风电,50.0,26.1995,109.5231,0.0,0.0
uniform_price_gate,W3358,湖南,风电,50.0,26.1579,109.7975,0.0,0.0
uniform_price_gate,W3384,湖南,风电,50.0,26.1579,109.7975,0.0,0.0
uniform_price_gate,W3410,湖南,风电,70.0,25.2945,111.4238,0.0,0.0
uniform_price_gate,W3413,湖南,风电,50.0,26.155,109.7785,0.0,0.0
uniform_price_gate,W3447,湖南,风电,260.0,25.2699,111.3433,0.0,0.0
uniform_price_gate,W3449,湖南,风电,80.0,25.1161,111.4636,0.0,0.0
uniform_price_gate,W3459,湖南,风电,70.0,25.1161,111.4636,0.0,0.0
uniform_price_gate,W3463,湖南,风电,99.0,26.0366,109.716,0.0,0.0
uniform_price_gate,W3472,湖南,风电,50.0,25.2291,111.4132,0.0,0.0
uniform_price_gate,W3572,湖南,风电,50.0,25.4508,112.2603,0.0,0.0
uniform_price_gate,W3610,湖南,风电,80.0,26.0817,112.4558,0.0,0.0
uniform_price_gate,W3973,湖南,风电,50.0,25.5341,112.6506,0.0,0.0
uniform_price_gate,W3983,湖南,风电,100.0,25.2833,112.975,0.0,0.0
uniform_price_gate,W4016,内蒙古,风电,50.0,41.2603,109.3057,0.7248,0.0614
uniform_price_gate,W4047,内蒙古,风电,50.0,41.0967,111.4481,0.5998,0.0024
uniform_price_gate,W4050,内蒙古,风电,50.0,41.2375,110.6581,0.6604,0.0164
uniform_price_gate,W4054,内蒙古,风电,50.0,41.1101,110.494,0.6406,0.0108
uniform_price_gate,W4062,内蒙古,风电,50.0,41.0967,111.4481,0.5998,0.0024
uniform_price_gate,W4090,内蒙古,风电,100.0,42.4044,107.5786,0.3074,0.0
uniform_price_gate,W4101,内蒙古,风电,48.0,41.4034,106.4037,0.5128,0.0014
uniform_price_gate,W4230,内蒙古,风电,50.0,41.3042,106.4104,0.4798,0.0012
uniform_price_gate,W4253,内蒙古,风电,50.0,41.5333,106.4167,0.5262,0.0014
uniform_price_gate,W4259,内蒙古,风电,296.0,41.1924,112.6724,0.5902,0.0042
uniform_price_gate,W4268,内蒙古,风电,100.0,41.1833,112.5833,0.5926,0.0044
uniform_price_gate,W4304,内蒙古,风电,100.0,41.1431,112.6233,0.5918,0.0044
uniform_price_gate,W4313,内蒙古,风电,50.0,50.1776,120.1138,0.0,0.0
uniform_price_gate,W4347,内蒙古,风电,50.0,44.0332,114.2862,0.1836,0.0
uniform_price_gate,W4386,内蒙古,风电,27.0,40.7384,108.6783,0.5558,0.0014
uniform_price_gate,W4416,内蒙古,风电,50.0,41.565,108.5253,0.6574,0.01
uniform_price_gate,W4461,内蒙古,风电,30.0,40.6149,113.1538,0.2478,0.0
uniform_price_gate,W4475,内蒙古,风电,40.0,40.6654,112.908,0.5534,0.0024
