ObjectId,merge_province_cn,power_type_cn,component,source_optimistic_multiple,critical_learning_multiple,right_censored_at_20,implied_2060_energy_kwh_per_kg,implied_2060_stack_life_hours,implied_2060_stack_cost_factor,implied_2060_replacement_share_of_initial_capex,equivalent_energy_improvement_per_doubling,equivalent_stack_life_progress_per_doubling,equivalent_stack_learning_rate
6176,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6178,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6183,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6186,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6189,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6190,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6191,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6197,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6199,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6214,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6215,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6219,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6224,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6230,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6247,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6251,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6253,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6259,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6261,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6263,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6268,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6270,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6272,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6276,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6288,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6290,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6294,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6295,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6321,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6322,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6323,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6328,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6334,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6337,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6339,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6344,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6345,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6350,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6358,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6360,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6361,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6362,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6372,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6374,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6375,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6380,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6385,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6387,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6388,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6389,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6394,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6402,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6405,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6411,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6415,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6417,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6424,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6428,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6429,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6434,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6435,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6436,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6440,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6447,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6451,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6465,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6467,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6468,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6475,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6476,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6480,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6485,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6487,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6496,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6498,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6507,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6518,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6522,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6528,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6531,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6536,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6537,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6538,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6548,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6553,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6559,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6564,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6565,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6566,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6568,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6574,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6576,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6578,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6579,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6582,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6590,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6598,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6602,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6607,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6609,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6616,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6619,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6625,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6628,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6633,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6634,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6638,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6641,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6644,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6654,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6659,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6666,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6669,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6672,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6675,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6694,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6720,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6723,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6728,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6731,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6736,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6738,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6739,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6740,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6741,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6745,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6747,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6753,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6755,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6760,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6766,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6768,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6774,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6777,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6782,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6785,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6790,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6792,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6793,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6799,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6802,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6804,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6806,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6812,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6813,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6819,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6824,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6827,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6831,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6838,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6839,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6842,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6845,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
685,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6852,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6854,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6860,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6866,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6867,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6881,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6883,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6885,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6895,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6898,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6903,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6907,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6911,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6912,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6913,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6916,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6918,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6928,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6934,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6938,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6947,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6953,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6959,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6963,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
697,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6975,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6981,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6998,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
6999,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
7114,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
724,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
7274,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
7284,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
7325,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
7332,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
7361,新疆,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
770,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
782,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
810,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
814,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
816,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
8314,青海,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
8326,青海,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
886,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
895,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
931,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
935,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
943,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
954,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
957,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
963,甘肃,光伏,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
W1057,广西,风电,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
W1069,广西,风电,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
W1073,广西,风电,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
W113,甘肃,风电,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
W1130,河北,风电,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
W1134,河北,风电,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
W114,甘肃,风电,combined,1.3333333333333333,20.0,True,33.0,660000.0,0.0,0.0,0.054569036985107955,0.30135991439500387,
