ObjectId,merge_province_cn,power_type_cn,resource_branch,terminal_h2_price,strict_marginal_vs_6p5,retain_low_return,raw_npv_colocated_6p5_pass,raw_npv_independent_h2_8_pass,reach_colocated_6p5,reach_independent_h2_8,npv_low_100m_cny,npv_colocated_6p5_100m_cny
4189,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.8726528132634627,0.22602512575760048
4190,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.7453056253794794,0.45205025106698976
4191,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.315668031642354,0.07551036234798733
4192,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.49760102374015713,0.13714973427287402
4193,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.33173401606878394,0.09143315623393858
4195,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.3401230177638482,0.09280080060164957
4197,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.8734318907822736,0.2223652397283717
4199,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.333215914881005,0.09036339967824325
420,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.7583524759962214,0.17886468033941616
4204,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.8327683923286069,0.5224214332744854
4205,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,7.394551882742021,1.7356969050137891
4208,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,3.4341870489541964,0.877097132508881
421,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.44883990899243503,0.10596976150714843
4218,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.8165165433858547,0.009684821327655687
4219,陕西,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.3941136140489352,-0.007410858218229127
422,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.0472931216700048,0.2472627777141701
4225,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,17.98516432667677,5.047079155871185
4228,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.7453056253794794,0.45205025106698976
4229,陕西,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.07089740807482682,-0.0011288742706611452
423,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.3073001808793842,0.07185250619043859
4232,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,1.7865758202173558,0.17851668891886652
4233,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.7985164307333334,0.504707914387463
4241,陕西,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.7075697943758242,-0.013162295436887444
4242,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.37447449987992243,0.10549184940886858
4243,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,18.030471802939903,2.615977460675559
4247,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,4.369262628597039,1.055772223930366
4248,陕西,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.35378489751378817,-0.006581147420912571
4250,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.37447449987992243,0.10549184940886858
4254,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.7802564338092427,0.0018984190329806915
4256,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.5664118778216618,0.16077382438345325
4263,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.7170935249455561,0.4385485664644908
4267,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.3732271347374984,0.05326366791274513
4268,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.132823756163855,0.32154764907337846
427,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.3384500931357362,0.0715362559702009
4274,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.2170421206969266,0.3428485086829506
4275,陕西,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.07089740807482682,-0.0011288742706611452
4276,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,26.84058681577828,2.5008927697992696
428,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.974896343727111,0.4497825790408965
4283,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.9440197980482998,0.26795637492664254
4284,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.41039093812878663,0.001921201088948127
4286,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.40077307058253014,0.05268488057441093
4287,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,3.6103054349173855,0.48876113086095596
4288,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.7524520741678116,0.45680633239927354
4291,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.8515182104802332,0.24360503675681036
4292,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,1.0462337569527107,0.09982214254528199
4294,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.8246005559106677,0.2206734292975918
4297,辽宁,光伏,full_output_upper_bound,22.0,False,False,False,False,False,False,-0.15812100673570642,-0.21615162303304025
4298,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.37760791939948574,0.10718255006899206
4299,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.17808686445516902,0.0013821721248777757
430,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.3165975648388004,0.299855053242968
4301,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.7637970785847663,0.46147812409764977
4304,辽宁,光伏,full_output_upper_bound,22.0,False,False,False,False,False,False,-0.2612686429684075,-0.35614449302780005
4305,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.46483697389997547,0.02759866631147444
4306,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.728289640850486,0.014466236073822317
4307,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.8818644925300428,0.10982954159293583
4309,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.343418704148655,0.08770971304541621
4313,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.9049738370074859,0.09786586171172071
4315,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.5555368550793127,0.06858417375465108
4316,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.5312504470971653,0.06998103493846923
4317,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.743138515821346,0.45179823170848044
4318,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.352436173076768,0.006409016762404349
4320,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.9440197980482998,0.26795637492664254
4323,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.9218034285268344,0.0907489538819611
4324,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.1831576355569299,0.005104923769408059
4326,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.4353071056855278,0.11304044196899916
4329,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.9049738370074859,0.09786586171172071
433,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,4.005213650115384,0.8919081745609421
4332,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.3531043280137708,0.0008254242579209434
4333,陕西,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.0705732086993407,-5.629360930669005e-05
4335,陕西,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.18226014891030695,-0.002636810041637771
434,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.2670142439651323,0.05946054499370732
4341,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.127362051821344,0.003613636155166095
4342,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.07228833920977613,0.0020772108748880304
4346,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.34180261935462875,0.007488148663360293
4347,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.058457247081035495,0.00025232443655220964
4349,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.16887156478090865,0.0037323270152821077
435,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.420440107351191,0.09154374821909679
4352,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.34015886223516106,0.00907014110410475
4353,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.06430297468935504,0.00027755829352687345
4355,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.4012829369000116,0.009817862342992967
4357,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.4028779379087741,0.010325455235088061
4359,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.19979190171328728,0.004675675931934257
4360,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.20173654217809844,0.005187634346360042
4361,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.12226850026118215,0.0027967040821201797
4363,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.21410764497075196,0.00828342960554024
4364,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,1.2846458570896988,0.04970056900664347
4367,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.12051870170021281,0.003331426835928821
4368,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.08034580393252506,0.002220952371887672
4369,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,1.2571882167637163,0.04533209591398047
437,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.3572603833829366,0.3042735949429038
4370,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.19794241762853176,0.004516346250800963
4371,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.1952603515533407,0.0025409553989931668
4372,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.12120482730386983,0.003001987782114909
4373,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.11876545020578504,0.0027098074255412124
4374,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.11987514201876377,0.002805405964613098
4378,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.11715620862937061,0.001524572188864588
438,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.6600989812386362,0.14966985207784275
4381,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.23874340598619254,0.00377870902015411
4383,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.27711938259105323,0.00632288354237529
4385,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.1952603515533407,0.0025409553989931668
4386,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.14071202071265632,0.0023847198415048285
4387,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.14071202071265632,0.0023847198415048285
4388,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.11256961613959497,0.0019077759394987178
4389,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.12052333784559406,0.004431377445399958
439,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.2670094844114694,0.05957827417889163
4390,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.0594646731703957,0.0018947465739148541
4394,陕西,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,1.1152782675658992,-0.014884537526737735
4397,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.164960248845092,0.0036779639948286698
4398,陕西,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.13216005882672396,0.0032276705628869
440,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,2.6701424426309948,0.5946054510417338
4404,陕西,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.3488132564851164,-0.011418288254024642
4407,陕西,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.10343516925748428,-0.005743574098527424
4416,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.35988155302073466,0.04413933615274349
4418,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,3.2284181270672536,0.22091783906598508
4420,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.37447449987992243,0.10549184940886858
4421,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.407897313554855,0.05490461681914883
4423,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.31619461760592793,0.023282055990617
4426,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.4735259828286297,0.03244774570396864
4427,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.40154784812343425,0.04965635265691572
443,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.3165975648388004,0.299855053242968
4432,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.4729350885659922,0.0837318338989688
4434,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,3.5722927564971494,1.006379728051696
4437,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.533557248852468,0.13754965156208018
4438,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.4729350885659922,0.0837318338989688
4440,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.811852364117826,0.511529867857826
4442,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.7121451877468183,0.0023983459607237983
4443,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.6153557075954347,0.08725736098413922
4445,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,2.3773632433775775,0.41409207791083513
4446,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,3.5722927564971494,1.006379728051696
4449,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.5608419907678474,0.05360156226422943
4451,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.39263017422071583,0.04799652710771554
4452,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,10.095122742085875,3.0656065648850768
4455,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.5590135608878296,0.056803167473732055
4456,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.3623704723823281,0.1023059732772633
4459,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.6072120684227781,0.07185254409471087
4460,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,1.7874685325909117,0.1805509143300363
4463,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,10.095122742085875,3.0656065648850768
4464,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.6072120684227781,0.07185254409471087
447,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.5334303961531238,0.10261738544420013
4472,辽宁,光伏,full_output_upper_bound,22.0,True,False,False,False,False,False,-0.05650208934125324,-0.06979256681613118
4473,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.0120201173572245,0.11975424286607955
4479,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.459214491641489,0.12647313676253255
4480,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,3.5470131728184593,0.627988757603798
4482,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.3657301203666922,0.03885572290403595
4487,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.621986126046528,0.08877287560847034
4488,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.5485951812409638,0.05828358463216403
4490,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.9975318540099654,0.3037582940176364
4493,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.34311295398517505,0.02773811648090334
4499,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,2.114091023469544,0.3057712751792143
4502,辽宁,光伏,full_output_upper_bound,22.0,True,False,False,False,False,False,-0.03255020776444186,-0.0456504662420699
4505,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,1.6090823747123615,0.10350120481793175
4507,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,3.0750856669788997,0.24981911942322238
4509,辽宁,光伏,full_output_upper_bound,22.0,False,False,False,False,False,False,-0.08839392614536036,-0.1305485964943863
4510,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.0100436015008267,0.29510666374673417
4511,辽宁,光伏,full_output_upper_bound,22.0,True,False,False,False,False,False,-0.047343400720205445,-0.06624886536715606
4512,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,3.5731516437210504,0.35703337959519893
4516,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.9163841968018169,0.2612107169377831
4517,辽宁,光伏,full_output_upper_bound,22.0,True,False,False,False,False,False,-0.046949530589859095,-0.06597814428057193
4518,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,53.1833926211755,7.229188266331452
4519,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.9713105644443623,0.26105554078346077
4521,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,1.7865758202173558,0.17851668891886652
4522,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.9163841968018169,0.2612107169377831
4523,辽宁,光伏,full_output_upper_bound,22.0,True,False,False,False,False,False,-0.03287426422497604,-0.04610262089947262
4528,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.35731516405619823,0.03570333783873343
4529,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.9011483966940373,0.0930525799338344
4532,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,1.6903630608009017,0.14798684141364601
4535,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.34824568292322733,0.09043235278574877
4539,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.8134793445099878,0.06100674349993644
454,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.3909360082022579,0.07447024641972516
4540,吉林,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.1273200911904247,-0.02845467088654207
4541,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.343418704148655,0.08770971304541621
4542,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,1.7865758202173558,0.17851668891886652
4543,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.8327683923286069,0.5224214332744854
4549,辽宁,光伏,full_output_upper_bound,22.0,True,False,False,False,False,False,-0.04543835009809235,-0.05970036738609222
4557,辽宁,光伏,full_output_upper_bound,22.0,False,False,False,False,False,False,-0.12047899161583338,-0.15110539505372317
4562,辽宁,光伏,full_output_upper_bound,22.0,True,False,False,False,False,False,-0.024580036475374316,-0.03352168251675128
457,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.703055397975453,0.14338096094361324
4572,辽宁,光伏,full_output_upper_bound,22.0,True,False,False,False,False,False,-0.02887874221360108,-0.0371297951914372
4573,辽宁,光伏,full_output_upper_bound,22.0,True,False,False,False,False,False,-0.02968582637120427,-0.03778089004976345
4577,辽宁,光伏,full_output_upper_bound,22.0,True,False,False,False,False,False,-0.061167330484268374,-0.07118225926733848
459,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,4.664956050310747,1.0714459826507667
4601,辽宁,光伏,full_output_upper_bound,22.0,False,False,False,False,False,False,-0.21876299831541338,-0.31061610472804546
4603,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.3490611241956189,0.09041004975615832
4607,吉林,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.1217283040057727,-0.029037655718833467
4608,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,1.5862968292747068,0.09027948918255108
4609,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.44469106982327694,0.1140590417594696
461,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,3.1179818279304383,0.7153690659637862
4615,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.4353071056855278,0.11304044196899916
4616,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,2.700383862528579,0.16871455866522503
4618,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.5406823765095201,0.04887347320050197
4619,吉林,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.02368980233900322,-0.005067687775262474
4622,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.7170935249455561,0.4385485664644908
4623,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.5690448750570208,0.07626919182263166
4624,吉林,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.023698734148278347,-0.005064802490518949
4625,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,3.5202590499477124,0.3795140795455011
4627,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,1.6025494269669176,0.14177373204092777
4629,吉林,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.02368980233900322,-0.005067687775262474
463,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.5549853494335606,0.3571486624165821
4631,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.7524520741678116,0.45680633239927354
4632,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.807704513454096,0.05206195794865249
4639,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.37993029926967425,0.05326296252715883
464,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,3.1099706972893397,0.7142973240298326
4641,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.9195714297464779,0.25011114043934474
4642,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.5336292820600175,0.1368708494109722
4646,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.8932879106112178,0.08925834481946011
4647,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.745145199091401,0.45715483543729774
4648,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.8327683923286069,0.5224214332744854
4649,吉林,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.05506682734586429,-0.011643483522220752
465,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.4664956058810658,0.10714459885330213
4650,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.31144593779762975,0.018269325627267713
4651,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.8264211638603876,0.10307430391222065
4652,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,3.705999715127446,0.3988083702847195
4654,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.8327683923286069,0.5224214332744854
4656,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.4205156391916224,0.06266865665887558
4658,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,4.509054603873199,0.38716146584047967
466,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.7619428208642282,0.17500284396811944
4660,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.5690448750570208,0.07626919182263166
4661,吉林,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.048381636746487544,-0.010812773935497844
4662,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.39313709448678025,0.060019168133771984
4664,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.32669667442122796,0.02089172273091563
4665,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.8776860156017552,0.24741488858762975
4667,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,1.7865758202173558,0.17851668891886652
4669,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.7454473550508887,0.06838460023159247
467,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.2439882817254901,0.2857189310626457
4670,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.3557528563530538,0.0912472335782111
4674,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.7455250944597598,0.07330034365763657
4675,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,3.79930299427443,0.5326296252097188
4677,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.3156460019661632,0.07548509277001506
4678,吉林,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.05764315829139831,-0.019105639411074467
4679,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,2.814093073548716,0.3705237688861333
468,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.5549853494335606,0.3571486624165821
4681,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,1.803837652832325,0.16134067753228082
4682,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,3.460416625387188,0.7412973421290566
4683,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.3528147668239448,0.033048434399994206
4684,吉林,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.017191194392447703,-0.008216490288275403
4685,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.5628186137861042,0.07410475292326191
4687,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.3156460019661632,0.07548509277001506
4689,吉林,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.024162606006182513,-0.009905129858034158
4690,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.5336292820600175,0.1368708494109722
4691,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.3551429004107834,0.051380494227151324
4693,青海,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.326506835475165,0.07802601836095896
4694,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,0.4953736541243855,0.03526573441017754
4695,吉林,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.0218586015341107,-0.00578393905071405
4696,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.529118695198508,0.06589772435805771
4697,吉林,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.0799563702091782,-0.020966804427557786
4698,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,7.172856103252998,0.5996365330329495
470,甘肃,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,0.9353945493169793,0.21461071987445873
4701,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,False,True,False,3.8419993994251023,0.30832121935268586
4702,吉林,光伏,full_output_upper_bound,22.0,False,True,False,False,False,False,0.12221265581049075,-0.027366646003278764
4704,宁夏,光伏,full_output_upper_bound,22.0,False,True,True,True,True,True,1.7727797483132726,0.24097293969116634
