ObjectId,merge_province_cn,power_type_cn,resource_branch,strict_marginal_vs_6p5,critical_terminal_price_colocated_6p5,right_censored_colocated_6p5_at_60,critical_terminal_price_independent_h2_8,right_censored_independent_h2_8_at_60
3972,内蒙古,光伏,full_output_upper_bound,False,20.173610374331474,False,21.79740272462368,False
3976,内蒙古,光伏,full_output_upper_bound,False,20.429550781846046,False,22.103373259305954,False
4002,陕西,光伏,full_output_upper_bound,False,22.381479889154434,False,24.1450647264719,False
4003,陕西,光伏,full_output_upper_bound,False,21.975300014019012,False,23.677885830402374,False
4005,陕西,光伏,full_output_upper_bound,False,21.876195967197418,False,23.545539379119873,False
4006,青海,光伏,full_output_upper_bound,False,14.175297617912292,False,15.086657926440239,False
4007,陕西,光伏,full_output_upper_bound,False,21.74338884651661,False,23.384406566619873,False
4008,陕西,光伏,full_output_upper_bound,False,21.74338884651661,False,23.384406566619873,False
4009,陕西,光伏,full_output_upper_bound,False,21.74338884651661,False,23.384406566619873,False
4010,陕西,光伏,full_output_upper_bound,False,21.89230553805828,False,23.56445051729679,False
4011,陕西,光伏,full_output_upper_bound,False,21.876195967197418,False,23.545539379119873,False
4012,陕西,光伏,full_output_upper_bound,False,21.878316700458527,False,23.554890230298042,False
4016,陕西,光伏,full_output_upper_bound,False,22.01323762536049,False,23.7286464124918,False
4018,陕西,光伏,full_output_upper_bound,False,22.01323762536049,False,23.7286464124918,False
4019,陕西,光伏,full_output_upper_bound,False,22.01323762536049,False,23.7286464124918,False
4021,陕西,光伏,full_output_upper_bound,False,21.8370321393013,False,23.52531597018242,False
4022,陕西,光伏,full_output_upper_bound,False,22.10602104663849,False,23.833002224564552,False
4028,陕西,光伏,full_output_upper_bound,False,22.08573818206787,False,23.79899114370346,False
4029,陕西,光伏,full_output_upper_bound,False,22.085737958550453,False,23.79899114370346,False
4030,陕西,光伏,full_output_upper_bound,False,22.184390500187874,False,23.91280084848404,False
4032,陕西,光伏,full_output_upper_bound,False,22.235143929719925,False,23.97135928273201,False
4034,宁夏,光伏,full_output_upper_bound,False,18.77886191010475,False,20.739596039056778,False
4035,陕西,光伏,full_output_upper_bound,False,21.980349719524384,False,23.544616475701332,False
4036,陕西,光伏,full_output_upper_bound,False,21.899105608463287,False,23.43924880027771,False
4037,陕西,光伏,full_output_upper_bound,False,21.896471679210663,False,23.4463282674551,False
4038,宁夏,光伏,full_output_upper_bound,False,19.342443197965622,False,21.408357694745064,False
404,甘肃,光伏,full_output_upper_bound,False,18.084858879446983,False,19.63018722832203,False
4040,青海,光伏,full_output_upper_bound,False,14.114541113376617,False,15.013996660709381,False
4045,陕西,光伏,full_output_upper_bound,False,21.771232411265373,False,23.29930007457733,False
4046,陕西,光伏,full_output_upper_bound,False,21.504279747605324,False,23.088317289948463,False
4048,陕西,光伏,full_output_upper_bound,False,21.775874197483063,False,23.303617984056473,False
405,甘肃,光伏,full_output_upper_bound,False,18.050464913249016,False,19.58915837109089,False
4057,陕西,光伏,full_output_upper_bound,False,21.913167536258698,False,23.461085110902786,False
4058,陕西,光伏,full_output_upper_bound,False,21.913167536258698,False,23.461085110902786,False
4059,陕西,光伏,full_output_upper_bound,False,21.96524016559124,False,23.524203300476074,False
4060,陕西,光伏,full_output_upper_bound,False,21.922595277428627,False,23.474434912204742,False
4061,陕西,光伏,full_output_upper_bound,False,21.91430054605007,False,23.464138358831406,False
4062,陕西,光伏,full_output_upper_bound,False,21.85688652098179,False,23.50330375134945,False
4063,陕西,光伏,full_output_upper_bound,False,21.745615750551224,False,23.386106863617897,False
4069,陕西,光伏,full_output_upper_bound,False,21.284351348876953,False,22.711084485054016,False
