ObjectId,merge_province_cn,power_type_cn,resource_branch,terminal_price,initial_return_gap_100m_cny,learning_gain_flat_price_100m_cny,price_loss_no_learning_100m_cny,combined_change_100m_cny,final_npv_colocated_6p5_100m_cny,reaches_colocated_6p5
W7208,新疆,风电,curtailment_only,22.0,0.02360902613994363,0.0,-0.012332326789387572,-0.012332326789387572,-0.035941352929331205,False
W7213,新疆,风电,curtailment_only,22.0,0.01706712241636397,0.002627412458047804,-0.018163175826753475,-0.01576401379157552,-0.032831136207939496,False
W7224,新疆,风电,curtailment_only,22.0,0.04767243987789237,0.006637421633105534,-0.0533677440853938,-0.047226881679284696,-0.09489932155717706,False
W7233,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7243,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7245,新疆,风电,curtailment_only,22.0,0.029897841171337758,0.0,-0.013279434742648238,-0.013279434742648238,-0.04317727591398599,False
W7248,山西,风电,curtailment_only,22.0,0.03678595953909377,0.00360311917614107,-0.031053688902964716,-0.027677279591138814,-0.06446323913023258,False
W7253,山西,风电,curtailment_only,22.0,0.0241916466545619,0.0015166250378143228,-0.014751626863863864,-0.013298552717031753,-0.037490199371593654,False
W7256,新疆,风电,curtailment_only,22.0,0.01706712241636397,0.002627412458047804,-0.018163175826753475,-0.01576401379157552,-0.032831136207939496,False
W7258,新疆,风电,curtailment_only,22.0,0.01706712241636397,0.002627412458047804,-0.018163175826753475,-0.01576401379157552,-0.032831136207939496,False
W7260,山西,风电,curtailment_only,22.0,0.01839298040891302,0.001801559598523071,-0.01552684451629844,-0.013838639850347308,-0.03223162025926033,False
W7268,新疆,风电,curtailment_only,22.0,0.02126938531438549,0.001896244555690661,-0.014874125595385899,-0.013116655664607622,-0.034386040978993115,False
W7269,山西,风电,curtailment_only,22.0,0.024594520428099655,0.0013790484975337656,-0.013698875068119908,-0.012369775672687464,-0.03696429610078712,False
W7273,新疆,风电,curtailment_only,22.0,0.0327666909720279,0.0,-0.01843441177410705,-0.01843441177410705,-0.05120110274613495,False
W7276,新疆,风电,curtailment_only,22.0,0.01706712241636397,0.002627412458047804,-0.018163175826753475,-0.01576401379157552,-0.032831136207939496,False
W7277,山西,风电,curtailment_only,22.0,0.014682391928302205,0.0014939158476872882,-0.01203375144194403,-0.010647049457473688,-0.02532944138577589,False
W7285,新疆,风电,curtailment_only,22.0,0.01706712241636397,0.002627412458047804,-0.018163175826753475,-0.01576401379157552,-0.032831136207939496,False
W7287,新疆,风电,curtailment_only,22.0,0.04569786824747732,0.0,-0.018312214785002546,-0.018312214785002546,-0.06401008303247986,False
W7371,山西,风电,curtailment_only,22.0,0.014095100160200094,0.0014341592403194028,-0.011552401440330488,-0.01022116750870842,-0.024316267668908514,False
W7380,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7381,新疆,风电,curtailment_only,22.0,0.022848934250068953,0.0,-0.009156107319901446,-0.009156107319901446,-0.0320050415699704,False
W7382,山西,风电,curtailment_only,22.0,0.022883660394279384,0.0015268087535795336,-0.014639069962532641,-0.013181425804947713,-0.036065086199227096,False
W7383,新疆,风电,curtailment_only,22.0,0.02126938531438549,0.001896244555690661,-0.014874125595385899,-0.013116655664607622,-0.034386040978993115,False
W7399,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7408,山西,风电,curtailment_only,22.0,0.03660203504850967,0.003585103571431362,-0.03089842012630335,-0.027538892866844536,-0.06414092791535421,False
W7410,新疆,风电,curtailment_only,22.0,0.021345890524453147,0.0009583026161397761,-0.010913412209837683,-0.009966097190122558,-0.031311987714575704,False
W7421,新疆,风电,curtailment_only,22.0,0.02423934133441495,0.0018283903393547004,-0.016575132637453336,-0.014848292613192367,-0.03908763394760732,False
W7422,新疆,风电,curtailment_only,22.0,0.023305910325646807,0.0,-0.009339229602097905,-0.009339229602097905,-0.03264513992774471,False
W7424,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7431,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7438,新疆,风电,curtailment_only,22.0,0.04524088556639902,0.0,-0.018129092720099837,-0.018129092720099837,-0.06336997828649886,False
W7447,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7460,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7468,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7470,新疆,风电,curtailment_only,22.0,0.014948283207730187,0.0027097041205442277,-0.020582406466084065,-0.018089848637235405,-0.03303813184496559,False
W7474,山西,风电,curtailment_only,22.0,0.012052489230125063,0.0014065001407187316,-0.01132753184487285,-0.010024048818332893,-0.022076538048457956,False
W7477,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7480,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7487,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7492,山西,风电,curtailment_only,22.0,0.013587779378935707,0.0016950952694762406,-0.014606740528480287,-0.01302222975481291,-0.026610009133748617,False
W7495,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7508,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7514,山西,风电,curtailment_only,22.0,0.01182826494461771,0.0015647315215533005,-0.011917503681095867,-0.010474798536624405,-0.022303063481242117,False
W7515,山西,风电,curtailment_only,22.0,0.01990146749015457,0.0012052531651416257,-0.01149760058933498,-0.010345305248776918,-0.030246772738931487,False
W7516,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7520,山西,风电,curtailment_only,22.0,0.01182826494461771,0.0015647315215533005,-0.011917503681095867,-0.010474798536624405,-0.022303063481242117,False
W7521,山西,风电,curtailment_only,22.0,0.01839298040891302,0.001801559598523071,-0.01552684451629844,-0.013838639850347308,-0.03223162025926033,False
W7522,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7535,山西,风电,curtailment_only,22.0,0.014738013190129958,0.0019496554625225743,-0.014849209610952712,-0.013051599016018897,-0.027789612206148853,False
W7545,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7546,新疆,风电,curtailment_only,22.0,0.018156237780776956,0.0,-0.009990684326560344,-0.009990684326560344,-0.0281469221073373,False
W7552,新疆,风电,curtailment_only,22.0,0.04569786824747732,0.0,-0.018312214785002546,-0.018312214785002546,-0.06401008303247986,False
W7559,新疆,风电,curtailment_only,22.0,0.024452754250715785,0.0,-0.013757023528536428,-0.013757023528536428,-0.03820977777925221,False
W7560,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7567,新疆,风电,curtailment_only,22.0,0.07972757511658109,0.0,-0.03541182517123952,-0.03541182517123952,-0.1151394002878206,False
W7568,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7571,山西,风电,curtailment_only,22.0,0.029389834610967083,0.0,-0.012028844518041364,-0.012028844518041364,-0.04141867912900844,False
W7578,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7592,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7600,新疆,风电,curtailment_only,22.0,0.01706712241636397,0.002627412458047804,-0.018163175826753475,-0.01576401379157552,-0.032831136207939496,False
W7603,山西,风电,curtailment_only,22.0,0.01912217309948543,0.0010409584308966296,-0.010103264789560525,-0.009102803477549833,-0.028224976577035262,False
W7606,新疆,风电,curtailment_only,22.0,0.01706712241636397,0.002627412458047804,-0.018163175826753475,-0.01576401379157552,-0.032831136207939496,False
W7611,山西,风电,curtailment_only,22.0,0.01912217309948543,0.0010409584308966296,-0.010103264789560525,-0.009102803477549833,-0.028224976577035262,False
W7626,山西,风电,curtailment_only,22.0,0.026197378499884797,0.0014261130602874793,-0.013841472774008108,-0.012470840766643695,-0.03866821926652849,False
W7639,山西,风电,curtailment_only,22.0,0.026771042175777134,0.0014573417997110728,-0.014144570678075528,-0.012743924844695293,-0.03951496702047243,False
W7661,山西,风电,curtailment_only,22.0,0.01912217309948543,0.0010409584308966296,-0.010103264789560525,-0.009102803477549833,-0.028224976577035262,False
W7664,新疆,风电,curtailment_only,22.0,0.008115191734172385,0.00142725368129133,-0.010492293175904478,-0.009184421407665315,-0.0172996131418377,False
W7672,新疆,风电,curtailment_only,22.0,0.03953142536976137,0.0,-0.01694366986112478,-0.01694366986112478,-0.05647509523088615,False
W7680,新疆,风电,curtailment_only,22.0,0.03993072702445444,0.0,-0.017114818233165414,-0.017114818233165414,-0.05704554525761985,False
W7683,新疆,风电,curtailment_only,22.0,0.01877284109616705,0.0020678660659494345,-0.01554166758972606,-0.013634744464719246,-0.0324075855608863,False
W7693,山西,风电,curtailment_only,22.0,0.016860961311435437,0.0015399082160231657,-0.013387618169438053,-0.011941547418125914,-0.028802508729561353,False
W7700,山西,风电,curtailment_only,22.0,0.016860961311435437,0.0015399082160231657,-0.013387618169438053,-0.011941547418125914,-0.028802508729561353,False
W7725,新疆,风电,curtailment_only,22.0,0.04928174475517897,0.0,-0.024630659867299738,-0.024630659867299738,-0.07391240462247871,False
W7727,新疆,风电,curtailment_only,22.0,0.029114229750116613,0.0014827841912058181,-0.01695575705809792,-0.015494335741440062,-0.04460856549155667,False
W7735,新疆,风电,curtailment_only,22.0,0.023222437477728747,0.002131591320285727,-0.020208726433356687,-0.018188375652892944,-0.04141081313062169,False
W7754,山西,风电,curtailment_only,22.0,0.01912217309948543,0.0010409584308966296,-0.010103264789560525,-0.009102803477549833,-0.028224976577035262,False
W7757,新疆,风电,curtailment_only,22.0,0.021345890524453147,0.0009583026161397761,-0.010913412209837683,-0.009966097190122558,-0.031311987714575704,False
W7776,新疆,风电,curtailment_only,22.0,0.029114229750116613,0.0014827841912058181,-0.01695575705809792,-0.015494335741440062,-0.04460856549155667,False
W7784,新疆,风电,curtailment_only,22.0,0.06966731948759751,0.00639477388228395,-0.0606261781397867,-0.05456512586992055,-0.12423244535751807,False
W7787,新疆,风电,curtailment_only,22.0,0.03483365931357602,0.0031973869420784573,-0.030313089101897707,-0.027282562966241125,-0.06211622227981715,False
W7788,山西,风电,curtailment_only,22.0,0.03916664719382925,0.0017749053596954002,-0.01948547684224678,-0.017742473858061013,-0.05690912105189026,False
W7789,山西,风电,curtailment_only,22.0,0.02010248991250093,0.0012174274283573078,-0.01161373802424963,-0.010449803348251296,-0.030552293260752227,False
W7794,山西,风电,curtailment_only,22.0,0.022883660394279384,0.0015268087535795336,-0.014639069962532641,-0.013181425804947713,-0.036065086199227096,False
W7799,山西,风电,curtailment_only,22.0,0.02010248991250093,0.0012174274283573078,-0.01161373802424963,-0.010449803348251296,-0.030552293260752227,False
W7804,新疆,风电,curtailment_only,22.0,0.023013210785250898,0.0019684564522161707,-0.01699940977491345,-0.015150930895082309,-0.038164141680333205,False
W7806,新疆,风电,curtailment_only,22.0,0.023222437477728747,0.002131591320285727,-0.020208726433356687,-0.018188375652892944,-0.04141081313062169,False
W7812,山西,风电,curtailment_only,22.0,0.02010248991250093,0.0012174274283573078,-0.01161373802424963,-0.010449803348251296,-0.030552293260752227,False
W7816,新疆,风电,curtailment_only,22.0,0.023222437477728747,0.002131591320285727,-0.020208726433356687,-0.018188375652892944,-0.04141081313062169,False
W7828,新疆,风电,curtailment_only,22.0,0.02126938531438549,0.001896244555690661,-0.014874125595385899,-0.013116655664607622,-0.034386040978993115,False
W7838,山西,风电,curtailment_only,22.0,0.02010248991250093,0.0012174274283573078,-0.01161373802424963,-0.010449803348251296,-0.030552293260752227,False
W7844,新疆,风电,curtailment_only,22.0,0.02925980197686769,0.0014901981098667952,-0.017040535722987225,-0.015571807301889425,-0.044831609278757116,False
W7846,山西,风电,curtailment_only,22.0,0.028214240728973397,0.0,-0.011547691023550159,-0.011547691023550159,-0.03976193175252356,False
W7850,山西,风电,curtailment_only,22.0,0.01990146749015457,0.0012052531651416257,-0.01149760058933498,-0.010345305248776918,-0.030246772738931487,False
W7851,新疆,风电,curtailment_only,22.0,0.029114229750116613,0.0014827841912058181,-0.01695575705809792,-0.015494335741440062,-0.04460856549155667,False
W7852,山西,风电,curtailment_only,22.0,0.02010248991250093,0.0012174274283573078,-0.01161373802424963,-0.010449803348251296,-0.030552293260752227,False
W7865,新疆,风电,curtailment_only,22.0,0.06878962032677734,0.0,-0.02852136480903321,-0.02852136480903321,-0.09731098513581055,False
W7877,山西,风电,curtailment_only,22.0,0.02010248991250093,0.0012174274283573078,-0.01161373802424963,-0.010449803348251296,-0.030552293260752227,False
W7883,新疆,风电,curtailment_only,22.0,0.023898364020530163,0.0016708595466226712,-0.01499289460552623,-0.013414754359310535,-0.0373131183798407,False
W7884,山西,风电,curtailment_only,22.0,0.02010248991250093,0.0012174274283573078,-0.01161373802424963,-0.010449803348251296,-0.030552293260752227,False
W7890,新疆,风电,curtailment_only,22.0,0.014205266686912086,0.0012005933653292781,-0.01052342052268813,-0.009393502429421288,-0.023598769116333372,False
W7927,新疆,风电,curtailment_only,22.0,0.023898364020530163,0.0016708595466226712,-0.01499289460552623,-0.013414754359310535,-0.0373131183798407,False
W7935,山西,风电,curtailment_only,22.0,0.02010248991250093,0.0012174274283573078,-0.01161373802424963,-0.010449803348251296,-0.030552293260752227,False
W7941,山西,风电,curtailment_only,22.0,0.02010248991250093,0.0012174274283573078,-0.01161373802424963,-0.010449803348251296,-0.030552293260752227,False
W7948,山西,风电,curtailment_only,22.0,0.01839298040891302,0.001801559598523071,-0.01552684451629844,-0.013838639850347308,-0.03223162025926033,False
W7953,山西,风电,curtailment_only,22.0,0.02010248991250093,0.0012174274283573078,-0.01161373802424963,-0.010449803348251296,-0.030552293260752227,False
W7958,山西,风电,curtailment_only,22.0,0.01839298040891302,0.001801559598523071,-0.01552684451629844,-0.013838639850347308,-0.03223162025926033,False
W7978,山西,风电,curtailment_only,22.0,0.02010248991250093,0.0012174274283573078,-0.01161373802424963,-0.010449803348251296,-0.030552293260752227,False
W8000,新疆,风电,curtailment_only,22.0,0.029114229750116613,0.0014827841912058181,-0.01695575705809792,-0.015494335741440062,-0.04460856549155667,False
W8045,云南,风电,curtailment_only,22.0,0.028192953559755523,0.002774973779854113,-0.02334419660323553,-0.020752719134487445,-0.04894567269424297,False
W8050,云南,风电,curtailment_only,22.0,0.02168688570820095,0.0021345952024368104,-0.017957074271786506,-0.015963630077771126,-0.037650515785972075,False
W8096,云南,风电,curtailment_only,22.0,0.05136257367898598,0.0,-0.025587658129327315,-0.025587658129327315,-0.0769502318083133,False
W8098,云南,风电,curtailment_only,22.0,0.05136257367898598,0.0,-0.025587658129327315,-0.025587658129327315,-0.0769502318083133,False
W8111,云南,风电,curtailment_only,22.0,0.01751799037357074,0.0012273939706918505,-0.012768228584435848,-0.0115827330259375,-0.02910072339950824,False
W8113,云南,风电,curtailment_only,22.0,0.021979731169076814,0.0,-0.009756614131594487,-0.009756614131594487,-0.0317363453006713,False
W8153,云南,风电,curtailment_only,22.0,0.03583433975266996,0.0,-0.017851854633808648,-0.017851854633808648,-0.053686194386478606,False
W8162,云南,风电,curtailment_only,22.0,0.07166868462590455,0.0,-0.035703708898182605,-0.035703708898182605,-0.10737239352408715,False
W8182,云南,风电,curtailment_only,22.0,0.03096613496632936,0.0,-0.014262371820835168,-0.014262371820835168,-0.04522850678716453,False
W8214,云南,风电,curtailment_only,22.0,0.016921823594634972,0.0011716985372536048,-0.010739882081993408,-0.009629636052378193,-0.026551459647013165,False
W912,甘肃,风电,curtailment_only,22.0,0.01813904720325593,0.0013569549650611543,-0.012338843808839529,-0.011056062109217642,-0.02919510931247357,False
W922,甘肃,风电,curtailment_only,22.0,0.01813904720325593,0.0013569549650611543,-0.012338843808839529,-0.011056062109217642,-0.02919510931247357,False
W925,甘肃,风电,curtailment_only,22.0,0.034128292030558366,0.004086648649479049,-0.034361344177679214,-0.030551757018734367,-0.06468004904929273,False
W994,甘肃,风电,curtailment_only,22.0,0.01813904720325593,0.0013569549650611543,-0.012338843808839529,-0.011056062109217642,-0.02919510931247357,False
11041,西藏,光伏,curtailment_only,18.0,0.007939436555804464,0.0022756294266617063,-0.02004638575774824,-0.01815579766299196,-0.026095234218796427,False
11990,西藏,光伏,curtailment_only,18.0,0.0022794839634185443,0.0022378427015279467,-0.018202229214323844,-0.01638262908493653,-0.018662113048355074,False
175,甘肃,光伏,curtailment_only,18.0,0.04071112735464217,0.0,-0.028337177479956135,-0.028337177479956135,-0.0690483048345983,False
179,甘肃,光伏,curtailment_only,18.0,0.02286914801187946,0.0,-0.015604609408503547,-0.015604609408503547,-0.03847375742038301,False
1798,青海,光伏,curtailment_only,18.0,0.030048434753609417,0.003978789811222139,-0.05467237243198786,-0.05107565499080876,-0.08112408974441818,False
1800,青海,光伏,curtailment_only,18.0,0.13064537521518355,0.01729908612809183,-0.23770596655122606,-0.22206806460576023,-0.3527134398209438,False
181,甘肃,光伏,curtailment_only,18.0,0.03514799650101579,0.0,-0.02723705958141172,-0.02723705958141172,-0.06238505608242751,False
199,甘肃,光伏,curtailment_only,18.0,0.03926553767598107,0.0,-0.027633439393343884,-0.027633439393343884,-0.06689897706932495,False
4006,青海,光伏,curtailment_only,18.0,0.03723126067627066,0.003050243141418621,-0.048144597986137454,-0.04528310960367782,-0.08251437027994848,False
4126,青海,光伏,curtailment_only,18.0,0.021848492317304877,0.0012757812189717987,-0.021681888388655524,-0.02042968165116076,-0.042278173968465636,False
413,甘肃,光伏,curtailment_only,18.0,0.02474593659107326,0.0,-0.016884801420310458,-0.016884801420310458,-0.041630738011383714,False
4130,青海,光伏,curtailment_only,18.0,0.03633075857642281,0.0,-0.024763784096372383,-0.024763784096372383,-0.061094542672795196,False
4132,青海,光伏,curtailment_only,18.0,0.03633075857642281,0.0,-0.024763784096372383,-0.024763784096372383,-0.061094542672795196,False
4133,青海,光伏,curtailment_only,18.0,0.03633075857642281,0.0,-0.024763784096372383,-0.024763784096372383,-0.061094542672795196,False
4136,青海,光伏,curtailment_only,18.0,0.021848492317304877,0.0012757812189717987,-0.021681888388655524,-0.02042968165116076,-0.042278173968465636,False
4137,青海,光伏,curtailment_only,18.0,0.014425330963917765,0.0012209131762174028,-0.019316650101569778,-0.01817253761669744,-0.032597868580615204,False
4138,青海,光伏,curtailment_only,18.0,0.020758555386361163,0.0019012889471067885,-0.029098673209185973,-0.027338352169641006,-0.04809690755600217,False
4140,青海,光伏,curtailment_only,18.0,0.03896289978487709,0.002931416121368264,-0.04831469778717988,-0.04552167231813063,-0.08448457210300772,False
4143,青海,光伏,curtailment_only,18.0,0.019481450341520472,0.0014657080616001482,-0.02415734886408076,-0.022760836127577858,-0.04224228646909833,False
4146,青海,光伏,curtailment_only,18.0,0.021784533162136747,0.001302634655186527,-0.021836230005500168,-0.020567799421716163,-0.04235233258385291,False
4149,青海,光伏,curtailment_only,18.0,0.01803166221115627,0.0015261414738263399,-0.024145812831043535,-0.022715672225639996,-0.04074733443679627,False
4153,青海,光伏,curtailment_only,18.0,0.026129075371561606,0.0034598172132358188,-0.04754119311275633,-0.044413612732726426,-0.07054268810428804,False
4155,青海,光伏,curtailment_only,18.0,0.0522581484582056,0.0069196344142250996,-0.0950823861992649,-0.08882722546134185,-0.14108537391954745,False
4156,青海,光伏,curtailment_only,18.0,0.03919361081946528,0.005189725834089886,-0.07131179001669327,-0.06662041944561758,-0.10581403026508286,False
4157,青海,光伏,curtailment_only,18.0,0.0522581484582056,0.0069196344142250996,-0.0950823861992649,-0.08882722546134185,-0.14108537391954745,False
4159,青海,光伏,curtailment_only,18.0,0.13848409664305367,0.01833703136673432,-0.25196832562432325,-0.235392149506168,-0.37387624614922166,False
4160,青海,光伏,curtailment_only,18.0,0.013827146571927552,0.0016729342632590537,-0.023797179019426518,-0.022266822708249836,-0.036093969280177385,False
4161,青海,光伏,curtailment_only,18.0,0.018517901247428612,0.0014204395470473613,-0.021388979219720335,-0.020066684457760012,-0.03858458570518863,False
4163,青海,光伏,curtailment_only,18.0,0.019329005043827407,0.001415096009449144,-0.02150679095833986,-0.020182888511936673,-0.03951189355576408,False
4165,青海,光伏,curtailment_only,18.0,0.012906804222917121,0.001727719602854813,-0.023586515412516985,-0.022027632554018236,-0.03493443677693536,False
4167,青海,光伏,curtailment_only,18.0,0.018517901247428612,0.0014204395470473613,-0.021388979219720335,-0.020066684457760012,-0.03858458570518863,False
4180,青海,光伏,curtailment_only,18.0,0.01918429001005357,0.0014210421575503727,-0.021444549419626164,-0.02011825934247023,-0.039302549352523794,False
4182,青海,光伏,curtailment_only,18.0,0.013827146571927552,0.0016729342632590537,-0.023797179019426518,-0.022266822708249836,-0.036093969280177385,False
4189,青海,光伏,curtailment_only,18.0,0.013827146571927552,0.0016729342632590537,-0.023797179019426518,-0.022266822708249836,-0.036093969280177385,False
4190,青海,光伏,curtailment_only,18.0,0.027654292963107587,0.0033458685243514833,-0.04759435801920964,-0.044533645399651656,-0.07218793836275925,False
4192,青海,光伏,curtailment_only,18.0,0.022128095826745277,0.0011105864724393608,-0.019556740582672278,-0.018488000274314464,-0.04061609610105974,False
4197,青海,光伏,curtailment_only,18.0,0.018194423611392486,0.0016547028706497978,-0.024269036206669457,-0.022718357501034063,-0.04091278111242655,False
4199,青海,光伏,curtailment_only,18.0,0.025769471363204084,0.0,-0.01764248332520281,-0.01764248332520281,-0.0434119546884069,False
4204,青海,光伏,curtailment_only,18.0,0.03566030892619115,0.0028549312815277094,-0.0467197536466173,-0.04401376007326261,-0.07967406899945377,False
4205,青海,光伏,curtailment_only,18.0,0.4098203711036897,0.0,-0.3245123466065271,-0.3245123466065271,-0.7343327177102168,False
4208,青海,光伏,curtailment_only,18.0,0.05575252493288536,0.006715489829909103,-0.09458745326056758,-0.08845559519362325,-0.1442081201265086,False
4225,青海,光伏,curtailment_only,18.0,0.4070559890141695,0.027914121554455905,-0.4645279662526814,-0.4377159905379739,-0.8447719795521433,False
4228,青海,光伏,curtailment_only,18.0,0.027654292963107587,0.0033458685243514833,-0.04759435801920964,-0.044533645399651656,-0.07218793836275925,False
4233,青海,光伏,curtailment_only,18.0,0.04070559831237149,0.0027914121381412073,-0.046452796377028475,-0.04377159882300693,-0.08447719713537842,False
4242,青海,光伏,curtailment_only,18.0,0.024843502213076542,0.0,-0.019075257911686214,-0.019075257911686214,-0.04391876012476276,False
4250,青海,光伏,curtailment_only,18.0,0.024843502213076542,0.0,-0.019075257911686214,-0.019075257911686214,-0.04391876012476276,False
4256,青海,光伏,curtailment_only,18.0,0.022427570714180844,0.001237137544755307,-0.021544711009829985,-0.02037214017823138,-0.042799710892412225,False
4263,青海,光伏,curtailment_only,18.0,0.02787626229016581,0.0033577449165331807,-0.04729372666532803,-0.044227797631362996,-0.0721040599215288,False
4268,青海,光伏,curtailment_only,18.0,0.022338755337556596,0.0018301458907016158,-0.02888675899373362,-0.027169865961750927,-0.049508621299307526,False
4274,青海,光伏,curtailment_only,18.0,0.025175523514793966,0.0019569075962583954,-0.03129758759533353,-0.02945052637624757,-0.054626049891041535,False
4283,青海,光伏,curtailment_only,18.0,0.01861563046433805,0.0015251215741772601,-0.024072299039732032,-0.022641554845029433,-0.041257185309367485,False
4288,青海,光伏,curtailment_only,18.0,0.026129075371561606,0.0034598172132358188,-0.04754119311275633,-0.044413612732726426,-0.07054268810428804,False
4291,青海,光伏,curtailment_only,18.0,0.015069571627354773,0.0014028637288054475,-0.021551042112714386,-0.02025200005106154,-0.03532157167841631,False
4301,青海,光伏,curtailment_only,18.0,0.0293712954184219,0.0033841522249314004,-0.047809675649410396,-0.04471011456189725,-0.07408140998031916,False
4317,青海,光伏,curtailment_only,18.0,0.024980468589204895,0.0035219983851643047,-0.047517150254588685,-0.04435488066300203,-0.06933534925220693,False
4320,青海,光伏,curtailment_only,18.0,0.01861563046433805,0.0015251215741772601,-0.024072299039732032,-0.022641554845029433,-0.041257185309367485,False
4326,青海,光伏,curtailment_only,18.0,0.01568592304712162,0.0012101664840033558,-0.0178054319096168,-0.016656074749795077,-0.0323419977969167,False
4420,青海,光伏,curtailment_only,18.0,0.024843502213076542,0.0,-0.019075257911686214,-0.019075257911686214,-0.04391876012476276,False
4434,青海,光伏,curtailment_only,18.0,0.2358619982980364,0.0,-0.18244937013147733,-0.18244937013147733,-0.4183113684295137,False
4440,青海,光伏,curtailment_only,18.0,0.037309949002036304,0.00292063306759119,-0.0466014366487072,-0.0438474244309999,-0.0811573734330362,False
4446,青海,光伏,curtailment_only,18.0,0.2358619982980364,0.0,-0.18244937013147733,-0.18244937013147733,-0.4183113684295137,False
4452,青海,光伏,curtailment_only,18.0,0.2656990762484785,0.025417736439622304,-0.3626375697504392,-0.3390382926562673,-0.6047373689047457,False
4463,青海,光伏,curtailment_only,18.0,0.2656990762484785,0.025417736439622304,-0.3626375697504392,-0.3390382926562673,-0.6047373689047457,False
4479,青海,光伏,curtailment_only,18.0,0.020915120753374,0.0010070170823397418,-0.018131361328778302,-0.017148447076782036,-0.038063567830156034,False
4490,青海,光伏,curtailment_only,18.0,0.025197108108290747,0.002535836371836723,-0.035752045148447424,-0.033411314771981525,-0.05860842288027227,False
4510,青海,光伏,curtailment_only,18.0,0.01510537173457752,0.001755645334177399,-0.02505543050506007,-0.02344477695698172,-0.03855014869155924,False
4516,青海,光伏,curtailment_only,18.0,0.017830154243719584,0.0014274656395459292,-0.023359876823928934,-0.0220068800389269,-0.03983703428264649,False
4522,青海,光伏,curtailment_only,18.0,0.017830154243719584,0.0014274656395459292,-0.023359876823928934,-0.0220068800389269,-0.03983703428264649,False
4543,青海,光伏,curtailment_only,18.0,0.03566030892619115,0.0028549312815277094,-0.0467197536466173,-0.04401376007326261,-0.07967406899945377,False
459,甘肃,光伏,curtailment_only,18.0,0.031277904307982864,0.0,-0.023483511402328978,-0.023483511402328978,-0.05476141571031184,False
4609,青海,光伏,curtailment_only,18.0,0.02080718523034322,0.0010609074627944896,-0.01834387226507677,-0.01733158103800832,-0.03813876626835154,False
461,甘肃,光伏,curtailment_only,18.0,0.020842035394994872,0.0,-0.01570769238654821,-0.01570769238654821,-0.03654972778154308,False
4615,青海,光伏,curtailment_only,18.0,0.01568592304712162,0.0012101664840033558,-0.0178054319096168,-0.016656074749795077,-0.0323419977969167,False
