scenario_id,resource_branch,system_capex_cny_per_kw,curtailed_power_price_cny_per_kwh,opex_accounting_case,fixed_om_rate,stack_replacement_share,resource_realization,debt_ratio,loan_rate,is_main,candidate_station_count,capacity_candidates_per_station,minimum_electrolyzer_capacity_mw,low_return_entry_count,colocated_6p5_same_configuration_count,colocated_6p5_independent_optimized_count,independent_h2_8_same_configuration_count,independent_h2_8_independent_optimized_count,strict_marginal_vs_6p5_count,strict_marginal_vs_8_count,low_return_station_count,low_return_capacity_gw,low_return_capex_100m_cny,low_return_h2_mt_per_year,low_return_mean_capture_target,low_return_median_capture_target,strict_6p5_station_count,strict_6p5_capacity_gw,strict_6p5_capex_100m_cny,strict_6p5_h2_mt_per_year,strict_6p5_mean_capture_target,strict_6p5_median_capture_target,strict_8_station_count,strict_8_capacity_gw,strict_8_capex_100m_cny,strict_8_h2_mt_per_year,strict_8_mean_capture_target,strict_8_median_capture_target
C683,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,0.5,0.8,0.035,False,10214,16,1.0,1899,928,1102,639,1014,797,885,1899,6.1076681687119505,659.6281622208907,0.20973839571839528,0.5679620853080568,0.6,797,1.5406300917446882,166.38804990842635,0.04331980185444881,0.39543287327478044,0.4,885,1.8614341507410341,201.03488828003165,0.05302673730699296,0.4061694915254237,0.4
C684,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,0.5,0.8,0.045,False,10214,16,1.0,1764,789,1050,498,919,714,845,1764,5.660163351870612,611.297642002026,0.19837301442508537,0.5649092970521542,0.6,714,1.4355148222157887,155.0356007993052,0.041533941160150085,0.384173669467787,0.4,845,1.7510654392743867,189.11506744163376,0.05163667562671404,0.40804733727810644,0.4
C685,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.5,0.025,False,10214,16,1.0,2683,774,1163,426,1024,1520,1659,2683,10.456882331137402,1129.3432917628393,0.3474856536883897,0.5219530376444279,0.5,1520,3.321848130448903,358.75959808848154,0.09027174320723337,0.38309210526315784,0.4,1659,3.9936172696596715,431.31066512324446,0.11028312367488836,0.3984930681133213,0.4
C686,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.5,0.035,False,10214,16,1.0,2470,669,1109,421,954,1361,1516,2470,9.924956334836674,1071.8952841623607,0.33459061642318666,0.5211740890688258,0.5,1361,3.2381984357231977,349.7254310581053,0.08998677495859307,0.371565025716385,0.4,1516,3.786998435718023,408.9958310575465,0.10706840391907728,0.39366754617414246,0.4
C687,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.5,0.045,False,10214,16,1.0,2320,613,1076,305,879,1244,1441,2320,9.512547108537492,1027.3550877220493,0.3243804867398485,0.5217284482758621,0.5,1244,2.979916558041273,321.8309882684575,0.08413547588852645,0.364959807073955,0.4,1441,3.744763387951482,404.43444589876,0.10837239902172288,0.3972310895211658,0.4
C688,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.7,0.025,False,10214,16,1.0,2586,957,1260,653,1109,1326,1477,2586,10.24468553416339,1106.4260376896461,0.3423615768932665,0.5232598607888631,0.5,1326,2.543018175641483,274.64596296928016,0.06875792554424096,0.37190799396681745,0.4,1477,3.4732241685618948,375.1082102046846,0.09572275892614472,0.3820920785375762,0.4
C689,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.7,0.035,False,10214,16,1.0,2351,877,1191,529,1062,1160,1289,2351,9.585184266277086,1035.1999007579252,0.32619203724925316,0.5210165886856656,0.5,1160,2.527587071735311,272.97940374741364,0.07034627576658174,0.3535431034482759,0.4,1289,3.1023757442042434,335.0565803740583,0.08753712901717473,0.3685104732350659,0.4
C690,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.7,0.045,False,10214,16,1.0,2179,737,1109,446,1014,1070,1165,2179,8.937572926364332,965.2578760473478,0.30986845147153597,0.5205828361633776,0.5,1070,2.4959559667427076,269.56324440821237,0.07136718498849726,0.3510747663551402,0.3,1165,2.8103939465265517,303.52254622486754,0.08123622171930048,0.3659656652360515,0.4
C691,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.8,0.025,False,10214,16,1.0,2545,1076,1328,799,1183,1217,1362,2545,10.136374404305391,1094.7284356649823,0.33973499773749094,0.5229076620825147,0.5,1217,2.1338846723355154,230.45954461223565,0.05741783145108035,0.3656532456861134,0.4,1362,2.9793423074456498,321.76896920413014,0.08165846002557937,0.3716593245227606,0.4
C692,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.8,0.035,False,10214,16,1.0,2296,947,1228,645,1091,1068,1205,2296,9.432264219071088,1018.6845356596774,0.32237007703240456,0.5220383275261324,0.5,1068,2.2649839140422117,244.61826271655892,0.0630750924196295,0.348689138576779,0.3,1205,2.8626316204355624,309.1642150070408,0.080944881964742,0.3612448132780083,0.4
C693,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,0.75,0.8,0.045,False,10214,16,1.0,2077,805,1132,502,1033,945,1044,2077,8.67074817104002,936.4408024723219,0.3029962918948379,0.5226817525276842,0.5,945,2.15995528096783,233.2751703445256,0.06217079275977782,0.33937566137566133,0.3,1044,2.5052053842688924,270.56218150104036,0.07293619740424405,0.3537452107279694,0.3
C694,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.025,False,10214,16,1.0,2971,785,1223,430,1052,1748,1919,2971,14.013124903025174,1513.4174895267188,0.4659864367092874,0.4851060249074386,0.4,1748,4.308657914521141,465.3350547682832,0.1172654701497547,0.3378432494279176,0.3,1919,5.300381518907122,572.4412040419692,0.14671665284223706,0.3561490359562272,0.4
C695,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.035,False,10214,16,1.0,2808,677,1165,425,998,1643,1810,2808,13.406267610511819,1447.8769019352765,0.45128659377125113,0.4874821937321937,0.4,1643,4.33285346572374,467.9481742981639,0.12028372857387509,0.33770541692026784,0.3,1810,5.049629378946622,545.3599729262352,0.14237867648844313,0.35881215469613265,0.4
C696,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.5,0.045,False,10214,16,1.0,2689,620,1124,308,930,1565,1759,2689,12.911741662105058,1394.468099507346,0.4390541997531551,0.4879657865377463,0.5,1565,4.064414827241443,438.9568013420758,0.11442352856903976,0.3375974440894568,0.3,1759,5.033111774761451,543.5760716742368,0.14487138077878403,0.3643206367254121,0.4
C697,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.025,False,10214,16,1.0,2893,966,1307,661,1162,1586,1731,2893,13.769009494721438,1487.0530254299156,0.46009105805755435,0.4876771517455928,0.4,1586,3.364846026690466,363.40337088257024,0.09124184717138957,0.33275535939470363,0.3,1731,4.584136409993273,495.0867322792735,0.12644974219623797,0.34127671865973425,0.4
C698,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.035,False,10214,16,1.0,2718,888,1239,534,1089,1479,1629,2718,13.001538168136616,1404.1661221587542,0.4412934589875031,0.48743193524650474,0.5,1479,3.4606114412632625,373.74603565643235,0.09614555092017171,0.328289384719405,0.3,1629,4.279895894753408,462.22875663336805,0.12063407730496675,0.3428115408225906,0.3
C699,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.7,0.045,False,10214,16,1.0,2498,745,1165,450,1047,1333,1451,2498,12.109169447261994,1307.7903003042954,0.4188072219012727,0.4879303442754203,0.5,1333,3.382138304306789,365.27093686513314,0.09642798746956677,0.3228432108027007,0.3,1451,3.8351022899930194,414.1910473192461,0.11053860573020184,0.33855961405926943,0.3
C700,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.025,False,10214,16,1.0,2864,1085,1381,810,1228,1483,1636,2864,13.642922008901554,1473.4355769613678,0.4570365367844675,0.4875,0.4,1483,2.811457796712301,303.6374420449285,0.07588292551630879,0.32886041807147676,0.3,1636,3.9625970279252005,427.9604790159216,0.10876078628627779,0.33490220048899755,0.3
C701,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.035,False,10214,16,1.0,2634,959,1278,653,1149,1356,1485,2634,12.771869075067803,1379.361860107323,0.43554978263923383,0.4897114654517844,0.5,1356,3.0482709621928468,329.2132639168274,0.08476831578624866,0.3244837758112094,0.3,1485,3.847746510460719,415.55662312975767,0.10848855624114781,0.33306397306397306,0.3
C702,curtailment_only,10800.0,0.0,WB_allin_3pct,0.03,0.0,1.0,0.8,0.045,False,10214,16,1.0,2376,815,1191,507,1061,1185,1315,2376,11.749949838433972,1268.994582550869,0.4095545569165844,0.48974326599326595,0.5,1185,2.9078855428245878,314.0516386250555,0.08335255276671487,0.31023628691983124,0.3,1315,3.4423328764396763,371.77195065548506,0.09998510367713115,0.32755133079847903,0.3
C703,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.025,False,10214,16,1.0,1070,222,469,61,321,601,749,1070,2.985234618608486,322.40533880971645,0.12083049731850225,0.5240560747663552,0.5,601,0.9258556791778678,99.99241335120972,0.03437511518116042,0.42535773710482533,0.4,749,1.3517904122943332,145.993364527788,0.05115217995570591,0.4525233644859814,0.5
C704,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.035,False,10214,16,1.0,1051,179,405,27,258,646,793,1051,2.8588462077848966,308.7553904407688,0.11664172881635153,0.51418648905804,0.5,646,0.9913413098858882,107.06486146767594,0.037409781332008514,0.426640866873065,0.4,793,1.4705813391292655,158.82278462596065,0.05666890284048988,0.4541109709962169,0.4
C705,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.5,0.045,False,10214,16,1.0,1031,156,376,22,228,655,803,1031,2.747758786572418,296.7579489498212,0.11290994284834718,0.505286129970902,0.5,655,0.9934021879971036,107.28743630368717,0.03792179039966782,0.41992366412213733,0.4,803,1.501368074932454,162.14775209270505,0.05854819946546914,0.45,0.4
C706,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.025,False,10214,16,1.0,1067,348,570,179,405,497,662,1067,2.932642358491989,316.7253747171348,0.11909143754579066,0.5203748828491097,0.5,497,0.6736429009563135,72.75343330328185,0.02481164799956082,0.40792756539235414,0.4,662,1.0366305752709677,111.9561021292645,0.03891763340377331,0.43329305135951657,0.4
C707,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.035,False,10214,16,1.0,1033,293,499,124,362,534,671,1033,2.7553101543235585,297.57349666694427,0.11316566272438663,0.5057599225556632,0.5,534,0.7241291269143094,78.2059457067454,0.027203489004762767,0.40290262172284647,0.4,671,1.0391328877044976,112.22635187208574,0.03972081658796092,0.42391952309985104,0.4
C708,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.7,0.045,False,10214,16,1.0,1012,189,405,56,297,607,715,1012,2.6289190868060843,283.92326137505717,0.10885745832586402,0.49683794466403164,0.5,607,0.8654308046487937,93.46652690206972,0.03313430063634576,0.4064250411861614,0.4,715,1.1963158713553783,129.20211410638083,0.046564994356327175,0.42433566433566433,0.4
C709,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.025,False,10214,16,1.0,1062,434,645,282,494,417,568,1062,2.90318580278551,313.54406670083506,0.11811745725749524,0.5165536723163843,0.5,417,0.5413842819927536,58.46950245521739,0.019777106558450788,0.40091127098321344,0.4,568,0.8174189923167605,88.28125117021015,0.03044075376233963,0.414225352112676,0.4
C710,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.035,False,10214,16,1.0,1021,315,518,185,401,503,620,1021,2.7074229613798346,292.40167982902216,0.11153797987820449,0.50435847208619,0.5,503,0.6530936437219675,70.53411352197249,0.024576060130022725,0.39930417495029824,0.4,620,0.9124484800942544,98.54443585017948,0.03481712628583765,0.4136290322580645,0.4
C711,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.5,0.8,0.045,False,10214,16,1.0,1004,264,437,111,331,567,673,1004,2.585090873935173,279.1898143849986,0.10733950411082227,0.49203187250996017,0.5,567,0.7780474040987068,84.02911964266035,0.029750416256904437,0.3985890652557319,0.4,673,1.0304922172194124,111.29315945969653,0.040003556004602224,0.41396731054977715,0.4
C712,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.025,False,10214,16,1.0,1177,224,558,61,377,619,800,1177,4.5093527038082355,487.01009201128943,0.1826327120064103,0.4893882752761257,0.5,619,1.1620195646472276,125.49811298190058,0.04291365612013659,0.3646365105008077,0.4,800,1.858005060673234,200.66454655270928,0.07001746551876135,0.4016374999999999,0.4
C713,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.035,False,10214,16,1.0,1136,180,494,27,318,642,818,1136,4.275419492145878,461.74530515175474,0.17487525205427654,0.48192781690140846,0.5,642,1.222341792703816,132.01291361201214,0.04605148986393475,0.3659968847352024,0.4,818,1.9704554448833582,212.80918804740264,0.07571770004051709,0.4035085574572127,0.4
C714,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.5,0.045,False,10214,16,1.0,1109,156,447,22,280,662,829,1109,4.08188886829818,440.8439977762035,0.1683694338417091,0.47055906221821453,0.4,662,1.2494624733160318,134.94194711813145,0.047780210793020014,0.3608006042296072,0.4,829,2.044021323693258,220.75430295887185,0.07974705426471532,0.396562123039807,0.4
C715,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.025,False,10214,16,1.0,1154,351,682,180,492,472,662,1154,4.391367891053398,474.26773223376694,0.17872504904651845,0.4881282495667244,0.5,472,0.7710793468069589,83.27656945515156,0.02836387671265804,0.335593220338983,0.3,662,1.290626569238691,139.38766947777864,0.04835558657328532,0.3723564954682779,0.4
C716,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.035,False,10214,16,1.0,1109,296,590,124,408,519,701,1109,4.096489798781841,442.42089826843875,0.1688641952853452,0.47236248872858433,0.4,519,0.8607799447426794,92.96423403220938,0.03241299231506275,0.3386319845857418,0.3,701,1.38819614050207,149.92518317422355,0.05324689796876344,0.3715406562054208,0.4
C717,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.7,0.045,False,10214,16,1.0,1077,190,492,56,349,585,728,1077,3.8808265102836543,419.1292631106346,0.1615043804090721,0.4610956360259982,0.4,585,1.011371267190298,109.22809685655216,0.038901034587477776,0.33658119658119656,0.3,728,1.5163040768645615,163.76084030137264,0.05921894758939667,0.36799450549450546,0.4
C718,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.025,False,10214,16,1.0,1150,440,743,285,588,407,562,1150,4.3467839719739905,469.452668973191,0.17725108918178076,0.4841304347826087,0.5,407,0.620223269570137,66.98411311357478,0.02268373144448948,0.3283783783783783,0.3,562,0.9894902659767143,106.86494872548515,0.03678441032463559,0.35418149466192167,0.4
C719,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.035,False,10214,16,1.0,1109,318,640,185,475,469,634,1109,4.0324113071192,435.5004211688736,0.16669018337094013,0.46605049594229025,0.4,469,0.7108304469339405,76.76968826886556,0.02673151596421593,0.3195095948827292,0.3,634,1.1554510180537616,124.78870994980625,0.04417325556447023,0.34755520504731857,0.3
C720,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,0.75,0.8,0.045,False,10214,16,1.0,1076,267,525,111,393,551,683,1076,3.821806395239024,412.75509068581465,0.15946329751783847,0.45469330855018586,0.4,551,0.9073411118352509,97.9928400782071,0.03486054891294759,0.3274954627949183,0.3,683,1.304244135351042,140.85836661791257,0.05079038352662191,0.35395314787701315,0.3
C721,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.025,False,10214,16,1.0,1224,224,653,61,425,571,799,1224,6.0257425507691975,650.7801954830734,0.2441087469832549,0.47832516339869285,0.5,571,1.2578683411206042,135.84978084102522,0.04615447650167476,0.33059544658493867,0.3,799,2.266795129860171,244.81387402489852,0.08511871876112849,0.3784355444305382,0.4
C722,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.035,False,10214,16,1.0,1190,180,575,27,373,615,817,1190,5.731809426840156,619.0354180987368,0.23436397259609174,0.47202521008403364,0.4,615,1.413702033951919,152.67981966680725,0.052862510348975614,0.34473170731707314,0.3,817,2.4032073323071335,259.54639188917037,0.09183331617661201,0.3821419828641371,0.4
C723,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.5,0.045,False,10214,16,1.0,1165,156,518,22,323,647,842,1165,5.478542168532132,591.6825542014705,0.2258517859717374,0.45929613733905583,0.4,647,1.4650198755503006,158.22214655943245,0.0556482656837963,0.3359814528593508,0.3,842,2.5537361962390266,275.8035091938149,0.09913195358400789,0.3758669833729216,0.4
C724,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.025,False,10214,16,1.0,1206,354,766,180,575,440,631,1206,5.881688892964121,635.2224004401249,0.23933836005990952,0.47762852404643447,0.5,440,0.8458645606199503,91.35337254695465,0.030910672368189812,0.3118636363636363,0.3,631,1.4827601475653975,160.13809593706293,0.055165793308351266,0.3480507131537242,0.4
C725,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.035,False,10214,16,1.0,1167,297,683,124,477,484,690,1167,5.500564296573414,594.0609440299286,0.22659820830583316,0.4612510711225364,0.4,484,0.9431912652900594,101.86465665132641,0.035173101198317305,0.3125619834710744,0.3,690,1.6532659266190612,178.55272007485863,0.0630072844985886,0.3462028985507246,0.3
C726,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.7,0.045,False,10214,16,1.0,1135,190,575,56,395,560,740,1135,5.207237084077702,562.3816050803916,0.21658997475414765,0.4485726872246696,0.4,560,1.1549964550408807,124.73961714441509,0.04406246025472849,0.3125535714285714,0.3,740,1.884026568150104,203.47486936021124,0.07323000385898401,0.3454459459459459,0.3
C727,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.025,False,10214,16,1.0,1197,445,835,286,679,362,518,1197,5.814651168652943,627.9823262145178,0.23711910545470724,0.4749624060150376,0.5,362,0.6435246738286369,69.50066477349277,0.023384993919643954,0.3009116022099448,0.3,518,1.0821031346810122,116.8671385455493,0.03996038062245435,0.32554054054054055,0.3
C728,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.035,False,10214,16,1.0,1161,321,714,185,551,447,610,1161,5.401970336679693,583.4127963614069,0.22325138045708093,0.4545908699397071,0.4,447,0.8058422375955518,87.03096166031959,0.030105988102361463,0.29570469798657717,0.3,610,1.3327661326197369,143.9387423229316,0.05063649950362816,0.32242622950819666,0.3
C729,curtailment_only,10800.0,0.0,DOE_explicit_5pct_plus_11pct,0.05,0.11,1.0,0.8,0.045,False,10214,16,1.0,1110,268,617,111,447,493,663,1110,5.09333248878805,550.0799087891095,0.21264025747492554,0.44558558558558553,0.4,493,0.9512127240459711,102.7309741969649,0.03631399091199882,0.30283975659229206,0.3,663,1.5556642127648475,168.01173497860353,0.060402933727365715,0.3310708898944193,0.3
C730,curtailment_only,10800.0,0.05,WB_allin_2pct,0.02,0.0,0.5,0.5,0.025,False,10214,16,1.0,2551,815,1094,361,905,1457,1646,2551,7.7951589860007795,841.8771704880841,0.24956205155939257,0.5695099960799687,0.6,1457,2.890881464888021,312.2151982079062,0.07546252835953901,0.4472340425531915,0.4,1646,3.5674044208084035,385.27967744730756,0.09546718503398902,0.4696354799513973,0.5
C731,curtailment_only,10800.0,0.05,WB_allin_2pct,0.02,0.0,0.5,0.5,0.035,False,10214,16,1.0,2365,719,1053,357,848,1312,1517,2365,7.334282992702589,792.1025632118796,0.23912298694237247,0.5672304439746301,0.6,1312,2.7029558074777804,291.91922720760033,0.07221605820399421,0.4384908536585366,0.4,1517,3.359829539220346,362.86159023579745,0.09232123842122462,0.46802900461437047,0.5
C732,curtailment_only,10800.0,0.05,WB_allin_2pct,0.02,0.0,0.5,0.5,0.045,False,10214,16,1.0,2220,615,1015,273,729,1205,1491,2220,6.9394607603232785,749.4617621149142,0.22994408097662675,0.5672072072072071,0.6,1205,2.5672842948729704,277.2667038462808,0.07019663629026979,0.4330290456431535,0.4,1491,3.353391596369666,362.1662924079239,0.09526944436678635,0.47826961770623744,0.5
C733,curtailment_only,10800.0,0.05,WB_allin_2pct,0.02,0.0,0.5,0.7,0.025,False,10214,16,1.0,2438,967,1231,662,1049,1207,1389,2438,7.56437897918397,816.9529297518687,0.24435593518406468,0.5695242001640689,0.6,1207,2.079336556799356,224.56834813433045,0.05372901125087355,0.4287489643744822,0.4,1389,2.9165683933793463,314.98938648496943,0.0774098848451275,0.44377249820014397,0.4
