ObjectId,merge_province_cn,power_type_cn,weather_year,required_15y_price_addition_cny_per_kg,public_cost_pv_100m_cny,annual_h2_t,right_censored
W6643,陕西,风电,2021,9.383111223578453,0.03516685800614196,34.799544654034186,False
W6648,陕西,风电,2021,9.43619817495346,0.0355097062887055,34.90662967635961,False
W6650,山西,风电,2021,7.937304899096489,0.07172674772291471,84.3074321147882,False
W6651,陕西,风电,2021,8.638914451003075,0.03404107692567791,36.66432130117526,False
W6653,陕西,风电,2021,9.349056780338287,0.035125534058902425,34.86811191813651,False
W6658,陕西,风电,2021,8.61425556242466,0.03283878848487518,35.47339827083038,False
W6661,陕西,风电,2021,9.349056780338287,0.035125534058902425,34.86811191813651,False
W6666,陕西,风电,2021,8.664579167962074,0.03299325412294174,35.43602004994685,False
W6673,山西,风电,2021,8.430455401539803,0.03260586229264543,35.97278222828378,False
W6674,陕西,风电,2021,9.444925859570503,0.03566885693975785,35.03358321244072,False
W6676,山东,风电,2021,11.734481826424599,0.03627074112285951,28.473638600565497,False
W6681,陕西,风电,2021,9.498390778899193,0.03588031883074892,35.051608926905075,False
W6682,山西,风电,2021,8.500780463218689,0.07460663068789306,81.69342860658678,False
W6684,陕西,风电,2021,9.501327574253082,0.035883647464035905,35.02659895248814,False
W6686,山东,风电,2021,12.801867350935936,0.05038413483442996,36.26971949599573,False
W6688,山东,风电,2021,13.105027601122856,0.041085302303600725,28.909569581859284,False
W669,甘肃,风电,2021,11.829653531312943,0.0515390407291531,40.149122965185896,False
W6691,陕西,风电,2021,8.818860054016113,0.03369646901093519,35.547049291268394,False
W6693,陕西,风电,2021,8.8169514387846,0.04577757865960515,48.3209453612176,False
W6694,陕西,风电,2021,9.1278076171875,0.034668128400623256,35.268435361523494,False
W6698,山东,风电,2021,12.768873274326324,0.05226497977534057,37.721408707437675,False
W6706,陕西,风电,2021,7.653254047036171,0.029931004367409433,36.523715012312906,False
W6707,陕西,风电,2021,8.846851587295532,0.03371286310259625,35.38292672660586,False
W6710,山西,风电,2021,8.611494675278664,0.1148526567634157,124.09721660804661,False
W6712,山西,风电,2021,7.753385156393051,0.04996207479484033,60.19691892260883,False
W6714,陕西,风电,2021,8.283328637480736,0.03270555496035496,36.76371966562882,False
W6716,陕西,风电,2021,8.28126110136509,0.03157445143047424,35.520199949354236,False
W6720,山东,风电,2021,11.657738462090492,0.0707970415100157,55.937558588663464,False
W6721,山西,风电,2021,8.274744898080826,0.04529557330558251,51.08433418108491,False
W6725,陕西,风电,2021,8.336479738354683,0.031987907717963567,35.757855403818354,False
W6726,山东,风电,2021,13.005278035998344,0.05273527269643446,37.363837212709136,False
W6728,山西,风电,2021,7.397659197449684,0.03040849049578534,38.43785003324175,False
W6729,陕西,风电,2021,9.439790099859238,0.035434801174618176,34.81684982571149,False
W6730,山东,风电,2021,12.304459288716316,0.04903552929790687,36.718285897982916,False
W6733,陕西,风电,2021,8.709395974874496,0.03283614209179467,35.07758507535976,False
W6740,山东,风电,2021,12.539503946900368,0.051444761029949944,37.80026660436,False
W6745,山东,风电,2021,12.809625640511513,0.05185125907633687,37.32896218768265,False
W6747,山东,风电,2021,12.994642853736877,0.05206620106115726,36.9270960414747,False
W6749,山东,风电,2021,13.137820959091187,0.05131636676289855,36.00211748460416,False
W6750,陕西,风电,2021,10.572113022208214,0.038001945676991084,33.209037229739714,False
W6752,陕西,风电,2021,10.572113022208214,0.038001945676991084,33.209037229739714,False
W6754,陕西,风电,2021,8.533873111009598,0.032916884853869725,35.85883194007075,False
W6759,陕西,风电,2021,8.995130807161331,0.03555409338443008,36.73687152175926,False
W6769,山西,风电,2021,11.858888044953346,0.04482610453328025,34.826924270179745,False
W6771,山东,风电,2021,13.127233609557152,0.05269280702113404,36.9940375765961,False
W6775,陕西,风电,2021,9.286914467811584,0.03506342708586057,35.03069379434039,False
W6776,山西,风电,2021,8.167588636279106,0.03305688988061427,37.76508027959525,False
W6783,陕西,风电,2021,8.987981379032135,0.03408043238232468,35.23560284315263,False
W6786,山西,风电,2021,10.91808669269085,0.05696493693969123,48.0643948368588,False
W6788,山东,风电,2021,12.866226062178612,0.05191656606651597,37.184893180736914,False
W6792,陕西,风电,2021,8.198508694767952,0.030920966592654156,35.15218965560902,False
W6793,山东,风电,2021,12.588089257478714,0.051584563609006796,37.75825686952238,False
W6795,山东,风电,2021,12.926451489329338,0.05230015473478931,37.283055667357125,False
W6797,山东,风电,2021,11.763939186930656,0.03638829693888212,28.497919602089468,False
W6802,山东,风电,2021,12.786718010902405,0.05168999081360782,37.24922863963529,False
W6806,陕西,风电,2021,11.550810635089874,0.03959466734795444,31.577277966235354,False
W6809,陕西,风电,2021,8.036503493785858,0.03091998762647045,35.86509842119245,False
W6812,陕西,风电,2021,11.697186380624771,0.044560746121244825,35.10611741642896,False
W6817,陕西,风电,2021,12.293128296732903,0.043528085426773055,32.63642909724485,False
W6818,山西,风电,2021,12.274519130587578,0.05557316031646852,41.73936766503431,False
W6819,陕西,风电,2021,8.094170540571213,0.031345365538060055,36.08305313209602,False
W6823,陕西,风电,2021,12.585489749908447,0.04448070045045508,32.57998176681673,False
W6826,陕西,风电,2021,9.08756822347641,0.07089502880373988,72.47726933511595,False
W6828,山东,风电,2021,12.318166717886925,0.05199150393871662,38.88628664370703,False
W6830,山东,风电,2021,11.86665527522564,0.03651865445661774,28.350113887463475,False
W6831,陕西,风电,2021,11.73725500702858,0.055663444074679824,43.70340659273552,False
W6835,山东,风电,2021,11.948485001921654,0.036619223354854624,28.230003228631908,False
W6838,陕西,风电,2021,9.041006416082382,0.03609168974222577,37.084211126922796,False
W6842,陕西,风电,2021,9.085366353392601,0.03538705189041089,36.1914301812923,False
W6844,山东,风电,2021,12.168200388550758,0.03720659548479048,28.169546819178475,False
W6848,陕西,风电,2021,11.781571358442307,0.04231068035898891,33.09425200776293,False
W6849,陕西,风电,2021,9.085366353392601,0.07077410373098318,72.38286031161316,False
W6852,山东,风电,2021,12.029365450143814,0.0510313731754784,39.07484298265412,False
W6856,山东,风电,2021,12.390329986810684,0.052238573039102315,38.843522145385876,False
W6858,陕西,风电,2021,12.05778144299984,0.04535231565146367,34.65692478525358,False
W6859,山东,风电,2021,12.119353339076042,0.037128600326928406,28.223407038805117,False
W6875,山东,风电,2021,13.108022063970566,0.05160827570834311,36.28272696955731,False
W6877,山东,风电,2021,13.073936328291893,0.05293125896829771,37.311912521400465,False
W6883,山西,风电,2021,8.82263034582138,0.03239044968188707,34.23849473896052,False
W6890,山西,风电,2021,10.907128527760506,0.040274037055231894,34.7218248223182,False
W6897,山西,风电,2021,7.717803195118904,0.03144545055629226,38.08359632665141,False
W6904,陕西,风电,2021,12.137368395924568,0.04432822671413898,33.66149198025286,False
W6914,山西,风电,2021,9.638527035713196,0.04246498816310924,40.85049386309915,False
W6924,山东,风电,2021,13.055974915623665,0.051598002581512405,36.41410140545607,False
W6926,陕西,风电,2021,11.911219730973244,0.0584836306840244,45.235801252135275,False
W6930,山西,风电,2021,8.036100268363953,0.04583099559973703,53.25768421285022,False
W6933,山西,风电,2021,10.794562250375748,0.037422979531081466,31.932728801198262,False
W6936,陕西,风电,2021,10.905418172478676,0.05309091912441985,44.84339969888093,False
W6937,山东,风电,2021,7.024367228150368,0.04140388254452745,55.346292496518096,False
W6945,山东,风电,2021,13.055975139141083,0.07120524431605219,50.25145961103892,False
W6948,陕西,风电,2021,12.035762965679169,0.04285364440223516,32.81555166380021,False
W6954,山东,风电,2021,6.4658984541893005,0.03700020627099959,53.79316437628475,False
W6956,山东,风电,2021,6.664721220731735,0.037835854451223914,53.37042412110237,False
W6959,山西,风电,2021,10.765917375683784,0.03741871907856137,32.01448703352121,False
W6967,山西,风电,2021,12.10294783115387,0.07040375293469554,53.595307398233516,False
W6968,山东,风电,2021,10.08549191057682,0.035454063262323914,32.62437665881521,False
W6970,山西,风电,2021,11.39833152294159,0.03790003729960932,30.6381327442386,False
W6973,山西,风电,2021,11.642774641513824,0.03875713681230955,30.67953743399694,False
W6980,陕西,风电,2021,11.16298533976078,0.07791134762295078,64.28610308479688,False
W6994,陕西,风电,2021,8.345183059573174,0.04198044709910317,46.78497369190643,False
W7003,山西,风电,2021,7.7283500880002975,0.06392874361420542,77.42711088913265,False
W7007,山西,风电,2021,8.392665535211563,0.07187395750073865,79.5811877457806,False
W7010,新疆,风电,2021,11.339456588029861,0.03542931864815969,28.80102386795006,False
W7013,新疆,风电,2021,10.562494844198227,0.06684709865173086,58.2989238608958,False
W7014,山西,风电,2021,7.472736909985542,0.03067477615549136,38.374018638339244,False
W7015,山西,风电,2021,8.333883583545685,0.07209837124444839,80.386261437341,False
W7016,新疆,风电,2021,12.577025145292282,0.0773820014920936,56.73866096376809,False
W7018,山西,风电,2021,7.849478870630264,0.05329793399389667,63.44821183730798,False
W7034,山西,风电,2021,7.4505315721035,0.03943975269368368,49.49653413849327,False
W7048,山西,风电,2021,7.356952875852585,0.04067493314454918,51.72506000246378,False
W7055,山西,风电,2021,8.032376244664192,0.06290989915978908,73.13803356575242,False
W7062,山西,风电,2021,8.130267709493637,0.0633017141691536,72.68632570594603,False
W7079,新疆,风电,2021,13.021133914589882,0.07468942620257805,52.90897097980292,False
W7118,山西,风电,2021,7.366843298077583,0.178922174985529,226.96748041997532,False
W7194,新疆,风电,2021,10.851237326860428,0.05850895198010499,49.66105359036847,False
W7214,山西,风电,2021,7.593167871236801,0.06078043448427607,74.84601199764724,False
W7223,山西,风电,2021,11.88011348247528,0.044198789507380334,34.28526586223234,False
W7224,新疆,风电,2021,10.801156908273697,0.19786606070725102,168.7785207370887,False
W7239,山西,风电,2021,8.80951277911663,0.0402401162064881,42.446912930257376,False
W7243,新疆,风电,2021,6.931348443031311,0.04032712553824038,54.60919786610138,False
W7245,新疆,风电,2021,12.114356830716133,0.21687594286729905,164.96313871016872,False
W7273,新疆,风电,2021,11.006169319152832,0.036474259503592225,30.539088655783594,False
W7279,山西,风电,2021,11.47924616932869,0.051837966778445266,41.61007802698222,False
W7287,新疆,风电,2021,12.095873057842255,0.03981498273593818,30.344682313331802,False
W7355,西藏,风电,2021,13.148709386587143,0.05332327110360503,37.41163263316032,False
W7370,山西,风电,2021,7.289177477359772,0.05990352533255443,76.88039394375409,False
W7380,新疆,风电,2021,6.71146921813488,0.025964701189238833,36.28365595108251,False
W7390,山西,风电,2021,7.680614814162254,0.06232399926789831,75.8783492635894,False
W7395,新疆,风电,2021,8.462308198213577,0.030142704658482396,33.19416193607309,False
W7399,新疆,风电,2021,6.708053424954414,0.026012557495581633,36.37622361961975,False
W7402,新疆,风电,2021,8.328738436102867,0.02977542845952999,33.3381906936256,False
W7409,新疆,风电,2021,8.364140018820763,0.028465278925387846,31.731614199721626,False
W7410,新疆,风电,2021,11.395532861351967,0.03909619539082756,31.616341623740954,False
W7424,新疆,风电,2021,7.76426374912262,0.045569858154908736,54.94410939564732,False
W7431,新疆,风电,2021,7.751675695180893,0.04549775399651811,54.95761796390501,False
W7446,新疆,风电,2021,8.862413316965103,0.031596595085420745,33.21930743026325,False
W7447,新疆,风电,2021,6.825970038771629,0.026518009701687502,36.432854406227655,False
W7451,山西,风电,2021,7.235200256109238,0.03750005350293417,48.5305115192042,False
W7455,山西,风电,2021,7.71195262670517,0.03235239195591529,39.192090889536594,False
W7460,新疆,风电,2021,7.827567458152771,0.04523458007995564,54.1506166637825,False
W7468,新疆,风电,2021,6.102605313062668,0.02360266651234903,36.35093515406382,False
W7476,山西,风电,2021,8.07565413415432,0.06904343321811474,79.91319588930874,False
W7477,新疆,风电,2021,7.470733970403671,0.043245666007265995,54.29059885091596,False
W7480,新疆,风电,2021,7.425284162163734,0.042980473956416895,54.29510101885569,False
W7487,新疆,风电,2021,7.848092392086983,0.04590715053634597,54.79340128793129,False
W7491,山西,风电,2021,8.392319306731224,0.2912988078880119,323.34011777584567,False
W7493,新疆,风电,2021,8.336121886968613,0.029923263526745094,33.503920222843966,False
W7495,新疆,风电,2021,7.848092392086983,0.04590715053634597,54.79340128793129,False
W7500,山西,风电,2021,7.870889827609062,0.07261891640394624,86.3233736928738,False
W7505,新疆,风电,2021,11.661943942308426,0.06979883047426311,55.138066666480846,False
W7507,山西,风电,2021,7.87089005112648,0.0756447067512533,89.92018094868278,False
W7516,新疆,风电,2021,6.631656736135483,0.02565108402212882,36.28634819951005,False
W7522,新疆,风电,2021,7.727747708559036,0.04479303103450799,54.330469283386144,False
W7534,山西,风电,2021,10.661870241165161,0.04146938197120843,35.92441908087397,False
W7543,山西,风电,2021,8.044827729463577,0.059578113909527775,69.10738471729078,False
W7545,新疆,风电,2021,7.763854935765266,0.04498052132822002,54.299375335629826,False
W7546,新疆,风电,2021,7.762218341231346,0.08507587290670389,102.66039760477976,False
W7560,新疆,风电,2021,7.658461779356003,0.04432372283255772,54.26925865857437,False
W7562,山西,风电,2021,8.395484983921051,0.042281824604859346,46.896907823265025,False
W7564,山西,风电,2021,12.432162836194038,0.12669317450445444,93.89717857091476,False
W7567,新疆,风电,2021,12.03742615878582,0.14415255757483855,110.41647084306597,False
W7568,新疆,风电,2021,6.29767544567585,0.024414959244604576,36.41411080869396,False
W7571,山西,风电,2021,7.181541994214058,0.13130183368171955,170.89404049696014,False
W7574,山西,风电,2021,10.815223753452301,0.05022831878837527,42.78401126105701,False
W7578,新疆,风电,2021,7.25168913602829,0.028149596017178556,36.32924949657013,False
W7592,新疆,风电,2021,6.381392776966095,0.024815182546122534,36.50906291075896,False
W7603,山西,风电,2021,7.688795775175095,0.06408291526842361,77.85904839071691,False
W7611,山西,风电,2021,7.717515528202057,0.07496903624507216,90.81776193942945,False
W7615,新疆,风电,2021,10.93112401664257,0.07702932153102289,64.91449855659062,False
W7650,新疆,风电,2021,8.25523428618908,0.08566797723843131,96.89344766519193,False
W7664,新疆,风电,2021,11.557954251766205,0.06475163274443083,51.601994853904664,False
W7683,新疆,风电,2021,6.763615384697914,0.026250686316093463,36.393260563633916,False
W7696,新疆,风电,2021,8.234963938593864,0.067249354985248,76.23747655371162,False
W7717,新疆,风电,2021,12.092238888144493,0.06827876965052693,52.050190436738035,False
W7725,新疆,风电,2021,12.03189991414547,0.17141799192129165,131.30154153239343,False
W7727,新疆,风电,2021,9.360153302550316,0.12014702423613134,119.33110129012684,False
W7735,新疆,风电,2021,8.362672626972198,0.18180022313831098,203.0687963711494,False
W7757,新疆,风电,2021,8.737234622240067,0.030734294206355497,32.70965376223724,False
W7760,新疆,风电,2021,11.728371977806091,0.06662615034506754,52.358178067350195,False
W7764,山东,风电,2021,12.836491093039513,0.0533658789295573,38.34108247103331,False
W7769,山西,风电,2021,7.321016639471054,0.05215264060785268,66.71567360954391,False
W7776,新疆,风电,2021,8.316866531968117,0.05222605910595192,58.44701323632675,False
W7777,山西,风电,2021,7.321016639471054,0.05215264060785268,66.71567360954391,False
W7787,新疆,风电,2021,7.766275182366371,0.17192475797546186,206.65031331300577,False
W7806,新疆,风电,2021,7.99039363861084,0.11793530159867988,137.7100706270494,False
W7816,新疆,风电,2021,8.041868135333061,0.11874930209962001,137.7422689473583,False
W7820,陕西,风电,2021,9.372780695557594,0.07062114432430135,69.93764091660631,False
W7824,新疆,风电,2021,11.898392513394356,0.06819850537991788,52.8345423546061,False
W7844,新疆,风电,2021,7.320062890648842,0.04777080827660707,60.9639269057836,False
W7846,山西,风电,2021,7.900678217411041,0.12415979643645088,146.8684587747509,False
W7851,新疆,风电,2021,9.304524511098862,0.0596168998035031,59.34889597631324,False
W7854,山西,风电,2021,7.849478870630264,0.05329793399389667,63.44821183730798,False
W7862,山西,风电,2021,8.70339810848236,0.08062611852720405,86.02192919605919,False
W7865,新疆,风电,2021,7.597260922193527,0.05510856115264668,67.75727138147325,False
W7869,山西,风电,2021,12.7647265791893,0.041512853494793264,29.998260153150593,False
W7875,山西,风电,2021,7.68111526966095,0.0495693147492783,60.29861876156751,False
W7887,新疆,风电,2021,7.471472918987274,0.06221437108384838,77.86513388092672,False
W7890,新疆,风电,2021,8.568172082304955,0.03294310215721793,35.78860821520068,False
W7898,山西,风电,2021,7.401304543018341,0.05018871760596044,63.463097101165914,False
W7927,新疆,风电,2021,6.847495436668396,0.03873375158714317,53.08001516300853,False
W7931,山西,风电,2021,7.7283500880002975,0.06392874361420542,77.42711088913265,False
W7946,山西,风电,2021,9.518886879086494,0.07413773687280915,72.20940948332255,False
W7951,山西,风电,2021,11.646545827388763,0.14963509689419668,118.34040947959282,False
W8000,新疆,风电,2021,11.73388883471489,0.0708774044504049,55.6751401771277,False
W8096,云南,风电,2021,12.194741740822792,0.09329809382453512,70.55230747842465,False
W901,甘肃,风电,2021,12.231101766228676,0.04878776314629354,36.75793503932238,False
W909,甘肃,风电,2021,11.720941364765167,0.12277646657331792,96.52249288553976,False
W912,甘肃,风电,2021,7.080186679959297,0.057040794067064624,75.62323982804571,False
W922,甘肃,风电,2021,6.470578461885452,0.04151586029644087,60.264965890180655,False
W929,甘肃,风电,2021,11.925371289253235,0.12413916364941337,95.93004343622171,False
W934,甘肃,风电,2021,11.025027260184288,0.05850112089729654,48.89319928273936,False
W939,甘肃,风电,2021,12.860168516635895,0.04953408483928118,35.51228938601337,False
W992,甘肃,风电,2021,11.387161910533905,0.046639069996083284,37.724644631236565,False
W994,甘肃,风电,2021,6.899916976690292,0.044572353042380206,60.63284666125265,False
102,甘肃,光伏,2022,11.195930689573288,0.09653286640189562,79.42650567685422,False
103,甘肃,光伏,2022,11.473713219165802,0.04790917454048269,38.476589224833056,False
104,甘肃,光伏,2022,11.629223674535751,0.04959089871130589,39.28489466142107,False
105,甘肃,光伏,2022,12.363382056355476,0.040371644420806145,30.087020988903127,False
106,甘肃,光伏,2022,11.955450922250748,0.08883312750220902,68.45249789414068,False
107,甘肃,光伏,2022,12.371368780732155,0.06731854445999091,50.13753504449128,False
108,甘肃,光伏,2022,12.397334799170494,0.06743016826287948,50.11686292166492,False
109,甘肃,光伏,2022,12.392734810709953,0.04044765835814979,30.073101287712635,False
110,甘肃,光伏,2022,11.514518111944199,0.0477595387048016,38.22469681325655,False
111,甘肃,光伏,2022,11.574824899435043,0.04880901298950094,38.86004785051346,False
112,甘肃,光伏,2022,11.506807878613472,0.048280206010279145,38.66571179322523,False
113,甘肃,光伏,2022,12.800760045647621,0.042921804061044184,30.903508295022736,False
114,甘肃,光伏,2022,11.54008224606514,0.04861146081849227,38.817145155895545,False
115,甘肃,光伏,2022,11.527894511818886,0.048540027079981875,38.801082677802306,False
116,甘肃,光伏,2022,11.242143362760544,0.047014458395251306,38.52677240757012,False
117,甘肃,光伏,2022,11.180281564593315,0.047333025198737395,39.0013722929878,False
118,甘肃,光伏,2022,11.153188571333885,0.04723325050044138,39.01262871142238,False
119,甘肃,光伏,2022,11.263230443000793,0.09415874504578842,77.01865265033304,False
121,甘肃,光伏,2022,12.130920588970184,0.053360875518999255,40.54102838466229,False
122,甘肃,光伏,2022,12.164213955402374,0.05431532744454249,41.15663108479003,False
12469,青海,光伏,2022,8.97475317120552,0.03058043662526927,31.777295883392856,False
125,甘肃,光伏,2022,11.93870522081852,0.05433810256216914,41.93833461526392,False
126,甘肃,光伏,2022,11.268544122576714,0.03519647803518367,28.787037413094932,False
12628,新疆,光伏,2022,11.540244966745377,0.037606391378165425,30.240164844892426,False
130,甘肃,光伏,2022,11.402048841118813,0.036636988322490134,29.62007874087655,False
131,甘肃,光伏,2022,11.619287207722664,0.05662563827015347,44.928805111476954,False
142,甘肃,光伏,2022,10.383592173457146,0.0622527464819643,55.22218668572809,False
146,甘肃,光伏,2022,11.549996584653854,0.05131768133765637,40.93561444751962,False
149,甘肃,光伏,2022,10.484609752893448,0.062404123725044204,54.829898841866154,False
151,甘肃,光伏,2022,10.423946678638458,0.061216076135180576,54.098318052135205,False
154,甘肃,光伏,2022,11.55349887907505,0.05102884675008381,40.69399411494141,False
155,甘肃,光伏,2022,12.006041407585144,0.05489278463399885,42.134625656083486,False
156,甘肃,光伏,2022,12.006207928061485,0.05489354638966464,42.13462596918521,False
157,甘肃,光伏,2022,12.449609711766243,0.03818783103129956,28.274481918170995,False
158,甘肃,光伏,2022,11.558785066008568,0.19740762657380298,157.33093909756727,False
159,甘肃,光伏,2022,11.616318672895432,0.09859164496733314,78.18797436862918,False
161,甘肃,光伏,2022,12.582030147314072,0.055726604561523126,40.83110481490656,False
163,甘肃,光伏,2022,12.583913952112198,0.05610350447979249,41.09714186609872,False
170,甘肃,光伏,2022,10.673931911587715,0.3115857220737026,268.9005166770499,False
171,甘肃,光伏,2022,10.59713490307331,0.09128657292351813,79.35292245866742,False
172,甘肃,光伏,2022,10.574503093957901,0.18205585182965894,158.6014196910714,False
175,甘肃,光伏,2022,11.140934452414513,0.18748703370550251,155.02440547373314,False
176,甘肃,光伏,2022,10.498841106891632,0.042568144777758755,37.34822256237895,False
178,甘肃,光伏,2022,10.271075069904327,0.059436116687062744,53.299765045543865,False
179,甘肃,光伏,2022,11.065154448151588,0.13711224269554576,114.18435434442137,False
181,甘肃,光伏,2022,12.386560812592506,0.2652541157897635,197.31106093290788,False
183,甘肃,光伏,2022,12.190637066960335,0.05224045401957026,39.49753947287112,False
185,甘肃,光伏,2022,12.32427902519703,0.0524106163720914,39.20027644136944,False
187,甘肃,光伏,2022,10.501216650009155,0.1810579986827357,158.82417692440802,False
188,甘肃,光伏,2022,10.372001677751541,0.17536101567209977,155.73246119159344,False
189,甘肃,光伏,2022,10.47393523156643,0.1806090577817513,158.84302867555039,False
190,甘肃,光伏,2022,13.13011609017849,0.05908781424265583,41.497548191316724,False
195,甘肃,光伏,2022,12.734057530760765,0.053375874869276925,38.64820564604247,False
199,甘肃,光伏,2022,10.807733237743378,0.23559225548993443,200.8060756787001,False
3164,内蒙古,光伏,2022,12.670827358961105,0.0627492341435679,45.681510199774074,False
3337,内蒙古,光伏,2022,13.126211240887642,0.049430650133463025,34.750580316517755,False
3340,内蒙古,光伏,2022,12.336789518594742,0.0403724055167063,30.186549155947223,False
3428,内蒙古,光伏,2022,13.047285005450249,0.06691484402574403,47.31767017856745,False
3452,内蒙古,光伏,2022,12.249792292714119,0.1376615837352922,103.64802858505439,False
3523,陕西,光伏,2022,12.708816826343536,0.053383288183558024,38.75495505754641,False
3624,内蒙古,光伏,2022,13.050756677985191,0.04241806818968701,29.98349093808849,False
3723,内蒙古,光伏,2022,13.136789202690125,0.06099104495362427,42.837873329066255,False
3754,内蒙古,光伏,2022,13.175784051418304,0.05590191679416569,39.14833568699786,False
3785,内蒙古,光伏,2022,12.795410603284836,0.043467076275705986,31.338139165778053,False
3802,内蒙古,光伏,2022,13.084922209382057,0.04252135684681592,29.979679227143286,False
3808,内蒙古,光伏,2022,12.173125594854355,0.06362060446964612,48.194198288772455,False
3835,内蒙古,光伏,2022,13.12099926173687,0.039318303423361595,27.652792578417934,False
3885,内蒙古,光伏,2022,12.450211197137833,0.31509178875268323,233.46155101662328,False
3892,内蒙古,光伏,2022,13.175784051418304,0.05590191679416569,39.14833568699786,False
3902,内蒙古,光伏,2022,13.175784051418304,0.05590191679416569,39.14833568699786,False
3910,内蒙古,光伏,2022,12.98037126660347,0.06692289118763255,47.57520750330595,False
404,甘肃,光伏,2022,10.601424649357796,0.09081705263359308,78.91066792335303,False
4040,青海,光伏,2022,5.374994874000549,0.02125188624542333,37.29695825192272,False
405,甘肃,光伏,2022,10.589622929692268,0.18405215147487658,160.11380157029907,False
4077,陕西,光伏,2022,12.370695769786835,0.046619317622848135,34.761842114421704,False
4093,陕西,光伏,2022,13.159686103463173,0.041841970860626604,29.33956731422643,False
4107,陕西,光伏,2022,12.859567478299141,0.05395737234728045,38.71252217258043,False
4117,青海,光伏,2022,5.374994874000549,0.02125188624542333,37.29695825192272,False
4127,青海,光伏,2022,5.355549976229668,0.021159912747988282,37.268228118469416,False
4128,青海,光伏,2022,5.355549976229668,0.021159912747988282,37.268228118469416,False
4129,青海,光伏,2022,5.355549976229668,0.021159912747988282,37.268228118469416,False
413,甘肃,光伏,2022,11.490566432476044,0.0764256316004522,61.297004389514505,False
4130,青海,光伏,2022,6.749391183257103,0.03445745869957241,48.067860085628084,False
4132,青海,光伏,2022,6.749391183257103,0.03445745869957241,48.067860085628084,False
4133,青海,光伏,2022,6.749391183257103,0.03445745869957241,48.067860085628084,False
4134,青海,光伏,2022,5.398436039686203,0.021334792724516317,37.275574550840815,False
4135,青海,光伏,2022,5.398436039686203,0.021334792724516317,37.275574550840815,False
4139,青海,光伏,2022,5.318640097975731,0.02220334116487385,39.38868979596029,False
4141,青海,光伏,2022,5.303538590669632,0.021077663101659063,37.49605916945282,False
4144,青海,光伏,2022,5.294289216399193,0.020925798056451065,37.28020108278395,False
4145,青海,光伏,2022,5.294289216399193,0.020925798056451065,37.28020108278395,False
4147,青海,光伏,2022,6.679661795496941,0.032903511591189954,46.384839477132815,False
4148,青海,光伏,2022,6.679661795496941,0.032903511591189954,46.384839477132815,False
4151,青海,光伏,2022,5.312217548489571,0.021118391162539003,37.50928483853507,False
4154,青海,光伏,2022,6.805983781814575,0.026774571416167202,36.915167614937,False
4161,青海,光伏,2022,6.798039525747299,0.040051283221576084,55.28843446192511,False
4163,青海,光伏,2022,6.807817295193672,0.040290399386850584,55.535016776310286,False
4167,青海,光伏,2022,6.821820214390755,0.040185558726337806,55.26958722230594,False
4173,青海,光伏,2022,7.059380114078522,0.026141693590209573,34.71681724210125,False
4176,青海,光伏,2022,6.763095930218697,0.02645431204220593,36.70490895127447,False
4179,青海,光伏,2022,6.805983781814575,0.026774571416167202,36.915167614937,False
418,甘肃,光伏,2022,12.63884112238884,0.05617974997783883,40.978664938733985,False
4180,青海,光伏,2022,6.805983558297157,0.04016185573926231,55.37275133138036,False
4191,青海,光伏,2022,8.531510531902313,0.03322887252885625,36.35032968728195,False
4192,青海,光伏,2022,6.326656714081764,0.03387850502269034,50.366979338084676,False
4193,青海,光伏,2022,6.326656714081764,0.022585670093390704,33.577986341744136,False
4195,青海,光伏,2022,6.289084777235985,0.02317276744268332,34.656634983185725,False
4197,青海,光伏,2022,7.75506466627121,0.07769537227158889,93.71757521147998,False
4199,青海,光伏,2022,6.309092491865158,0.022929339072321073,34.18805779972899,False
420,甘肃,光伏,2022,12.652632817626,0.05624871945351861,40.984250056982624,False
422,甘肃,光伏,2022,11.297712698578835,0.04634472097997054,37.798943552549424,False
4242,青海,光伏,2022,5.301093310117722,0.020831980414251428,37.08034694541213,False
4250,青海,光伏,2022,5.301093310117722,0.020831980414251428,37.08034694541213,False
428,甘肃,光伏,2022,11.222584247589111,0.1327979908556144,109.02215791758385,False
4298,青海,光伏,2022,6.71609602868557,0.03298201606970594,46.243274984343486,False
430,甘肃,光伏,2022,11.220539510250092,0.08845809570994537,72.63500382722364,False
4309,青海,光伏,2022,6.7510854452848434,0.026406960424139776,36.70678539695537,False
4326,青海,光伏,2022,6.796931549906731,0.033282117606706844,45.95148992811281,False
433,甘肃,光伏,2022,11.021230146288872,0.2675795439848105,223.63689168949156,False
435,甘肃,光伏,2022,13.077122569084167,0.04511157718575214,31.802047900401515,False
4364,陕西,光伏,2022,12.551977783441544,0.049203279004831624,36.16070453685498,False
4369,陕西,光伏,2022,12.31849417090416,0.09449505009268482,70.74837234310513,False
437,甘肃,光伏,2022,11.02703109383583,0.09028302161020249,75.41887216585982,False
438,甘肃,光伏,2022,11.238342672586441,0.044506112919741686,36.48711391230039,False
440,甘肃,光伏,2022,11.036666482686996,0.17852039446865545,148.99869547789962,False
4420,青海,光伏,2022,5.301093310117722,0.020831980414251428,37.08034694541213,False
443,甘肃,光伏,2022,11.190431714057922,0.08829670992219123,72.69255483645519,False
4456,青海,光伏,2022,5.8722274750471115,0.02205935158022727,35.365006235857095,False
