ObjectId,merge_province_cn,power_type_cn,low_return_entry_weather_year_count,strict_marginal_weather_year_count,colocated_6p5_weather_year_count
8245,江苏,光伏,0,0,0
8248,甘肃,光伏,0,0,0
8249,江苏,光伏,0,0,0
8250,安徽,光伏,0,0,0
8252,陕西,光伏,0,0,0
8254,甘肃,光伏,0,0,0
8255,福建,光伏,0,0,0
8256,浙江,光伏,0,0,0
8259,江苏,光伏,0,0,0
826,广东,光伏,0,0,0
8260,安徽,光伏,0,0,0
8261,江苏,光伏,0,0,0
8262,山东,光伏,0,0,0
8263,安徽,光伏,0,0,0
8265,青海,光伏,0,0,0
8268,山东,光伏,0,0,0
827,甘肃,光伏,6,6,0
8271,江苏,光伏,0,0,0
8272,安徽,光伏,0,0,0
8273,青海,光伏,6,6,0
8275,河北,光伏,0,0,0
8276,浙江,光伏,0,0,0
8277,湖南,光伏,0,0,0
8278,江苏,光伏,0,0,0
828,广东,光伏,0,0,0
8281,青海,光伏,6,6,0
8282,江苏,光伏,0,0,0
8285,江苏,光伏,0,0,0
829,广东,光伏,0,0,0
8290,青海,光伏,6,6,0
8292,江苏,光伏,0,0,0
8295,河北,光伏,0,0,0
8298,青海,光伏,0,0,0
8299,西藏,光伏,6,0,6
83,北京,光伏,0,0,0
8300,甘肃,光伏,0,0,0
8303,江苏,光伏,0,0,0
8305,青海,光伏,6,6,0
8306,辽宁,光伏,0,0,0
8308,辽宁,光伏,0,0,0
8309,青海,光伏,6,6,0
831,广东,光伏,0,0,0
8311,福建,光伏,0,0,0
8312,安徽,光伏,0,0,0
8314,青海,光伏,6,6,0
8316,江苏,光伏,0,0,0
8317,青海,光伏,6,6,0
832,甘肃,光伏,6,6,0
8321,辽宁,光伏,0,0,0
8323,辽宁,光伏,0,0,0
8324,浙江,光伏,0,0,0
8325,浙江,光伏,0,0,0
8326,青海,光伏,6,6,0
8327,辽宁,光伏,0,0,0
8328,天津,光伏,0,0,0
8329,浙江,光伏,0,0,0
8331,山东,光伏,0,0,0
8332,辽宁,光伏,0,0,0
8336,辽宁,光伏,0,0,0
8339,吉林,光伏,0,0,0
8341,浙江,光伏,0,0,0
8342,浙江,光伏,0,0,0
8343,山东,光伏,0,0,0
8345,山东,光伏,0,0,0
8349,江苏,光伏,0,0,0
8350,江西,光伏,0,0,0
8353,浙江,光伏,0,0,0
8354,浙江,光伏,0,0,0
8357,安徽,光伏,0,0,0
8358,辽宁,光伏,0,0,0
8359,西藏,光伏,6,0,6
836,甘肃,光伏,1,1,0
8361,浙江,光伏,0,0,0
8363,浙江,光伏,0,0,0
8366,甘肃,光伏,0,0,0
8368,江苏,光伏,0,0,0
8370,浙江,光伏,0,0,0
8372,青海,光伏,3,3,0
8374,浙江,光伏,0,0,0
8375,江苏,光伏,0,0,0
8376,江西,光伏,0,0,0
8378,浙江,光伏,0,0,0
8379,辽宁,光伏,0,0,0
838,甘肃,光伏,0,0,0
8380,青海,光伏,6,6,0
8382,安徽,光伏,0,0,0
8384,浙江,光伏,0,0,0
8385,安徽,光伏,0,0,0
8386,安徽,光伏,0,0,0
8387,福建,光伏,0,0,0
8388,江西,光伏,0,0,0
8389,福建,光伏,0,0,0
839,广东,光伏,0,0,0
8390,江西,光伏,0,0,0
8392,江西,光伏,0,0,0
8393,青海,光伏,0,0,0
8394,江西,光伏,0,0,0
8395,湖北,光伏,0,0,0
8397,湖北,光伏,0,0,0
8398,青海,光伏,5,5,0
8399,青海,光伏,4,4,0
84,北京,光伏,0,0,0
8400,青海,光伏,0,0,0
8401,陕西,光伏,0,0,0
8402,河北,光伏,0,0,0
8403,云南,光伏,0,0,0
8404,甘肃,光伏,0,0,0
8405,甘肃,光伏,0,0,0
8406,甘肃,光伏,0,0,0
8407,甘肃,光伏,0,0,0
8408,甘肃,光伏,0,0,0
8409,甘肃,光伏,0,0,0
8410,甘肃,光伏,0,0,0
8411,甘肃,光伏,0,0,0
8412,甘肃,光伏,0,0,0
8414,甘肃,光伏,0,0,0
8416,甘肃,光伏,0,0,0
8417,甘肃,光伏,0,0,0
8419,甘肃,光伏,0,0,0
842,广东,光伏,0,0,0
8420,甘肃,光伏,0,0,0
8422,甘肃,光伏,0,0,0
8423,甘肃,光伏,0,0,0
8424,甘肃,光伏,0,0,0
8425,甘肃,光伏,0,0,0
8426,甘肃,光伏,0,0,0
8427,甘肃,光伏,0,0,0
8429,江西,光伏,0,0,0
843,甘肃,光伏,6,6,0
8430,江西,光伏,0,0,0
8433,江西,光伏,0,0,0
8434,江西,光伏,0,0,0
8439,辽宁,光伏,0,0,0
844,甘肃,光伏,0,0,0
8440,甘肃,光伏,0,0,0
8441,山东,光伏,0,0,0
8442,山东,光伏,0,0,0
8447,山东,光伏,0,0,0
8450,福建,光伏,0,0,0
8451,山东,光伏,0,0,0
8452,山东,光伏,0,0,0
8454,河北,光伏,0,0,0
8455,江苏,光伏,0,0,0
8456,江苏,光伏,0,0,0
8457,江苏,光伏,0,0,0
8459,河北,光伏,0,0,0
8460,甘肃,光伏,0,0,0
8462,河北,光伏,0,0,0
8463,浙江,光伏,0,0,0
8464,安徽,光伏,0,0,0
8466,青海,光伏,3,3,0
8467,浙江,光伏,0,0,0
8469,江苏,光伏,0,0,0
847,甘肃,光伏,6,6,0
8471,浙江,光伏,0,0,0
8473,安徽,光伏,0,0,0
8475,山西,光伏,0,0,0
8479,江苏,光伏,0,0,0
848,甘肃,光伏,6,6,0
8481,河北,光伏,0,0,0
8482,河北,光伏,0,0,0
8483,山东,光伏,0,0,0
8484,江苏,光伏,0,0,0
8486,浙江,光伏,0,0,0
8487,辽宁,光伏,0,0,0
8490,江西,光伏,0,0,0
8492,青海,光伏,0,0,0
8493,江苏,光伏,0,0,0
8495,浙江,光伏,0,0,0
8498,安徽,光伏,0,0,0
85,重庆,光伏,0,0,0
850,甘肃,光伏,6,6,0
8500,青海,光伏,0,0,0
8501,山西,光伏,0,0,0
8503,福建,光伏,0,0,0
8505,青海,光伏,0,0,0
8506,辽宁,光伏,0,0,0
8509,山西,光伏,0,0,0
851,甘肃,光伏,6,6,0
8511,江苏,光伏,0,0,0
8514,江苏,光伏,0,0,0
8517,安徽,光伏,0,0,0
8518,辽宁,光伏,0,0,0
8519,江苏,光伏,0,0,0
852,广东,光伏,0,0,0
8521,浙江,光伏,0,0,0
8526,湖北,光伏,0,0,0
8527,江西,光伏,0,0,0
8528,江苏,光伏,0,0,0
8531,江苏,光伏,0,0,0
8534,山东,光伏,0,0,0
8535,河南,光伏,0,0,0
8536,浙江,光伏,0,0,0
854,甘肃,光伏,6,6,0
8547,陕西,光伏,0,0,0
8548,青海,光伏,0,0,0
8551,陕西,光伏,0,0,0
8553,山东,光伏,0,0,0
8556,湖北,光伏,0,0,0
8558,河北,光伏,0,0,0
856,甘肃,光伏,6,6,0
8560,福建,光伏,0,0,0
8561,浙江,光伏,0,0,0
8563,江苏,光伏,0,0,0
8564,河北,光伏,0,0,0
8567,浙江,光伏,0,0,0
8568,浙江,光伏,0,0,0
8569,山东,光伏,0,0,0
8573,浙江,光伏,0,0,0
8574,河北,光伏,0,0,0
8575,江西,光伏,0,0,0
8581,海南,光伏,0,0,0
8582,浙江,光伏,0,0,0
8587,浙江,光伏,0,0,0
859,甘肃,光伏,6,6,0
8590,浙江,光伏,0,0,0
8596,浙江,光伏,0,0,0
8598,浙江,光伏,0,0,0
8599,湖南,光伏,0,0,0
8601,四川,光伏,0,0,0
8602,浙江,光伏,0,0,0
8603,陕西,光伏,0,0,0
8604,浙江,光伏,0,0,0
8606,山东,光伏,0,0,0
8607,安徽,光伏,0,0,0
8608,西藏,光伏,6,6,0
8614,河北,光伏,0,0,0
8617,浙江,光伏,0,0,0
862,甘肃,光伏,1,1,0
8622,海南,光伏,0,0,0
8623,福建,光伏,0,0,0
8627,河南,光伏,0,0,0
8628,海南,光伏,0,0,0
863,甘肃,光伏,1,1,0
8634,福建,光伏,0,0,0
8635,山东,光伏,0,0,0
8636,湖北,光伏,0,0,0
8637,福建,光伏,0,0,0
8640,湖北,光伏,0,0,0
8642,浙江,光伏,0,0,0
8652,福建,光伏,0,0,0
8653,浙江,光伏,0,0,0
8654,四川,光伏,0,0,0
8657,福建,光伏,0,0,0
8659,湖北,光伏,0,0,0
866,广东,光伏,0,0,0
8660,山东,光伏,0,0,0
8662,江苏,光伏,0,0,0
8666,河北,光伏,0,0,0
867,甘肃,光伏,6,6,0
8672,江苏,光伏,0,0,0
8674,湖北,光伏,0,0,0
8679,河北,光伏,0,0,0
8681,浙江,光伏,0,0,0
8682,河北,光伏,0,0,0
8683,湖南,光伏,0,0,0
8686,山东,光伏,0,0,0
8689,湖南,光伏,0,0,0
869,广东,光伏,0,0,0
8690,甘肃,光伏,0,0,0
8695,福建,光伏,0,0,0
8696,山东,光伏,0,0,0
8697,黑龙江,光伏,0,0,0
870,甘肃,光伏,6,6,0
8700,河北,光伏,0,0,0
8701,福建,光伏,0,0,0
8703,河北,光伏,0,0,0
8704,福建,光伏,0,0,0
8706,安徽,光伏,0,0,0
8710,河北,光伏,0,0,0
8713,江苏,光伏,0,0,0
8714,青海,光伏,3,3,0
8716,山东,光伏,0,0,0
8721,江苏,光伏,0,0,0
8725,江苏,光伏,0,0,0
8727,江苏,光伏,0,0,0
873,甘肃,光伏,1,1,0
8730,四川,光伏,0,0,0
8736,安徽,光伏,0,0,0
8739,青海,光伏,0,0,0
8741,江苏,光伏,0,0,0
8747,江苏,光伏,0,0,0
875,甘肃,光伏,6,6,0
8755,江苏,光伏,0,0,0
876,甘肃,光伏,6,6,0
8766,山东,光伏,0,0,0
8767,福建,光伏,0,0,0
8768,山东,光伏,0,0,0
8769,浙江,光伏,0,0,0
8773,陕西,光伏,0,0,0
8774,福建,光伏,0,0,0
8775,甘肃,光伏,0,0,0
8776,山东,光伏,0,0,0
8782,江苏,光伏,0,0,0
8783,甘肃,光伏,0,0,0
8786,河北,光伏,0,0,0
879,甘肃,光伏,0,0,0
8795,浙江,光伏,0,0,0
880,甘肃,光伏,6,6,0
8802,宁夏,光伏,0,0,0
8808,福建,光伏,0,0,0
8817,吉林,光伏,0,0,0
882,甘肃,光伏,6,6,0
8820,青海,光伏,0,0,0
8824,浙江,光伏,0,0,0
8825,青海,光伏,0,0,0
8829,安徽,光伏,0,0,0
883,甘肃,光伏,6,6,0
8832,江西,光伏,0,0,0
8833,河北,光伏,0,0,0
8845,内蒙古,光伏,0,0,0
8846,浙江,光伏,0,0,0
885,广东,光伏,0,0,0
8851,浙江,光伏,0,0,0
8852,青海,光伏,0,0,0
8854,内蒙古,光伏,0,0,0
8855,浙江,光伏,0,0,0
8859,浙江,光伏,0,0,0
886,甘肃,光伏,6,6,0
8861,安徽,光伏,0,0,0
8863,山东,光伏,0,0,0
8864,江苏,光伏,0,0,0
8867,江苏,光伏,0,0,0
8869,安徽,光伏,0,0,0
8871,浙江,光伏,0,0,0
8872,辽宁,光伏,0,0,0
8874,江西,光伏,0,0,0
8875,湖北,光伏,0,0,0
8876,福建,光伏,0,0,0
888,甘肃,光伏,6,6,0
8880,吉林,光伏,0,0,0
8881,河北,光伏,0,0,0
8886,吉林,光伏,0,0,0
8888,河南,光伏,0,0,0
8893,河南,光伏,0,0,0
8894,福建,光伏,0,0,0
8897,宁夏,光伏,0,0,0
89,重庆,光伏,0,0,0
890,甘肃,光伏,0,0,0
8900,江苏,光伏,0,0,0
8903,甘肃,光伏,0,0,0
8904,山东,光伏,0,0,0
8906,安徽,光伏,0,0,0
8907,福建,光伏,0,0,0
8910,湖北,光伏,0,0,0
8912,福建,光伏,0,0,0
8915,河北,光伏,0,0,0
8918,浙江,光伏,0,0,0
8919,山东,光伏,0,0,0
8925,江西,光伏,0,0,0
8927,福建,光伏,0,0,0
8931,江西,光伏,0,0,0
8932,宁夏,光伏,0,0,0
8933,浙江,光伏,0,0,0
8934,福建,光伏,0,0,0
8935,浙江,光伏,0,0,0
8936,安徽,光伏,0,0,0
8938,河北,光伏,0,0,0
894,甘肃,光伏,6,6,0
8941,山东,光伏,0,0,0
8943,浙江,光伏,0,0,0
8944,浙江,光伏,0,0,0
8946,安徽,光伏,0,0,0
8949,浙江,光伏,0,0,0
895,甘肃,光伏,6,6,0
8954,山东,光伏,0,0,0
8956,内蒙古,光伏,0,0,0
8957,浙江,光伏,0,0,0
896,广东,光伏,0,0,0
8963,山东,光伏,0,0,0
8966,山东,光伏,0,0,0
8969,浙江,光伏,0,0,0
897,甘肃,光伏,6,6,0
8970,山东,光伏,0,0,0
8971,江苏,光伏,0,0,0
8973,海南,光伏,0,0,0
8974,新疆,光伏,0,0,0
8975,辽宁,光伏,0,0,0
8977,陕西,光伏,0,0,0
8979,江苏,光伏,0,0,0
8980,辽宁,光伏,0,0,0
8982,辽宁,光伏,0,0,0
8983,安徽,光伏,0,0,0
8986,湖北,光伏,0,0,0
8989,江苏,光伏,0,0,0
8990,江苏,光伏,0,0,0
8994,辽宁,光伏,0,0,0
8997,辽宁,光伏,0,0,0
8999,浙江,光伏,0,0,0
9004,江苏,光伏,0,0,0
9009,浙江,光伏,0,0,0
901,广东,光伏,0,0,0
9010,江苏,光伏,0,0,0
902,甘肃,光伏,0,0,0
9033,江苏,光伏,0,0,0
9034,江苏,光伏,0,0,0
9038,福建,光伏,0,0,0
904,广东,光伏,0,0,0
9041,山西,光伏,0,0,0
9042,广东,光伏,0,0,0
9043,山东,光伏,0,0,0
9049,河南,光伏,0,0,0
9052,浙江,光伏,0,0,0
9053,浙江,光伏,0,0,0
9057,浙江,光伏,0,0,0
906,甘肃,光伏,6,6,0
9060,江苏,光伏,0,0,0
9061,浙江,光伏,0,0,0
9066,浙江,光伏,0,0,0
907,广东,光伏,0,0,0
9073,浙江,光伏,0,0,0
9075,浙江,光伏,0,0,0
908,甘肃,光伏,6,6,0
9080,浙江,光伏,0,0,0
9091,浙江,光伏,0,0,0
9096,浙江,光伏,0,0,0
9107,浙江,光伏,0,0,0
911,广东,光伏,0,0,0
9110,山西,光伏,0,0,0
9111,江苏,光伏,0,0,0
9112,安徽,光伏,0,0,0
9118,江苏,光伏,0,0,0
912,甘肃,光伏,6,6,0
9125,江苏,光伏,0,0,0
9135,辽宁,光伏,0,0,0
9139,江苏,光伏,0,0,0
914,广东,光伏,0,0,0
9142,湖南,光伏,0,0,0
9148,湖南,光伏,0,0,0
9149,湖南,光伏,0,0,0
915,广东,光伏,0,0,0
9150,湖北,光伏,0,0,0
9151,浙江,光伏,0,0,0
9152,江西,光伏,0,0,0
9160,吉林,光伏,0,0,0
9163,甘肃,光伏,0,0,0
9168,河南,光伏,0,0,0
917,广东,光伏,0,0,0
9171,江西,光伏,0,0,0
9172,江西,光伏,0,0,0
9175,江西,光伏,0,0,0
9177,江西,光伏,0,0,0
9178,江西,光伏,0,0,0
918,甘肃,光伏,6,6,0
9180,江西,光伏,0,0,0
919,广东,光伏,0,0,0
9192,江西,光伏,0,0,0
9193,江西,光伏,0,0,0
9194,江西,光伏,0,0,0
9195,江西,光伏,0,0,0
92,重庆,光伏,0,0,0
9205,江西,光伏,0,0,0
9208,江西,光伏,0,0,0
9214,湖北,光伏,0,0,0
9216,江苏,光伏,0,0,0
9219,江苏,光伏,0,0,0
922,甘肃,光伏,6,6,0
923,广东,光伏,0,0,0
9261,甘肃,光伏,0,0,0
9264,内蒙古,光伏,0,0,0
927,甘肃,光伏,6,6,0
9271,宁夏,光伏,0,0,0
9272,河北,光伏,0,0,0
928,广东,光伏,0,0,0
9281,湖南,光伏,0,0,0
9290,山西,光伏,0,0,0
9291,黑龙江,光伏,0,0,0
9293,安徽,光伏,0,0,0
9296,浙江,光伏,0,0,0
9302,江苏,光伏,0,0,0
9306,山西,光伏,0,0,0
9307,黑龙江,光伏,0,0,0
931,甘肃,光伏,6,6,0
9310,浙江,光伏,0,0,0
9318,河南,光伏,0,0,0
932,广东,光伏,0,0,0
9320,河南,光伏,0,0,0
9321,河南,光伏,0,0,0
9323,辽宁,光伏,0,0,0
9325,安徽,光伏,0,0,0
9326,江苏,光伏,0,0,0
9329,河南,光伏,0,0,0
933,甘肃,光伏,6,6,0
934,广东,光伏,0,0,0
9341,吉林,光伏,0,0,0
9342,江苏,光伏,0,0,0
9348,江苏,光伏,0,0,0
9349,山西,光伏,0,0,0
935,甘肃,光伏,6,6,0
9354,江苏,光伏,0,0,0
9355,江苏,光伏,0,0,0
9356,吉林,光伏,0,0,0
9358,浙江,光伏,0,0,0
9360,内蒙古,光伏,0,0,0
9365,安徽,光伏,0,0,0
9367,新疆,光伏,0,0,0
9369,江西,光伏,0,0,0
9370,江苏,光伏,0,0,0
9371,吉林,光伏,0,0,0
9374,浙江,光伏,0,0,0
9377,山西,光伏,0,0,0
9384,江苏,光伏,0,0,0
9386,山西,光伏,0,0,0
939,广东,光伏,0,0,0
9392,湖南,光伏,0,0,0
9393,河南,光伏,0,0,0
9394,江苏,光伏,0,0,0
9395,辽宁,光伏,0,0,0
9397,江苏,光伏,0,0,0
9399,江苏,光伏,0,0,0
9402,湖南,光伏,0,0,0
9406,甘肃,光伏,0,0,0
9409,吉林,光伏,0,0,0
9416,湖北,光伏,0,0,0
9418,江苏,光伏,0,0,0
9420,山东,光伏,0,0,0
9423,江苏,光伏,0,0,0
943,甘肃,光伏,6,6,0
9430,浙江,光伏,0,0,0
9438,内蒙古,光伏,0,0,0
944,广东,光伏,0,0,0
9440,湖北,光伏,0,0,0
9445,山西,光伏,0,0,0
9449,湖北,光伏,0,0,0
9452,浙江,光伏,0,0,0
9456,江苏,光伏,0,0,0
9459,浙江,光伏,0,0,0
946,甘肃,光伏,1,1,0
9460,福建,光伏,0,0,0
9461,山东,光伏,0,0,0
9463,安徽,光伏,0,0,0
9466,河南,光伏,0,0,0
9467,湖北,光伏,0,0,0
9471,湖南,光伏,0,0,0
9473,浙江,光伏,0,0,0
9477,甘肃,光伏,0,0,0
9479,湖南,光伏,0,0,0
948,甘肃,光伏,6,6,0
9481,河南,光伏,0,0,0
9483,湖北,光伏,0,0,0
9485,甘肃,光伏,0,0,0
9488,江苏,光伏,0,0,0
9494,甘肃,光伏,0,0,0
9495,江苏,光伏,0,0,0
9496,河南,光伏,0,0,0
9498,青海,光伏,0,0,0
9499,江苏,光伏,0,0,0
95,重庆,光伏,0,0,0
9504,河南,光伏,0,0,0
9505,广东,光伏,0,0,0
9507,山东,光伏,0,0,0
9512,河南,光伏,0,0,0
9513,江西,光伏,0,0,0
9515,山东,光伏,0,0,0
9518,河南,光伏,0,0,0
9519,河北,光伏,0,0,0
9521,湖北,光伏,0,0,0
9523,山东,光伏,0,0,0
9524,山东,光伏,0,0,0
9526,山东,光伏,0,0,0
9528,湖南,光伏,0,0,0
9529,湖北,光伏,0,0,0
9531,内蒙古,光伏,0,0,0
9532,黑龙江,光伏,0,0,0
9533,青海,光伏,0,0,0
9534,江苏,光伏,0,0,0
9537,青海,光伏,6,6,0
9538,湖北,光伏,0,0,0
954,甘肃,光伏,6,6,0
9540,内蒙古,光伏,0,0,0
9542,河北,光伏,0,0,0
9545,甘肃,光伏,0,0,0
9550,内蒙古,光伏,0,0,0
9553,河北,光伏,0,0,0
9554,甘肃,光伏,0,0,0
9556,湖北,光伏,0,0,0
9557,安徽,光伏,0,0,0
956,广东,光伏,0,0,0
9561,湖北,光伏,0,0,0
9563,山东,光伏,0,0,0
9564,河北,光伏,0,0,0
9565,广东,光伏,0,0,0
9567,安徽,光伏,0,0,0
9568,江苏,光伏,0,0,0
957,甘肃,光伏,6,6,0
9570,陕西,光伏,0,0,0
9574,江苏,光伏,0,0,0
9575,湖北,光伏,0,0,0
9579,青海,光伏,6,6,0
9580,安徽,光伏,0,0,0
9582,河北,光伏,0,0,0
9583,湖北,光伏,0,0,0
9589,湖北,光伏,0,0,0
959,甘肃,光伏,6,6,0
9591,甘肃,光伏,0,0,0
9592,湖北,光伏,0,0,0
9593,河北,光伏,0,0,0
9594,山东,光伏,0,0,0
9597,甘肃,光伏,0,0,0
9599,甘肃,光伏,0,0,0
96,重庆,光伏,0,0,0
9601,河北,光伏,0,0,0
9602,青海,光伏,0,0,0
9603,江苏,光伏,0,0,0
9605,江西,光伏,0,0,0
9607,湖南,光伏,0,0,0
9608,甘肃,光伏,0,0,0
9609,江苏,光伏,0,0,0
961,甘肃,光伏,6,6,0
9611,江苏,光伏,0,0,0
9613,江苏,光伏,0,0,0
9616,甘肃,光伏,0,0,0
9618,河北,光伏,0,0,0
9623,青海,光伏,0,0,0
9624,甘肃,光伏,0,0,0
9625,江苏,光伏,0,0,0
9627,江西,光伏,0,0,0
963,甘肃,光伏,6,6,0
9630,江西,光伏,0,0,0
9632,青海,光伏,0,0,0
9634,甘肃,光伏,0,0,0
9637,宁夏,光伏,0,0,0
964,广东,光伏,0,0,0
9640,河南,光伏,0,0,0
9642,甘肃,光伏,0,0,0
9646,江苏,光伏,0,0,0
9648,河北,光伏,0,0,0
9649,甘肃,光伏,0,0,0
965,广东,光伏,0,0,0
9650,河北,光伏,0,0,0
9652,江苏,光伏,0,0,0
9653,天津,光伏,0,0,0
9657,内蒙古,光伏,0,0,0
9658,河北,光伏,0,0,0
9663,江苏,光伏,0,0,0
9668,江苏,光伏,0,0,0
9673,河北,光伏,0,0,0
9674,山西,光伏,0,0,0
9679,湖北,光伏,0,0,0
9680,浙江,光伏,0,0,0
9681,江苏,光伏,0,0,0
9683,山西,光伏,0,0,0
9684,湖南,光伏,0,0,0
969,甘肃,光伏,6,6,0
9699,湖北,光伏,0,0,0
970,甘肃,光伏,6,6,0
9700,山西,光伏,0,0,0
9702,吉林,光伏,0,0,0
9707,湖北,光伏,0,0,0
971,甘肃,光伏,6,6,0
9710,甘肃,光伏,0,0,0
9715,河北,光伏,0,0,0
9717,湖北,光伏,0,0,0
9718,江西,光伏,0,0,0
972,甘肃,光伏,0,0,0
9720,江苏,光伏,0,0,0
9725,江西,光伏,0,0,0
973,广东,光伏,0,0,0
9731,湖北,光伏,0,0,0
9732,河南,光伏,0,0,0
9734,江苏,光伏,0,0,0
9740,河南,光伏,0,0,0
9743,河南,光伏,0,0,0
9744,湖北,光伏,0,0,0
9748,山东,光伏,0,0,0
9750,湖北,光伏,0,0,0
9764,山东,光伏,0,0,0
9766,安徽,光伏,0,0,0
9770,安徽,光伏,0,0,0
9778,安徽,光伏,0,0,0
9779,安徽,光伏,0,0,0
978,广东,光伏,0,0,0
9784,江苏,光伏,0,0,0
9786,山东,光伏,0,0,0
979,广东,光伏,0,0,0
9790,浙江,光伏,0,0,0
9791,安徽,光伏,0,0,0
9793,浙江,光伏,0,0,0
9796,黑龙江,光伏,0,0,0
9799,安徽,光伏,0,0,0
98,重庆,光伏,0,0,0
980,广东,光伏,0,0,0
9804,黑龙江,光伏,0,0,0
9806,江苏,光伏,0,0,0
981,广东,光伏,0,0,0
9813,江苏,光伏,0,0,0
9814,山东,光伏,0,0,0
9815,安徽,光伏,0,0,0
982,广东,光伏,0,0,0
9820,江苏,光伏,0,0,0
9821,天津,光伏,0,0,0
9825,山西,光伏,0,0,0
9828,河南,光伏,0,0,0
9830,河北,光伏,0,0,0
9832,江苏,光伏,0,0,0
9834,江苏,光伏,0,0,0
9839,湖北,光伏,0,0,0
9841,江苏,光伏,0,0,0
9848,四川,光伏,0,0,0
9849,江苏,光伏,0,0,0
9853,江苏,光伏,0,0,0
9856,山东,光伏,0,0,0
9857,湖南,光伏,0,0,0
986,广东,光伏,0,0,0
9863,山东,光伏,0,0,0
9868,河北,光伏,0,0,0
9872,江苏,光伏,0,0,0
9877,湖南,光伏,0,0,0
9879,江苏,光伏,0,0,0
9881,陕西,光伏,0,0,0
9882,吉林,光伏,0,0,0
9885,安徽,光伏,0,0,0
9886,山西,光伏,0,0,0
9887,安徽,光伏,0,0,0
989,广东,光伏,0,0,0
990,甘肃,光伏,5,5,0
9902,山东,光伏,0,0,0
9906,浙江,光伏,0,0,0
9907,辽宁,光伏,0,0,0
9908,内蒙古,光伏,0,0,0
991,甘肃,光伏,5,5,0
9910,湖南,光伏,0,0,0
9917,湖北,光伏,0,0,0
992,甘肃,光伏,6,6,0
9922,安徽,光伏,0,0,0
9925,浙江,光伏,0,0,0
9928,湖南,光伏,0,0,0
993,广东,光伏,0,0,0
9931,浙江,光伏,0,0,0
9932,安徽,光伏,0,0,0
9943,山东,光伏,0,0,0
9947,湖北,光伏,0,0,0
995,广东,光伏,0,0,0
9950,吉林,光伏,0,0,0
9958,江苏,光伏,0,0,0
9963,浙江,光伏,0,0,0
9964,江苏,光伏,0,0,0
9965,江苏,光伏,0,0,0
9967,浙江,光伏,0,0,0
9968,青海,光伏,0,0,0
997,广东,光伏,0,0,0
9974,山东,光伏,0,0,0
9983,江苏,光伏,0,0,0
9992,安徽,光伏,0,0,0
W100,甘肃,风电,6,0,6
W1017,广西,风电,0,0,0
W1018,广西,风电,0,0,0
W102,甘肃,风电,0,0,0
W1024,广西,风电,0,0,0
W1030,广西,风电,0,0,0
W1031,广西,风电,0,0,0
W1037,广西,风电,0,0,0
W1038,广西,风电,0,0,0
W104,甘肃,风电,6,0,6
W1040,广西,风电,0,0,0
W1046,广西,风电,0,0,0
W1049,广西,风电,0,0,0
W1052,广西,风电,0,0,0
W1057,广西,风电,1,1,0
W106,甘肃,风电,6,0,6
W1066,广西,风电,0,0,0
W1069,广西,风电,0,0,0
W107,甘肃,风电,3,3,0
W1070,广西,风电,0,0,0
W1071,广西,风电,0,0,0
W1072,广西,风电,0,0,0
W1073,广西,风电,0,0,0
W108,甘肃,风电,2,2,0
W1083,广西,风电,0,0,0
W109,甘肃,风电,3,3,0
W11,安徽,风电,0,0,0
W110,甘肃,风电,3,3,0
W1100,广西,风电,0,0,0
W1101,广西,风电,0,0,0
W1102,广西,风电,0,0,0
W1103,广西,风电,0,0,0
W1104,贵州,风电,0,0,0
W1105,广西,风电,0,0,0
W1108,广西,风电,0,0,0
W1111,贵州,风电,0,0,0
W1113,贵州,风电,0,0,0
W1117,贵州,风电,0,0,0
W1118,贵州,风电,0,0,0
W1120,贵州,风电,0,0,0
W1122,贵州,风电,0,0,0
W1123,贵州,风电,0,0,0
W1126,河北,风电,0,0,0
W1127,贵州,风电,0,0,0
W1129,贵州,风电,0,0,0
W113,甘肃,风电,6,6,0
W1130,河北,风电,6,6,0
W1134,河北,风电,6,6,0
W1136,贵州,风电,0,0,0
W1137,河北,风电,6,0,6
W114,甘肃,风电,6,6,0
W1140,贵州,风电,0,0,0
W1141,贵州,风电,0,0,0
W1144,贵州,风电,0,0,0
W115,甘肃,风电,6,6,0
W1150,贵州,风电,0,0,0
W1153,贵州,风电,0,0,0
W1155,贵州,风电,0,0,0
W1156,贵州,风电,0,0,0
W1157,贵州,风电,0,0,0
W1159,贵州,风电,0,0,0
W116,甘肃,风电,6,6,0
W1160,贵州,风电,0,0,0
W1162,贵州,风电,0,0,0
W1164,贵州,风电,0,0,0
W1165,贵州,风电,0,0,0
W1166,贵州,风电,0,0,0
W1167,贵州,风电,0,0,0
W1168,贵州,风电,0,0,0
W1169,贵州,风电,0,0,0
W117,甘肃,风电,6,6,0
W1170,贵州,风电,0,0,0
W1171,贵州,风电,0,0,0
W1172,贵州,风电,0,0,0
W1174,贵州,风电,0,0,0
W1178,贵州,风电,0,0,0
W1185,贵州,风电,0,0,0
W1186,贵州,风电,0,0,0
W1187,贵州,风电,0,0,0
W1188,贵州,风电,0,0,0
W1189,贵州,风电,0,0,0
W119,甘肃,风电,4,4,0
W1190,贵州,风电,0,0,0
W1191,贵州,风电,0,0,0
W1192,贵州,风电,0,0,0
W1193,贵州,风电,0,0,0
W1194,贵州,风电,0,0,0
W1199,贵州,风电,0,0,0
W1200,贵州,风电,0,0,0
W1205,贵州,风电,0,0,0
