ObjectId,merge_province_cn,power_type_cn,weather_year,critical_terminal_price_for_6p5,critical_price_right_censored_at_60,critical_operational_learning_multiple,learning_multiple_right_censored_at_20,not_flipped_within_multiple_8
8314,青海,光伏,2022,30.557050108909607,False,3.7,False,False
8317,青海,光伏,2022,37.12056219577789,False,20.0,True,True
832,甘肃,光伏,2022,39.562713503837585,False,20.0,True,True
8326,青海,光伏,2022,30.56463271379471,False,3.7,False,False
8372,青海,光伏,2022,39.27649945020676,False,20.0,True,True
8380,青海,光伏,2022,32.941532135009766,False,20.0,True,True
8398,青海,光伏,2022,39.81802135705948,False,20.0,True,True
8399,青海,光伏,2022,39.93897646665573,False,20.0,True,True
843,甘肃,光伏,2022,39.59815710783005,False,20.0,True,True
8466,青海,光伏,2022,39.27649945020676,False,20.0,True,True
847,甘肃,光伏,2022,41.77820026874542,False,20.0,True,True
848,甘肃,光伏,2022,39.59815710783005,False,20.0,True,True
850,甘肃,光伏,2022,38.20103645324707,False,20.0,True,True
851,甘肃,光伏,2022,39.33204084634781,False,20.0,True,True
854,甘肃,光伏,2022,39.12901282310486,False,20.0,True,True
856,甘肃,光伏,2022,39.50637996196747,False,20.0,True,True
859,甘肃,光伏,2022,39.21208083629608,False,20.0,True,True
8608,西藏,光伏,2022,32.70460903644562,False,4.2,False,False
867,甘肃,光伏,2022,40.502631068229675,False,20.0,True,True
870,甘肃,光伏,2022,41.22940868139267,False,20.0,True,True
8714,青海,光伏,2022,39.27649945020676,False,20.0,True,True
875,甘肃,光伏,2022,38.29239338636398,False,20.0,True,True
876,甘肃,光伏,2022,39.21208083629608,False,20.0,True,True
880,甘肃,光伏,2022,39.594454765319824,False,20.0,True,True
882,甘肃,光伏,2022,40.50213038921356,False,20.0,True,True
883,甘肃,光伏,2022,39.6280637383461,False,20.0,True,True
886,甘肃,光伏,2022,39.249587059020996,False,20.0,True,True
888,甘肃,光伏,2022,39.59815710783005,False,20.0,True,True
894,甘肃,光伏,2022,39.59815710783005,False,20.0,True,True
895,甘肃,光伏,2022,38.90654057264328,False,20.0,True,True
897,甘肃,光伏,2022,39.59815710783005,False,20.0,True,True
906,甘肃,光伏,2022,41.84837579727173,False,20.0,True,True
908,甘肃,光伏,2022,39.62994486093521,False,20.0,True,True
912,甘肃,光伏,2022,39.51113998889923,False,20.0,True,True
918,甘肃,光伏,2022,39.51113998889923,False,20.0,True,True
922,甘肃,光伏,2022,39.193646013736725,False,20.0,True,True
927,甘肃,光伏,2022,40.90350866317749,False,20.0,True,True
931,甘肃,光伏,2022,39.54381376504898,False,20.0,True,True
933,甘肃,光伏,2022,39.560449719429016,False,20.0,True,True
935,甘肃,光伏,2022,39.53042596578598,False,20.0,True,True
943,甘肃,光伏,2022,39.54827606678009,False,20.0,True,True
948,甘肃,光伏,2022,41.56086355447769,False,20.0,True,True
9537,青海,光伏,2022,32.941532135009766,False,20.0,True,True
954,甘肃,光伏,2022,39.552182257175446,False,20.0,True,True
957,甘肃,光伏,2022,39.57270294427872,False,20.0,True,True
9579,青海,光伏,2022,36.910699903964996,False,20.0,True,True
959,甘肃,光伏,2022,39.9609500169754,False,20.0,True,True
961,甘肃,光伏,2022,40.910292863845825,False,20.0,True,True
963,甘肃,光伏,2022,40.8695125579834,False,20.0,True,True
969,甘肃,光伏,2022,42.22184479236603,False,20.0,True,True
970,甘肃,光伏,2022,42.21962034702301,False,20.0,True,True
971,甘肃,光伏,2022,40.13927400112152,False,20.0,True,True
990,甘肃,光伏,2022,42.67862766981125,False,20.0,True,True
991,甘肃,光伏,2022,42.77569144964218,False,20.0,True,True
992,甘肃,光伏,2022,38.438484370708466,False,20.0,True,True
W107,甘肃,风电,2022,43.19809466600418,False,20.0,True,True
W109,甘肃,风电,2022,43.19670259952545,False,20.0,True,True
W110,甘肃,风电,2022,43.21933686733246,False,20.0,True,True
W113,甘肃,风电,2022,36.51823818683624,False,20.0,True,True
W1130,河北,风电,2022,37.02806085348129,False,20.0,True,True
W1134,河北,风电,2022,34.66909110546112,False,20.0,True,True
W114,甘肃,风电,2022,42.1114182472229,False,20.0,True,True
W115,甘肃,风电,2022,38.37226241827011,False,20.0,True,True
W116,甘肃,风电,2022,40.47544866800308,False,20.0,True,True
W117,甘肃,风电,2022,39.77631837129593,False,20.0,True,True
W119,甘肃,风电,2022,40.59244304895401,False,20.0,True,True
W123,甘肃,风电,2022,40.995403826236725,False,20.0,True,True
W127,甘肃,风电,2022,39.83153611421585,False,20.0,True,True
W128,甘肃,风电,2022,40.17031788825989,False,20.0,True,True
W1280,河北,风电,2022,32.198406457901,False,20.0,True,True
W1284,河北,风电,2022,33.34463506937027,False,20.0,True,True
W1287,河北,风电,2022,39.19643998146057,False,20.0,True,True
W129,甘肃,风电,2022,38.10409963130951,False,20.0,True,True
W131,甘肃,风电,2022,39.51347351074219,False,20.0,True,True
W132,甘肃,风电,2022,39.575606882572174,False,20.0,True,True
W133,甘肃,风电,2022,39.70208019018173,False,20.0,True,True
W134,甘肃,风电,2022,40.62766760587692,False,20.0,True,True
W136,甘肃,风电,2022,32.59628802537918,False,20.0,True,True
W1360,河北,风电,2022,32.82403260469437,False,20.0,True,True
W1362,河北,风电,2022,32.82403260469437,False,20.0,True,True
W1374,河北,风电,2022,30.932367146015167,False,20.0,True,True
W1376,河北,风电,2022,33.09897422790527,False,20.0,True,True
W138,甘肃,风电,2022,35.33836394548416,False,20.0,True,True
W1389,河北,风电,2022,31.436830759048462,False,20.0,True,True
W139,甘肃,风电,2022,35.62607288360596,False,20.0,True,True
W140,甘肃,风电,2022,35.601012110710144,False,20.0,True,True
W141,甘肃,风电,2022,38.68857800960541,False,20.0,True,True
W1483,海南,风电,2022,42.06091493368149,False,20.0,True,True
W1502,河北,风电,2022,39.05947744846344,False,20.0,True,True
W1509,河北,风电,2022,34.55913841724396,False,20.0,True,True
W1520,河北,风电,2022,36.11046373844147,False,20.0,True,True
W1529,河北,风电,2022,32.3190513253212,False,20.0,True,True
W1533,河北,风电,2022,35.98586708307266,False,20.0,True,True
W1693,河北,风电,2022,39.21277463436127,False,20.0,True,True
W1887,河北,风电,2022,38.813597559928894,False,20.0,True,True
W1892,河北,风电,2022,35.95349282026291,False,20.0,True,True
W1941,河北,风电,2022,39.39190149307251,False,20.0,True,True
W2003,河南,风电,2022,42.8315931558609,False,20.0,True,True
W2208,黑龙江,风电,2022,30.260208249092102,False,3.5,False,False
W2214,黑龙江,风电,2022,29.398938417434692,False,2.3,False,False
W2237,黑龙江,风电,2022,32.41648256778717,False,20.0,True,True
W2263,河北,风电,2022,34.16189789772034,False,20.0,True,True
W2266,河北,风电,2022,34.117639660835266,False,20.0,True,True
W2269,黑龙江,风电,2022,30.059922337532043,False,3.3,False,False
W2377,河北,风电,2022,39.471149146556854,False,20.0,True,True
W2383,黑龙江,风电,2022,30.855364501476288,False,4.3,False,False
W2404,黑龙江,风电,2022,37.46793508529663,False,20.0,True,True
W2420,黑龙江,风电,2022,30.80379366874695,False,4.1,False,False
W2429,黑龙江,风电,2022,34.98918682336807,False,20.0,True,True
W2431,河北,风电,2022,40.76209455728531,False,20.0,True,True
W2435,黑龙江,风电,2022,34.35937374830246,False,20.0,True,True
W2451,黑龙江,风电,2022,35.89924603700638,False,20.0,True,True
W2456,黑龙江,风电,2022,30.896722376346588,False,4.3,False,False
W2515,河北,风电,2022,42.16067433357239,False,20.0,True,True
W2524,黑龙江,风电,2022,30.914868414402008,False,4.3,False,False
W2525,河北,风电,2022,43.296958208084106,False,20.0,True,True
W2534,黑龙江,风电,2022,35.87198048830032,False,20.0,True,True
W2553,黑龙江,风电,2022,33.677604496479034,False,20.0,True,True
W2557,河北,风电,2022,40.010477006435394,False,20.0,True,True
W2577,黑龙江,风电,2022,29.137136936187744,False,2.1,False,False
W2590,黑龙江,风电,2022,30.921910107135773,False,4.2,False,False
W2599,黑龙江,风电,2022,35.89924603700638,False,20.0,True,True
W2605,黑龙江,风电,2022,34.39748704433441,False,20.0,True,True
W2610,黑龙江,风电,2022,30.45674443244934,False,3.8,False,False
W2622,黑龙江,风电,2022,31.283336877822876,False,20.0,True,True
W2635,黑龙江,风电,2022,30.205420553684235,False,3.7,False,False
W2670,黑龙江,风电,2022,35.73545426130295,False,20.0,True,True
W2708,黑龙江,风电,2022,30.10681450366974,False,3.3,False,False
W2761,黑龙江,风电,2022,40.107286870479584,False,20.0,True,True
W2781,黑龙江,风电,2022,29.94435578584671,False,3.1,False,False
W2790,黑龙江,风电,2022,29.82690453529358,False,2.9,False,False
W2800,黑龙江,风电,2022,29.849177598953247,False,3.1,False,False
W2812,黑龙江,风电,2022,29.794864654541016,False,3.0,False,False
W2813,黑龙江,风电,2022,31.34169727563858,False,20.0,True,True
W2822,黑龙江,风电,2022,30.675272941589355,False,4.1,False,False
W2857,黑龙江,风电,2022,32.446428537368774,False,20.0,True,True
W2866,黑龙江,风电,2022,29.82776641845703,False,3.0,False,False
W2868,黑龙江,风电,2022,37.87665545940399,False,20.0,True,True
W2869,黑龙江,风电,2022,30.092447698116302,False,3.5,False,False
W2877,黑龙江,风电,2022,38.06302696466446,False,20.0,True,True
W2907,黑龙江,风电,2022,37.12378263473511,False,20.0,True,True
W2914,黑龙江,风电,2022,33.15160274505615,False,20.0,True,True
W2919,黑龙江,风电,2022,34.994977712631226,False,20.0,True,True
W2924,黑龙江,风电,2022,30.750779807567596,False,4.1,False,False
W2966,黑龙江,风电,2022,35.26642620563507,False,20.0,True,True
W2967,黑龙江,风电,2022,39.40460354089737,False,20.0,True,True
W2975,黑龙江,风电,2022,40.25192767381668,False,20.0,True,True
W3141,内蒙古,风电,2022,32.93682038784027,False,20.0,True,True
W3191,内蒙古,风电,2022,34.0798956155777,False,20.0,True,True
W3240,内蒙古,风电,2022,40.43052524328232,False,20.0,True,True
W3274,内蒙古,风电,2022,42.37958461046219,False,20.0,True,True
W3282,内蒙古,风电,2022,42.83687174320221,False,20.0,True,True
W3802,内蒙古,风电,2022,33.809435069561005,False,20.0,True,True
W4050,内蒙古,风电,2022,29.256188571453094,False,2.2,False,False
W4054,内蒙古,风电,2022,31.110025942325592,False,4.6,False,False
W4101,内蒙古,风电,2022,32.3342102766037,False,20.0,True,True
W4230,内蒙古,风电,2022,32.43233799934387,False,20.0,True,True
W4268,内蒙古,风电,2022,30.508504807949066,False,3.8,False,False
W4274,内蒙古,风电,2022,38.870020508766174,False,20.0,True,True
W4313,内蒙古,风电,2022,32.02699542045593,False,20.0,True,True
W4347,内蒙古,风电,2022,30.766780972480774,False,4.2,False,False
W4386,内蒙古,风电,2022,31.87783420085907,False,20.0,True,True
W4452,河北,风电,2022,31.36581838130951,False,20.0,True,True
W4461,内蒙古,风电,2022,35.99993884563446,False,20.0,True,True
W4475,内蒙古,风电,2022,32.69943684339523,False,20.0,True,True
W4484,内蒙古,风电,2022,36.14607185125351,False,20.0,True,True
W4505,内蒙古,风电,2022,31.037675142288208,False,4.5,False,False
W4510,内蒙古,风电,2022,30.450150668621063,False,3.8,False,False
W4517,内蒙古,风电,2022,30.967593491077423,False,4.5,False,False
W4522,内蒙古,风电,2022,31.086620092391968,False,4.6,False,False
W4534,内蒙古,风电,2022,30.761156380176544,False,3.2,False,False
W4551,内蒙古,风电,2022,32.76903659105301,False,20.0,True,True
W4603,内蒙古,风电,2022,33.65870386362076,False,20.0,True,True
W4611,内蒙古,风电,2022,31.64963185787201,False,20.0,True,True
W4721,内蒙古,风电,2022,39.360918402671814,False,20.0,True,True
W4736,内蒙古,风电,2022,34.78956073522568,False,20.0,True,True
W4753,内蒙古,风电,2022,34.34447765350342,False,20.0,True,True
W4783,内蒙古,风电,2022,37.180418372154236,False,20.0,True,True
W4791,内蒙古,风电,2022,34.23512041568756,False,20.0,True,True
W4807,内蒙古,风电,2022,34.25848513841629,False,20.0,True,True
W4808,内蒙古,风电,2022,31.649630963802338,False,20.0,True,True
W4814,内蒙古,风电,2022,34.84208554029465,False,20.0,True,True
W4815,内蒙古,风电,2022,32.09193706512451,False,20.0,True,True
W4827,内蒙古,风电,2022,30.135659873485565,False,3.3,False,False
W4832,内蒙古,风电,2022,32.273510098457336,False,20.0,True,True
W4837,内蒙古,风电,2022,35.30475318431854,False,20.0,True,True
W4852,内蒙古,风电,2022,31.905067563056946,False,20.0,True,True
W4968,内蒙古,风电,2022,32.081671357154846,False,20.0,True,True
W4991,内蒙古,风电,2022,34.712457060813904,False,20.0,True,True
W5008,青海,风电,2022,42.06156134605408,False,20.0,True,True
W5013,青海,风电,2022,42.601258456707,False,20.0,True,True
W5015,青海,风电,2022,42.90791451931,False,20.0,True,True
W5020,青海,风电,2022,41.62311941385269,False,20.0,True,True
W503,甘肃,风电,2022,41.58260464668274,False,20.0,True,True
W5035,青海,风电,2022,40.677359998226166,False,20.0,True,True
W5056,青海,风电,2022,42.31576591730118,False,20.0,True,True
W5057,青海,风电,2022,42.289888858795166,False,20.0,True,True
W5112,辽宁,风电,2022,27.63763278722763,False,0.7,False,False
W5192,辽宁,风电,2022,30.109716653823853,False,3.3,False,False
W5243,辽宁,风电,2022,38.754736483097076,False,20.0,True,True
W5305,辽宁,风电,2022,27.759296000003815,False,0.9,False,False
W5423,辽宁,风电,2022,36.60715252161026,False,20.0,True,True
W5428,辽宁,风电,2022,29.92559552192688,False,3.1,False,False
W5449,吉林,风电,2022,28.562535345554352,False,1.4,False,False
W5824,吉林,风电,2022,29.08355712890625,False,1.9,False,False
W583,甘肃,风电,2022,41.94196254014969,False,20.0,True,True
W5839,青海,风电,2022,39.482421576976776,False,20.0,True,True
W584,甘肃,风电,2022,42.88946181535721,False,20.0,True,True
W5851,青海,风电,2022,39.013122618198395,False,20.0,True,True
W5856,青海,风电,2022,40.67736089229584,False,20.0,True,True
W5888,青海,风电,2022,34.09311980009079,False,20.0,True,True
W5940,青海,风电,2022,39.4891557097435,False,20.0,True,True
W5967,辽宁,风电,2022,31.769743859767914,False,20.0,True,True
W6002,山东,风电,2022,43.051815927028656,False,20.0,True,True
W6010,陕西,风电,2022,41.647483706474304,False,20.0,True,True
W6039,山东,风电,2022,40.48390477895737,False,20.0,True,True
W6040,山东,风电,2022,42.06982970237732,False,20.0,True,True
W6069,山东,风电,2022,41.71430557966232,False,20.0,True,True
W6070,山东,风电,2022,42.03056126832962,False,20.0,True,True
W6094,山东,风电,2022,41.62975341081619,False,20.0,True,True
W6098,山东,风电,2022,42.73129731416702,False,20.0,True,True
W6099,山东,风电,2022,42.59570986032486,False,20.0,True,True
W6100,山东,风电,2022,41.90701067447662,False,20.0,True,True
W6101,山东,风电,2022,42.64508128166199,False,20.0,True,True
W6102,山东,风电,2022,41.6758918762207,False,20.0,True,True
W6103,山东,风电,2022,41.941478848457336,False,20.0,True,True
W6105,山东,风电,2022,42.35293060541153,False,20.0,True,True
W6106,山东,风电,2022,42.86876231431961,False,20.0,True,True
W6107,山东,风电,2022,42.91750252246857,False,20.0,True,True
W6108,山东,风电,2022,40.59415340423584,False,20.0,True,True
W6136,陕西,风电,2022,42.43389844894409,False,20.0,True,True
W6162,山东,风电,2022,43.18179666996002,False,20.0,True,True
W6164,陕西,风电,2022,42.18287855386734,False,20.0,True,True
W6236,山东,风电,2022,32.74831295013428,False,20.0,True,True
W6268,山西,风电,2022,32.19851464033127,False,20.0,True,True
W6270,山西,风电,2022,32.941532135009766,False,20.0,True,True
W6271,山西,风电,2022,32.58796960115433,False,20.0,True,True
W6338,山东,风电,2022,42.92558491230011,False,20.0,True,True
W6340,陕西,风电,2022,40.48871397972107,False,20.0,True,True
W6345,山东,风电,2022,42.92558491230011,False,20.0,True,True
W6352,山东,风电,2022,32.31106907129288,False,20.0,True,True
W6360,山东,风电,2022,33.80257576704025,False,20.0,True,True
W6363,陕西,风电,2022,41.457125544548035,False,20.0,True,True
W6384,山东,风电,2022,29.333603382110596,False,2.2,False,False
W6386,山东,风电,2022,29.688307642936707,False,2.8,False,False
W6394,山东,风电,2022,42.40305840969086,False,20.0,True,True
W6408,陕西,风电,2022,43.203804194927216,False,20.0,True,True
W6420,陕西,风电,2022,42.49541848897934,False,20.0,True,True
W6422,陕西,风电,2022,41.457125544548035,False,20.0,True,True
W6427,山东,风电,2022,41.916452050209045,False,20.0,True,True
W6431,陕西,风电,2022,41.74400478601456,False,20.0,True,True
W6435,山东,风电,2022,37.00966715812683,False,20.0,True,True
W6450,山西,风电,2022,34.165405333042145,False,20.0,True,True
W6453,山东,风电,2022,41.201917827129364,False,20.0,True,True
W6465,陕西,风电,2022,39.05772864818573,False,20.0,True,True
W6469,山东,风电,2022,41.645965576171875,False,20.0,True,True
W6490,陕西,风电,2022,43.03564667701721,False,20.0,True,True
W6522,陕西,风电,2022,42.80578851699829,False,20.0,True,True
W6524,陕西,风电,2022,41.457125544548035,False,20.0,True,True
W6551,陕西,风电,2022,41.38512432575226,False,20.0,True,True
W6556,陕西,风电,2022,42.10962384939194,False,20.0,True,True
W6571,山东,风电,2022,38.616309463977814,False,20.0,True,True
W6577,陕西,风电,2022,42.432716488838196,False,20.0,True,True
W6602,陕西,风电,2022,41.19057476520538,False,20.0,True,True
W6605,陕西,风电,2022,41.97415083646774,False,20.0,True,True
W6607,陕西,风电,2022,40.30074745416641,False,20.0,True,True
W6624,陕西,风电,2022,42.13571637868881,False,20.0,True,True
W6632,陕西,风电,2022,41.1816930770874,False,20.0,True,True
W6639,山东,风电,2022,42.754438519477844,False,20.0,True,True
W6651,陕西,风电,2022,41.50775134563446,False,20.0,True,True
W6691,陕西,风电,2022,42.00698733329773,False,20.0,True,True
W6693,陕西,风电,2022,41.408855617046356,False,20.0,True,True
W6706,陕西,风电,2022,40.96427947282791,False,20.0,True,True
W6714,陕西,风电,2022,40.45924186706543,False,20.0,True,True
W6720,山东,风电,2022,39.228924214839935,False,20.0,True,True
W6723,山西,风电,2022,31.73507809638977,False,20.0,True,True
W6740,山东,风电,2022,42.45096176862717,False,20.0,True,True
W6754,陕西,风电,2022,41.14242285490036,False,20.0,True,True
W6755,山东,风电,2022,42.74304807186127,False,20.0,True,True
W6783,陕西,风电,2022,43.02403450012207,False,20.0,True,True
W6792,陕西,风电,2022,42.743386030197144,False,20.0,True,True
W6793,山东,风电,2022,42.207913398742676,False,20.0,True,True
W6809,陕西,风电,2022,42.9759818315506,False,20.0,True,True
W6819,陕西,风电,2022,40.71935176849365,False,20.0,True,True
W6839,山东,风电,2022,42.532052993774414,False,20.0,True,True
W6846,山东,风电,2022,42.532052993774414,False,20.0,True,True
W6866,山西,风电,2022,37.581923604011536,False,20.0,True,True
W6906,山西,风电,2022,36.314745247364044,False,20.0,True,True
W6914,山西,风电,2022,40.65988540649414,False,20.0,True,True
W6915,山西,风电,2022,33.66049826145172,False,20.0,True,True
W693,甘肃,风电,2022,32.610844373703,False,20.0,True,True
W6930,山西,风电,2022,43.19620281457901,False,20.0,True,True
W6936,陕西,风电,2022,42.92966365814209,False,20.0,True,True
W6937,山东,风电,2022,30.10464996099472,False,3.3,False,False
W6945,山东,风电,2022,38.90258967876434,False,20.0,True,True
W6956,山东,风电,2022,30.683057606220245,False,4.0,False,False
W6994,陕西,风电,2022,42.565494775772095,False,20.0,True,True
W7010,新疆,风电,2022,42.37397253513336,False,20.0,True,True
W7013,新疆,风电,2022,40.855459570884705,False,20.0,True,True
W7016,新疆,风电,2022,41.27826243638992,False,20.0,True,True
W7019,山西,风电,2022,38.750328719615936,False,20.0,True,True
W7029,山西,风电,2022,37.96134531497955,False,20.0,True,True
W7058,山西,风电,2022,39.719663858413696,False,20.0,True,True
W7080,山西,风电,2022,39.946137964725494,False,20.0,True,True
W7124,山西,风电,2022,34.92208421230316,False,20.0,True,True
W7125,山西,风电,2022,34.8029699921608,False,20.0,True,True
W7126,山西,风电,2022,43.132973313331604,False,20.0,True,True
W7127,山西,风电,2022,35.97337782382965,False,20.0,True,True
W7177,山西,风电,2022,35.81411361694336,False,20.0,True,True
W7183,山西,风电,2022,40.455544888973236,False,20.0,True,True
W7192,新疆,风电,2022,32.764801383018494,False,20.0,True,True
W7194,新疆,风电,2022,40.55996239185333,False,20.0,True,True
W7196,山西,风电,2022,33.62096428871155,False,20.0,True,True
W7214,山西,风电,2022,42.26032912731171,False,20.0,True,True
W7224,新疆,风电,2022,39.456167221069336,False,20.0,True,True
W7233,新疆,风电,2022,35.00525861978531,False,20.0,True,True
W7239,山西,风电,2022,41.076534390449524,False,20.0,True,True
W7243,新疆,风电,2022,35.1132595539093,False,20.0,True,True
W7245,新疆,风电,2022,35.56148886680603,False,20.0,True,True
W7248,山西,风电,2022,33.6063489317894,False,20.0,True,True
W7253,山西,风电,2022,35.43081074953079,False,20.0,True,True
W7260,山西,风电,2022,33.83764833211899,False,20.0,True,True
W7265,新疆,风电,2022,32.44874954223633,False,20.0,True,True
W7268,新疆,风电,2022,30.6137877702713,False,3.8,False,False
W7272,新疆,风电,2022,32.0508536696434,False,20.0,True,True
W7273,新疆,风电,2022,41.93534016609192,False,20.0,True,True
W7277,山西,风电,2022,32.78840661048889,False,20.0,True,True
W7370,山西,风电,2022,42.05489605665207,False,20.0,True,True
W7371,山西,风电,2022,33.79711478948593,False,20.0,True,True
W7380,新疆,风电,2022,41.439993381500244,False,20.0,True,True
W7382,山西,风电,2022,34.873836636543274,False,20.0,True,True
W7383,新疆,风电,2022,30.733629763126373,False,3.9,False,False
W7390,山西,风电,2022,42.82349556684494,False,20.0,True,True
W7395,新疆,风电,2022,36.2466099858284,False,20.0,True,True
W7399,新疆,风电,2022,41.63558542728424,False,20.0,True,True
W7402,新疆,风电,2022,36.54906302690506,False,20.0,True,True
W7408,山西,风电,2022,33.93665939569473,False,20.0,True,True
W7409,新疆,风电,2022,36.271238923072815,False,20.0,True,True
W7410,新疆,风电,2022,34.922761023044586,False,20.0,True,True
W7424,新疆,风电,2022,38.57284516096115,False,20.0,True,True
W7431,新疆,风电,2022,38.40740919113159,False,20.0,True,True
W7439,新疆,风电,2022,34.66181695461273,False,20.0,True,True
W7446,新疆,风电,2022,37.46094346046448,False,20.0,True,True
W7447,新疆,风电,2022,41.81144446134567,False,20.0,True,True
W7453,新疆,风电,2022,43.04970234632492,False,20.0,True,True
W7458,新疆,风电,2022,42.6117467880249,False,20.0,True,True
W7460,新疆,风电,2022,35.220295786857605,False,20.0,True,True
W7465,新疆,风电,2022,42.6117467880249,False,20.0,True,True
W7468,新疆,风电,2022,35.68231165409088,False,20.0,True,True
W7474,山西,风电,2022,32.07349956035614,False,20.0,True,True
W7477,新疆,风电,2022,34.60520178079605,False,20.0,True,True
W7479,山西,风电,2022,34.14629280567169,False,20.0,True,True
W748,甘肃,风电,2022,33.55270743370056,False,20.0,True,True
W7480,新疆,风电,2022,34.26687687635422,False,20.0,True,True
W7487,新疆,风电,2022,37.34309881925583,False,20.0,True,True
W7492,山西,风电,2022,33.85214298963547,False,20.0,True,True
W7493,新疆,风电,2022,36.79653525352478,False,20.0,True,True
W7495,新疆,风电,2022,37.34309881925583,False,20.0,True,True
W7505,新疆,风电,2022,38.866857290267944,False,20.0,True,True
W7508,新疆,风电,2022,35.0558003783226,False,20.0,True,True
W7514,山西,风电,2022,34.492523074150085,False,20.0,True,True
W7515,山西,风电,2022,34.226915538311005,False,20.0,True,True
W7516,新疆,风电,2022,37.692362666130066,False,20.0,True,True
W7520,山西,风电,2022,33.84459614753723,False,20.0,True,True
W7521,山西,风电,2022,34.226915538311005,False,20.0,True,True
W7522,新疆,风电,2022,35.51823824644089,False,20.0,True,True
W7535,山西,风电,2022,34.33041036128998,False,20.0,True,True
W7545,新疆,风电,2022,35.56093633174896,False,20.0,True,True
W7546,新疆,风电,2022,34.47879910469055,False,20.0,True,True
W7560,新疆,风电,2022,35.513143837451935,False,20.0,True,True
W7567,新疆,风电,2022,39.2473840713501,False,20.0,True,True
W7568,新疆,风电,2022,37.37545430660248,False,20.0,True,True
W7578,新疆,风电,2022,37.58823037147522,False,20.0,True,True
W7592,新疆,风电,2022,38.21225702762604,False,20.0,True,True
W7615,新疆,风电,2022,41.63038104772568,False,20.0,True,True
W7664,新疆,风电,2022,35.51616311073303,False,20.0,True,True
W7683,新疆,风电,2022,41.7967826128006,False,20.0,True,True
W7693,山西,风电,2022,43.08034658432007,False,20.0,True,True
W7717,新疆,风电,2022,42.10363984107971,False,20.0,True,True
W7725,新疆,风电,2022,40.15283614397049,False,20.0,True,True
W7727,新疆,风电,2022,35.02348333597183,False,20.0,True,True
W7735,新疆,风电,2022,32.90985971689224,False,20.0,True,True
W7776,新疆,风电,2022,35.3750279545784,False,20.0,True,True
W7787,新疆,风电,2022,36.211269199848175,False,20.0,True,True
W7788,山西,风电,2022,41.30300670862198,False,20.0,True,True
W7789,山西,风电,2022,33.60682010650635,False,20.0,True,True
W7794,山西,风电,2022,39.851855635643005,False,20.0,True,True
W7799,山西,风电,2022,33.86942267417908,False,20.0,True,True
W7805,山西,风电,2022,41.993000507354736,False,20.0,True,True
W7806,新疆,风电,2022,36.08818084001541,False,20.0,True,True
W7812,山西,风电,2022,36.06263279914856,False,20.0,True,True
W7816,新疆,风电,2022,35.90869903564453,False,20.0,True,True
W7819,山西,风电,2022,40.52039980888367,False,20.0,True,True
W7820,陕西,风电,2022,42.522827088832855,False,20.0,True,True
W7828,新疆,风电,2022,30.644944310188293,False,3.8,False,False
W7829,山西,风电,2022,40.05940765142441,False,20.0,True,True
W7830,山西,风电,2022,41.515325009822845,False,20.0,True,True
W7838,山西,风电,2022,35.993762612342834,False,20.0,True,True
W7844,新疆,风电,2022,36.26385569572449,False,20.0,True,True
W7850,山西,风电,2022,35.2682501077652,False,20.0,True,True
W7851,新疆,风电,2022,38.501771092414856,False,20.0,True,True
W7852,山西,风电,2022,36.05420798063278,False,20.0,True,True
W7865,新疆,风电,2022,36.015642285346985,False,20.0,True,True
W7877,山西,风电,2022,34.4127631187439,False,20.0,True,True
W7883,新疆,风电,2022,31.759151816368103,False,20.0,True,True
W7884,山西,风电,2022,34.47747766971588,False,20.0,True,True
W7890,新疆,风电,2022,34.44905698299408,False,20.0,True,True
W7909,山西,风电,2022,38.45427721738815,False,20.0,True,True
W7927,新疆,风电,2022,32.750006318092346,False,20.0,True,True
W7935,山西,风电,2022,34.46046710014343,False,20.0,True,True
W7941,山西,风电,2022,34.45074588060379,False,20.0,True,True
W7948,山西,风电,2022,35.90476244688034,False,20.0,True,True
W7953,山西,风电,2022,33.902479112148285,False,20.0,True,True
W7958,山西,风电,2022,34.27016705274582,False,20.0,True,True
W7978,山西,风电,2022,33.546048402786255,False,20.0,True,True
W7982,山西,风电,2022,41.62654370069504,False,20.0,True,True
W8000,新疆,风电,2022,38.08722764253616,False,20.0,True,True
W912,甘肃,风电,2022,40.97574323415756,False,20.0,True,True
W922,甘肃,风电,2022,41.569411754608154,False,20.0,True,True
W925,甘肃,风电,2022,41.046530306339264,False,20.0,True,True
W985,甘肃,风电,2022,34.83489990234375,False,20.0,True,True
W993,甘肃,风电,2022,32.77401387691498,False,20.0,True,True
W994,甘肃,风电,2022,41.35956823825836,False,20.0,True,True
W998,甘肃,风电,2022,33.52141857147217,False,20.0,True,True
102,甘肃,光伏,2023,38.98936092853546,False,20.0,True,True
103,甘肃,光伏,2023,39.32016313076019,False,20.0,True,True
104,甘肃,光伏,2023,39.89127427339554,False,20.0,True,True
105,甘肃,光伏,2023,40.81897258758545,False,20.0,True,True
106,甘肃,光伏,2023,40.644932091236115,False,20.0,True,True
107,甘肃,光伏,2023,40.81984341144562,False,20.0,True,True
108,甘肃,光伏,2023,40.83727419376373,False,20.0,True,True
109,甘肃,光伏,2023,40.80968767404556,False,20.0,True,True
110,甘肃,光伏,2023,39.21131193637848,False,20.0,True,True
111,甘肃,光伏,2023,39.64177340269089,False,20.0,True,True
