ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,weather_year,low_return_entry,colocated_6p5_independent_optimized,strict_marginal_vs_6p5,optimized_capture_target,optimized_electrolyzer_mw,optimized_h2_t_per_year,gross_capex_100m_cny,npv_low_100m_cny,npv_colocated_6p5_100m_cny,optimized_6p5_capture_target,optimized_6p5_electrolyzer_mw,optimized_6p5_h2_t_per_year,optimized_6p5_gross_capex_100m_cny,low_configuration_index,colocated_configuration_index
10940,江西,光伏,1.0,29.4506,116.0397,2023,False,False,False,0.01,0.0001851786905117063,0.0022878903281433847,1.3332865716842853e-05,-2.081349503563264e-05,-1.417965947512996e-05,0.01,0.0001851786905117063,0.0022878903281433847,1.3332865716842853e-05,0,0
10941,河南,光伏,6.0,35.6217,114.2028,2023,False,False,False,0.01,0.0014871467365280926,0.022688240501332602,0.00010707456503002266,-0.00013117261425815794,-9.722071897164008e-05,0.01,0.0014871467365280926,0.022688240501332602,0.00010707456503002266,0,0
10944,辽宁,光伏,3.8,42.9784,123.9493,2023,False,False,False,0.01,0.001360747545991018,0.0276611856032881,9.79738233113533e-05,-6.865424817191528e-05,-6.403020274946393e-05,0.01,0.001360747545991018,0.0276611856032881,9.79738233113533e-05,0,0
10945,江苏,光伏,2.3,31.7991,121.4408,2023,False,False,False,0.01,0.00029442700728964067,0.002909280472838768,2.1198744524854128e-05,-3.924368088745089e-05,-2.538487071419087e-05,0.01,0.00029442700728964067,0.002909280472838768,2.1198744524854128e-05,0,0
1095,广西,光伏,40.0,21.7013,109.6891,2023,False,False,False,0.6,1.1872462244229773,17.924239345913016,0.08548172815845437,-0.10616580598172913,-0.0782361624687512,0.6,1.1872462244229773,17.924239345913016,0.08548172815845437,9,9
10956,西藏,光伏,5.0,29.076,91.719,2023,True,True,False,0.7,1.09192458413722,41.968183216322224,0.07861857005787984,0.0760212376979539,0.01328626585979451,0.7,1.09192458413722,41.968183216322224,0.07861857005787984,10,10
1096,广西,光伏,60.0,21.713,109.565,2023,False,False,False,0.4,1.0830114547708736,17.91952541617986,0.0779768247435029,-0.0838083890619433,-0.0653083386426194,0.4,1.0830114547708736,17.91952541617986,0.0779768247435029,7,7
10966,安徽,光伏,5.8,30.9058,117.6141,2023,False,False,False,0.01,0.0014063790542369204,0.018610532410176694,0.00010125929190505827,-0.00014767706064578,-0.0001028828494813194,0.01,0.0014063790542369204,0.018610532410176694,0.00010125929190505827,0,0
1097,广西,光伏,50.0,21.7076,109.4781,2023,False,False,False,0.5,1.1683105942191694,18.672113872680683,0.0841183627837802,-0.09578405413429081,-0.07296158462782143,0.5,1.1683105942191694,18.672113872680683,0.0841183627837802,8,8
10974,辽宁,光伏,1.6,42.0152,121.6453,2023,False,False,False,0.01,0.000611523648131388,0.012564021873554234,4.4029702665459924e-05,-2.990146722026146e-05,-2.830564994931284e-05,0.01,0.000611523648131388,0.012564021873554234,4.4029702665459924e-05,0,0
10975,安徽,光伏,1.0,32.0882,118.2687,2023,False,False,False,0.01,0.00023721361283575627,0.0032239931912423792,1.707938012417445e-05,-2.419332081992719e-05,-1.7022297476935345e-05,0.01,0.00023721361283575627,0.0032239931912423792,1.707938012417445e-05,0,0
10980,辽宁,光伏,2.0,41.8245,119.6582,2023,False,False,False,0.01,0.000842967166313323,0.017052842185525247,6.069363597455925e-05,-4.3123215657419176e-05,-3.995910671817506e-05,0.01,0.000842967166313323,0.017052842185525247,6.069363597455925e-05,0,0
10987,山东,光伏,3.2,36.215,117.6698,2023,False,False,False,0.01,0.0012296464613163428,0.023392292117097795,8.853454521477668e-05,-7.36814053809546e-05,-6.360344859394459e-05,0.01,0.0012296464613163428,0.023392292117097795,8.853454521477668e-05,0,0
1099,广西,光伏,30.0,21.763,109.059,2023,False,False,False,0.7,1.0893956758993482,15.347952866613861,0.07843648866475307,-0.10668998227093297,-0.07606609722032623,0.7,1.0893956758993482,15.347952866613861,0.07843648866475307,10,10
10990,江苏,光伏,10.0,33.186,118.058,2023,False,False,False,0.01,0.0012186954974710746,0.013412192605717644,8.774607581791737e-05,-0.00015087923769291063,-9.974031506154732e-05,0.01,0.0012186954974710746,0.013412192605717644,8.774607581791737e-05,0,0
10992,辽宁,光伏,3.7,41.1796,122.0524,2023,False,False,False,0.01,0.0014665780169115716,0.03022817169727501,0.00010559361721763317,-7.102132451766712e-05,-6.754145280491701e-05,0.01,0.0014665780169115716,0.03022817169727501,0.00010559361721763317,0,0
10994,辽宁,光伏,3.2,42.5279,122.4937,2023,False,False,False,0.01,0.001179311248479758,0.02392480730466644,8.491040989054255e-05,-5.984504136555555e-05,-5.566266109723228e-05,0.01,0.001179311248479758,0.02392480730466644,8.491040989054255e-05,0,0
10995,江苏,光伏,3.0,33.7601,119.7969,2023,False,False,False,0.01,0.0003869018735895554,0.004164625885461056,2.785693489844799e-05,-4.868730652984028e-05,-3.20282544573317e-05,0.01,0.0003869018735895554,0.004164625885461056,2.785693489844799e-05,0,0
110,甘肃,光伏,50.0,38.108,102.368,2023,True,False,True,0.3,1.3461115931838727,38.79832130848387,0.09692003470923884,0.014050947081518687,-0.022672676292429826,0.3,1.3461115931838727,38.79832130848387,0.09692003470923884,6,6
1100,广西,光伏,300.0,21.621,109.001,2023,False,False,False,0.1,1.2180437081870232,23.18370292549977,0.08769914698946567,-0.07261158001772826,-0.06281221962618636,0.1,1.2180437081870232,23.18370292549977,0.08769914698946567,4,4
11000,辽宁,光伏,10.0,41.7916,122.1873,2023,False,False,False,1.0,1.102856689453125,6.609460131116463,0.079405681640625,-0.1834115343844449,-0.11177989566445397,1.0,1.102856689453125,6.609460131116463,0.079405681640625,15,15
11001,宁夏,光伏,4.5,37.6215,107.0519,2023,False,False,False,1.0,1.0608187255859376,4.670140408976018,0.0763789482421875,-0.19067407224693625,-0.11407681155543417,1.0,1.0608187255859376,4.670140408976018,0.0763789482421875,15,15
11003,江苏,光伏,2.6,31.4474,121.1022,2023,False,False,False,0.01,0.00032454813492703425,0.0032429212691961824,2.336746571474647e-05,-4.295433382830299e-05,-2.7841712914066187e-05,0.01,0.00032454813492703425,0.0032429212691961824,2.336746571474647e-05,0,0
11008,西藏,光伏,6.0,29.6554,91.1705,2023,True,True,False,0.7,1.3464068155444944,51.89463663098813,0.0969412907192036,0.09470347802523747,0.016845365888685786,0.6,1.107606578126231,44.61759298588391,0.07974767362508864,10,9
11009,辽宁,光伏,5.8,41.8026,123.4279,2023,False,False,False,0.01,0.002207960407716753,0.045823228730091946,0.0001589731493556062,-0.00010467295426196944,-0.00010057632678303583,0.01,0.002207960407716753,0.045823228730091946,0.0001589731493556062,0,0
1101,广西,光伏,100.0,21.6337,108.9652,2023,False,False,False,0.3,1.302520762882632,23.097697253582368,0.09378149492754952,-0.08975608005454641,-0.07311625660512326,0.3,1.302520762882632,23.097697253582368,0.09378149492754952,6,6
11011,浙江,光伏,5.6,29.418,121.3442,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11013,山东,光伏,4.5,36.399,118.5056,2023,False,False,False,0.01,0.0017136970768498454,0.03311596888646681,0.00012338618953318885,-9.900083107694958e-05,-8.682329320114147e-05,0.01,0.0017136970768498454,0.03311596888646681,0.00012338618953318885,0,0
11014,天津,光伏,1.2,39.1175,117.1913,2023,False,False,False,0.01,0.0004647293572443142,0.00892711700325852,3.3460513721590625e-05,-2.729646160996541e-05,-2.376654202694377e-05,0.01,0.0004647293572443142,0.00892711700325852,3.3460513721590625e-05,0,0
11016,新疆,光伏,10.0,43.012,93.635,2023,False,False,False,0.8,1.064847876546668,26.57786481054152,0.07666904711136009,-0.018747584364836117,-0.032633274972022425,0.8,1.064847876546668,26.57786481054152,0.07666904711136009,11,11
11019,新疆,光伏,8.0,43.024,93.639,2023,False,False,False,0.9,1.0634736916615106,23.745483152576607,0.07657010579962877,-0.03875293462112802,-0.042466091679147396,0.9,1.0634736916615106,23.745483152576607,0.07657010579962877,12,12
11021,山东,光伏,2.6,36.1931,117.129,2023,False,False,False,0.01,0.0010169850307047176,0.019513969846563443,7.322292221073967e-05,-5.9741730252404576e-05,-5.2013721077696974e-05,0.01,0.0010169850307047176,0.019513969846563443,7.322292221073967e-05,0,0
11022,新疆,光伏,10.0,43.025,93.609,2023,False,False,False,0.8,1.0644961434288562,26.60108599711119,0.07664372232687763,-0.01851446065292818,-0.032508936261875614,0.8,1.0644961434288562,26.60108599711119,0.07664372232687763,11,11
11024,河南,光伏,10.0,33.4916,112.4281,2023,False,False,False,0.01,0.0023413566087952214,0.034432327760759225,0.00016857767583325597,-0.00021732709089806597,-0.0001580730840858454,0.01,0.0023413566087952214,0.034432327760759225,0.00016857767583325597,0,0
11027,山东,光伏,10.0,37.3529,116.378,2023,False,False,False,1.0,1.153740234375,6.123453130589554,0.083069296875,-0.19860585274092712,-0.12003523846669184,1.0,1.153740234375,6.123453130589554,0.083069296875,15,15
11028,宁夏,光伏,19.8,37.0,106.0,2023,False,False,False,0.7,1.1313600815187157,21.853051452411766,0.08145792586934754,-0.06536236563139557,-0.05723521642998777,0.7,1.1313600815187157,21.853051452411766,0.08145792586934754,10,10
11029,湖北,光伏,2.2,31.0278,110.3339,2023,False,False,False,0.01,0.0007527190258608397,0.012561485223556596,5.419576986198046e-05,-5.742287349624604e-05,-4.5007871704358515e-05,0.01,0.0007527190258608397,0.012561485223556596,5.419576986198046e-05,0,0
11034,山西,光伏,2.4,35.2179,111.8221,2023,False,False,False,0.01,0.0007400951204887492,0.01227170445887863,5.328684867518994e-05,-5.712906597623796e-05,-4.458134387794775e-05,0.01,0.0007400951204887492,0.01227170445887863,5.328684867518994e-05,0,0
11038,西藏,光伏,10.0,29.271,91.959,2023,True,True,False,0.7,2.066159913073613,77.89326805301904,0.14876351374130015,0.13328179946100138,0.02041089397600204,0.5,1.3668729429760247,56.104909046755964,0.09841485189427378,10,8
11039,山西,光伏,2.4,37.87,112.5453,2023,False,False,False,0.01,0.0008211035064872282,0.014481011183858555,5.911945246708044e-05,-5.721076800971265e-05,-4.6420351784674456e-05,0.01,0.0008211035064872282,0.014481011183858555,5.911945246708044e-05,0,0
1104,广东,光伏,43.5,21.0048,109.6964,2023,False,False,False,1.0,1.084348876953125,4.029522011887033,0.078073119140625,-0.20113139209795497,-0.11949950059063563,1.0,1.084348876953125,4.029522011887033,0.078073119140625,15,15
11041,西藏,光伏,5.0,29.2801,91.9032,2023,True,True,False,0.7,1.0193131415781165,38.56496963530867,0.0733905461936244,0.06666494176920626,0.01050834056993214,0.7,1.0193131415781165,38.56496963530867,0.0733905461936244,10,10
11042,山西,光伏,1.0,37.0,112.0,2023,False,False,False,0.01,0.0003656337150640151,0.006257004872250741,2.6325627484609085e-05,-2.6823351561457433e-05,-2.133547160917456e-05,0.01,0.0003656337150640151,0.006257004872250741,2.6325627484609085e-05,0,0
11043,浙江,光伏,1.2,29.9992,120.5769,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11044,辽宁,光伏,13.0,42.7359,123.3447,2023,False,False,False,1.0,1.4787672119140625,8.17578112802923,0.1064712392578125,-0.2517294257614985,-0.1525493940361456,1.0,1.4787672119140625,8.17578112802923,0.1064712392578125,15,15
11045,西藏,光伏,10.8,29.286,91.911,2023,True,True,False,0.7,2.2018552225455315,83.29382598691015,0.15853357602327825,0.1439272659142292,0.02266167088691562,0.5,1.4567947348849166,60.092597560693335,0.10488922091171399,10,8
11048,山东,光伏,1.3,36.4442,115.9642,2023,False,False,False,0.01,0.000497569441500453,0.009673202096127704,3.582499978803262e-05,-2.832946105170864e-05,-2.5004408566360092e-05,0.01,0.000497569441500453,0.009673202096127704,3.582499978803262e-05,0,0
11051,西藏,光伏,10.0,29.281,91.887,2023,True,True,False,0.7,1.9747913253271099,74.80448647495335,0.1421849754235519,0.12975083166987622,0.020643243367827586,0.5,1.3066811522335249,53.94143937375609,0.0940810429608138,10,8
11052,山西,光伏,5.9,39.7913,113.0286,2023,False,False,False,0.01,0.0020869547925805054,0.03665161691050884,0.00015026074506579637,-0.0001464963328456345,-0.00011851953320681118,0.01,0.0020869547925805054,0.03665161691050884,0.00015026074506579637,0,0
11055,江西,光伏,3.4,28.1819,114.8765,2023,False,False,False,0.01,0.0006255613435718875,0.0074578058413693965,4.50404167371759e-05,-7.259635814437205e-05,-4.895647912443435e-05,0.01,0.0006255613435718875,0.0074578058413693965,4.50404167371759e-05,0,0
11056,江苏,光伏,5.5,34.1298,118.7601,2023,False,False,False,0.01,0.000683954875665502,0.007650324607370932,4.9244751047916145e-05,-8.363779648931306e-05,-5.54967435813257e-05,0.01,0.000683954875665502,0.007650324607370932,4.9244751047916145e-05,0,0
11061,浙江,光伏,1.2,29.1075,121.3911,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11062,山西,光伏,2.5,36.7072,112.2581,2023,False,False,False,0.01,0.0009067451088542502,0.015551330132425724,6.528564783750601e-05,-6.627492474347997e-05,-5.278968963871114e-05,0.01,0.0009067451088542502,0.015551330132425724,6.528564783750601e-05,0,0
11064,浙江,光伏,6.0,28.927,118.8761,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11077,浙江,光伏,3.0,28.6582,121.4164,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11081,内蒙古,光伏,8.0,39.216,106.841,2023,False,False,False,0.95,1.0377047293280453,17.639506491307692,0.07471474051161925,-0.0772586098308157,-0.06094666779047783,0.95,1.0377047293280453,17.639506491307692,0.07471474051161925,13,13
11086,浙江,光伏,3.6,29.1075,121.3911,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11088,辽宁,光伏,10.0,41.0363,120.7689,2023,False,False,False,1.0,1.0826402587890624,7.277045559784335,0.0779500986328125,-0.17339914561276637,-0.10666304910539148,1.0,1.0826402587890624,7.277045559784335,0.0779500986328125,15,15
11093,内蒙古,光伏,8.0,39.211,106.842,2023,False,False,False,0.95,1.037710440739833,17.643310737884647,0.07471515173326798,-0.07723298186011894,-0.06093375656799063,0.95,1.037710440739833,17.643310737884647,0.07471515173326798,13,13
11094,江苏,光伏,1.2,32.458,119.9181,2023,False,False,False,0.01,0.00014860974070652187,0.0015857793530309164,1.0699901330869575e-05,-1.8817917252143848e-05,-1.2356061037063087e-05,0.01,0.00014860974070652187,0.0015857793530309164,1.0699901330869575e-05,0,0
11098,河北,光伏,5.1,37.9526,115.6267,2023,False,False,False,0.01,0.0029007331839206035,0.06940722743252009,0.00020885278924228344,-7.235077305109651e-05,-9.990723307815598e-05,0.01,0.0029007331839206035,0.06940722743252009,0.00020885278924228344,0,0
111,甘肃,光伏,50.0,38.102,102.233,2023,True,False,True,0.3,1.373040445430872,39.35535899375727,0.09885891207102278,0.012777189791202077,-0.023905719557418083,0.3,1.373040445430872,39.35535899375727,0.09885891207102278,6,6
1110,广西,光伏,80.0,23.7965,108.9292,2023,False,False,False,0.4,1.368994314965879,20.228703669411228,0.0985675906775433,-0.12607665361377776,-0.09192741287270056,0.4,1.368994314965879,20.228703669411228,0.0985675906775433,7,7
11101,宁夏,光伏,10.0,37.3424,106.1479,2023,False,False,False,0.95,1.004475269121311,15.197985408556917,0.07232221937673439,-0.0897999822125339,-0.06608958641500313,0.95,1.004475269121311,15.197985408556917,0.07232221937673439,13,13
11112,浙江,光伏,12.0,28.6582,121.4164,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11113,江苏,光伏,2.2,33.4803,118.2113,2023,False,False,False,0.01,0.00027386958883240784,0.0029772042947702466,1.9718610395933366e-05,-3.4216649853505296e-05,-2.255738170172939e-05,0.01,0.00027386958883240784,0.0029772042947702466,1.9718610395933366e-05,0,0
11116,山东,光伏,3.9,36.5157,118.5385,2023,False,False,False,0.01,0.0014733386813192445,0.02869251450325335,0.00010608038505498562,-8.353179463002745e-05,-7.38653200097086e-05,0.01,0.0014733386813192445,0.02869251450325335,0.00010608038505498562,0,0
11131,河南,光伏,3.9,32.6719,114.0248,2023,False,False,False,0.01,0.0009444930232155432,0.013819695450687947,6.800349767151911e-05,-8.825721138409475e-05,-6.403888464678421e-05,0.01,0.0009444930232155432,0.013819695450687947,6.800349767151911e-05,0,0
11132,山西,光伏,11.8,39.7913,113.0286,2023,False,False,False,1.0,1.2656397705078124,5.824761209462032,0.0911260634765625,-0.22534120002515975,-0.13512533250785147,1.0,1.2656397705078124,5.824761209462032,0.0911260634765625,15,15
11133,浙江,光伏,1.1,28.6532,121.2576,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11137,山东,光伏,1.5,37.2077,116.082,2023,False,False,False,0.01,0.0005752927702173387,0.01119657937317433,4.142107945564839e-05,-3.2666163643367095e-05,-2.8866659594767193e-05,0.01,0.0005752927702173387,0.01119657937317433,4.142107945564839e-05,0,0
11145,宁夏,光伏,10.0,38.102,106.3356,2023,False,False,False,0.95,1.0396523119819574,15.510650593393759,0.07485496646270094,-0.09478591857025759,-0.06925901320700603,0.95,1.0396523119819574,15.510650593393759,0.07485496646270094,13,13
1115,贵州,光伏,30.0,26.5964,104.828,2023,False,False,False,0.6,1.1376437946750373,15.963794661693697,0.08191035321660269,-0.11196295014403183,-0.07969967977735502,0.6,1.1376437946750373,15.963794661693697,0.08191035321660269,9,9
11154,天津,光伏,7.9,39.0149,117.6888,2023,False,False,False,0.01,0.003089107011733209,0.05977720897181797,0.00022241570484479104,-0.00017831688928023038,-0.00015643615809859946,0.01,0.003089107011733209,0.05977720897181797,0.00022241570484479104,0,0
1116,广西,光伏,100.0,25.1301,108.5098,2023,False,False,False,0.3,1.1920740509023084,17.90730303973121,0.08582933166496622,-0.10731303032992234,-0.07890734209169373,0.3,1.1920740509023084,17.90730303973121,0.08582933166496622,6,6
11161,天津,光伏,1.0,39.3783,117.0358,2023,False,False,False,0.01,0.00038471881224550543,0.007480263671894459,2.769975448167639e-05,-2.1953095079943137e-05,-1.93573591052224e-05,0.01,0.00038471881224550543,0.007480263671894459,2.769975448167639e-05,0,0
11163,天津,光伏,7.6,39.1175,117.1913,2023,False,False,False,0.01,0.002943285821135622,0.05653840616616125,0.00021191657912176482,-0.00017287757986170723,-0.00015052142536123623,0.01,0.002943285821135622,0.05653840616616125,0.00021191657912176482,0,0
11169,天津,光伏,13.4,38.9378,116.9445,2023,False,False,False,1.0,1.7300380859375,6.99719493865072,0.1245627421875,-0.3162929482383444,-0.18851050208606374,1.0,1.7300380859375,6.99719493865072,0.1245627421875,15,15
11171,浙江,光伏,1.6,29.0,120.0,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11172,江苏,光伏,4.8,32.334,121.1803,2023,False,False,False,0.01,0.0005824869428102188,0.006103350509326376,4.193905988233576e-05,-7.470453061760051e-05,-4.886740219600464e-05,0.01,0.0005824869428102188,0.006103350509326376,4.193905988233576e-05,0,0
11174,浙江,光伏,2.0,29.1472,121.0024,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11175,浙江,光伏,1.6,29.1472,121.0024,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11178,青海,光伏,10.0,37.3249,100.1481,2023,False,False,False,0.7,1.0668592423387737,30.033758659536083,0.07681386544839172,-0.003764806801095629,-0.0225951258002492,0.7,1.0668592423387737,30.033758659536083,0.07681386544839172,10,10
11181,山西,光伏,5.8,40.4159,114.0768,2023,False,False,False,0.01,0.002096331277969182,0.03584794868120712,0.0001509358520137811,-0.00015397483723166063,-0.00012241688093968193,0.01,0.002096331277969182,0.03584794868120712,0.0001509358520137811,0,0
11183,山西,光伏,4.9,40.4159,114.0768,2023,False,False,False,0.01,0.0017710384061362724,0.030285337659767524,0.0001275147652418116,-0.0001300821607836828,-0.00010342114173967092,0.01,0.0017710384061362724,0.030285337659767524,0.0001275147652418116,0,0
11186,西藏,光伏,1.5,29.8556,90.875,2023,False,False,False,0.01,0.003757262024672689,0.18049628707783757,0.0002705228657764336,0.0005015046747384161,0.00015992588675175747,0.01,0.003757262024672689,0.18049628707783757,0.0002705228657764336,0,0
11187,西藏,光伏,10.0,31.3921,90.0098,2023,True,True,False,0.7,2.007052976027141,78.68556482702144,0.14450781427395418,0.1499828139199677,0.029357133015068322,0.6,1.652242771640595,67.55294656702381,0.11896147955812285,10,9
11188,西藏,光伏,15.0,28.9149,89.6037,2023,True,True,False,0.7,3.498163872253558,136.87464869890673,0.2518677988022562,0.2596232299433946,0.05030416344591537,0.6,2.8815684625927913,117.78630394801915,0.20747292930668096,10,9
11189,西藏,光伏,10.0,29.7486,91.4837,2023,True,True,False,0.7,2.2681790775834596,87.09177707867029,0.1633088935860091,0.15734270131029518,0.027314950777855812,0.5,1.5000674024731437,62.80850659387172,0.10800485297806635,10,8
11191,辽宁,光伏,6.0,42.2895,123.8395,2023,False,False,False,0.01,0.002283137091092196,0.04659864844639888,0.00016438587055863814,-0.0001138512944209366,-0.00010677264366217988,0.01,0.002283137091092196,0.04659864844639888,0.00016438587055863814,0,0
11193,辽宁,光伏,19.8,42.4068,124.2451,2023,False,False,False,0.9,1.0827105805226749,13.388970659026864,0.0779551617976326,-0.121852676616362,-0.08290208014088517,0.9,1.0827105805226749,13.388970659026864,0.0779551617976326,12,12
112,甘肃,光伏,50.0,38.092,102.35,2023,True,False,True,0.3,1.3612750177024866,39.21814387798693,0.09801180127457904,0.014084080008759587,-0.022988496472071483,0.3,1.3612750177024866,39.21814387798693,0.09801180127457904,6,6
11201,辽宁,光伏,5.6,42.2895,123.8395,2023,False,False,False,0.01,0.002130927724333273,0.043492071565338845,0.00015342679615199567,-0.00010626116568768969,-9.965444157348629e-05,0.01,0.002130927724333273,0.043492071565338845,0.00015342679615199567,0,0
11202,江苏,光伏,6.0,33.3986,120.1453,2023,False,False,False,0.01,0.0007812638464258965,0.008176504716006918,5.625099694266455e-05,-0.00010027959113680581,-6.558120223318795e-05,0.01,0.0007812638464258965,0.008176504716006918,5.625099694266455e-05,0,0
11203,四川,光伏,2.6,26.6832,101.8551,2023,False,False,False,0.01,0.0007713567671775064,0.01090153154901735,5.553768723678046e-05,-7.521683935324349e-05,-5.375328068039665e-05,0.01,0.0007713567671775064,0.01090153154901735,5.553768723678046e-05,0,0
11204,福建,光伏,10.0,24.7261,118.1468,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11205,陕西,光伏,1.2,34.8973,108.9404,2023,False,False,False,0.01,0.0009069517679911674,0.024283436158328016,6.530052729536406e-05,-4.103075372293194e-06,-2.205438038643757e-05,0.01,0.0009069517679911674,0.024283436158328016,6.530052729536406e-05,0,0
11208,山西,光伏,7.7,36.6416,111.489,2023,False,False,False,0.01,0.0026698667546089104,0.04677371357554308,0.00019223040633184154,-0.0001882261350253997,-0.00015202415160190248,0.01,0.0026698667546089104,0.04677371357554308,0.00019223040633184154,0,0
11209,江西,光伏,15.4,28.5153,114.3499,2023,False,False,False,0.01,0.00297669198805966,0.035053940261438675,0.00021432182314029552,-0.00034909578403385195,-0.00023464482176556125,0.01,0.00297669198805966,0.035053940261438675,0.00021432182314029552,0,0
11210,江西,光伏,1.3,28.5153,114.3499,2023,False,False,False,0.01,0.0002512792634019038,0.002959098840778033,1.809210696493707e-05,-2.9469139836429063e-05,-1.9807688484186087e-05,0.01,0.0002512792634019038,0.002959098840778033,1.809210696493707e-05,0,0
11211,吉林,光伏,10.0,41.7629,126.1445,2023,False,False,False,1.0,1.1178740234375,5.98318377363042,0.0804869296875,-0.19198489646573788,-0.11610654419154207,1.0,1.1178740234375,5.98318377363042,0.0804869296875,15,15
11214,内蒙古,光伏,10.0,42.9531,122.3406,2023,False,False,False,0.99,1.1723791891095763,16.51679082493053,0.0844113016158895,-0.11527467518599455,-0.08193952045592533,0.99,1.1723791891095763,16.51679082493053,0.0844113016158895,14,14
11220,浙江,光伏,2.6,29.7966,119.6877,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11223,浙江,光伏,1.2,29.0854,120.374,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11226,浙江,光伏,11.5,30.6333,120.5333,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
11227,浙江,光伏,1.2,30.6333,120.5333,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
1123,贵州,光伏,70.0,28.2198,109.3011,2023,False,False,False,0.4,1.2434691944736525,18.83756334401444,0.08952978200210297,-0.11067588220629145,-0.08170747755162364,0.4,1.2434691944736525,18.83756334401444,0.08952978200210297,7,7
11236,山东,光伏,5.8,35.5957,116.9875,2023,False,False,False,0.01,0.002288892596524287,0.04259172082151271,0.00016480026694974865,-0.0001439579902005583,-0.00012174756217133288,0.01,0.002288892596524287,0.04259172082151271,0.00016480026694974865,0,0
11239,浙江,光伏,1.0,28.9839,118.954,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
1124,广西,光伏,300.0,25.3965,108.258,2023,False,False,False,0.1,1.136971100766072,18.613849352400674,0.08186191925515719,-0.08947289793004944,-0.06930067845748808,0.1,1.136971100766072,18.613849352400674,0.08186191925515719,4,4
11241,山东,光伏,2.8,36.8196,117.9807,2023,False,False,False,0.01,0.001073256011191445,0.02058710264363559,7.727443280578404e-05,-6.309475859014132e-05,-5.491489654710752e-05,0.01,0.001073256011191445,0.02058710264363559,7.727443280578404e-05,0,0
11243,江苏,光伏,9.5,32.5113,120.1232,2023,False,False,False,0.01,0.0011816932599030762,0.012580857832102122,8.50819147130215e-05,-0.00014987454917597993,-9.836298671148645e-05,0.01,0.0011816932599030762,0.012580857832102122,8.50819147130215e-05,0,0
11245,山西,光伏,1.7,37.0,112.0,2023,False,False,False,0.01,0.0006215773106498058,0.010636908301531516,4.475356636678602e-05,-4.5599696549821045e-05,-3.6270301083646726e-05,0.01,0.0006215773106498058,0.010636908301531516,4.475356636678602e-05,0,0
11247,浙江,光伏,2.5,28.595,119.2686,2023,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
1125,广东,光伏,50.0,21.1826,110.1595,2023,False,False,False,1.0,1.14334326171875,4.0873006413072055,0.08232071484375,-0.21344107440716795,-0.12662877755342222,1.0,1.14334326171875,4.0873006413072055,0.08232071484375,15,15
11251,山东,光伏,15.0,36.8544,116.2681,2023,False,False,False,0.99,1.0665802877896564,10.338027839181875,0.07679378072085527,-0.14416969228718646,-0.09279558817014136,0.99,1.0665802877896564,10.338027839181875,0.07679378072085527,14,14
11253,河北,光伏,6.0,36.7699,114.9585,2023,False,False,False,0.01,0.0034899306666427844,0.08246589968748919,0.00025127500799828045,-9.446621480058739e-05,-0.00012386856555705002,0.01,0.0034899306666427844,0.08246589968748919,0.00025127500799828045,0,0
11256,山东,光伏,10.0,35.114,117.16,2023,False,False,False,1.0,1.051681884765625,5.915948532297019,0.075721095703125,-0.1782067571485329,-0.10811988364261287,1.0,1.051681884765625,5.915948532297019,0.075721095703125,15,15
