electrical_buffer_hours,round_trip_efficiency,battery_capex_cny_per_kwh,battery_fixed_om_rate,battery_replacement_interval_years,battery_replacement_cost_factor,free_lossless_upper_bound,learning_case,strict_record_count,electrolyser_input_twh_per_year,raw_electricity_draw_twh_per_year,ending_stored_energy_gwh,battery_capex_100m_cny,mean_h2_mt_per_year,retain_low_count,reach_6p5_count,zero_buffer_max_absorbed_kwh_error
2.0,0.95,2400.0,0.025,15.0,0.7,False,none,710,3.8153465051858846,3.8728158270663577,0.2618583413929767,73.55396812165081,0.06704805952521375,0,0,1.4156103134155273e-06
2.0,0.95,2400.0,0.025,15.0,0.7,False,combined,710,3.8153465051858846,3.8728158270663577,0.2618583413929767,73.55396812165081,0.06843319010891345,3,0,1.4156103134155273e-06
2.0,0.95,2400.0,0.025,15.0,1.0,False,none,710,3.8153465051858846,3.8728158270663577,0.2618583413929767,73.55396812165081,0.06704805952521375,0,0,1.4156103134155273e-06
2.0,0.95,2400.0,0.025,15.0,1.0,False,combined,710,3.8153465051858846,3.8728158270663577,0.2618583413929767,73.55396812165081,0.06843319010891345,0,0,1.4156103134155273e-06
2.0,0.95,2400.0,0.025,20.0,0.7,False,none,710,3.8153465051858846,3.8728158270663577,0.2618583413929767,73.55396812165081,0.06704805952521375,0,0,1.4156103134155273e-06
2.0,0.95,2400.0,0.025,20.0,0.7,False,combined,710,3.8153465051858846,3.8728158270663577,0.2618583413929767,73.55396812165081,0.06843319010891345,3,0,1.4156103134155273e-06
2.0,0.95,2400.0,0.025,20.0,1.0,False,none,710,3.8153465051858846,3.8728158270663577,0.2618583413929767,73.55396812165081,0.06704805952521375,0,0,1.4156103134155273e-06
2.0,0.95,2400.0,0.025,20.0,1.0,False,combined,710,3.8153465051858846,3.8728158270663577,0.2618583413929767,73.55396812165081,0.06843319010891345,0,0,1.4156103134155273e-06
4.0,1.0,0.0,0.0,,0.0,True,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,0.0,0.08492425144091136,710,710,1.4156103134155273e-06
4.0,1.0,0.0,0.0,,0.0,True,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,0.0,0.0877325832315503,710,710,1.4156103134155273e-06
4.0,1.0,900.0,0.025,10.0,0.7,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,55.165476091238105,0.08492425144091136,700,87,1.4156103134155273e-06
4.0,1.0,900.0,0.025,10.0,0.7,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,55.165476091238105,0.0877325832315503,708,346,1.4156103134155273e-06
4.0,1.0,900.0,0.025,10.0,1.0,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,55.165476091238105,0.08492425144091136,624,0,1.4156103134155273e-06
4.0,1.0,900.0,0.025,10.0,1.0,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,55.165476091238105,0.0877325832315503,690,9,1.4156103134155273e-06
4.0,1.0,900.0,0.025,15.0,0.7,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,55.165476091238105,0.08492425144091136,709,522,1.4156103134155273e-06
4.0,1.0,900.0,0.025,15.0,0.7,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,55.165476091238105,0.0877325832315503,709,604,1.4156103134155273e-06
4.0,1.0,900.0,0.025,15.0,1.0,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,55.165476091238105,0.08492425144091136,708,411,1.4156103134155273e-06
4.0,1.0,900.0,0.025,15.0,1.0,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,55.165476091238105,0.0877325832315503,709,544,1.4156103134155273e-06
4.0,1.0,900.0,0.025,20.0,0.7,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,55.165476091238105,0.08492425144091136,709,573,1.4156103134155273e-06
4.0,1.0,900.0,0.025,20.0,0.7,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,55.165476091238105,0.0877325832315503,709,615,1.4156103134155273e-06
4.0,1.0,900.0,0.025,20.0,1.0,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,55.165476091238105,0.08492425144091136,708,498,1.4156103134155273e-06
4.0,1.0,900.0,0.025,20.0,1.0,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,55.165476091238105,0.0877325832315503,709,585,1.4156103134155273e-06
4.0,1.0,1500.0,0.025,10.0,0.7,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,91.94246015206352,0.08492425144091136,0,0,1.4156103134155273e-06
4.0,1.0,1500.0,0.025,10.0,0.7,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,91.94246015206352,0.0877325832315503,73,0,1.4156103134155273e-06
4.0,1.0,1500.0,0.025,10.0,1.0,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,91.94246015206352,0.08492425144091136,0,0,1.4156103134155273e-06
4.0,1.0,1500.0,0.025,10.0,1.0,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,91.94246015206352,0.0877325832315503,0,0,1.4156103134155273e-06
4.0,1.0,1500.0,0.025,15.0,0.7,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,91.94246015206352,0.08492425144091136,511,0,1.4156103134155273e-06
4.0,1.0,1500.0,0.025,15.0,0.7,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,91.94246015206352,0.0877325832315503,615,0,1.4156103134155273e-06
4.0,1.0,1500.0,0.025,15.0,1.0,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,91.94246015206352,0.08492425144091136,285,0,1.4156103134155273e-06
4.0,1.0,1500.0,0.025,15.0,1.0,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,91.94246015206352,0.0877325832315503,511,0,1.4156103134155273e-06
4.0,1.0,1500.0,0.025,20.0,0.7,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,91.94246015206352,0.08492425144091136,506,0,1.4156103134155273e-06
4.0,1.0,1500.0,0.025,20.0,0.7,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,91.94246015206352,0.0877325832315503,614,0,1.4156103134155273e-06
4.0,1.0,1500.0,0.025,20.0,1.0,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,91.94246015206352,0.08492425144091136,247,0,1.4156103134155273e-06
4.0,1.0,1500.0,0.025,20.0,1.0,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,91.94246015206352,0.0877325832315503,506,0,1.4156103134155273e-06
4.0,1.0,2400.0,0.025,10.0,0.7,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,147.10793624330162,0.08492425144091136,0,0,1.4156103134155273e-06
4.0,1.0,2400.0,0.025,10.0,0.7,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,147.10793624330162,0.0877325832315503,0,0,1.4156103134155273e-06
4.0,1.0,2400.0,0.025,10.0,1.0,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,147.10793624330162,0.08492425144091136,0,0,1.4156103134155273e-06
4.0,1.0,2400.0,0.025,10.0,1.0,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,147.10793624330162,0.0877325832315503,0,0,1.4156103134155273e-06
4.0,1.0,2400.0,0.025,15.0,0.7,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,147.10793624330162,0.08492425144091136,0,0,1.4156103134155273e-06
4.0,1.0,2400.0,0.025,15.0,0.7,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,147.10793624330162,0.0877325832315503,0,0,1.4156103134155273e-06
4.0,1.0,2400.0,0.025,15.0,1.0,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,147.10793624330162,0.08492425144091136,0,0,1.4156103134155273e-06
4.0,1.0,2400.0,0.025,15.0,1.0,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,147.10793624330162,0.0877325832315503,0,0,1.4156103134155273e-06
4.0,1.0,2400.0,0.025,20.0,0.7,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,147.10793624330162,0.08492425144091136,0,0,1.4156103134155273e-06
4.0,1.0,2400.0,0.025,20.0,0.7,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,147.10793624330162,0.0877325832315503,0,0,1.4156103134155273e-06
4.0,1.0,2400.0,0.025,20.0,1.0,False,none,710,4.83544354813089,4.8360105081228015,0.5669599919125704,147.10793624330162,0.08492425144091136,0,0,1.4156103134155273e-06
4.0,1.0,2400.0,0.025,20.0,1.0,False,combined,710,4.83544354813089,4.8360105081228015,0.5669599919125704,147.10793624330162,0.0877325832315503,0,0,1.4156103134155273e-06
4.0,0.85,0.0,0.0,,0.0,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,0.0,0.08193756055739489,710,710,1.4156103134155273e-06
4.0,0.85,0.0,0.0,,0.0,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,0.0,0.08460171900567263,710,710,1.4156103134155273e-06
4.0,0.85,900.0,0.025,10.0,0.7,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,55.165476091238105,0.08193756055739489,660,0,1.4156103134155273e-06
4.0,0.85,900.0,0.025,10.0,0.7,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,55.165476091238105,0.08460171900567263,699,7,1.4156103134155273e-06
4.0,0.85,900.0,0.025,10.0,1.0,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,55.165476091238105,0.08193756055739489,489,0,1.4156103134155273e-06
4.0,0.85,900.0,0.025,10.0,1.0,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,55.165476091238105,0.08460171900567263,613,0,1.4156103134155273e-06
4.0,0.85,900.0,0.025,15.0,0.7,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,55.165476091238105,0.08193756055739489,708,218,1.4156103134155273e-06
4.0,0.85,900.0,0.025,15.0,0.7,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,55.165476091238105,0.08460171900567263,709,446,1.4156103134155273e-06
4.0,0.85,900.0,0.025,15.0,1.0,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,55.165476091238105,0.08193756055739489,700,15,1.4156103134155273e-06
4.0,0.85,900.0,0.025,15.0,1.0,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,55.165476091238105,0.08460171900567263,708,255,1.4156103134155273e-06
4.0,0.85,900.0,0.025,20.0,0.7,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,55.165476091238105,0.08193756055739489,708,319,1.4156103134155273e-06
4.0,0.85,900.0,0.025,20.0,0.7,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,55.165476091238105,0.08460171900567263,709,490,1.4156103134155273e-06
4.0,0.85,900.0,0.025,20.0,1.0,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,55.165476091238105,0.08193756055739489,699,107,1.4156103134155273e-06
4.0,0.85,900.0,0.025,20.0,1.0,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,55.165476091238105,0.08460171900567263,708,362,1.4156103134155273e-06
4.0,0.85,1500.0,0.025,10.0,0.7,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,91.94246015206352,0.08193756055739489,0,0,1.4156103134155273e-06
4.0,0.85,1500.0,0.025,10.0,0.7,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,91.94246015206352,0.08460171900567263,0,0,1.4156103134155273e-06
4.0,0.85,1500.0,0.025,10.0,1.0,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,91.94246015206352,0.08193756055739489,0,0,1.4156103134155273e-06
4.0,0.85,1500.0,0.025,10.0,1.0,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,91.94246015206352,0.08460171900567263,0,0,1.4156103134155273e-06
4.0,0.85,1500.0,0.025,15.0,0.7,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,91.94246015206352,0.08193756055739489,188,0,1.4156103134155273e-06
4.0,0.85,1500.0,0.025,15.0,0.7,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,91.94246015206352,0.08460171900567263,490,0,1.4156103134155273e-06
4.0,0.85,1500.0,0.025,15.0,1.0,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,91.94246015206352,0.08193756055739489,0,0,1.4156103134155273e-06
4.0,0.85,1500.0,0.025,15.0,1.0,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,91.94246015206352,0.08460171900567263,218,0,1.4156103134155273e-06
4.0,0.85,1500.0,0.025,20.0,0.7,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,91.94246015206352,0.08193756055739489,147,0,1.4156103134155273e-06
4.0,0.85,1500.0,0.025,20.0,0.7,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,91.94246015206352,0.08460171900567263,482,0,1.4156103134155273e-06
4.0,0.85,1500.0,0.025,20.0,1.0,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,91.94246015206352,0.08193756055739489,0,0,1.4156103134155273e-06
4.0,0.85,1500.0,0.025,20.0,1.0,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,91.94246015206352,0.08460171900567263,173,0,1.4156103134155273e-06
4.0,0.85,2400.0,0.025,10.0,0.7,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,147.10793624330162,0.08193756055739489,0,0,1.4156103134155273e-06
4.0,0.85,2400.0,0.025,10.0,0.7,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,147.10793624330162,0.08460171900567263,0,0,1.4156103134155273e-06
4.0,0.85,2400.0,0.025,10.0,1.0,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,147.10793624330162,0.08193756055739489,0,0,1.4156103134155273e-06
4.0,0.85,2400.0,0.025,10.0,1.0,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,147.10793624330162,0.08460171900567263,0,0,1.4156103134155273e-06
4.0,0.85,2400.0,0.025,15.0,0.7,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,147.10793624330162,0.08193756055739489,0,0,1.4156103134155273e-06
4.0,0.85,2400.0,0.025,15.0,0.7,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,147.10793624330162,0.08460171900567263,0,0,1.4156103134155273e-06
4.0,0.85,2400.0,0.025,15.0,1.0,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,147.10793624330162,0.08193756055739489,0,0,1.4156103134155273e-06
4.0,0.85,2400.0,0.025,15.0,1.0,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,147.10793624330162,0.08460171900567263,0,0,1.4156103134155273e-06
4.0,0.85,2400.0,0.025,20.0,0.7,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,147.10793624330162,0.08193756055739489,0,0,1.4156103134155273e-06
4.0,0.85,2400.0,0.025,20.0,0.7,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,147.10793624330162,0.08460171900567263,0,0,1.4156103134155273e-06
4.0,0.85,2400.0,0.025,20.0,1.0,False,none,710,4.664648569244805,5.006872597835961,0.5678419140325287,147.10793624330162,0.08193756055739489,0,0,1.4156103134155273e-06
4.0,0.85,2400.0,0.025,20.0,1.0,False,combined,710,4.664648569244805,5.006872597835961,0.5678419140325287,147.10793624330162,0.08460171900567263,0,0,1.4156103134155273e-06
4.0,0.9,0.0,0.0,,0.0,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,0.0,0.08296387471301857,710,710,1.4156103134155273e-06
4.0,0.9,0.0,0.0,,0.0,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,0.0,0.08567815561379923,710,710,1.4156103134155273e-06
4.0,0.9,900.0,0.025,10.0,0.7,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,55.165476091238105,0.08296387471301857,672,3,1.4156103134155273e-06
4.0,0.9,900.0,0.025,10.0,0.7,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,55.165476091238105,0.08567815561379923,705,48,1.4156103134155273e-06
4.0,0.9,900.0,0.025,10.0,1.0,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,55.165476091238105,0.08296387471301857,560,0,1.4156103134155273e-06
4.0,0.9,900.0,0.025,10.0,1.0,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,55.165476091238105,0.08567815561379923,646,0,1.4156103134155273e-06
4.0,0.9,900.0,0.025,15.0,0.7,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,55.165476091238105,0.08296387471301857,708,357,1.4156103134155273e-06
4.0,0.9,900.0,0.025,15.0,0.7,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,55.165476091238105,0.08567815561379923,709,507,1.4156103134155273e-06
4.0,0.9,900.0,0.025,15.0,1.0,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,55.165476091238105,0.08296387471301857,708,126,1.4156103134155273e-06
4.0,0.9,900.0,0.025,15.0,1.0,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,55.165476091238105,0.08567815561379923,708,369,1.4156103134155273e-06
4.0,0.9,900.0,0.025,20.0,0.7,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,55.165476091238105,0.08296387471301857,708,450,1.4156103134155273e-06
4.0,0.9,900.0,0.025,20.0,0.7,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,55.165476091238105,0.08567815561379923,709,554,1.4156103134155273e-06
4.0,0.9,900.0,0.025,20.0,1.0,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,55.165476091238105,0.08296387471301857,708,302,1.4156103134155273e-06
4.0,0.9,900.0,0.025,20.0,1.0,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,55.165476091238105,0.08567815561379923,708,477,1.4156103134155273e-06
4.0,0.9,1500.0,0.025,10.0,0.7,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,91.94246015206352,0.08296387471301857,0,0,1.4156103134155273e-06
4.0,0.9,1500.0,0.025,10.0,0.7,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,91.94246015206352,0.08567815561379923,3,0,1.4156103134155273e-06
4.0,0.9,1500.0,0.025,10.0,1.0,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,91.94246015206352,0.08296387471301857,0,0,1.4156103134155273e-06
4.0,0.9,1500.0,0.025,10.0,1.0,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,91.94246015206352,0.08567815561379923,0,0,1.4156103134155273e-06
4.0,0.9,1500.0,0.025,15.0,0.7,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,91.94246015206352,0.08296387471301857,345,0,1.4156103134155273e-06
4.0,0.9,1500.0,0.025,15.0,0.7,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,91.94246015206352,0.08567815561379923,552,0,1.4156103134155273e-06
4.0,0.9,1500.0,0.025,15.0,1.0,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,91.94246015206352,0.08296387471301857,12,0,1.4156103134155273e-06
4.0,0.9,1500.0,0.025,15.0,1.0,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,91.94246015206352,0.08567815561379923,352,0,1.4156103134155273e-06
4.0,0.9,1500.0,0.025,20.0,0.7,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,91.94246015206352,0.08296387471301857,323,0,1.4156103134155273e-06
4.0,0.9,1500.0,0.025,20.0,0.7,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,91.94246015206352,0.08567815561379923,546,0,1.4156103134155273e-06
4.0,0.9,1500.0,0.025,20.0,1.0,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,91.94246015206352,0.08296387471301857,8,0,1.4156103134155273e-06
4.0,0.9,1500.0,0.025,20.0,1.0,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,91.94246015206352,0.08567815561379923,326,0,1.4156103134155273e-06
4.0,0.9,2400.0,0.025,10.0,0.7,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,147.10793624330162,0.08296387471301857,0,0,1.4156103134155273e-06
4.0,0.9,2400.0,0.025,10.0,0.7,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,147.10793624330162,0.08567815561379923,0,0,1.4156103134155273e-06
4.0,0.9,2400.0,0.025,10.0,1.0,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,147.10793624330162,0.08296387471301857,0,0,1.4156103134155273e-06
4.0,0.9,2400.0,0.025,10.0,1.0,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,147.10793624330162,0.08567815561379923,0,0,1.4156103134155273e-06
4.0,0.9,2400.0,0.025,15.0,0.7,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,147.10793624330162,0.08296387471301857,0,0,1.4156103134155273e-06
4.0,0.9,2400.0,0.025,15.0,0.7,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,147.10793624330162,0.08567815561379923,0,0,1.4156103134155273e-06
4.0,0.9,2400.0,0.025,15.0,1.0,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,147.10793624330162,0.08296387471301857,0,0,1.4156103134155273e-06
4.0,0.9,2400.0,0.025,15.0,1.0,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,147.10793624330162,0.08567815561379923,0,0,1.4156103134155273e-06
4.0,0.9,2400.0,0.025,20.0,0.7,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,147.10793624330162,0.08296387471301857,0,0,1.4156103134155273e-06
4.0,0.9,2400.0,0.025,20.0,0.7,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,147.10793624330162,0.08567815561379923,0,0,1.4156103134155273e-06
4.0,0.9,2400.0,0.025,20.0,1.0,False,none,710,4.723322787935965,4.94551839756692,0.5661336797093383,147.10793624330162,0.08296387471301857,0,0,1.4156103134155273e-06
4.0,0.9,2400.0,0.025,20.0,1.0,False,combined,710,4.723322787935965,4.94551839756692,0.5661336797093383,147.10793624330162,0.08567815561379923,0,0,1.4156103134155273e-06
4.0,0.95,0.0,0.0,,0.0,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,0.0,0.08395530883699379,710,710,1.4156103134155273e-06
4.0,0.95,0.0,0.0,,0.0,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,0.0,0.08671681999550739,710,710,1.4156103134155273e-06
4.0,0.95,900.0,0.025,10.0,0.7,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,55.165476091238105,0.08395530883699379,692,12,1.4156103134155273e-06
4.0,0.95,900.0,0.025,10.0,0.7,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,55.165476091238105,0.08671681999550739,708,243,1.4156103134155273e-06
4.0,0.95,900.0,0.025,10.0,1.0,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,55.165476091238105,0.08395530883699379,602,0,1.4156103134155273e-06
4.0,0.95,900.0,0.025,10.0,1.0,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,55.165476091238105,0.08671681999550739,665,1,1.4156103134155273e-06
4.0,0.95,900.0,0.025,15.0,0.7,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,55.165476091238105,0.08395530883699379,709,471,1.4156103134155273e-06
4.0,0.95,900.0,0.025,15.0,0.7,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,55.165476091238105,0.08671681999550739,709,572,1.4156103134155273e-06
4.0,0.95,900.0,0.025,15.0,1.0,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,55.165476091238105,0.08395530883699379,708,304,1.4156103134155273e-06
4.0,0.95,900.0,0.025,15.0,1.0,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,55.165476091238105,0.08671681999550739,709,474,1.4156103134155273e-06
4.0,0.95,900.0,0.025,20.0,0.7,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,55.165476091238105,0.08395530883699379,709,510,1.4156103134155273e-06
4.0,0.95,900.0,0.025,20.0,0.7,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,55.165476091238105,0.08671681999550739,709,600,1.4156103134155273e-06
4.0,0.95,900.0,0.025,20.0,1.0,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,55.165476091238105,0.08395530883699379,708,415,1.4156103134155273e-06
4.0,0.95,900.0,0.025,20.0,1.0,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,55.165476091238105,0.08671681999550739,709,546,1.4156103134155273e-06
4.0,0.95,1500.0,0.025,10.0,0.7,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,91.94246015206352,0.08395530883699379,0,0,1.4156103134155273e-06
4.0,0.95,1500.0,0.025,10.0,0.7,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,91.94246015206352,0.08671681999550739,12,0,1.4156103134155273e-06
4.0,0.95,1500.0,0.025,10.0,1.0,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,91.94246015206352,0.08395530883699379,0,0,1.4156103134155273e-06
4.0,0.95,1500.0,0.025,10.0,1.0,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,91.94246015206352,0.08671681999550739,0,0,1.4156103134155273e-06
4.0,0.95,1500.0,0.025,15.0,0.7,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,91.94246015206352,0.08395530883699379,458,0,1.4156103134155273e-06
4.0,0.95,1500.0,0.025,15.0,0.7,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,91.94246015206352,0.08671681999550739,600,0,1.4156103134155273e-06
4.0,0.95,1500.0,0.025,15.0,1.0,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,91.94246015206352,0.08395530883699379,93,0,1.4156103134155273e-06
4.0,0.95,1500.0,0.025,15.0,1.0,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,91.94246015206352,0.08671681999550739,465,0,1.4156103134155273e-06
4.0,0.95,1500.0,0.025,20.0,0.7,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,91.94246015206352,0.08395530883699379,449,0,1.4156103134155273e-06
4.0,0.95,1500.0,0.025,20.0,0.7,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,91.94246015206352,0.08671681999550739,599,0,1.4156103134155273e-06
4.0,0.95,1500.0,0.025,20.0,1.0,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,91.94246015206352,0.08395530883699379,51,0,1.4156103134155273e-06
4.0,0.95,1500.0,0.025,20.0,1.0,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,91.94246015206352,0.08671681999550739,450,0,1.4156103134155273e-06
4.0,0.95,2400.0,0.025,10.0,0.7,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,147.10793624330162,0.08395530883699379,0,0,1.4156103134155273e-06
4.0,0.95,2400.0,0.025,10.0,0.7,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,147.10793624330162,0.08671681999550739,0,0,1.4156103134155273e-06
4.0,0.95,2400.0,0.025,10.0,1.0,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,147.10793624330162,0.08395530883699379,0,0,1.4156103134155273e-06
4.0,0.95,2400.0,0.025,10.0,1.0,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,147.10793624330162,0.08671681999550739,0,0,1.4156103134155273e-06
4.0,0.95,2400.0,0.025,15.0,0.7,False,none,710,4.780006921000019,4.888530747614085,0.5591939279463524,147.10793624330162,0.08395530883699379,0,0,1.4156103134155273e-06
4.0,0.95,2400.0,0.025,15.0,0.7,False,combined,710,4.780006921000019,4.888530747614085,0.5591939279463524,147.10793624330162,0.08671681999550739,0,0,1.4156103134155273e-06
