ObjectId,province,technology,initial_6p5_gap_100m_cny,operating_learning_gain_100m_cny,gap_share_of_initial_capex,gain_share_of_initial_capex,learning_gain_share_of_gap,closes_gap_at_baseline_learning
W7196,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7213,Xinjiang,wind,0.0093736029014465,0.0,0.0967951073031621,0.0,0.0,False
W7224,Xinjiang,wind,0.0637869852478983,0.0,0.1516734485281568,0.0,0.0,False
W7233,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7243,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7248,Shanxi,wind,0.0315817657663781,0.0,0.1609565168405875,0.0,0.0,False
W7253,Shanxi,wind,0.013142297907457,0.0,0.1825319153813484,0.0,0.0,False
W7256,Xinjiang,wind,0.0093736029014465,0.0,0.0967951073031621,0.0,0.0,False
W7258,Xinjiang,wind,0.0093736029014465,0.0,0.0967951073031621,0.0,0.0,False
W7260,Shanxi,wind,0.015790883171492,0.0,0.1609565188811311,0.0,0.0,False
W7268,Xinjiang,wind,0.0088676418315458,0.0,0.123161692104803,0.0,0.0,False
W7269,Shanxi,wind,0.0136631063294881,0.0,0.1897653656873358,0.0,0.0,False
W7273,Xinjiang,wind,0.0162229247620825,0.0,0.2253183994733693,0.0,0.0,False
W7276,Xinjiang,wind,0.0093736029014465,0.0,0.0967951073031621,0.0,0.0,False
W7277,Shanxi,wind,0.0107973566800288,0.0,0.1499632872226234,0.0,0.0,False
W7281,Xinjiang,wind,0.0128444958689546,0.0,0.0979770743639935,0.0,0.0,False
W7285,Xinjiang,wind,0.0093736029014465,0.0,0.0967951073031621,0.0,0.0,False
W7371,Shanxi,wind,0.0112219627347758,0.0,0.1558605935385539,0.0,0.0,False
W7380,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7382,Shanxi,wind,0.0122300098778625,0.0,0.169861248303647,0.0,0.0,False
W7383,Xinjiang,wind,0.0088676418315458,0.0,0.123161692104803,0.0,0.0,False
W7399,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7408,Shanxi,wind,0.0314238618349279,0.0,0.160956541262408,0.0,0.0,False
W7410,Xinjiang,wind,0.0174602119794858,0.0,0.242502944159526,0.0,0.0,False
W7421,Xinjiang,wind,0.0124539207668939,0.0,0.1521441164929011,0.0,0.0,False
W7424,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7431,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7439,Xinjiang,wind,0.0529334295579118,0.0,0.1113857162349694,0.0,0.0,False
W7447,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7460,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7468,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7470,Xinjiang,wind,0.0311347967355104,0.0,0.1521440921610352,0.0,0.0,False
W7474,Shanxi,wind,0.010385371291459,0.0,0.1442412679369313,0.0,0.0,False
W7477,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7479,Shanxi,wind,0.0186552940342287,0.0,0.2591013060309542,0.0,0.0,False
W7480,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7487,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7492,Shanxi,wind,0.0232656193080446,0.0,0.1667379018319598,0.0,0.0,False
W7495,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7508,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7514,Shanxi,wind,0.0108348634865054,0.0,0.139268923423637,0.0,0.0,False
W7515,Shanxi,wind,0.0149360215534141,0.0,0.2074447437974181,0.0,0.0,False
W7516,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7520,Shanxi,wind,0.0108348634865054,0.0,0.139268923423637,0.0,0.0,False
W7521,Shanxi,wind,0.015790883171492,0.0,0.1609565188811311,0.0,0.0,False
W7522,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7535,Shanxi,wind,0.0135002362397277,0.0,0.1392688865682936,0.0,0.0,False
W7545,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7546,Xinjiang,wind,0.0186941118813907,0.0,0.2596404427970943,0.0,0.0,False
W7559,Xinjiang,wind,0.0170341022898896,0.0,0.2365847540262454,0.0,0.0,False
W7560,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7568,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7578,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7592,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7600,Xinjiang,wind,0.0093736029014465,0.0,0.0967951073031621,0.0,0.0,False
W7603,Shanxi,wind,0.0173525281731037,0.0,0.2410073357375522,0.0,0.0,False
W7606,Xinjiang,wind,0.0093736029014465,0.0,0.0967951073031621,0.0,0.0,False
W7611,Shanxi,wind,0.0173525281731037,0.0,0.2410073357375522,0.0,0.0,False
W7626,Shanxi,wind,0.0139162897247014,0.0,0.193281801731964,0.0,0.0,False
W7639,Shanxi,wind,0.0137154675875362,0.0,0.190492605382448,0.0,0.0,False
W7661,Shanxi,wind,0.0173525281731037,0.0,0.2410073357375522,0.0,0.0,False
W7664,Xinjiang,wind,0.0088953043454876,0.0,0.1235458936873288,0.0,0.0,False
W7683,Xinjiang,wind,0.008822240428925,0.0,0.1113857403795721,0.0,0.0,False
W7693,Shanxi,wind,0.0123100429569947,0.0,0.1570733001005384,0.0,0.0,False
W7695,Xinjiang,wind,0.0168811734899245,0.0,0.2344607429156188,0.0,0.0,False
W7700,Shanxi,wind,0.0123100429569947,0.0,0.1570733001005384,0.0,0.0,False
W7725,Xinjiang,wind,0.0180542363406242,0.0,0.2211500850759893,0.0,0.0,False
W7727,Xinjiang,wind,0.0183272003725532,0.0,0.2098385843192696,0.0,0.0,False
W7729,Xinjiang,wind,0.0122362941099439,0.0,0.0892752854655598,0.0,0.0,False
W7735,Xinjiang,wind,0.0373275269993179,0.0,0.1908072191069628,0.0,0.0,False
W7754,Shanxi,wind,0.0173525281731037,0.0,0.2410073357375522,0.0,0.0,False
W7757,Xinjiang,wind,0.0174602119794858,0.0,0.242502944159526,0.0,0.0,False
W7776,Xinjiang,wind,0.0183272003725532,0.0,0.2098385843192696,0.0,0.0,False
W7784,Xinjiang,wind,0.1119825891823774,0.0,0.1908072350375339,0.0,0.0,False
W7787,Xinjiang,wind,0.0559912913313421,0.0,0.1908072247741195,0.0,0.0,False
W7788,Shanxi,wind,0.0132673959385221,0.0,0.1842693880350298,0.0,0.0,False
W7789,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7793,Xinjiang,wind,0.0122362941099439,0.0,0.0892752854655598,0.0,0.0,False
W7794,Shanxi,wind,0.0122300098778625,0.0,0.169861248303647,0.0,0.0,False
W7799,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7804,Xinjiang,wind,0.0116376223871331,0.0,0.1398729269221753,0.0,0.0,False
W7806,Xinjiang,wind,0.0373275269993179,0.0,0.1908072191069628,0.0,0.0,False
W7812,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7816,Xinjiang,wind,0.0373275269993179,0.0,0.1908072191069628,0.0,0.0,False
W7819,Shanxi,wind,0.0186552940342287,0.0,0.2591013060309542,0.0,0.0,False
W7828,Xinjiang,wind,0.0088676418315458,0.0,0.123161692104803,0.0,0.0,False
W7829,Shanxi,wind,0.0186552940342287,0.0,0.2591013060309542,0.0,0.0,False
W7830,Shanxi,wind,0.0186552940342287,0.0,0.2591013060309542,0.0,0.0,False
W7838,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7840,Xinjiang,wind,0.0169860681222801,0.0,0.2359176128094459,0.0,0.0,False
W7844,Xinjiang,wind,0.0184188359975512,0.0,0.2098385833628485,0.0,0.0,False
W7850,Shanxi,wind,0.0149360215534141,0.0,0.2074447437974181,0.0,0.0,False
W7851,Xinjiang,wind,0.0183272003725532,0.0,0.2098385843192696,0.0,0.0,False
W7852,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7865,Xinjiang,wind,0.0142471497212172,0.0,0.1978770794613509,0.0,0.0,False
W7876,Xinjiang,wind,0.0128444958689546,0.0,0.0979770743639935,0.0,0.0,False
W7877,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7883,Xinjiang,wind,0.0115792756137265,0.0,0.1559093153989593,0.0,0.0,False
W7884,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7890,Xinjiang,wind,0.0134147779742521,0.0,0.1863163607535017,0.0,0.0,False
W7897,Xinjiang,wind,0.0122362941099439,0.0,0.0892752854655598,0.0,0.0,False
W7904,Xinjiang,wind,0.0128444958689546,0.0,0.0979770743639935,0.0,0.0,False
W7911,Xinjiang,wind,0.0128444958689546,0.0,0.0979770743639935,0.0,0.0,False
W7914,Xinjiang,wind,0.0128444958689546,0.0,0.0979770743639935,0.0,0.0,False
W7921,Xinjiang,wind,0.0128444958689546,0.0,0.0979770743639935,0.0,0.0,False
W7927,Xinjiang,wind,0.0115792756137265,0.0,0.1559093153989593,0.0,0.0,False
W7935,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7941,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7948,Shanxi,wind,0.015790883171492,0.0,0.1609565188811311,0.0,0.0,False
W7953,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7958,Shanxi,wind,0.015790883171492,0.0,0.1609565188811311,0.0,0.0,False
W7978,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W8000,Xinjiang,wind,0.0183272003725532,0.0,0.2098385843192696,0.0,0.0,False
W8045,Yunnan,wind,0.0230706370386949,0.0,0.159687394262954,0.0,0.0,False
W8050,Yunnan,wind,0.0177466412192972,0.0,0.1596873730749583,0.0,0.0,False
W8096,Yunnan,wind,0.0158902291884483,0.0,0.1997742623145429,0.0,0.0,False
W8098,Yunnan,wind,0.0158902291884483,0.0,0.1997742623145429,0.0,0.0,False
W8111,Yunnan,wind,0.0218083615741786,0.0,0.20411194772857,0.0,0.0,False
W8153,Yunnan,wind,0.0156949934358605,0.0,0.2179860199425073,0.0,0.0,False
W8162,Yunnan,wind,0.0191665228890394,0.0,0.192711053601785,0.0,0.0,False
W8214,Yunnan,wind,0.0143905794458817,0.0,0.1998691589705796,0.0,0.0,False
W89,Gansu,wind,0.0487958279205991,0.0,0.1036639300511194,0.0,0.0,False
W912,Gansu,wind,0.0126982728209684,0.0,0.176364900291229,0.0,0.0,False
W922,Gansu,wind,0.0126982728209684,0.0,0.176364900291229,0.0,0.0,False
W925,Gansu,wind,0.040325583228411,0.0,0.1573874996551111,0.0,0.0,False
W97,Gansu,wind,0.049039802772763,0.0,0.1036639216715053,0.0,0.0,False
W985,Gansu,wind,0.0452846961024505,0.0,0.1154874704831903,0.0,0.0,False
W994,Gansu,wind,0.0126982728209684,0.0,0.176364900291229,0.0,0.0,False
