learning_case,central_component_case,year,direct_capex_share_of_installed_capex,stack_share_of_direct_capex,stack_share_of_installed_capex,nonstack_equipment_share_of_installed_capex,bop_epc_share_of_installed_capex,stack_embodied_newbuild_capital_saving_share,nonstack_equipment_newbuild_capital_saving_share,bop_epc_newbuild_capital_saving_share,total_newbuild_capital_saving_share,incumbent_stack_embodied_share_of_newbuild_capital_saving
base,True,2053,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.07593749999999999,0.22781250000000003,0.11374999999999998,0.4175,0.18188622754491016
base,True,2054,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.07593749999999999,0.22781250000000003,0.11374999999999998,0.4175,0.18188622754491016
base,True,2055,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.07593749999999999,0.22781250000000003,0.11374999999999998,0.4175,0.18188622754491016
base,True,2056,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.07593749999999999,0.22781250000000003,0.11374999999999998,0.4175,0.18188622754491016
base,True,2057,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.07593749999999999,0.22781250000000003,0.11374999999999998,0.4175,0.18188622754491016
base,True,2058,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.07593749999999999,0.22781250000000003,0.11374999999999998,0.4175,0.18188622754491016
base,True,2059,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.07593749999999999,0.22781250000000003,0.11374999999999998,0.4175,0.18188622754491016
base,True,2060,0.675,0.25,0.16875,0.5062500000000001,0.32499999999999996,0.07593749999999999,0.22781250000000003,0.11374999999999998,0.4175,0.18188622754491016
base,False,2026,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.0,0.0,0.0,0.0,
base,False,2027,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.0940208313692287,0.1746101153999962,0.05540528005254795,0.3240362268217729,0.2901553085326544
base,False,2028,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.0646207421424538,0.3683707421424538,0.28860191062320456
base,False,2029,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.07068504200459821,0.3744350420045982,0.2839277526773107
base,False,2030,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.07518332258221785,0.3789333225822179,0.28055727396983715
base,False,2031,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.08132674295923067,0.38507674295923067,0.27608133169251314
base,False,2032,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.0858165564920938,0.3895665564920938,0.272899452553899
base,False,2033,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.08934212867211404,0.39309212867211407,0.2704518667395585
base,False,2034,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.0922374218782765,0.3959874218782765,0.26847443662662507
base,False,2035,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.09468926694654381,0.39843926694654386,0.2668223461375439
base,False,2036,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.09681258998982693,0.40056258998982697,0.2654079603457227
base,False,2037,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.09868303801216789,0.4024330380121679,0.2641743842034797
base,False,2038,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.10035300271114671,0.40410300271114674,0.26308267765085697
base,False,2039,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.10186023929411263,0.40561023929411266,0.26210506959838253
base,False,2040,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.10323283676461066,0.40698283676461067,0.2612210894325469
base,False,2041,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.1047914595502136,0.4085414595502136,0.26022450724351315
base,False,2042,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.10620480359921662,0.40995480359921666,0.2593273674722789
base,False,2043,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.1074969422379365,0.4112469422379365,0.2585125604131311
base,False,2044,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.10868647150051015,0.41243647150051016,0.2577669710276059
base,False,2045,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.10978804849655548,0.4135380484965555,0.25708033489664617
base,False,2046,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11081342619892909,0.4145634261989291,0.2564444745518523
base,False,2047,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11177217007768532,0.4155221700776853,0.25585277430593895
base,False,2048,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11267216701504046,0.4164221670150405,0.25529980971488525
base,False,2049,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11351999469591673,0.41726999469591675,0.2547810802391259
base,False,2050,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11374999999999998,0.4175,0.25464071856287424
base,False,2051,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11374999999999998,0.4175,0.25464071856287424
base,False,2052,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11374999999999998,0.4175,0.25464071856287424
base,False,2053,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11374999999999998,0.4175,0.25464071856287424
base,False,2054,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11374999999999998,0.4175,0.25464071856287424
base,False,2055,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11374999999999998,0.4175,0.25464071856287424
base,False,2056,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11374999999999998,0.4175,0.25464071856287424
base,False,2057,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11374999999999998,0.4175,0.25464071856287424
base,False,2058,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11374999999999998,0.4175,0.25464071856287424
base,False,2059,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11374999999999998,0.4175,0.25464071856287424
base,False,2060,0.675,0.35,0.23625,0.4387500000000001,0.32499999999999996,0.10631249999999999,0.19743750000000002,0.11374999999999998,0.4175,0.25464071856287424
base,False,2026,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.0,0.0,0.0,0.0,
base,False,2027,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.13431547338461244,0.13431547338461244,0.05540528005254795,0.32403622682177285,0.4145075836180778
base,False,2028,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.0646207421424538,0.36837074214245374,0.4122884437474352
base,False,2029,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.07068504200459821,0.3744350420045982,0.4056110752533009
base,False,2030,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.07518332258221785,0.3789333225822178,0.40079610567119606
base,False,2031,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.08132674295923067,0.38507674295923067,0.3944019024178759
base,False,2032,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.0858165564920938,0.38956655649209376,0.3898563607912844
base,False,2033,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.08934212867211404,0.393092128672114,0.3863598096279408
base,False,2034,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.0922374218782765,0.39598742187827646,0.3835349094666073
base,False,2035,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.09468926694654381,0.39843926694654375,0.3811747801964914
base,False,2036,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.09681258998982693,0.4005625899898269,0.37915422906531826
base,False,2037,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.09868303801216789,0.40243303801216784,0.37739197743354247
base,False,2038,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.10035300271114671,0.4041030027111467,0.3758323966440814
base,False,2039,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.10186023929411263,0.4056102392941126,0.3744358137119751
base,False,2040,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.10323283676461066,0.4069828367646106,0.3731729849036384
base,False,2041,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.1047914595502136,0.4085414595502136,0.3717492960621616
base,False,2042,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.10620480359921662,0.4099548035992166,0.37046766781754137
base,False,2043,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.1074969422379365,0.41124694223793645,0.36930365773304447
base,False,2044,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.10868647150051015,0.4124364715005101,0.36823853003943696
base,False,2045,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.10978804849655548,0.41353804849655545,0.3672576212809231
base,False,2046,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11081342619892909,0.41456342619892905,0.3663492493597891
base,False,2047,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11177217007768532,0.41552217007768527,0.3655039632941985
base,False,2048,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11267216701504046,0.4164221670150404,0.3647140138784075
base,False,2049,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11351999469591673,0.4172699946959167,0.36397297177017984
base,False,2050,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11374999999999998,0.4174999999999999,0.36377245508982037
base,False,2051,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11374999999999998,0.4174999999999999,0.36377245508982037
base,False,2052,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11374999999999998,0.4174999999999999,0.36377245508982037
base,False,2053,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11374999999999998,0.4174999999999999,0.36377245508982037
base,False,2054,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11374999999999998,0.4174999999999999,0.36377245508982037
base,False,2055,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11374999999999998,0.4174999999999999,0.36377245508982037
base,False,2056,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11374999999999998,0.4174999999999999,0.36377245508982037
base,False,2057,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11374999999999998,0.4174999999999999,0.36377245508982037
base,False,2058,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11374999999999998,0.4174999999999999,0.36377245508982037
base,False,2059,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11374999999999998,0.4174999999999999,0.36377245508982037
base,False,2060,0.675,0.5,0.3375,0.3375,0.32499999999999996,0.15187499999999998,0.15187499999999998,0.11374999999999998,0.4174999999999999,0.36377245508982037
base,False,2026,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.0,0.0,0.0,0.0,
base,False,2027,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.05571604821880219,0.22286419287520876,0.051143335433121204,0.32972357652713213,0.16897805369467553
base,False,2028,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.05964991582380352,0.37464991582380347,0.16815698426482142
base,False,2029,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.0652477310811676,0.38024773108116755,0.16568146197972192
base,False,2030,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.06939999007589343,0.38439999007589337,0.16389178362767826
base,False,2031,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.0750708396546745,0.39007083965467443,0.1615091249983547
base,False,2032,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.07921528291577892,0.3942152829157789,0.15981115580813102
base,False,2033,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.0824696572357976,0.3974696572357975,0.15850266517986164
base,False,2034,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.08514223557994756,0.4001422355799475,0.1574440146481681
base,False,2035,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.08740547718142509,0.40240547718142505,0.15655850522033612
base,False,2036,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.08936546768291719,0.40436546768291715,0.1557996541124065
base,False,2037,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.091092035088155,0.40609203508815495,0.15513724613269964
base,False,2038,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.09263354096413544,0.4076335409641354,0.1545505795499367
base,False,2039,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.0940248362714886,0.40902483627148856,0.15402487676367896
base,False,2040,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.09529184932117911,0.41029184932117907,0.153549235999283
base,False,2041,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.09673057804635103,0.411730578046351,0.15301268197988369
base,False,2042,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.09803520332235383,0.41303520332235377,0.1525293715723102
base,False,2043,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.09922794668117217,0.41422794668117213,0.15209017282576198
base,False,2044,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10032597369277862,0.41532597369277857,0.15168808114707946
base,False,2045,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10134281399682048,0.41634281399682044,0.1513176110696151
base,False,2046,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10228931649131918,0.4172893164913191,0.1509743899741334
base,False,2047,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10317431084094032,0.41817431084094026,0.15065487852017556
base,False,2048,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10400507724465276,0.4190050772446527,0.1503561732814396
base,False,2049,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10478768741161548,0.41978768741161543,0.1500758642742812
base,False,2050,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10500000000000001,0.41999999999999993,0.15
base,False,2051,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10500000000000001,0.41999999999999993,0.15
base,False,2052,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10500000000000001,0.41999999999999993,0.15
base,False,2053,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10500000000000001,0.41999999999999993,0.15
base,False,2054,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10500000000000001,0.41999999999999993,0.15
base,False,2055,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10500000000000001,0.41999999999999993,0.15
base,False,2056,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10500000000000001,0.41999999999999993,0.15
base,False,2057,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10500000000000001,0.41999999999999993,0.15
base,False,2058,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10500000000000001,0.41999999999999993,0.15
base,False,2059,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10500000000000001,0.41999999999999993,0.15
base,False,2060,0.7,0.2,0.13999999999999999,0.5599999999999999,0.30000000000000004,0.06299999999999999,0.25199999999999995,0.10500000000000001,0.41999999999999993,0.15
base,False,2026,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.0,0.0,0.0,0.0,
base,False,2027,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.06964506027350274,0.20893518082050822,0.051143335433121204,0.3297235765271322,0.2112225671183444
base,False,2028,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.05964991582380352,0.37464991582380347,0.21019623033102677
base,False,2029,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.0652477310811676,0.38024773108116755,0.20710182747465242
base,False,2030,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.06939999007589343,0.38439999007589337,0.20486472953459783
base,False,2031,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.0750708396546745,0.39007083965467443,0.20188640624794338
base,False,2032,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.07921528291577892,0.3942152829157789,0.19976394476016376
base,False,2033,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.0824696572357976,0.3974696572357975,0.19812833147482706
base,False,2034,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.08514223557994756,0.4001422355799475,0.19680501831021013
base,False,2035,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.08740547718142509,0.40240547718142505,0.19569813152542018
base,False,2036,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.08936546768291719,0.40436546768291715,0.19474956764050816
base,False,2037,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.091092035088155,0.40609203508815495,0.19392155766587454
base,False,2038,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.09263354096413544,0.4076335409641354,0.19318822443742087
base,False,2039,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.0940248362714886,0.40902483627148856,0.1925310959545987
base,False,2040,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.09529184932117911,0.41029184932117907,0.19193654499910376
base,False,2041,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.09673057804635103,0.411730578046351,0.19126585247485461
base,False,2042,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.09803520332235383,0.41303520332235377,0.19066171446538774
base,False,2043,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.09922794668117217,0.41422794668117213,0.19011271603220248
base,False,2044,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10032597369277862,0.41532597369277857,0.18961010143384935
base,False,2045,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10134281399682048,0.41634281399682044,0.1891470138370189
base,False,2046,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10228931649131918,0.4172893164913191,0.18871798746766674
base,False,2047,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10317431084094032,0.41817431084094026,0.18831859815021945
base,False,2048,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10400507724465276,0.4190050772446527,0.18794521660179953
base,False,2049,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10478768741161548,0.41978768741161543,0.18759483034285152
base,False,2050,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10500000000000001,0.41999999999999993,0.1875
base,False,2051,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10500000000000001,0.41999999999999993,0.1875
base,False,2052,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10500000000000001,0.41999999999999993,0.1875
base,False,2053,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10500000000000001,0.41999999999999993,0.1875
base,False,2054,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10500000000000001,0.41999999999999993,0.1875
base,False,2055,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10500000000000001,0.41999999999999993,0.1875
base,False,2056,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10500000000000001,0.41999999999999993,0.1875
base,False,2057,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10500000000000001,0.41999999999999993,0.1875
base,False,2058,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10500000000000001,0.41999999999999993,0.1875
base,False,2059,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10500000000000001,0.41999999999999993,0.1875
base,False,2060,0.7,0.25,0.175,0.5249999999999999,0.30000000000000004,0.07874999999999999,0.23624999999999993,0.10500000000000001,0.41999999999999993,0.1875
base,False,2026,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.0,0.0,0.0,0.0,
base,False,2027,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.09750308438290384,0.18107715671110713,0.051143335433121204,0.3297235765271322,0.29571159396568214
base,False,2028,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.05964991582380352,0.37464991582380347,0.29427472246343744
base,False,2029,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.0652477310811676,0.38024773108116755,0.28994255846451333
base,False,2030,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.06939999007589343,0.38439999007589337,0.28681062134843693
base,False,2031,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.0750708396546745,0.39007083965467443,0.28264096874712075
base,False,2032,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.07921528291577892,0.3942152829157789,0.27966952266422923
base,False,2033,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.0824696572357976,0.3974696572357975,0.2773796640647579
base,False,2034,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.08514223557994756,0.4001422355799475,0.27552702563429415
base,False,2035,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.08740547718142509,0.40240547718142505,0.2739773841355882
base,False,2036,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.08936546768291719,0.40436546768291715,0.2726493946967114
base,False,2037,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.091092035088155,0.40609203508815495,0.27149018073222436
base,False,2038,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.09263354096413544,0.4076335409641354,0.27046351421238923
base,False,2039,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.0940248362714886,0.40902483627148856,0.2695435343364382
base,False,2040,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.09529184932117911,0.41029184932117907,0.26871116299874526
base,False,2041,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.09673057804635103,0.411730578046351,0.26777219346479647
base,False,2042,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.09803520332235383,0.41303520332235377,0.26692640025154285
base,False,2043,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.09922794668117217,0.41422794668117213,0.26615780244508347
base,False,2044,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.10032597369277862,0.41532597369277857,0.26545414200738904
base,False,2045,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.10134281399682048,0.41634281399682044,0.26480581937182646
base,False,2046,0.7,0.35,0.24499999999999997,0.45499999999999996,0.30000000000000004,0.11024999999999997,0.20474999999999996,0.10228931649131918,0.4172893164913191,0.26420518245473346
