ObjectId,province,technology,instrument,required_support,public_cost_pv_100m_cny,annual_h2_t,right_censored
6247,Xinjiang,solar PV,15y_price_premium,9.589149802923204,0.2044522526755136,197.42261687205345,False
6253,Xinjiang,solar PV,15y_price_premium,8.841344118118286,0.0691296542911648,72.35260192860848,False
6259,Xinjiang,solar PV,15y_price_premium,9.493533745408058,0.1893861643869973,184.7124676508089,False
6268,Xinjiang,solar PV,15y_price_premium,8.655327335000038,0.2387852275709971,255.28895266322476,False
6270,Xinjiang,solar PV,15y_price_premium,8.87799896299839,0.0364975976221007,38.04510259245382,False
6276,Xinjiang,solar PV,15y_price_premium,8.610720857977867,0.1583964449944403,170.20506989129112,False
6288,Xinjiang,solar PV,15y_price_premium,8.346614241600037,0.3540118432235077,392.3532713729536,False
6290,Xinjiang,solar PV,15y_price_premium,9.9685737490654,0.0320898257025449,29.79376772244172,False
6294,Xinjiang,solar PV,15y_price_premium,8.278192654252052,0.031985832900446,35.74194240537535,False
6295,Xinjiang,solar PV,15y_price_premium,10.700943991541862,0.0337709178832074,29.23605729100773,False
6321,Xinjiang,solar PV,15y_price_premium,9.63331013917923,0.0312907592843898,30.061676514383368,False
6322,Xinjiang,solar PV,15y_price_premium,9.141084998846054,0.0523459394895914,53.00738235307836,False
6323,Xinjiang,solar PV,15y_price_premium,10.615032389760016,0.0335829747715192,29.296159664202285,False
6328,Xinjiang,solar PV,15y_price_premium,10.615032389760016,0.0335829747715192,29.296159664202285,False
6358,Xinjiang,solar PV,15y_price_premium,9.171130433678629,0.036167754315142,36.50788956980493,False
6360,Xinjiang,solar PV,15y_price_premium,10.14197587966919,0.0324898345313887,29.66265589448028,False
6361,Xinjiang,solar PV,15y_price_premium,9.091739729046822,0.045895168932022,46.725852408788725,False
6362,Xinjiang,solar PV,15y_price_premium,9.431342035531998,0.2168487448087886,212.8693110163605,False
6365,Xinjiang,solar PV,15y_price_premium,10.170201435685158,0.0325564765702283,29.640060061318927,False
6380,Xinjiang,solar PV,15y_price_premium,10.560539960861206,0.0334616355324409,29.335621845624,False
6387,Xinjiang,solar PV,15y_price_premium,9.514914974570274,0.0309999880086047,30.161246629679702,False
6388,Xinjiang,solar PV,15y_price_premium,8.677068874239922,0.0562827050768097,60.013652017176085,False
6389,Xinjiang,solar PV,15y_price_premium,7.982613891363144,0.0495430513304059,57.39438590497792,False
6394,Xinjiang,solar PV,15y_price_premium,8.617418333888054,0.070397498050801,75.58691504574384,False
6405,Xinjiang,solar PV,15y_price_premium,9.36448685824871,0.3527293352706847,348.7209108438819,False
6415,Xinjiang,solar PV,15y_price_premium,10.733705833554268,0.0338485177033694,29.208811411028805,False
6428,Xinjiang,solar PV,15y_price_premium,9.785074219107628,0.0316477758182528,29.944560923703676,False
6435,Xinjiang,solar PV,15y_price_premium,8.740900531411171,0.0679552586827295,71.94074896299782,False
6443,Xinjiang,solar PV,15y_price_premium,10.737923383712769,0.0338657916726959,29.200106359091897,False
6447,Xinjiang,solar PV,15y_price_premium,9.424207136034966,0.0856294170776816,84.11628386819388,False
6451,Xinjiang,solar PV,15y_price_premium,8.332721516489983,0.0309396890830156,34.351076869192894,False
6465,Xinjiang,solar PV,15y_price_premium,9.696224704384804,0.0314351560612024,30.01593175550288,False
6467,Xinjiang,solar PV,15y_price_premium,10.628622472286224,0.0336144047604598,29.285459896819845,False
6468,Xinjiang,solar PV,15y_price_premium,9.305488541722298,0.0304907335149994,30.331806195107088,False
6475,Xinjiang,solar PV,15y_price_premium,9.24893483519554,0.0553873302194328,55.43613064501905,False
6476,Xinjiang,solar PV,15y_price_premium,9.305488541722298,0.0304907335149994,30.331806195107088,False
6485,Xinjiang,solar PV,15y_price_premium,10.114493295550346,0.0324308015587222,29.68036765317168,False
6528,Xinjiang,solar PV,15y_price_premium,8.134762197732925,0.0477299972552712,54.26671438725729,False
6536,Xinjiang,solar PV,15y_price_premium,8.221020251512527,0.0460721731692919,51.8338852934741,False
6538,Xinjiang,solar PV,15y_price_premium,9.764374047517776,0.0315964354074627,29.962551235210714,False
6548,Xinjiang,solar PV,15y_price_premium,9.764374047517776,0.0315964354074627,29.962551235210714,False
6559,Xinjiang,solar PV,15y_price_premium,9.000342786312103,0.0499852529777992,51.40128068527715,False
6564,Xinjiang,solar PV,15y_price_premium,9.787159413099287,0.031649529056947,29.94525871223872,False
6565,Xinjiang,solar PV,15y_price_premium,9.744784533977509,0.0788054360444016,74.88613475119422,False
6566,Xinjiang,solar PV,15y_price_premium,9.52952854335308,0.0310333124218556,30.15089582592902,False
6574,Xinjiang,solar PV,15y_price_premium,9.267158657312391,0.030398207537592,30.362254425254587,False
6576,Xinjiang,solar PV,15y_price_premium,9.742608815431597,0.0742277309734118,70.55335176827985,False
6579,Xinjiang,solar PV,15y_price_premium,9.04664307832718,0.3184301822950698,325.802783521422,False
6582,Xinjiang,solar PV,15y_price_premium,9.03580941259861,0.2959054699089158,303.0937820188902,False
6590,Xinjiang,solar PV,15y_price_premium,9.01178777217865,0.0297694131628342,30.57224576216878,False
6598,Xinjiang,solar PV,15y_price_premium,9.263072311878204,0.2416471602870105,241.48837011410723,False
6602,Xinjiang,solar PV,15y_price_premium,9.523234069347382,0.0310235043145437,30.15198792587981,False
6607,Xinjiang,solar PV,15y_price_premium,9.380199238657951,0.0407053421893845,40.17108336858203,False
6609,Xinjiang,solar PV,15y_price_premium,9.2559964209795,0.3074276321590173,307.4768306792287,False
6625,Xinjiang,solar PV,15y_price_premium,9.447243735194206,0.0484773107180832,47.50506674528046,False
6628,Xinjiang,solar PV,15y_price_premium,9.365265369415283,0.0421454759485194,41.66351343915377,False
6634,Xinjiang,solar PV,15y_price_premium,10.461964085698128,0.0332254199456601,29.418657750789475,False
6638,Xinjiang,solar PV,15y_price_premium,9.332830756902696,0.04868222728187,48.29636196041467,False
6644,Xinjiang,solar PV,15y_price_premium,9.282677248120308,0.0304338871423775,30.351268663277157,False
6659,Xinjiang,solar PV,15y_price_premium,10.783643871545792,0.0339670850429156,29.166997313159992,False
6669,Xinjiang,solar PV,15y_price_premium,9.138364121317863,0.0317825247954944,32.1937110953689,False
6672,Xinjiang,solar PV,15y_price_premium,8.627170398831367,0.0330842874706872,35.4837246825097,False
6675,Xinjiang,solar PV,15y_price_premium,9.07883070409298,0.0299363882764477,30.51604749706868,False
6707,Xinjiang,solar PV,15y_price_premium,9.881517514586449,0.031885228815894,29.861764340586102,False
6720,Xinjiang,solar PV,15y_price_premium,9.568912982940674,0.031135288008737,30.113936769627045,False
6731,Xinjiang,solar PV,15y_price_premium,10.7751202583313,0.0339483713862436,29.173056036584104,False
6739,Xinjiang,solar PV,15y_price_premium,8.622464686632156,0.2830444886085083,303.7282878784447,False
6740,Xinjiang,solar PV,15y_price_premium,9.003693759441376,0.0297510790017666,30.57763576507768,False
6745,Xinjiang,solar PV,15y_price_premium,9.873423501849174,0.0322745654599583,30.27274162304045,False
6747,Xinjiang,solar PV,15y_price_premium,9.471469894051552,0.2317624694408591,226.55028166959136,False
6753,Xinjiang,solar PV,15y_price_premium,7.909069731831551,0.0277878579786168,32.48606413210636,False
6755,Xinjiang,solar PV,15y_price_premium,9.623267948627472,0.0312577383000231,30.076320483338144,False
6760,Xinjiang,solar PV,15y_price_premium,8.386301323771477,0.0361500979531609,39.87236665448207,False
6764,Xinjiang,solar PV,15y_price_premium,9.628972560167313,0.0312857667008244,30.06116277739694,False
6766,Xinjiang,solar PV,15y_price_premium,7.963126301765442,0.2075680403179595,241.07382561344608,False
6777,Xinjiang,solar PV,15y_price_premium,10.203518941998482,0.0326304670728563,29.616726773247706,False
6790,Xinjiang,solar PV,15y_price_premium,9.49736550450325,0.1126566706724301,109.8275078180518,False
