ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,resource_branch,low_return_entry,colocated_6p5_same_configuration,colocated_6p5_independent_optimized,independent_h2_8_independent_optimized,strict_marginal_vs_6p5,strict_marginal_vs_8,optimized_capture_target,optimized_electrolyzer_mw,optimized_h2_t_per_year,npv_low_100m_cny,npv_colocated_6p5_100m_cny,npv_independent_h2_8_100m_cny
2228,河北,光伏,200.0,41.6658,115.6971,full_output_upper_bound,True,False,True,True,False,False,0.2,13.869351699471206,965.6945524030829,0.5505145295597467,-0.02914780757586419,-0.09681953140984619
2229,河南,光伏,20.0,35.8497,114.5858,full_output_upper_bound,True,False,False,False,True,True,0.2,1.2803991692866463,90.14203349928765,0.028532482477061763,-0.013485179921794975,-0.018065456678363075
223,安徽,光伏,20.0,31.312,117.589,full_output_upper_bound,False,False,False,False,False,False,0.2,1.1028097446610259,78.20138713054541,-0.08906006702618668,-0.06654438978582178,-0.06193232617936927
2230,湖北,光伏,100.0,29.9772,112.7092,full_output_upper_bound,True,True,True,True,False,False,0.1,2.3178473351340965,185.85774558511883,0.11933784045039399,0.007887181180877749,-0.005432083472935611
2231,河北,光伏,30.0,38.0117,115.8743,full_output_upper_bound,True,True,True,False,False,True,0.2,1.9472442764011797,137.10484780614271,0.0952720406427134,0.004628797276400276,-0.006201635288395068
2232,河北,光伏,50.0,38.6928,114.7558,full_output_upper_bound,True,True,True,True,False,False,0.2,3.242993973828215,228.34564739936835,0.15311434594550152,0.005025772194279115,-0.012600231790777176
2234,河南,光伏,40.0,35.8306,114.3258,full_output_upper_bound,True,True,True,True,False,False,0.1,1.171825853820803,91.55566957135547,0.06794141221833687,0.00755422390050487,0.0002570241401361382
2237,湖北,光伏,150.0,29.7678,115.6409,full_output_upper_bound,True,True,True,True,False,False,0.1,3.577309941216761,285.243790836751,0.17909163493479885,0.009636134518475892,-0.01054339851165293
224,安徽,光伏,50.0,31.909,117.714,full_output_upper_bound,False,False,False,False,False,False,0.1,1.258213959066746,99.45400829315953,-0.06454472910753417,-0.05846995269451222,-0.05599540180783587
2240,湖北,光伏,100.0,32.1308,112.7666,full_output_upper_bound,True,True,True,True,False,False,0.1,2.472019185982795,197.37258012286486,0.1320766105998918,0.010699992890547556,-0.003861050224606479
2241,河北,光伏,30.0,38.6767,114.6501,full_output_upper_bound,True,True,True,False,False,True,0.2,1.9685115051083917,138.58831483993336,0.09319556047192035,0.003173562035436594,-0.007544451372447576
2243,河北,光伏,20.0,37.8066,116.0057,full_output_upper_bound,True,True,True,False,False,True,0.2,1.302870599343242,91.57512603097108,0.06226875192908432,0.0023820453496975276,-0.004755109157640628
2244,河南,光伏,20.0,35.9702,114.3177,full_output_upper_bound,True,False,False,False,True,True,0.2,1.2877764581607392,90.64721811876568,0.028623250683576323,-0.013598797512075924,-0.018199896423717703
2246,湖北,光伏,50.0,30.6894,110.029,full_output_upper_bound,True,True,True,False,False,True,0.1,1.1763015308939606,95.4946936996952,0.06382289533539877,0.00548833959498335,-0.0015038633364413097
2247,湖北,光伏,100.0,32.203,112.5707,full_output_upper_bound,True,True,True,True,False,False,0.1,2.455641097183231,196.302429061225,0.13417712697794568,0.012069300297994504,-0.0026152750870057305
2248,湖北,光伏,20.0,31.5511,112.9716,full_output_upper_bound,True,False,False,False,True,True,0.2,1.0918909346954428,78.9529042926301,0.02348182223171077,-0.012057207178079342,-0.015888943724072728
2249,河北,光伏,35.0,40.8856,118.6334,full_output_upper_bound,True,False,True,True,False,False,0.2,2.449972576472821,169.21851605892928,0.10728217673837116,-0.0002977659815460103,-0.012994460888440732
225,安徽,光伏,20.0,31.726,117.783,full_output_upper_bound,False,False,False,False,False,False,0.2,1.1076917896297866,78.52620588066095,-0.0890975100675527,-0.06667610836680725,-0.062071024393247395
2250,河北,光伏,20.0,38.686,114.705,full_output_upper_bound,True,True,True,False,False,True,0.2,1.3096260188329807,92.23429663001939,0.061967602411683025,0.002095349980760862,-0.005032777442009206
2252,湖北,光伏,20.0,31.878,113.2878,full_output_upper_bound,True,False,False,False,True,True,0.2,1.0670316351323748,77.13442422603508,0.022650271414809013,-0.011925519172490264,-0.01564802292946547
2253,河北,光伏,30.0,38.7286,114.6802,full_output_upper_bound,True,True,True,False,False,True,0.2,1.9736461389954805,138.92970947848661,0.09311016697615102,0.0030229722372292645,-0.0076987068463176085
2255,河南,光伏,20.0,33.5262,113.6671,full_output_upper_bound,True,False,False,False,True,True,0.2,1.1565179514967208,82.62573341746855,0.029289152135459098,-0.01045453629170262,-0.01485739743753132
2256,河北,光伏,30.0,40.9986,118.8753,full_output_upper_bound,True,False,False,False,True,True,0.2,2.1172454776783587,146.07838105977447,0.09141421801691822,-0.0008887696659334452,-0.011764855980325496
2257,湖北,光伏,100.0,32.1308,112.7666,full_output_upper_bound,True,True,True,True,False,False,0.1,2.472019185982795,197.37258012286486,0.1320766105998918,0.010699992890547556,-0.003861050224606479
2260,湖北,光伏,100.0,32.2309,113.2785,full_output_upper_bound,True,True,True,True,False,False,0.1,2.5166094163128805,200.45774641367464,0.13509370861142364,0.011170773510959405,-0.003699640752409601
2261,湖北,光伏,200.0,30.9058,112.2948,full_output_upper_bound,True,True,True,True,False,False,0.1,4.731988676135645,378.8265760974064,0.24551162354971598,0.01699106845074708,-0.010340286683946168
2265,河南,光伏,20.0,33.4716,113.5251,full_output_upper_bound,True,False,False,False,True,True,0.2,1.14464388626244,81.93877899272348,0.029424575187382795,-0.01013364641552486,-0.014523777774416168
2266,湖北,光伏,20.0,30.4284,111.7547,full_output_upper_bound,False,False,False,False,False,False,0.3,1.5908498691743413,106.68327995433756,-0.007803535982232532,-0.0372178585136631,-0.03966271252506564
2268,河北,光伏,30.0,37.9317,115.9622,full_output_upper_bound,True,True,True,False,False,True,0.2,1.9465788479979889,136.983477755233,0.09467999663570764,0.004356261276993686,-0.006429161554071109
2270,湖北,光伏,30.0,32.2309,113.2785,full_output_upper_bound,True,False,False,False,True,True,0.2,1.6489503942154387,118.84628944308047,0.03499047292096266,-0.0181678595760191,-0.023938837075094185
2271,湖南,光伏,90.0,28.6098,112.5045,full_output_upper_bound,False,False,False,False,False,False,0.1,1.9746823603573136,159.12086721385666,-0.027535559050201216,-0.0561921265016173,-0.05784506849689849
2274,河南,光伏,20.0,33.4692,114.8738,full_output_upper_bound,True,False,False,False,True,True,0.2,1.1737559385867837,83.25348636891654,0.027705918447663905,-0.011600312010853835,-0.015916879753875488
2275,湖北,光伏,100.0,31.1691,112.5873,full_output_upper_bound,True,True,True,True,False,False,0.1,2.39881368764498,191.58828638676303,0.12352808007087296,0.008139889895232238,-0.005646338903845668
2279,湖北,光伏,20.0,31.878,113.2878,full_output_upper_bound,True,False,False,False,True,True,0.2,1.0670316351323748,77.13442422603508,0.022650271414809013,-0.011925519172490264,-0.01564802292946547
228,安徽,光伏,90.0,31.5723,118.4928,full_output_upper_bound,False,False,False,False,False,False,0.05,1.0735690908938067,88.76851902590144,-0.03884397687806994,-0.04191754369366919,-0.04102559071977028
2281,河北,光伏,20.0,36.7744,114.9399,full_output_upper_bound,True,True,True,False,False,True,0.2,1.3131622298472116,92.2566742073175,0.061090446667484595,0.0015931968641563772,-0.005476412728757706
2282,湖北,光伏,20.0,31.0138,113.1335,full_output_upper_bound,True,False,False,False,True,True,0.2,1.0650085657433395,76.89542109226099,0.021490217789233913,-0.012446239535413087,-0.016078185425697725
2283,河南,光伏,20.0,34.1901,116.396,full_output_upper_bound,True,False,False,False,True,True,0.2,1.2153039289130922,85.57300481157614,0.026628002648500133,-0.013015301728507902,-0.01733086682864457
2288,河北,光伏,20.0,36.6133,115.1766,full_output_upper_bound,True,True,True,False,False,True,0.2,1.3102993962002523,92.04029799442185,0.060608908220879075,0.001421443868057375,-0.005607089091293663
229,安徽,光伏,50.0,30.9475,117.8051,full_output_upper_bound,False,False,False,False,False,False,0.1,1.2072039141228037,95.6909672567204,-0.06335631705204782,-0.05678145225372619,-0.05429973493813596
2291,河南,光伏,100.0,34.8562,112.2564,full_output_upper_bound,True,True,True,True,False,False,0.1,2.7254333000897266,216.69891817047292,0.16616621531210965,0.02173113045538411,0.004153202861344618
2292,湖北,光伏,70.0,31.0161,113.1281,full_output_upper_bound,True,True,True,False,False,True,0.1,1.7066152551960743,136.10921271007285,0.0886552537589103,0.0061526300530693285,-0.003712546842015574
2294,湖北,光伏,50.0,32.0715,113.5038,full_output_upper_bound,True,True,True,False,False,True,0.1,1.2559147911324982,100.06754702354334,0.06569893927903553,0.004744382136380044,-0.0025493292641240424
2298,河北,光伏,40.0,37.2101,114.7131,full_output_upper_bound,True,True,True,True,False,False,0.2,2.5673659563881213,180.91358856689942,0.1187213721850627,0.0027752017309891353,-0.010993798662014375
23,安徽,光伏,20.0,33.589,117.019,full_output_upper_bound,False,False,False,False,False,False,0.2,1.1597754015219235,81.86303438634542,-0.09362880990927884,-0.06998012108536018,-0.06513121934952464
2302,湖南,光伏,20.0,28.4829,112.5219,full_output_upper_bound,False,False,False,False,False,False,0.3,1.5324949786698165,102.91652334940905,-0.09942073102578228,-0.08040117944051206,-0.07583910214031407
2303,湖北,光伏,70.0,30.9867,112.6869,full_output_upper_bound,True,True,True,False,False,True,0.1,1.68209763257095,134.35251129114928,0.08801885125051594,0.006390047106080321,-0.003380938328330325
2305,河北,光伏,30.0,38.262,113.921,full_output_upper_bound,True,True,True,False,False,True,0.2,2.012980815303842,141.27626460066938,0.09119542228930919,0.0012562182881713428,-0.009399677222499559
2307,河北,光伏,20.0,37.1668,114.0641,full_output_upper_bound,True,False,False,False,True,True,0.2,1.3979878118769302,97.31562469947224,0.06028250828067071,-0.0006162456334320541,-0.007790824079099177
2309,湖北,光伏,50.0,31.6911,113.3775,full_output_upper_bound,True,True,True,False,False,True,0.1,1.224957219212099,97.78622475687068,0.06404086893030017,0.004616576351835141,-0.0024944612905109884
231,安徽,光伏,20.0,34.468,116.202,full_output_upper_bound,False,False,False,False,False,False,0.2,1.2226321480785816,86.1403093830472,-0.09869339019683819,-0.07377558256306888,-0.06866370214745347
2311,河北,光伏,20.0,37.1185,114.6696,full_output_upper_bound,True,True,True,False,False,True,0.2,1.2837075855995714,90.46296637533439,0.060047244328603304,0.0017188672951045265,-0.005216562511015758
2312,湖南,光伏,20.0,28.5548,112.3082,full_output_upper_bound,False,False,False,False,False,False,0.3,1.5093438175676344,101.68066731363461,-0.097187253146876,-0.07883192936127695,-0.07439366542752668
2313,河北,光伏,20.0,37.0617,114.4997,full_output_upper_bound,True,True,True,False,False,True,0.2,1.2999812992120126,91.30682381316302,0.0595934678757574,0.0011504878389469548,-0.00578307144741248
2314,河南,光伏,40.0,33.4164,113.2199,full_output_upper_bound,True,True,True,True,False,False,0.1,1.05133944427691,83.53848494986916,0.06367126980229017,0.008154773324014201,0.0014065043695819508
2315,河北,光伏,20.0,38.2547,114.1933,full_output_upper_bound,True,True,True,False,False,True,0.2,1.3012765729975346,91.49174427244954,0.059004614063328534,0.000839128281295206,-0.006053085587696334
2316,湖北,光伏,40.0,32.0715,113.5038,full_output_upper_bound,True,True,True,False,False,True,0.1,1.0047318315690952,80.05403753983752,0.05255915315621112,0.0037955065753342934,-0.002039462670768131
2318,湖北,光伏,400.0,29.8337,113.4778,full_output_upper_bound,True,True,True,True,False,False,0.1,9.539133582061268,762.8867341113663,0.48925270078874433,0.03140703464032723,-0.023267206689683972
2319,河北,光伏,22.0,40.4549,115.3145,full_output_upper_bound,True,False,False,False,True,True,0.2,1.6306905591679164,112.46096717520237,0.06970753988189322,-0.0004736343804423041,-0.008799148316800467
232,安徽,光伏,260.0,31.4438,118.7247,full_output_upper_bound,False,False,False,False,False,False,0.02,1.2258270824711355,103.18967910132233,-0.02681106328548736,-0.039498554566715256,-0.03978895748091999
2321,河北,光伏,28.8,39.0922,116.5566,full_output_upper_bound,True,True,True,False,False,True,0.2,1.873272089750561,131.70979073465776,0.09019391654229005,0.003746369356923598,-0.006564831965014057
2323,湖南,光伏,20.0,27.0889,108.9473,full_output_upper_bound,False,False,False,False,False,False,0.3,1.3423771680249326,93.57117093033413,-0.08029160087747034,-0.06755687233408539,-0.06406653572941477
2327,河南,光伏,60.0,33.4164,113.2199,full_output_upper_bound,True,True,True,True,False,False,0.1,1.577009158950144,125.30772696059795,0.09550690680525276,0.012232161163350165,0.002109757590686515
2329,湖南,光伏,20.0,29.347,112.4849,full_output_upper_bound,False,False,False,False,False,False,0.3,1.5808983820184033,105.9823966360305,-0.10270772459863461,-0.08300412214095924,-0.07828540875025931
233,安徽,光伏,30.0,31.5098,118.4051,full_output_upper_bound,False,False,False,False,False,False,0.2,1.6425827757421592,116.21595672336498,-0.13287805345870482,-0.09922767134971645,-0.0923400999446824
2331,河南,光伏,30.0,34.4098,112.6891,full_output_upper_bound,True,False,False,False,True,True,0.2,1.7942141578919188,128.4995140644978,0.04637260751547675,-0.01576533354557132,-0.022664854460758912
2333,湖北,光伏,60.0,32.4557,111.6486,full_output_upper_bound,True,True,True,False,False,True,0.1,1.4663504364260576,117.54689663962934,0.07818794042123114,0.0062891573739913605,-0.002336354976102037
2334,河北,光伏,160.0,41.0717,113.9772,full_output_upper_bound,True,False,True,True,False,False,0.2,11.926431966865264,828.6973502693145,0.489637381798559,-0.013245027974396422,-0.07264029939894337
2336,河南,光伏,20.0,34.3806,112.6457,full_output_upper_bound,True,False,False,False,True,True,0.2,1.163140254268686,83.3689458902241,0.030096286846957938,-0.010201504300439831,-0.014677035787261514
2337,河北,光伏,300.0,37.3248,114.3006,full_output_upper_bound,True,False,True,True,False,False,0.2,20.540407263082646,1435.1202049865121,0.8987247253763312,-0.0026914177925640276,-0.10906810313039499
2341,湖南,光伏,150.0,28.105,111.5803,full_output_upper_bound,True,False,False,False,True,True,0.05,1.4491565202559973,123.0254140466402,0.01127119752888005,-0.02572750823947163,-0.029310208964938883
2344,河南,光伏,50.0,34.4197,112.427,full_output_upper_bound,True,True,True,True,False,False,0.1,1.2949615252528484,103.11357071940357,0.08024098097410658,0.010932935100024646,0.0024862359801513124
2346,湖北,光伏,50.0,32.4557,111.6486,full_output_upper_bound,True,True,True,False,False,True,0.1,1.2219586969487486,97.95574726530967,0.06515662044439652,0.005240966136120536,-0.0019469610757894438
2349,河北,光伏,20.0,37.4866,114.9773,full_output_upper_bound,True,True,True,False,False,True,0.2,1.312506769996317,92.29994538572771,0.06074916917579142,0.0014433644768148044,-0.005599771560080307
235,安徽,光伏,30.0,32.5466,117.2496,full_output_upper_bound,False,False,False,False,False,False,0.2,1.709825627699673,120.89276265167243,-0.137759455499157,-0.10303736123495273,-0.0959104228335851
2350,河北,光伏,30.0,38.3832,114.025,full_output_upper_bound,True,True,True,False,False,True,0.2,1.9593414354102583,137.6496136171389,0.08891492156693068,0.0012961755326974394,-0.009086461856208455
2352,湖北,光伏,50.0,30.551,113.3167,full_output_upper_bound,True,True,True,False,False,True,0.1,1.197829737357611,95.69008596484738,0.06305585676715982,0.004726275870143731,-0.0022593397268906223
2353,河北,光伏,100.0,41.4237,114.0666,full_output_upper_bound,True,False,True,True,False,False,0.2,7.177714253650949,499.0548398297469,0.2870863288603304,-0.011648750968371816,-0.046832276194948154
2354,河北,光伏,50.0,37.0563,114.5235,full_output_upper_bound,True,True,True,True,False,False,0.2,3.2141310325865198,226.3412220750419,0.1500362639333013,0.00415325380950275,-0.013189198466438288
2357,河南,光伏,20.0,34.4676,112.2639,full_output_upper_bound,True,False,False,False,True,True,0.2,1.156164338361892,83.17841861755215,0.030757142766893605,-0.009725965902774598,-0.01423772069768852
2358,湖北,光伏,20.0,32.4363,111.7564,full_output_upper_bound,True,False,False,False,True,True,0.2,1.0628093474248737,77.41121626212033,0.024401880233534016,-0.010977195947759966,-0.014822094833039402
2360,湖北,光伏,100.0,32.176,112.1611,full_output_upper_bound,True,True,True,True,False,False,0.1,2.4276059654847186,194.54466292470823,0.13057275625016715,0.010970223330284292,-0.0033938913167093836
2364,河北,光伏,20.0,38.262,114.1919,full_output_upper_bound,True,True,True,False,False,True,0.2,1.3012765729975346,91.49174427244954,0.059004614063328534,0.000839128281295206,-0.006053085587696334
2365,湖北,光伏,400.0,30.5125,113.3691,full_output_upper_bound,True,True,True,True,False,False,0.1,9.573735104023253,764.7853798799595,0.5016762392769396,0.036640460473596516,-0.01902123141843403
2366,湖南,光伏,20.0,29.6194,112.768,full_output_upper_bound,False,False,False,False,False,False,0.2,1.0062259543956331,73.24279129110764,-0.043601893495182904,-0.04272052719400795,-0.04134170210151993
2367,河北,光伏,20.0,41.4814,114.8774,full_output_upper_bound,True,False,False,False,True,True,0.2,1.4344910800532746,99.5375131331887,0.055653630604576745,-0.0031650840534475726,-0.010069602253374067
2369,河北,光伏,20.0,37.129,114.2501,full_output_upper_bound,True,False,False,False,True,True,0.2,1.3606526721253454,95.1009824677455,0.05925779411178263,-0.00031154500934912254,-0.0073379598283093445
237,安徽,光伏,30.0,32.483,117.356,full_output_upper_bound,False,False,False,False,False,False,0.2,1.7027084308692062,120.49529650400312,-0.13716064281145046,-0.10259275049472635,-0.09549780638517631
2370,河北,光伏,30.0,40.9931,114.1555,full_output_upper_bound,True,False,True,True,False,False,0.2,2.2452200682522316,155.66442300254008,0.09158491964214674,-0.002784018160742326,-0.013922352663923353
2372,湖北,光伏,20.0,32.4363,111.7564,full_output_upper_bound,True,False,False,False,True,True,0.2,1.0628093474248737,77.41121626212033,0.024401880233534016,-0.010977195947759966,-0.014822094833039402
2373,湖北,光伏,100.0,30.7592,112.9606,full_output_upper_bound,True,True,True,True,False,False,0.1,2.401173920747014,191.97303566200412,0.12545549298850628,0.009031914247150281,-0.004901696036221215
2374,湖南,光伏,60.0,29.5516,112.4061,full_output_upper_bound,False,False,False,False,False,False,0.1,1.3663871930763476,109.70581027010275,-0.019563996709298686,-0.038910483399673394,-0.040028970898331254
2375,河北,光伏,20.0,41.433,114.526,full_output_upper_bound,True,False,False,False,True,True,0.2,1.4446729468739858,100.51916694483111,0.057192998162386606,-0.003111281888223373,-0.010148064135366362
2377,河北,光伏,20.0,40.7628,114.7471,full_output_upper_bound,True,False,False,False,True,True,0.2,1.4933446934638592,102.90302066105203,0.0606430803967594,-0.0019831312354025277,-0.009371394971553133
2378,河北,光伏,30.0,38.2119,114.0705,full_output_upper_bound,True,True,True,False,False,True,0.2,2.051684177702502,144.09990509216354,0.09327664191412494,0.0014398081198926287,-0.009444887796025647
2379,河北,光伏,20.0,37.144,114.2349,full_output_upper_bound,True,False,False,False,True,True,0.2,1.3629561854825205,95.05525725121315,0.05826950852466185,-0.0008426948424989572,-0.007800146742768553
238,安徽,光伏,20.0,32.6028,117.4217,full_output_upper_bound,False,False,False,False,False,False,0.2,1.1557614314409466,81.73725155687747,-0.09299919009470778,-0.06959082752821034,-0.06478297521027236
2380,河南,光伏,80.0,33.9462,116.436,full_output_upper_bound,True,True,True,True,False,False,0.1,2.179462449069002,171.0449823125924,0.12509047920180225,0.013432304791202273,-4.378690973798817e-05
2381,河北,光伏,20.0,41.4214,114.0672,full_output_upper_bound,True,False,False,False,True,True,0.2,1.4355428480562973,99.8109677687241,0.05741726836073709,-0.0023297488824365335,-0.009366454114069979
2382,湖北,光伏,100.0,30.6461,113.4282,full_output_upper_bound,True,True,True,True,False,False,0.1,2.4172547016486003,192.88490421640196,0.1253705444314838,0.00861863471974115,-0.0053394076869757974
2383,河北,光伏,23.0,40.767,114.7368,full_output_upper_bound,True,False,False,False,True,True,0.2,1.7173463997160618,118.33847402321072,0.06973954179511964,-0.0022806012872451016,-0.010777104539070418
2384,河北,光伏,20.0,38.435,114.0099,full_output_upper_bound,True,True,True,False,False,True,0.2,1.323080438906656,93.01801027137822,0.06049845083059736,0.001096854243178708,-0.0059479915372710485
2386,湖北,光伏,100.0,32.4363,111.7564,full_output_upper_bound,True,True,True,True,False,False,0.1,2.4394753780531393,195.77696509626622,0.1333124296875247,0.01204804034556328,-0.0025417277132783913
2387,河北,光伏,100.0,38.6547,114.4979,full_output_upper_bound,True,True,True,True,False,False,0.2,6.611886454046939,463.8732428141476,0.2999905331506052,0.004339939181417826,-0.030693019035763325
2389,河南,光伏,20.0,33.9268,116.4496,full_output_upper_bound,True,False,False,False,True,True,0.2,1.198838312350053,84.49310824314755,0.026439224618837978,-0.012753925283371461,-0.01702421389270097
2390,河北,光伏,20.0,41.497,114.006,full_output_upper_bound,True,False,False,False,True,True,0.2,1.4386806238487306,100.02834357229739,0.057533458105481716,-0.002339658665491547,-0.009391106866083809
2391,湖北,光伏,100.0,32.176,112.1611,full_output_upper_bound,True,True,True,True,False,False,0.1,2.4276059654847186,194.54466292470823,0.13057275625016715,0.010970223330284292,-0.0033938913167093836
2392,河北,光伏,160.0,41.683,114.551,full_output_upper_bound,True,False,True,True,False,False,0.2,11.523917153018838,802.1923212076683,0.46302059100986376,-0.02151902237055345,-0.07815139342775347
2398,河北,光伏,80.0,40.5007,115.2813,full_output_upper_bound,True,False,True,True,False,False,0.2,5.973169912931389,411.6986561086884,0.25473361236532766,-0.002029402889175625,-0.03248129817214213
2399,河北,光伏,30.0,40.091,114.341,full_output_upper_bound,True,False,True,True,False,False,0.2,2.2650449256088767,156.03836704588952,0.09076403158774558,-0.003595808445314397,-0.014711668935274074
24,安徽,光伏,20.0,33.5801,116.989,full_output_upper_bound,False,False,False,False,False,False,0.2,1.1613142551391087,81.98924282185614,-0.09378301823466664,-0.07008601030257404,-0.06522844419397127
2404,河北,光伏,100.0,41.2149,116.6455,full_output_upper_bound,True,False,True,True,False,False,0.2,7.081260097364303,488.6096532434594,0.3031591110990584,-0.0018479816474552529,-0.03803693531584221
2405,黑龙江,光伏,100.0,46.3336,125.422,full_output_upper_bound,True,True,True,True,False,False,0.2,5.484249615140773,387.6197848989794,0.2852079155494877,0.021204993936551224,-0.010543576968913436
2406,黑龙江,光伏,50.0,46.3336,125.422,full_output_upper_bound,True,True,True,True,False,False,0.2,2.7421248055850076,193.80989232729732,0.14260395834555437,0.010602497286392612,-0.005271788204729419
2407,黑龙江,光伏,20.0,46.297,125.2499,full_output_upper_bound,True,True,True,False,False,True,0.2,1.1027425622073244,77.90201345834578,0.05750033011458602,0.004336766894318697,-0.0020582199983874504
2408,黑龙江,光伏,40.0,46.2366,125.0048,full_output_upper_bound,True,True,True,True,False,False,0.2,2.2155292489803404,156.59598330962788,0.11819840845994714,0.010006979508532816,-0.003040099414621111
2409,黑龙江,光伏,100.0,46.18,125.0789,full_output_upper_bound,True,True,True,True,False,False,0.2,5.483895805914414,388.0179409787578,0.2924017806917516,0.024693221252752407,-0.00758777733484806
2410,黑龙江,光伏,20.0,46.4114,125.3286,full_output_upper_bound,True,True,True,False,False,True,0.2,1.109707563558121,78.29906805632737,0.05764767279917757,0.004259093802774054,-0.0021605011611428846
2414,黑龙江,光伏,20.0,48.0001,128.0001,full_output_upper_bound,True,True,True,False,False,True,0.2,1.1310463149405683,78.98236501352812,0.057682837199003745,0.0038135609882864606,-0.002649780394117318
2416,黑龙江,光伏,400.0,46.2172,125.2711,full_output_upper_bound,True,True,True,True,False,False,0.2,21.860744595436042,1546.5604166008718,1.1444889023921878,0.08822472813785996,-0.038892851497510005
2418,黑龙江,光伏,20.0,46.0234,124.7347,full_output_upper_bound,True,True,True,False,False,True,0.2,1.1133766295324836,78.76860622415698,0.059480303402806224,0.005069720916113498,-0.0014932408664523834
2419,黑龙江,光伏,20.0,48.0001,128.0001,full_output_upper_bound,True,True,True,False,False,True,0.2,1.1310463149405683,78.98236501352812,0.057682837199003745,0.0038135609882864606,-0.002649780394117318
2420,黑龙江,光伏,20.0,48.0001,128.0001,full_output_upper_bound,True,True,True,False,False,True,0.2,1.1310463149405683,78.98236501352812,0.057682837199003745,0.0038135609882864606,-0.002649780394117318
2421,黑龙江,光伏,20.0,46.7604,124.7953,full_output_upper_bound,True,True,True,False,False,True,0.2,1.148108535530419,81.00622224974622,0.06017305242698798,0.004664683905008768,-0.002017533948763068
2422,黑龙江,光伏,100.0,47.1831,124.8695,full_output_upper_bound,True,True,True,True,False,False,0.2,5.58500158618752,395.0608082098567,0.2974484513842592,0.02498764571892187,-0.007866966133740265
2423,黑龙江,光伏,33.7,46.731,124.867,full_output_upper_bound,True,True,True,False,False,True,0.2,1.9288984555654685,135.9933331618377,0.10128704244830847,0.007927704890154572,-0.003312588516070945
2424,黑龙江,光伏,100.0,47.1831,124.8695,full_output_upper_bound,True,True,True,True,False,False,0.2,5.58500158618752,395.0608082098567,0.2974484513842592,0.02498764571892187,-0.007866966133740265
2426,黑龙江,光伏,200.0,46.1418,124.7992,full_output_upper_bound,True,True,True,True,False,False,0.2,11.177912679881569,790.2795856421668,0.5975546516553077,0.051084170936217976,-0.014836077957893698
2427,黑龙江,光伏,150.0,46.1418,124.7992,full_output_upper_bound,True,True,True,True,False,False,0.2,8.383434497715031,592.7096887431276,0.44816599207407815,0.03831313007471077,-0.011127056818396456
2429,黑龙江,光伏,40.0,46.0995,124.6979,full_output_upper_bound,True,True,True,True,False,False,0.2,2.243675061899285,158.62947307220634,0.12063428042095606,0.010587843338729409,-0.0026952523015108107
243,安徽,光伏,50.0,30.151,116.9641,full_output_upper_bound,False,False,False,False,False,False,0.1,1.2052989311269413,95.60837646385765,-0.06331225837026015,-0.0567061177160626,-0.05422470445707277
2430,黑龙江,光伏,40.0,45.8916,124.732,full_output_upper_bound,True,True,True,True,False,False,0.2,2.198367685453489,155.7650117104628,0.11693238238598114,0.009765094301591054,-0.0031552321924053785
2431,黑龙江,光伏,20.0,47.863,123.478,full_output_upper_bound,True,True,True,False,False,True,0.2,1.0894346380667468,77.66917996143107,0.05848844281947797,0.0051085681294222324,-0.0013352097053000536
2432,黑龙江,光伏,216.0,47.3847,130.3323,full_output_upper_bound,True,True,True,True,False,False,0.2,11.814622638446522,825.9913525886525,0.5835221186551168,0.030659099492793544,-0.03544901224802698
2435,黑龙江,光伏,20.0,46.3983,124.8913,full_output_upper_bound,True,True,True,False,False,True,0.2,1.1355354738262364,80.06167678773474,0.06031507990414667,0.004998911795801606,-0.0016689052495984559
2437,黑龙江,光伏,100.0,47.2275,122.8665,full_output_upper_bound,True,True,True,True,False,False,0.2,5.542694126503577,395.48633946268234,0.2999282054634172,0.02714658033507621,-0.005815798917466334
2438,黑龙江,光伏,125.3,48.4098,124.8242,full_output_upper_bound,True,True,True,True,False,False,0.2,6.691602518034402,475.13635856262624,0.3496158818598359,0.026684204589424165,-0.012175562408756533
2439,黑龙江,光伏,125.3,48.4968,124.9008,full_output_upper_bound,True,True,True,True,False,False,0.2,6.633521667977009,471.5848454579125,0.3459825456663142,0.02617156194818577,-0.012307220722649921
244,安徽,光伏,50.0,30.151,116.983,full_output_upper_bound,False,False,False,False,False,False,0.1,1.2052989311269413,95.60837646385765,-0.06331225837026015,-0.0567061177160626,-0.05422470445707277
2440,黑龙江,光伏,40.0,48.4812,124.8768,full_output_upper_bound,True,True,True,False,False,True,0.2,2.126289416192322,151.1292603378074,0.11106143247808206,0.0084665516196262,-0.0038793106351662043
2441,黑龙江,光伏,124.7,48.0498,124.6217,full_output_upper_bound,True,True,True,True,False,False,0.2,6.790471248393577,482.4076911096483,0.3610448731423554,0.030111823330520933,-0.009788138075755707
2442,黑龙江,光伏,20.0,48.4448,124.828,full_output_upper_bound,True,True,True,False,False,True,0.2,1.06809298105639,75.83980193790936,0.05580461032040548,0.004259250643517391,-0.001943425676890456
2443,黑龙江,光伏,500.0,46.1732,125.0801,full_output_upper_bound,True,True,True,True,False,False,0.2,27.41947901349514,1940.0897045172167,1.4620088968762717,0.12346610343244664,-0.037938888985751706
